era,timing,bet_type,game_id,game_date,season,season_type,model_value,market_ref,edge,side,bet_at_min_threshold,cons_profit,cons_outcome,be_profit,be_outcome,be_book,be_price,be_line,clv_pts,line_terc,total_terc,fav_side,rest_sign,phase,weekend,n_books
old,near-tip,spread,1022400149,2024-08-15,2024,Regular Season,-0.6092067130053465,-5.111111111111111,4.501904398105764,home,True,-1.0,-1.0,-1.0,-1.0,bovada,-115.0,5.5,,mid,,-1.0,equal,mid,weekday,9
old,near-tip,spread,1022400150,2024-08-15,2024,Regular Season,3.4936827007300835,8.444444444444445,-4.950761743714361,away,True,-1.0,-1.0,-1.0,-1.0,draftkings,-108.0,-8.5,,mid,,1.0,away_more,mid,weekday,9
old,near-tip,spread,1022400151,2024-08-15,2024,Regular Season,-8.46934114484657,-11.4,2.93065885515343,home,True,-1.0,-1.0,-1.0,-1.0,betus,-110.0,11.5,,large,,-1.0,equal,mid,weekday,10
old,near-tip,spread,1022400152,2024-08-16,2024,Regular Season,-9.038351051338736,-7.111111111111111,-1.9272399402276257,away,True,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,7.0,,mid,,-1.0,away_more,mid,weekday,9
old,near-tip,spread,1022400153,2024-08-16,2024,Regular Season,1.6578261250618207,3.0555555555555554,-1.3977294304937347,away,True,-1.0,-1.0,-1.0,-1.0,betus,-110.0,-3.5,,small,,1.0,home_more,mid,weekday,9
old,near-tip,spread,1022400154,2024-08-16,2024,Regular Season,-7.258209988043794,-5.944444444444445,-1.3137655435993496,away,True,0.9090909090909091,1.0,0.8695652173913043,1.0,betmgm,-115.0,5.5,,mid,,-1.0,away_more,mid,weekday,9
old,near-tip,spread,1022400155,2024-08-17,2024,Regular Season,-1.3147676832226165,-4.1,2.785232316777383,home,True,-1.0,-1.0,-1.0,-1.0,betmgm,-110.0,4.5,,small,,-1.0,equal,mid,weekend,10
old,near-tip,spread,1022400156,2024-08-17,2024,Regular Season,0.2365977287511675,3.4444444444444446,-3.207846715693277,away,True,0.9090909090909091,1.0,0.8695652173913043,1.0,bovada,-115.0,-4.0,,small,,1.0,home_more,mid,weekend,9
old,near-tip,spread,1022400157,2024-08-17,2024,Regular Season,0.2777898297249235,-2.95,3.227789829724924,home,True,-1.0,-1.0,-1.0,-1.0,williamhill_us,-105.0,3.0,,small,,-1.0,equal,mid,weekend,10
old,near-tip,spread,1022400158,2024-08-18,2024,Regular Season,-7.712091719572629,-7.55,-0.16209171957262924,away,False,-1.0,-1.0,-1.0,-1.0,williamhill_us,-110.0,7.5,,mid,,-1.0,equal,mid,weekend,10
old,near-tip,spread,1022400159,2024-08-18,2024,Regular Season,10.749231418353755,16.375,-5.625768581646245,away,True,0.9090909090909091,1.0,0.9259259259259259,1.0,betrivers,-108.0,-16.5,,large,,1.0,equal,mid,weekend,8
old,near-tip,spread,1022400160,2024-08-18,2024,Regular Season,-2.20575704667596,-3.7222222222222223,1.5164651755462621,home,True,0.9090909090909091,1.0,0.970873786407767,1.0,lowvig,-103.0,4.0,,small,,-1.0,equal,mid,weekend,9
old,near-tip,spread,1022400161,2024-08-18,2024,Regular Season,4.178851059382236,7.7,-3.5211489406177643,away,True,-1.0,-1.0,-1.0,-1.0,betrivers,-107.0,-8.0,,mid,,1.0,home_more,mid,weekend,10
old,near-tip,spread,1022400162,2024-08-20,2024,Regular Season,10.434611900862247,13.61111111111111,-3.1764992102488634,away,True,0.9090909090909091,1.0,0.9523809523809523,1.0,williamhill_us,-105.0,-14.0,,large,,1.0,equal,mid,weekday,9
old,near-tip,spread,1022400163,2024-08-20,2024,Regular Season,12.12326066532268,10.9,1.2232606653226803,home,True,0.9090909090909091,1.0,0.8695652173913043,1.0,betmgm,-115.0,-10.5,,large,,1.0,away_more,mid,weekday,10
old,near-tip,spread,1022400164,2024-08-20,2024,Regular Season,-5.8052736872233925,-7.1,1.294726312776607,home,True,0.9090909090909091,1.0,0.9090909090909091,1.0,bovada,-110.0,7.5,,mid,,-1.0,home_more,mid,weekday,10
old,near-tip,spread,1022400165,2024-08-21,2024,Regular Season,-2.0066298406563057,-2.5555555555555554,0.5489257148992497,home,True,0.9090909090909091,1.0,0.8928571428571429,1.0,fanduel,-112.0,3.0,,small,,-1.0,equal,mid,weekday,9
old,near-tip,spread,1022400166,2024-08-21,2024,Regular Season,4.957166445642814,7.0,-2.042833554357186,away,True,0.9090909090909091,1.0,0.8695652173913043,1.0,betmgm,-115.0,-7.5,,mid,,1.0,away_more,mid,weekday,8
old,near-tip,spread,1022400167,2024-08-22,2024,Regular Season,14.310774810561282,12.88888888888889,1.4218859216723931,home,True,-1.0,-1.0,-1.0,-1.0,betus,-110.0,-12.0,,large,,1.0,equal,mid,weekday,9
old,near-tip,spread,1022400168,2024-08-23,2024,Regular Season,-0.8701365024834076,-1.8333333333333333,0.9631968308499257,home,True,-1.0,-1.0,0.8695652173913043,1.0,bovada,-115.0,2.5,,small,,-1.0,equal,mid,weekday,9
old,near-tip,spread,1022400169,2024-08-23,2024,Regular Season,7.21911465175593,11.11111111111111,-3.8919964593551803,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,betus,-110.0,-11.5,,large,,1.0,away_more,mid,weekday,9
old,near-tip,spread,1022400170,2024-08-23,2024,Regular Season,3.813784250575331,4.5,-0.6862157494246688,away,True,-1.0,-1.0,-1.0,-1.0,betmgm,-105.0,-4.5,,small,,1.0,equal,mid,weekday,9
old,near-tip,spread,1022400171,2024-08-23,2024,Regular Season,-0.0791603258185871,-2.875,2.795839674181413,home,True,0.9090909090909091,1.0,0.9523809523809523,1.0,williamhill_us,-105.0,3.0,,small,,-1.0,equal,mid,weekday,8
old,near-tip,spread,1022400172,2024-08-24,2024,Regular Season,4.934546544084219,7.444444444444445,-2.509897900360226,away,True,0.9090909090909091,1.0,0.9523809523809523,1.0,betmgm,-105.0,-7.5,,mid,,1.0,home_more,mid,weekend,9
old,near-tip,spread,1022400173,2024-08-24,2024,Regular Season,3.986857572522077,4.5,-0.513142427477923,away,True,-1.0,-1.0,-1.0,-1.0,lowvig,-103.0,-4.5,,small,,1.0,away_more,mid,weekend,9
old,near-tip,spread,1022400174,2024-08-25,2024,Regular Season,-4.031207764271154,-9.4375,5.406292235728846,home,True,0.9090909090909091,1.0,0.9523809523809523,1.0,bovada,-105.0,9.5,,large,,-1.0,equal,mid,weekend,8
old,near-tip,spread,1022400175,2024-08-25,2024,Regular Season,1.4588299350927476,6.611111111111111,-5.152281176018363,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,bovada,-110.0,-7.0,,mid,,1.0,home_more,mid,weekend,9
old,near-tip,spread,1022400176,2024-08-26,2024,Regular Season,-2.4802622856075525,-1.5,-0.9802622856075525,away,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,1.0,,small,,-1.0,home_more,mid,weekday,8
old,near-tip,spread,1022400177,2024-08-26,2024,Regular Season,-7.039404939145613,-6.5625,-0.47690493914561305,away,False,0.9090909090909091,1.0,0.8695652173913043,1.0,bovada,-115.0,6.0,,mid,,-1.0,home_more,late,weekday,8
old,near-tip,spread,1022400178,2024-08-26,2024,Regular Season,9.599190109717725,10.1875,-0.5883098902822752,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,bovada,-110.0,-10.5,,large,,1.0,home_more,mid,weekday,8
old,near-tip,spread,1022400179,2024-08-27,2024,Regular Season,-4.81902568032902,-9.5,4.68097431967098,home,True,0.9090909090909091,1.0,0.9523809523809523,1.0,betmgm,-105.0,9.5,,large,,-1.0,equal,mid,weekday,8
old,near-tip,spread,1022400180,2024-08-28,2024,Regular Season,0.3193071083109415,-3.8333333333333335,4.152640441644275,home,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,4.0,,small,,-1.0,away_more,late,weekday,9
old,near-tip,spread,1022400181,2024-08-28,2024,Regular Season,0.781212816345165,-2.2222222222222223,3.003435038567387,home,True,-1.0,-1.0,-1.0,-1.0,betus,-110.0,2.5,,small,,-1.0,home_more,late,weekday,9
old,near-tip,spread,1022400182,2024-08-28,2024,Regular Season,-8.375944801702966,-12.125,3.749055198297034,home,True,0.9090909090909091,1.0,0.9090909090909091,1.0,bovada,-110.0,12.5,,large,,-1.0,home_more,late,weekday,8
old,near-tip,spread,1022400183,2024-08-28,2024,Regular Season,-3.4588678737406253,-4.388888888888889,0.930021015148264,home,True,-1.0,-1.0,-1.0,-1.0,williamhill_us,-125.0,5.5,,small,,-1.0,away_more,late,weekday,9
old,near-tip,spread,1022400184,2024-08-28,2024,Regular Season,8.407453786437154,8.722222222222221,-0.3147684357850675,away,False,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,-9.0,,mid,,1.0,equal,mid,weekday,9
old,near-tip,spread,1022400185,2024-08-30,2024,Regular Season,-4.258444036657697,-6.75,2.491555963342303,home,True,-1.0,-1.0,-1.0,-1.0,williamhill_us,-105.0,7.0,,mid,,-1.0,equal,late,weekday,10
old,near-tip,spread,1022400186,2024-08-30,2024,Regular Season,-4.019633735748128,-7.95,3.930366264251872,home,True,0.9090909090909091,1.0,0.8928571428571429,1.0,betrivers,-112.0,8.5,,mid,,-1.0,home_more,late,weekday,10
old,near-tip,spread,1022400187,2024-08-30,2024,Regular Season,5.824504109063286,10.722222222222221,-4.897718113158936,away,True,-1.0,-1.0,0.0,0.0,bovada,-110.0,-11.0,,large,,1.0,home_more,late,weekday,9
old,near-tip,spread,1022400188,2024-08-30,2024,Regular Season,0.5132011690900322,-3.85,4.363201169090033,home,True,-1.0,-1.0,-1.0,-1.0,lowvig,-105.0,4.0,,small,,-1.0,equal,late,weekday,10
old,near-tip,spread,1022400189,2024-08-31,2024,Regular Season,-3.736831105369141,-8.1,4.363168894630858,home,True,-1.0,-1.0,-1.0,-1.0,betrivers,-112.0,8.5,,mid,,-1.0,equal,late,weekend,10
old,near-tip,spread,1022400190,2024-09-01,2024,Regular Season,1.8722765458707724,-0.25,2.1222765458707724,home,True,0.9090909090909091,1.0,0.9090909090909091,1.0,betus,-110.0,1.0,,small,,-1.0,away_more,late,weekend,10
old,near-tip,spread,1022400191,2024-09-01,2024,Regular Season,6.406120610494463,14.0,-7.593879389505537,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,williamhill_us,-110.0,-14.5,,large,,1.0,equal,late,weekend,10
old,near-tip,spread,1022400192,2024-09-01,2024,Regular Season,-4.268507981225313,-2.9,-1.3685079812253131,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,williamhill_us,-110.0,2.5,,small,,-1.0,equal,late,weekend,10
old,near-tip,spread,1022400193,2024-09-01,2024,Regular Season,0.4415029736992868,-4.5,4.941502973699286,home,True,-1.0,-1.0,-1.0,-1.0,betmgm,-105.0,4.5,,small,,-1.0,home_more,late,weekend,10
old,near-tip,spread,1022400194,2024-09-01,2024,Regular Season,-4.020750245468965,-5.5,1.4792497545310352,home,True,-1.0,-1.0,-1.0,-1.0,bovada,-105.0,5.5,,mid,,-1.0,home_more,late,weekend,9
old,near-tip,spread,1022400195,2024-09-03,2024,Regular Season,2.939845276706721,3.75,-0.8101547232932789,away,True,0.9090909090909091,1.0,0.8771929824561403,1.0,fanduel,-114.0,-4.5,,small,,1.0,equal,late,weekday,10
old,near-tip,spread,1022400196,2024-09-03,2024,Regular Season,1.312032876003624,5.6,-4.287967123996376,away,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,-6.0,,mid,,1.0,away_more,late,weekday,10
old,near-tip,spread,1022400197,2024-09-03,2024,Regular Season,8.917551443949197,14.722222222222221,-5.8046707782730245,away,True,-1.0,-1.0,-1.0,-1.0,betus,-110.0,-15.0,,large,,1.0,equal,late,weekday,9
old,near-tip,spread,1022400198,2024-09-03,2024,Regular Season,2.1214850024825704,2.0,0.12148500248257044,home,False,0.9090909090909091,1.0,0.9090909090909091,1.0,bovada,-110.0,-1.5,,small,,1.0,equal,late,weekday,9
old,near-tip,spread,1022400199,2024-09-04,2024,Regular Season,9.293731344842316,11.055555555555555,-1.7618242107132396,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,fanduel,-110.0,-11.5,,large,,1.0,equal,late,weekday,9
old,near-tip,spread,1022400200,2024-09-05,2024,Regular Season,3.9249265902293526,8.0,-4.075073409770647,away,True,0.9090909090909091,1.0,0.8695652173913043,1.0,betmgm,-115.0,-8.5,,mid,,1.0,home_more,late,weekday,9
old,near-tip,spread,1022400201,2024-09-05,2024,Regular Season,-0.192738860652808,5.444444444444445,-5.637183305097253,away,True,0.9090909090909091,1.0,0.9433962264150944,1.0,fanduel,-106.0,-5.5,,mid,,1.0,equal,late,weekday,9
old,near-tip,spread,1022400202,2024-09-06,2024,Regular Season,0.5445399332029378,2.95,-2.4054600667970623,away,True,-1.0,-1.0,-1.0,-1.0,betmgm,-115.0,-3.5,,small,,1.0,equal,late,weekday,10
old,near-tip,spread,1022400203,2024-09-06,2024,Regular Season,-0.0860988349909483,-1.7222222222222223,1.636123387231274,home,True,-1.0,-1.0,-1.0,-1.0,betonlineag,-105.0,2.0,,small,,-1.0,equal,late,weekday,9
old,near-tip,spread,1022400204,2024-09-06,2024,Regular Season,1.5517986305889182,-3.05,4.6017986305889185,home,True,-1.0,-1.0,-1.0,-1.0,betmgm,-110.0,3.5,,small,,-1.0,away_more,late,weekday,10
old,near-tip,spread,1022400205,2024-09-06,2024,Regular Season,2.724948484342206,4.35,-1.6250515156577938,away,True,-1.0,-1.0,-1.0,-1.0,betmgm,-105.0,-4.5,,small,,1.0,home_more,late,weekday,10
old,near-tip,spread,1022400206,2024-09-07,2024,Regular Season,5.800887094697441,6.55,-0.7491129053025585,away,True,-1.0,-1.0,-1.0,-1.0,williamhill_us,-110.0,-7.0,,mid,,1.0,equal,late,weekend,10
old,near-tip,spread,1022400207,2024-09-08,2024,Regular Season,-2.6137276741342728,-7.7,5.086272325865727,home,True,0.9090909090909091,1.0,0.9090909090909091,1.0,betus,-110.0,8.0,,mid,,-1.0,home_more,late,weekend,10
old,near-tip,spread,1022400208,2024-09-08,2024,Regular Season,6.347458119713948,5.2,1.1474581197139475,home,True,-1.0,-1.0,-1.0,-1.0,bovada,-110.0,-5.0,,mid,,1.0,equal,late,weekend,10
old,near-tip,spread,1022400209,2024-09-08,2024,Regular Season,1.4592375185829178,9.5,-8.040762481417083,away,True,0.9090909090909091,1.0,0.9523809523809523,1.0,williamhill_us,-105.0,-9.5,,large,,1.0,home_more,late,weekend,9
old,near-tip,spread,1022400210,2024-09-08,2024,Regular Season,0.6547488589866934,-4.05,4.704748858986694,home,True,0.9090909090909091,1.0,0.8695652173913043,1.0,betmgm,-115.0,4.5,,small,,-1.0,equal,late,weekend,10
old,near-tip,spread,1022400211,2024-09-08,2024,Regular Season,-5.703657796811126,-10.5,4.796342203188874,home,True,-1.0,-1.0,-1.0,-1.0,bovada,-105.0,10.5,,large,,-1.0,equal,late,weekend,10
old,near-tip,spread,1022400212,2024-09-10,2024,Regular Season,-3.792768391974557,-5.45,1.6572316080254432,home,True,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,5.5,,mid,,-1.0,equal,late,weekday,10
old,near-tip,spread,1022400213,2024-09-10,2024,Regular Season,-6.729366562194987,-10.45,3.720633437805012,home,True,-1.0,-1.0,-1.0,-1.0,betmgm,-105.0,10.5,,large,,-1.0,equal,late,weekday,10
old,near-tip,spread,1022400214,2024-09-10,2024,Regular Season,-7.030590228074126,-11.5,4.469409771925874,home,True,-1.0,-1.0,-1.0,-1.0,betmgm,-105.0,11.5,,large,,-1.0,equal,late,weekday,10
old,near-tip,spread,1022400215,2024-09-11,2024,Regular Season,0.2243675613971201,-4.5,4.72436756139712,home,True,-1.0,-1.0,-1.0,-1.0,bovada,-105.0,4.5,,small,,-1.0,equal,late,weekday,9
old,near-tip,spread,1022400216,2024-09-11,2024,Regular Season,0.0977130817131897,-1.0,1.0977130817131897,home,True,-1.0,-1.0,-1.0,-1.0,betrivers,-108.0,1.5,,small,,-1.0,equal,late,weekday,10
old,near-tip,spread,1022400217,2024-09-11,2024,Regular Season,-7.428380593867527,-12.666666666666666,5.238286072799139,home,True,0.9090909090909091,1.0,0.8928571428571429,1.0,betrivers,-112.0,13.0,,large,,-1.0,away_more,late,weekday,9
old,near-tip,spread,1022400218,2024-09-12,2024,Regular Season,-5.960070208816155,-10.55,4.589929791183846,home,True,-1.0,-1.0,-1.0,-1.0,betrivers,-112.0,11.0,,large,,-1.0,equal,late,weekday,10
old,near-tip,spread,1022400219,2024-09-13,2024,Regular Season,-0.5362419469656301,4.15,-4.68624194696563,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,betus,-110.0,-4.5,,small,,1.0,home_more,late,weekday,10
old,near-tip,spread,1022400220,2024-09-13,2024,Regular Season,-0.4012148784867924,-4.111111111111111,3.7098962326243186,home,True,0.9090909090909091,1.0,0.9090909090909091,1.0,betmgm,-110.0,4.5,,small,,-1.0,equal,late,weekday,9
old,near-tip,spread,1022400222,2024-09-13,2024,Regular Season,9.243154774822742,12.95,-3.7068452251772577,away,True,-1.0,-1.0,-1.0,-1.0,betmgm,-115.0,-13.5,,large,,1.0,home_more,late,weekday,10
old,near-tip,spread,1022400223,2024-09-13,2024,Regular Season,-3.9029983491787066,-9.4,5.497001650821294,home,True,-1.0,-1.0,-1.0,-1.0,draftkings,100.0,9.5,,large,,-1.0,home_more,late,weekday,10
old,near-tip,spread,1022400224,2024-09-15,2024,Regular Season,7.884568556886561,9.5,-1.6154314431134393,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,betus,-110.0,-10.0,,large,,1.0,equal,late,weekend,10
old,near-tip,spread,1022400225,2024-09-15,2024,Regular Season,4.966396307997568,5.55,-0.5836036920024315,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,mybookieag,-110.0,-6.0,,mid,,1.0,home_more,late,weekend,10
old,near-tip,spread,1022400226,2024-09-15,2024,Regular Season,3.6097609507621353,-1.3,4.909760950762135,home,True,-1.0,-1.0,-1.0,-1.0,fanduel,-110.0,2.0,,small,,-1.0,equal,late,weekend,10
old,near-tip,spread,1022400227,2024-09-15,2024,Regular Season,-0.679093271336668,-2.05,1.3709067286633319,home,True,-1.0,-1.0,-1.0,-1.0,mybookieag,-110.0,2.5,,small,,-1.0,equal,late,weekend,10
old,near-tip,spread,1022400228,2024-09-15,2024,Regular Season,1.0917938935982945,4.555555555555555,-3.463761661957261,away,True,-1.0,-1.0,-1.0,-1.0,fanduel,-114.0,-5.0,,mid,,1.0,equal,late,weekend,9
old,near-tip,spread,1022400229,2024-09-15,2024,Regular Season,10.320725269812971,8.55,1.7707252698129707,home,True,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,-8.5,,mid,,1.0,away_more,late,weekend,10
old,near-tip,spread,1022400230,2024-09-17,2024,Regular Season,0.9036063732997696,1.6,-0.6963936267002305,away,True,0.9090909090909091,1.0,0.9523809523809523,1.0,bovada,-105.0,-2.0,,small,,1.0,equal,late,weekday,10
old,near-tip,spread,1022400231,2024-09-17,2024,Regular Season,-4.725523114127262,-9.8,5.0744768858727385,home,True,-1.0,-1.0,-1.0,-1.0,betrivers,-113.0,10.5,,large,,-1.0,equal,late,weekday,10
old,near-tip,spread,1022400232,2024-09-17,2024,Regular Season,5.384125684915928,8.75,-3.3658743150840724,away,True,-1.0,-1.0,-1.0,-1.0,mybookieag,-110.0,-9.0,,mid,,1.0,equal,late,weekday,10
old,near-tip,spread,1022400233,2024-09-17,2024,Regular Season,-1.0744208116284308,-2.95,1.8755791883715693,home,True,-1.0,-1.0,-1.0,-1.0,betus,-110.0,3.0,,small,,-1.0,equal,late,weekday,10
old,near-tip,spread,1022400234,2024-09-17,2024,Regular Season,3.3112825255369005,-8.38888888888889,11.700171414425789,home,True,-1.0,-1.0,-1.0,-1.0,williamhill_us,-105.0,8.5,,mid,,-1.0,equal,late,weekday,9
old,near-tip,spread,1022400235,2024-09-19,2024,Regular Season,8.754142255331363,14.11111111111111,-5.356968855779748,away,True,-1.0,-1.0,-1.0,-1.0,bovada,-110.0,-14.5,,large,,1.0,equal,late,weekday,9
old,near-tip,spread,1022400236,2024-09-19,2024,Regular Season,7.710706156775775,5.277777777777778,2.432928378997997,home,True,-1.0,-1.0,-1.0,-1.0,bovada,-110.0,-4.5,,mid,,1.0,equal,late,weekday,9
old,near-tip,spread,1022400237,2024-09-19,2024,Regular Season,-1.238463549745082,3.0,-4.238463549745082,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,fanduel,-110.0,-3.5,,small,,1.0,away_more,late,weekday,9
old,near-tip,spread,1022400238,2024-09-19,2024,Regular Season,8.949134314532342,4.35,4.599134314532343,home,True,-1.0,-1.0,-1.0,-1.0,lowvig,-116.0,-4.0,,small,,1.0,equal,late,weekday,10
old,near-tip,spread,1022400239,2024-09-19,2024,Regular Season,7.380172773833805,-4.555555555555555,11.93572832938936,home,True,0.9090909090909091,1.0,0.8928571428571429,1.0,fanduel,-112.0,5.0,,mid,,-1.0,away_more,late,weekday,9
old,near-tip,spread,1022400240,2024-09-19,2024,Regular Season,-3.761005027954158,2.35,-6.111005027954159,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,betus,-110.0,-2.5,,small,,1.0,equal,late,weekday,10
old,near-tip,spread,1022500030,2025-05-27,2025,Regular Season,-4.331927863405479,2.0,-6.331927863405479,away,True,0.9090909090909091,1.0,0.9090909090909091,1.0,betrivers,-110.0,-2.5,,small,,1.0,equal,early,weekday,9
old,near-tip,spread,1022500035,2025-05-30,2025,Regular Season,14.167318630880136,12.65,1.5173186308801352,home,True,-1.0,-1.0,-1.0,-1.0,betrivers,-109.0,-12.5,,large,,1.0,away_more,early,weekday,10
old,near-tip,spread,1022500036,2025-05-30,2025,Regular Season,-13.525105709108216,-8.1,-5.425105709108216,away,True,0.9090909090909091,1.0,0.9523809523809523,1.0,williamhill_us,-105.0,8.0,,mid,,-1.0,home_more,early,weekday,10
old,near-tip,spread,1022500038,2025-05-30,2025,Regular Season,-3.691184771669734,-5.05,1.3588152283302657,home,True,0.9090909090909091,1.0,0.9090909090909091,1.0,fanatics,-110.0,5.5,,mid,,-1.0,equal,early,weekday,10
old,near-tip,spread,1022500039,2025-05-30,2025,Regular Season,1.0654777125404464,4.55,-3.484522287459553,away,True,0.9090909090909091,1.0,0.8547008547008547,1.0,betrivers,-117.0,-5.0,,mid,,1.0,equal,early,weekday,10
old,near-tip,spread,1022500040,2025-05-31,2025,Regular Season,7.937713771050476,2.65,5.287713771050477,home,True,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,-2.5,,small,,1.0,equal,early,weekend,10
old,near-tip,spread,1022500041,2025-06-01,2025,Regular Season,20.195933393778844,18.7,1.495933393778845,home,True,0.9090909090909091,1.0,0.8695652173913043,1.0,bovada,-115.0,-18.0,,large,,1.0,equal,early,weekend,10
old,near-tip,spread,1022500042,2025-06-01,2025,Regular Season,-0.9624893967616048,4.222222222222222,-5.184711618983827,away,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,-4.5,,small,,1.0,equal,early,weekend,9
old,near-tip,spread,1022500043,2025-06-01,2025,Regular Season,1.8049499852368744,-3.0,4.804949985236874,home,True,-1.0,-1.0,-1.0,-1.0,fanatics,-120.0,3.5,,small,,-1.0,equal,early,weekend,10
old,near-tip,spread,1022500044,2025-06-01,2025,Regular Season,-2.157835305857476,-12.25,10.092164694142523,home,True,0.9090909090909091,1.0,0.9090909090909091,1.0,williamhill_us,-110.0,12.5,,large,,-1.0,home_more,early,weekend,10
old,near-tip,spread,1022500045,2025-06-03,2025,Regular Season,7.681881408786394,5.45,2.2318814087863936,home,True,0.9090909090909091,1.0,0.8771929824561403,1.0,betrivers,-114.0,-5.0,,mid,,1.0,equal,early,weekday,10
old,near-tip,spread,1022500046,2025-06-03,2025,Regular Season,5.461567740099678,12.55,-7.088432259900323,away,True,-1.0,-1.0,-1.0,-1.0,bovada,-110.0,-13.0,,large,,1.0,equal,early,weekday,10
old,near-tip,spread,1022500047,2025-06-03,2025,Regular Season,-0.094021001549543,10.4,-10.494021001549543,away,True,0.9090909090909091,1.0,0.9523809523809523,1.0,williamhill_us,-105.0,-10.5,,large,,1.0,away_more,early,weekday,10
old,near-tip,spread,1022500048,2025-06-05,2025,Regular Season,-21.16155903002713,-13.0,-8.161559030027131,away,True,-1.0,-1.0,-1.0,-1.0,fanatics,-115.0,12.5,,large,,-1.0,away_more,early,weekday,10
old,near-tip,spread,1022500049,2025-06-05,2025,Regular Season,2.9813579579856704,6.2,-3.21864204201433,away,True,-1.0,-1.0,-1.0,-1.0,fanduel,-110.0,-6.5,,mid,,1.0,away_more,early,weekday,10
old,near-tip,spread,1022500050,2025-06-06,2025,Regular Season,-12.004937268643303,-10.5,-1.5049372686433031,away,True,-1.0,-1.0,-1.0,-1.0,lowvig,-103.0,10.5,,large,,-1.0,away_more,early,weekday,10
old,near-tip,spread,1022500051,2025-06-06,2025,Regular Season,2.6557227027156136,-2.7222222222222223,5.377944924937836,home,True,-1.0,-1.0,-1.0,-1.0,betus,-110.0,3.0,,small,,-1.0,away_more,early,weekday,9
old,near-tip,spread,1022500052,2025-06-07,2025,Regular Season,-4.752620881151023,-12.55,7.797379118848978,home,True,0.9090909090909091,1.0,0.8695652173913043,1.0,lowvig,-115.0,13.0,,large,,-1.0,away_more,early,weekend,10
old,near-tip,spread,1022500053,2025-06-07,2025,Regular Season,-1.5375091276179502,-2.9,1.3624908723820497,home,True,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,3.0,,small,,-1.0,home_more,early,weekend,10
old,near-tip,spread,1022500054,2025-06-07,2025,Regular Season,2.352084017863778,-5.5,7.852084017863778,home,True,-1.0,-1.0,-1.0,-1.0,betmgm,-105.0,5.5,,mid,,-1.0,away_more,early,weekend,10
old,near-tip,spread,1022500055,2025-06-08,2025,Regular Season,4.805425911134903,7.45,-2.644574088865097,away,True,-1.0,-1.0,-1.0,-1.0,lowvig,-108.0,-7.5,,mid,,1.0,home_more,early,weekend,10
old,near-tip,spread,1022500056,2025-06-08,2025,Regular Season,-2.6694187696316023,-12.75,10.080581230368399,home,True,-1.0,-1.0,-1.0,-1.0,williamhill_us,-105.0,13.0,,large,,-1.0,away_more,early,weekend,10
old,near-tip,spread,1022500057,2025-06-09,2025,Regular Season,1.2816942048764273,7.0,-5.718305795123573,away,True,0.9090909090909091,1.0,0.8333333333333334,1.0,fanatics,-120.0,-7.5,,mid,,1.0,home_more,early,weekday,9
old,near-tip,spread,1022500058,2025-06-10,2025,Regular Season,-1.3564719660518094,5.25,-6.606471966051809,away,True,-1.0,-1.0,-1.0,-1.0,betus,-110.0,-5.5,,mid,,1.0,home_more,early,weekday,10
old,near-tip,spread,1022500059,2025-06-10,2025,Regular Season,18.46259220651411,16.5,1.9625922065141097,home,True,0.9090909090909091,1.0,0.9259259259259259,1.0,lowvig,-108.0,-16.5,,large,,1.0,home_more,early,weekday,10
old,near-tip,spread,1022500060,2025-06-11,2025,Regular Season,2.3247674902495348,9.0,-6.675232509750465,away,True,0.9090909090909091,1.0,0.8695652173913043,1.0,betmgm,-115.0,-9.5,,large,,1.0,home_more,early,weekday,10
old,near-tip,spread,1022500061,2025-06-11,2025,Regular Season,2.068756309428135,7.0,-4.931243690571865,away,True,-1.0,-1.0,-1.0,-1.0,williamhill_us,-110.0,-7.5,,mid,,1.0,home_more,mid,weekday,10
old,near-tip,spread,1022500062,2025-06-11,2025,Regular Season,-3.031394931370176,-3.55,0.518605068629824,home,True,0.9090909090909091,1.0,0.9259259259259259,1.0,betrivers,-108.0,4.0,,small,,-1.0,home_more,early,weekday,10
