cell_id,kind,base,fit,usage,defence,response,stratum,n_scored,n_rows_eligible,r2_without,r2_with,mae_without,mae_with,mae_pct_reduction,mean_interaction_beta,beta_sign_consistent,sd_response,dr2_a_minus_b,p_cluster,p_row_NAIVE,n_clusters_present,null_sd_cluster,null_sd_row,null_width_inflation_cluster_over_row
A01_opp_efg_allowed|attempts|POOLED,REAL,B_COMPLETE,walk_forward,O01_own_usg_pg,A01_opp_efg_allowed,attempts,POOLED,11705,14807,0.6400737337532084,0.6403944852885817,2.73942936945805,2.738591222645104,0.030595671576361116,0.012832805891917662,False,5.938379375722318,0.0003207515353733232,0.3708145927036482,0.04697651174412794,36,0.00032109985226338414,0.00016081776684987963,1.9966690158253773
A01_opp_efg_allowed|attempts|DECISION,REAL,B_COMPLETE,walk_forward,O01_own_usg_pg,A01_opp_efg_allowed,attempts,DECISION,4514,5670,0.4425291424115151,0.4430742441992601,3.2517439970772,3.249282532265939,0.07569675883075666,0.03139379824566333,False,5.534022088851965,0.0005451017877450866,0.711144427786107,0.41829085457271364,36,0.0013595761550492995,0.0006904802187320981,1.9690298406315478
A02_opp_ts_allowed|ppm|POOLED,REAL,B_COMPLETE,walk_forward,O01_own_usg_pg,A02_opp_ts_allowed,ppm,POOLED,11705,14807,0.16303586730326247,0.1635456931806566,0.17680898971386205,0.17668088147436542,0.07245572733827199,0.023467658102813326,False,0.28315817464666093,0.0005098258773940074,0.18790604697651175,0.04597701149425287,36,0.00038035903252636353,0.0002600419185613116,1.4626835343728786
A02_opp_ts_allowed|ppm|DECISION,REAL,B_COMPLETE,walk_forward,O01_own_usg_pg,A02_opp_ts_allowed,ppm,DECISION,4514,5670,0.19618345609122934,0.1944608829072656,0.15327703382463664,0.15330377501045303,-0.017446309567148433,0.01974479363469681,False,0.22392550085847893,-0.0017225731839637037,0.1809095452273863,0.06146926536731634,36,0.0012513578204907212,0.0009218003157211882,1.3575150703997072
A02_opp_ts_allowed|points|POOLED,REAL,B_COMPLETE,walk_forward,O01_own_usg_pg,A02_opp_ts_allowed,points,POOLED,11705,14807,0.5048029041182172,0.5056378817281223,4.036006804852202,4.032542290173681,0.08584015949517632,0.023467658102813326,False,7.5527455102589816,0.0008349776099051212,0.1934032983508246,0.005997001499250375,36,0.0005983115996845668,0.000280837524946066,2.1304546100079422
A02_opp_ts_allowed|points|DECISION,REAL,B_COMPLETE,walk_forward,O01_own_usg_pg,A02_opp_ts_allowed,points,DECISION,4514,5670,0.2663499223608611,0.26559461587324007,5.070788764247424,5.069422341138876,0.026946953858197897,0.01974479363469681,False,7.578724593435383,-0.0007553064876209169,0.5547226386806596,0.3148425787106447,36,0.0012072654407281188,0.0007659934324556045,1.5760780570375055
A02_opp_ts_allowed|attempts|POOLED,REAL,B_COMPLETE,walk_forward,O01_own_usg_pg,A02_opp_ts_allowed,attempts,POOLED,11705,14807,0.6399652786215709,0.640154884838374,2.73969254951234,2.7393780446772293,0.01147956675527917,0.004711468310220992,False,5.938379375722318,0.0001896062168031,0.6201899050474763,0.2318840579710145,36,0.00039043115627515905,0.00015581448293217734,2.5057436826659125
A02_opp_ts_allowed|attempts|DECISION,REAL,B_COMPLETE,walk_forward,O01_own_usg_pg,A02_opp_ts_allowed,attempts,DECISION,4514,5670,0.4430998012952626,0.44346766964412254,3.250336124238823,3.2484740132390235,0.057289797996984415,0.02683229516166502,False,5.534022088851965,0.0003678683488599215,0.8255872063968016,0.5847076461769115,36,0.0015688686508650886,0.0007008054593406419,2.2386649960477913
NC1_noise_x_defrtg|ppm|POOLED,CONTROL,B_COMPLETE,walk_forward,G01_noise,A10_opp_defrtg,ppm,POOLED,11738,14852,0.16323613969547612,0.1627760609919472,0.17698688375671526,0.1770516914066017,-0.03661720490855114,-1.216509257262184e-05,False,0.2832039661455143,-0.0004600787035288624,0.005497251374312844,0.0034982508745627187,36,0.00016678076963409989,0.00016486394752979183,1.0116266905713978
NC1_noise_x_defrtg|ppm|DECISION,CONTROL,B_COMPLETE,walk_forward,G01_noise,A10_opp_defrtg,ppm,DECISION,4517,5673,0.2582252301204896,0.25752807150648327,0.1507485408385423,0.15089840155229634,-0.09941105427648811,-0.00041044346462397376,False,0.22392957528435187,-0.0006971586140062482,0.1424287856071964,0.12343828085957022,36,0.00047422178604156234,0.00045527532630652823,1.0416153888433608
NC1_noise_x_defrtg|points|POOLED,CONTROL,B_COMPLETE,walk_forward,G01_noise,A10_opp_defrtg,points,POOLED,11738,14852,0.5060537135403348,0.5058412139721171,4.030152823337631,4.030965041534603,-0.0201535334409364,-1.216509257262184e-05,False,7.551193562448378,-0.00021249956821765872,0.07646176911544228,0.14592703648175911,36,0.00011960834082505935,0.00014479840669308572,0.8260335424724723
NC1_noise_x_defrtg|points|DECISION,CONTROL,B_COMPLETE,walk_forward,G01_noise,A10_opp_defrtg,points,DECISION,4517,5673,0.30555445466036724,0.3049067512501137,5.003863552002789,5.007764313376864,-0.0779549908492827,-0.00041044346462397376,False,7.57965593033443,-0.0006477034102536108,0.12243878060969515,0.07846076961519241,36,0.00041372927517721944,0.0003654597655932882,1.1320788610083259
NC1_noise_x_defrtg|attempts|POOLED,CONTROL,B_COMPLETE,walk_forward,G01_noise,A10_opp_defrtg,attempts,POOLED,11738,14852,0.6403958891264581,0.6400327598792581,2.7375082664486046,2.73776740763911,-0.009466316273143427,0.0008363260251763489,True,5.937609789045766,-0.00036312924719995973,0.0944527736131934,0.095952023988006,36,0.0002175977307772892,0.00021618749271427003,1.0065232176261143
NC1_noise_x_defrtg|attempts|DECISION,CONTROL,B_COMPLETE,walk_forward,G01_noise,A10_opp_defrtg,attempts,DECISION,4517,5673,0.45630917838866636,0.45576527201973194,3.225947147885766,3.227820681895941,-0.05807702123710179,-0.00019536035468416607,False,5.53333196624717,-0.0005439063689343915,0.0074962518740629685,0.02448775612193903,36,0.00021754257354388902,0.00023772340199815619,0.9151079435821649
NC2_usage_x_noise|ppm|POOLED,CONTROL,B_COMPLETE,walk_forward,O01_own_usg_pg,G01_noise_tvframe,ppm,POOLED,11705,14807,0.1619251217254457,0.16145813034130185,0.17694861050081737,0.1769788867622939,-0.01711020018231313,0.00016681563821526065,False,0.28315817464666093,-0.0004669913841439149,0.1359320339830085,0.12343828085957022,36,0.0003056527813524132,0.0003230409610883162,0.9461734521921843
NC2_usage_x_noise|ppm|DECISION,CONTROL,B_COMPLETE,walk_forward,O01_own_usg_pg,G01_noise_tvframe,ppm,DECISION,4514,5670,0.1945929882986699,0.19394585487352178,0.15379147773323965,0.15380801592288124,-0.010753645055849859,0.001110613771712061,True,0.22392550085847893,-0.0006471334251480646,0.3683158420789605,0.2773613193403298,36,0.0006992210444441408,0.0005941551391331991,1.1768324439038267
NC2_usage_x_noise|points|POOLED,CONTROL,B_COMPLETE,walk_forward,O01_own_usg_pg,G01_noise_tvframe,points,POOLED,11705,14807,0.5036675382515088,0.5035814106070599,4.039888304591544,4.040553733698276,-0.016471472886414595,0.00016681563821526065,False,7.5527455102589816,-8.612764444886546e-05,0.663168415792104,0.6056971514242878,36,0.00019582529475321582,0.000166751254753154,1.174355749485069
NC2_usage_x_noise|points|DECISION,CONTROL,B_COMPLETE,walk_forward,O01_own_usg_pg,G01_noise_tvframe,points,DECISION,4514,5670,0.26539078142571837,0.2653911159331208,5.082458648543842,5.083770523407007,-0.025811815774257063,0.001110613771712061,True,7.578724593435383,3.3450740230335923e-07,0.9995002498750625,0.999000499750125,36,0.0006148931216088865,0.0005198169375548963,1.1829032053114843
NC2_usage_x_noise|attempts|POOLED,CONTROL,B_COMPLETE,walk_forward,O01_own_usg_pg,G01_noise_tvframe,attempts,POOLED,11705,14807,0.6400037820960912,0.6400402266083194,2.7390947357284112,2.739418575950088,-0.011822892339319324,0.0005207688754777913,True,5.938379375722318,3.644451222808582e-05,0.8785607196401799,0.8740629685157422,36,0.00021133432823444308,0.00021342646435850397,0.9901973912637815
NC2_usage_x_noise|attempts|DECISION,CONTROL,B_COMPLETE,walk_forward,O01_own_usg_pg,G01_noise_tvframe,attempts,DECISION,4514,5670,0.4426551841058731,0.4422055523683438,3.2514074835917017,3.2542084797476547,-0.08614718918156239,0.0007747929468799757,True,5.534022088851965,-0.00044963173752935587,0.296351824087956,0.28385807096451776,36,0.00042712714574757814,0.00041444378721829713,1.0306033264834549
A10_opp_defrtg|ppm|POOLED,REAL,B_SINGLE,walk_forward,O01_own_usg_pg,A10_opp_defrtg,ppm,POOLED,11705,14807,0.16202235924976438,0.16335500484912147,0.17674751054383755,0.1764039365447333,0.1943868957741568,0.00025513834891125576,True,0.28315817464666093,0.0013326455993569555,0.011494252873563218,0.01249375312343828,36,0.0005514244923640207,0.0005371290061612851,1.0266146233749345
A10_opp_defrtg|ppm|DECISION,REAL,B_SINGLE,walk_forward,O01_own_usg_pg,A10_opp_defrtg,ppm,DECISION,4514,5670,0.259747030582424,0.26109783348974314,0.1505522699609164,0.15031471012144104,0.15779226679014657,0.0002005479812986308,False,0.22392550085847893,0.0013508029073191863,0.21039480259870064,0.18340829585207397,36,0.0010649464860466558,0.0010185332370036015,1.045568713279889
A10_opp_defrtg|points|POOLED,REAL,B_SINGLE,walk_forward,O01_own_usg_pg,A10_opp_defrtg,points,POOLED,11705,14807,0.5040944416523103,0.5059429661370428,4.0419711458150305,4.035406600858246,0.16240949576251662,0.00025513834891125576,True,7.5527455102589816,0.0018485244847326315,0.022988505747126436,0.001999000499750125,36,0.0008451210076057879,0.0005358158455341707,1.5772601998420963
A10_opp_defrtg|points|DECISION,REAL,B_SINGLE,walk_forward,O01_own_usg_pg,A10_opp_defrtg,points,DECISION,4514,5670,0.3076304096169855,0.30945953841630247,4.996565778712663,4.988561001105991,0.16020558842185784,0.0002005479812986308,False,7.578724593435383,0.0018291287993169964,0.14592703648175911,0.062468765617191405,36,0.0012201264721964711,0.0009706977119428433,1.2569582241565176
A10_opp_defrtg|attempts|POOLED,REAL,B_SINGLE,walk_forward,O01_own_usg_pg,A10_opp_defrtg,attempts,POOLED,11705,14807,0.6234275031045586,0.6241916144257957,2.8099988662785926,2.807315685945872,0.0954868831058997,0.00010500184160460017,False,5.938379375722318,0.0007641113212372415,0.06646676661669165,0.004497751124437781,36,0.000419995561212157,0.0002572509087438859,1.6326300391432107
A10_opp_defrtg|attempts|DECISION,REAL,B_SINGLE,walk_forward,O01_own_usg_pg,A10_opp_defrtg,attempts,DECISION,4514,5670,0.43905660219332265,0.44178674925888206,3.2828496520814334,3.27260913361545,0.3119399165749437,0.00029716195690886204,True,5.534022088851965,0.0027301470655593844,0.14992503748125938,0.01199400299850075,36,0.0018238382170179279,0.0010629360552295792,1.7158494229683503
A01_opp_efg_allowed|ppm|POOLED,REAL,B_SINGLE,walk_forward,O01_own_usg_pg,A01_opp_efg_allowed,ppm,POOLED,11705,14807,0.16136521481705346,0.16187095971642862,0.17685347688409692,0.1766905612150111,0.09211900832042375,0.03093015407926478,True,0.28315817464666093,0.0005057448993753834,0.15942028985507245,0.08395802098950525,36,0.00035407555372495703,0.0002936382965296322,1.2058221216701066
A01_opp_efg_allowed|ppm|DECISION,REAL,B_SINGLE,walk_forward,O01_own_usg_pg,A01_opp_efg_allowed,ppm,DECISION,4514,5670,0.25563327422388316,0.25558288670346085,0.15094631833259142,0.15089007329243265,0.03726161775926551,0.019169111779315493,False,0.22392550085847893,-5.038752042219014e-05,0.9610194902548725,0.9310344827586207,36,0.0008798490201155388,0.0006321387236625428,1.391860658397558
A01_opp_efg_allowed|points|POOLED,REAL,B_SINGLE,walk_forward,O01_own_usg_pg,A01_opp_efg_allowed,points,POOLED,11705,14807,0.5028265578067104,0.5036038753268122,4.046562022561796,4.04321557139223,0.08269862542343853,0.03093015407926478,True,7.5527455102589816,0.0007773175201017904,0.11094452773613193,0.010994502748625687,36,0.0004776247329805794,0.00029357553451563794,1.6269228080214486
A01_opp_efg_allowed|points|DECISION,REAL,B_SINGLE,walk_forward,O01_own_usg_pg,A01_opp_efg_allowed,points,DECISION,4514,5670,0.3047146666019894,0.304973170847732,5.00833155850604,5.006356526330014,0.03943493263084408,0.019169111779315493,False,7.578724593435383,0.0002585042457426564,0.7991004497751124,0.6711644177911045,36,0.0009132403430093793,0.0005959180302950006,1.5324932231993262
A01_opp_efg_allowed|attempts|POOLED,REAL,B_SINGLE,walk_forward,O01_own_usg_pg,A01_opp_efg_allowed,attempts,POOLED,11705,14807,0.6228917142995309,0.6231084778024933,2.811851318399872,2.8111767290816965,0.0239909313042741,0.010223904308396802,False,5.938379375722318,0.00021676350296245125,0.45027486256871563,0.15542228885557222,36,0.0002662581876971357,0.00014988082884720438,1.7764659412750639
A01_opp_efg_allowed|attempts|DECISION,REAL,B_SINGLE,walk_forward,O01_own_usg_pg,A01_opp_efg_allowed,attempts,DECISION,4514,5670,0.43765162262656243,0.43848886282289146,3.2860182250332373,3.282199945188665,0.11619776833506901,0.03572418029589642,True,5.534022088851965,0.0008372401963289207,0.5837081459270365,0.2543728135932034,36,0.001419914265572144,0.000743678124544493,1.9093129389033048
A02_opp_ts_allowed|ppm|POOLED,REAL,B_SINGLE,walk_forward,O01_own_usg_pg,A02_opp_ts_allowed,ppm,POOLED,11705,14807,0.1614346319687564,0.16192147458259853,0.1768215657638848,0.17668262765687687,0.07857531766993775,0.022691032711872106,False,0.28315817464666093,0.0004868426138422374,0.21039480259870064,0.06496751624187906,36,0.0003792342522519689,0.0002622656912332144,1.4459926133256316
A02_opp_ts_allowed|ppm|DECISION,REAL,B_SINGLE,walk_forward,O01_own_usg_pg,A02_opp_ts_allowed,ppm,DECISION,4514,5670,0.2563430859930964,0.25646003269956485,0.15084193146437944,0.15078766055965415,0.035978659380997424,0.023753376106485244,False,0.22392550085847893,0.00011694670646847758,0.928535732133933,0.8740629685157422,36,0.0010422962288357852,0.0007090510764965006,1.4699875134325804
A02_opp_ts_allowed|points|POOLED,REAL,B_SINGLE,walk_forward,O01_own_usg_pg,A02_opp_ts_allowed,points,POOLED,11705,14807,0.5029171550065761,0.5037200224893252,4.04570460106721,4.042447945575407,0.08049662080972242,0.022691032711872106,False,7.5527455102589816,0.0008028674827492394,0.18490754622688654,0.0069965017491254375,36,0.0005700031320934135,0.0002776736973592605,2.0527804308231996
A02_opp_ts_allowed|points|DECISION,REAL,B_SINGLE,walk_forward,O01_own_usg_pg,A02_opp_ts_allowed,points,DECISION,4514,5670,0.3054143466287377,0.30596582436482767,5.0041891060937616,5.001139272935722,0.06094560164253693,0.023753376106485244,False,7.578724593435383,0.0005514777360900342,0.6686656671664168,0.42478760619690153,36,0.0011525711951113262,0.0006820715510975815,1.6898098055205824
A02_opp_ts_allowed|attempts|POOLED,REAL,B_SINGLE,walk_forward,O01_own_usg_pg,A02_opp_ts_allowed,attempts,POOLED,11705,14807,0.6228079004841831,0.6228196730415636,2.8120753528809628,2.8120442059260307,0.0011076145203681165,0.0011986059300315443,False,5.938379375722318,1.1772557380539772e-05,0.9770114942528736,0.9400299850074962,36,0.00032020320501575033,0.00014767815425397124,2.168250318629234
A02_opp_ts_allowed|attempts|DECISION,REAL,B_SINGLE,walk_forward,O01_own_usg_pg,A02_opp_ts_allowed,attempts,DECISION,4514,5670,0.43769125360554706,0.4384185563981656,3.2853839279728096,3.282318576249878,0.09330269430102289,0.02972247170547812,False,5.534022088851965,0.0007273027926186478,0.6586706646676662,0.3233383308345827,36,0.0016049871422885258,0.0007348564348984009,2.184082585478654
NC1_noise_x_defrtg|ppm|POOLED,CONTROL,B_SINGLE,walk_forward,G01_noise,A10_opp_defrtg,ppm,POOLED,11738,14852,0.15037902129724545,0.14996594515435346,0.1786279211076056,0.178682909739887,-0.03078389533979209,-3.2708934579424014e-06,False,0.2832039661455143,-0.0004130761428919352,0.0069965017491254375,0.006496751624187906,36,0.00015553613161294058,0.00015634510999906287,0.9948256879532265
NC1_noise_x_defrtg|ppm|DECISION,CONTROL,B_SINGLE,walk_forward,G01_noise,A10_opp_defrtg,ppm,DECISION,4517,5673,0.25662377812653814,0.25600785312117513,0.1507887183408206,0.1509060591284484,-0.0778180151134178,-0.00036189094511211023,False,0.22392957528435187,-0.0006159250053630425,0.1714142928535732,0.1619190404797601,36,0.0004443584277355633,0.00044152814280713646,1.006410202779901
NC1_noise_x_defrtg|points|POOLED,CONTROL,B_SINGLE,walk_forward,G01_noise,A10_opp_defrtg,points,POOLED,11738,14852,0.5038641897159799,0.5037094754297395,4.035014131493934,4.035636126958125,-0.01541495132162396,-3.2708934579424014e-06,False,7.551193562448378,-0.00015471428624025987,0.16891554222888555,0.2448775612193903,36,0.00011176908425797548,0.0001351110780148783,0.8272384907303277
NC1_noise_x_defrtg|points|DECISION,CONTROL,B_SINGLE,walk_forward,G01_noise,A10_opp_defrtg,points,DECISION,4517,5673,0.30519262466173136,0.30461086791728054,5.005040426459847,5.008161990279,-0.06236840371260932,-0.00036189094511211023,False,7.57965593033443,-0.0005817567444508349,0.14392803598200898,0.10444777611194403,36,0.0003918674457166305,0.00035197736319206167,1.1133313863221432
NC1_noise_x_defrtg|attempts|POOLED,CONTROL,B_SINGLE,walk_forward,G01_noise,A10_opp_defrtg,attempts,POOLED,11738,14852,0.6221762340913994,0.6218789859459057,2.8163933055342927,2.816543413638822,-0.005329799081477127,0.000829569035109452,True,5.937609789045766,-0.0002972481454937489,0.127936031984008,0.16841579210394803,36,0.0001927510550129942,0.00021490722171323864,0.8969035729762097
NC1_noise_x_defrtg|attempts|DECISION,CONTROL,B_SINGLE,walk_forward,G01_noise,A10_opp_defrtg,attempts,DECISION,4517,5673,0.4299706205206131,0.42969169041490374,3.3230698842464843,3.3237359937746485,-0.020045005111746228,2.579121989108868e-06,False,5.53333196624717,-0.0002789301057092544,0.06596701649175413,0.0944527736131934,36,0.00015404500153982104,0.00016696214152715926,0.9226343177609696
NC2_usage_x_noise|ppm|POOLED,CONTROL,B_SINGLE,walk_forward,O01_own_usg_pg,G01_noise_tvframe,ppm,POOLED,11705,14807,0.1604405971537759,0.1600183361925699,0.17691126469172228,0.17693659318531996,-0.014317060952451222,0.00016034694402872467,False,0.28315817464666093,-0.0004222609612060561,0.16141929035482258,0.17891054472763618,36,0.0002932700260869626,0.0003163837443959484,0.9269440395772691
NC2_usage_x_noise|ppm|DECISION,CONTROL,B_SINGLE,walk_forward,O01_own_usg_pg,G01_noise_tvframe,ppm,DECISION,4514,5670,0.2509137705413371,0.2506665120458579,0.1514279410898311,0.15144006771556678,-0.008008182405716546,0.0011230757363179758,True,0.22392550085847893,-0.0002472584954791327,0.7286356821589205,0.6596701649175413,36,0.0006578429930837758,0.0005699294101878381,1.1542534589800568
NC2_usage_x_noise|points|POOLED,CONTROL,B_SINGLE,walk_forward,O01_own_usg_pg,G01_noise_tvframe,points,POOLED,11705,14807,0.5018624983293776,0.501791384278472,4.049296345891564,4.049945340017918,-0.016027330946322138,0.00016034694402872467,False,7.5527455102589816,-7.111405090558522e-05,0.711144427786107,0.6561719140429785,36,0.0001921513521056716,0.00016317543210886474,1.1775752613143085
NC2_usage_x_noise|points|DECISION,CONTROL,B_SINGLE,walk_forward,O01_own_usg_pg,G01_noise_tvframe,points,DECISION,4514,5670,0.30205877552888805,0.30234139771786006,5.018232577364173,5.018865438163681,-0.012611228948666842,0.0011230757363179758,True,7.578724593435383,0.0002826221889719754,0.6446776611694153,0.5702148925537232,36,0.0005905108552896961,0.0005118048713781408,1.153781232483433
NC2_usage_x_noise|attempts|POOLED,CONTROL,B_SINGLE,walk_forward,O01_own_usg_pg,G01_noise_tvframe,attempts,POOLED,11705,14807,0.6229159473144208,0.6229989612005671,2.8110178200917826,2.8116076273933666,-0.020981983727330622,0.0004938448853496312,True,5.938379375722318,8.301388614646445e-05,0.6756621689155422,0.6811594202898551,36,0.00019033878702701923,0.00020208976159011549,0.9418526971844822
NC2_usage_x_noise|attempts|DECISION,CONTROL,B_SINGLE,walk_forward,O01_own_usg_pg,G01_noise_tvframe,attempts,DECISION,4514,5670,0.4378473663457567,0.43764719963367804,3.286885954202865,3.28890449700116,-0.06141201205092095,0.0008023325778215151,True,5.534022088851965,-0.0002001667120784718,0.670664667666167,0.6421789105447276,36,0.00044056884354288866,0.00043261288284630265,1.0183904849163092
A10_opp_defrtg|ppm|POOLED,REAL,B_COMPLETE,in_sample,O01_own_usg_pg,A10_opp_defrtg,ppm,POOLED,14807,14807,0.1719089323494004,0.17343492614767686,0.17618840688580534,0.17593441125570672,0.14416137508028726,0.00038605489056391367,True,0.276224594704787,0.001525993798276302,0.02448775612193903,0.004497751124437781,48,0.0006765760541181434,0.0005620849172953257,1.20369010677912
A10_opp_defrtg|ppm|DECISION,REAL,B_COMPLETE,in_sample,O01_own_usg_pg,A10_opp_defrtg,ppm,DECISION,5670,5670,0.2544583445174975,0.25607867302455056,0.15072520357180957,0.1505687710373692,0.10378658030196775,0.0004337088228871869,True,0.22270225985809616,0.0016203285070530047,0.08995502248875563,0.0734632683658171,48,0.0009586945362398393,0.0008970928094014901,1.0686681759041718
A10_opp_defrtg|points|POOLED,REAL,B_COMPLETE,in_sample,O01_own_usg_pg,A10_opp_defrtg,points,POOLED,14807,14807,0.492017033067393,0.4931083135859202,4.057679828755954,4.053714720038151,0.09771861963339123,0.00038605489056391367,True,7.485142890945623,0.001091280518527264,0.19790104947526238,0.04847576211894053,48,0.0008575804719006701,0.0005738557364601617,1.4944182264181394
A10_opp_defrtg|points|DECISION,REAL,B_COMPLETE,in_sample,O01_own_usg_pg,A10_opp_defrtg,points,DECISION,5670,5670,0.2972803112880562,0.29862952898698936,4.983101565792312,4.977300861387164,0.11640750902949248,0.0004337088228871869,True,7.49556041082052,0.0013492176989331633,0.18040979510244878,0.10794602698650675,48,0.0009984544717945465,0.0008480944466684454,1.177291604392362
A10_opp_defrtg|attempts|POOLED,REAL,B_COMPLETE,in_sample,O01_own_usg_pg,A10_opp_defrtg,attempts,POOLED,14807,14807,0.6259662033852209,0.6266892712356369,2.767043254518341,2.7634108444165335,0.13127406287835042,0.00023468281500126445,True,5.895032608847206,0.0007230678504160153,0.2478760619690155,0.050474762618690654,48,0.000603426882873156,0.0003770979450392669,1.6001860811262751
A10_opp_defrtg|attempts|DECISION,REAL,B_COMPLETE,in_sample,O01_own_usg_pg,A10_opp_defrtg,attempts,DECISION,5670,5670,0.4409808627255154,0.4429519042162513,3.2379461580531474,3.228048340523279,0.30568196772671197,0.0003679521590943646,True,5.502234946368148,0.0019710414907358194,0.1454272863568216,0.026486756621689155,48,0.0013370187690307936,0.0008944805139676195,1.4947433154247496
A01_opp_efg_allowed|ppm|POOLED,REAL,B_COMPLETE,in_sample,O01_own_usg_pg,A01_opp_efg_allowed,ppm,POOLED,14807,14807,0.1710719299595802,0.17165403002982527,0.17625964531041852,0.1761615991581104,0.05562597844529504,0.04753881422983003,True,0.276224594704787,0.0005821000702451457,0.2158920539730135,0.09895052473763119,48,0.00047261158279559684,0.0003448216112257065,1.370597339057859
A01_opp_efg_allowed|ppm|DECISION,REAL,B_COMPLETE,in_sample,O01_own_usg_pg,A01_opp_efg_allowed,ppm,DECISION,5670,5670,0.2507448838462928,0.25138350158045153,0.15098399058308168,0.1509559206253645,0.01859134707512533,0.05718401274476705,True,0.22270225985809616,0.0006386177341587694,0.3538230884557721,0.25287356321839083,48,0.0006838908575389154,0.0005690212853563527,1.2018721885080714
