protocol,target,target_label,catalog_number,feature,feature_channel,feature_alpha,battery,condition,condition_kind,registered_pairing,n_train,n_val,observed_effect,n_eligible,n_players_eligible,median_player_rows,sd_within_player,mde_player,mde_pooled,plausible_effect,mde_ratio_player,mde_ratio_pooled,degenerate,note,nan_share_feature,nan_share_moderator,corr_fm,mae_noint_2024,mae_int_2024,delta_mae,improvement,beta_interaction,fold_deltas,fold_signs,p_value,null_q50,null_q95,q_value,bh_pass,sign_consistent,survives,power_label,power_label_pooled
player_volume_heterogeneity_v1,minutes,minutes played,45,garbage_cleaned_rates,ft,0.05,survivor,rim_share,player_trait,False,8687,3261,0.20873,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,0.1351,4.46377,4.46225,-0.00152,0.00152,-0.20873,-0.00404;-0.00396;-0.00947,---,0.05473,-0.000291,0.001489,0.5632386206896552,False,True,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,94,blowout_x_min_elasticity,ft,,resurrection,age,player_trait,False,8687,3261,0.16951,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,0.0113,4.4682,4.46675,-0.00144,0.00144,0.16951,-0.00714;+0.00646;-0.00013,-+-,0.0597,-6.9e-05,0.001547,0.5632386206896552,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,94,blowout_x_min_elasticity,ft,,resurrection,starter_share,player_trait,True,8687,3261,0.05754,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,0.0252,2.39574,2.39442,-0.00132,0.00132,-0.05754,-0.00007;-0.00219;+0.00379,--+,0.0597,-1.1e-05,0.001357,0.5632386206896552,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,65,early_clock_share,fg3,0.05,survivor,rim_share,player_trait,False,8687,3261,0.0221,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,0.3852,2.39612,2.39486,-0.00126,0.00126,-0.0221,-0.00303;-0.00132;-0.00010,---,0.0597,-7.1e-05,0.001292,0.5632386206896552,False,True,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,14,paintrel_vs_rimprot,paint,0.5,resurrection,age,player_trait,False,8687,3261,0.06766,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,0.0207,4.47772,4.47648,-0.00123,0.00123,-0.06766,+0.00270;-0.00239;-0.00037,+--,0.0597,-0.000186,0.001322,0.5632386206896552,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,58,stint_pm_stability,np2,,survivor,height_inches,player_trait,False,8687,3261,0.03474,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,0.1074,2.40179,2.40062,-0.00117,0.00117,0.03474,+0.00001;+0.00015;-0.00003,++-,0.05473,-0.000118,0.001021,0.5632386206896552,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,74,star_whistle_proxy,ft,0.05,survivor,rim_share,player_trait,False,8687,3261,0.07179,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,-0.0081,4.47763,4.47647,-0.00116,0.00116,-0.07179,+0.00154;-0.00033;-0.00181,+--,0.0597,-7.4e-05,0.00123,0.5632386206896552,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,14,paintrel_vs_rimprot,paint,0.5,resurrection,usage_ewma,player_trait,False,8687,3261,0.03862,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,0.0037,4.45578,4.45462,-0.00115,0.00115,0.03862,-0.00004;+0.00006;+0.00143,-++,0.0597,-0.000101,0.001183,0.5632386206896552,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,16,opp_pace_tercile_profile,fg3,,survivor+resurrection,age,player_trait,False,8687,3261,0.04674,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,0.0042,4.4775,4.47638,-0.00111,0.00111,0.04674,-0.00057;-0.00121;-0.00111,---,0.0597,-5.8e-05,0.001192,0.5632386206896552,False,True,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,6,rest_bucket_profile,paint,,resurrection,rot_height,archetype,False,8687,3261,0.05258,11941,169,62.0,6.1956,4.4063,0.31751,1.216,3.62,0.261,False,,0.0,0.0006,-0.011,4.47997,4.47887,-0.00111,0.00111,-0.05258,-0.00009;+0.00062;-0.00028,-+-,0.0597,-0.000156,0.001146,0.5632386206896552,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,44,self_creation_index,fg3,0.2,survivor,rim_share,player_trait,False,8687,3261,0.05161,11948,169,62.0,4.1004,2.9162,0.21007,0.5916,4.93,0.355,False,,0.0,0.0,-0.1167,3.20491,3.20379,-0.00111,0.00111,0.05161,+0.00005;+0.00086;+0.00208,+++,0.0597,-0.000114,0.001185,0.5632386206896552,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,16,opp_pace_tercile_profile,fg3,,survivor+resurrection,fg3a_rate,player_trait,False,8687,3261,0.03878,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,0.0359,2.39995,2.39895,-0.001,0.001,0.03878,-0.00052;+0.00048;-0.00043,-+-,0.04975,-2.3e-05,0.000919,0.5632386206896552,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,94,blowout_x_min_elasticity,ft,,resurrection,height_inches,player_trait,False,8687,3261,0.04167,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,0.0001,2.40213,2.40117,-0.00096,0.00096,-0.04167,+0.00001;-0.00091;+0.00116,+-+,0.0597,-2.5e-05,0.001014,0.5632386206896552,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,94,blowout_x_min_elasticity,ft,,resurrection,usage_ewma,player_trait,False,8687,3261,0.03714,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,0.0206,2.37808,2.37719,-0.00089,0.00089,-0.03714,+0.00629;+0.00088;+0.00179,+++,0.05473,-2.6e-05,0.000878,0.5632386206896552,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,1,home_lift_shrunk,fg3,0.05,resurrection,experience_years,player_trait,True,8687,3261,0.04993,11948,169,62.0,4.1004,2.9162,0.21007,0.5916,4.93,0.355,False,,0.0,0.0,0.0057,3.20573,3.20495,-0.00079,0.00079,0.04993,+0.00479;+0.00006;-0.00100,++-,0.04975,-2.4e-05,0.000757,0.5632386206896552,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fg3a36,3pt attempts / 36,60,second_unit_anchor,np2,,survivor,TALL_SHOOTERS,archetype,False,8687,3261,0.04596,11941,169,62.0,2.372,1.6869,0.12156,0.1935,8.72,0.628,False,,0.0,0.0006,0.0033,1.81738,1.81662,-0.00077,0.00077,0.04596,+0.00098;-0.00057;+0.00013,+-+,0.0597,-1.6e-05,0.000862,0.5632386206896552,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,58,stint_pm_stability,np2,,survivor,starter_share,player_trait,False,8687,3261,0.1038,11948,169,62.0,4.1004,2.9162,0.21007,0.5916,4.93,0.355,False,,0.0,0.0,-0.4856,3.20429,3.20353,-0.00075,0.00075,-0.1038,-0.00023;-0.00155;+0.00142,--+,0.05473,-0.000278,0.000715,0.5632386206896552,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fg3a36,3pt attempts / 36,9,travel_distance,-,,resurrection,usage_ewma,player_trait,False,8687,3261,0.01573,11948,169,62.0,2.372,1.6869,0.12152,0.1935,8.72,0.628,False,,0.0,0.0,0.0079,1.81969,1.81903,-0.00067,0.00067,0.01573,-0.00024;+0.00038;+0.00012,-++,0.0597,-3.1e-05,0.000685,0.5632386206896552,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,94,blowout_x_min_elasticity,ft,,resurrection,rim_protect,archetype,False,8687,3261,0.04933,11948,169,62.0,4.1004,2.9162,0.21007,0.5916,4.93,0.355,False,,0.0,0.0,0.0042,3.2052,3.20459,-0.00061,0.00061,0.04933,+0.00037;+0.00103;-0.00107,++-,0.05473,-8e-06,0.000583,0.5632386206896552,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fg3a36,3pt attempts / 36,9,travel_distance,-,,resurrection,min7d_load,player_trait,False,8687,3261,0.02831,11948,169,62.0,2.372,1.6869,0.12152,0.1935,8.72,0.628,False,,0.0,0.0,-0.048,1.81926,1.81865,-0.00061,0.00061,0.02831,+0.00127;+0.00002;-0.00017,++-,0.05473,-3.4e-05,0.000507,0.5632386206896552,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,1,home_lift_shrunk,fg3,0.05,resurrection,experience_years,player_trait,True,8687,3261,0.04188,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,0.0057,2.39929,2.39874,-0.00055,0.00055,0.04188,+0.00425;+0.00005;+0.00068,+++,0.05473,-2.2e-05,0.000548,0.5632386206896552,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fg3a36,3pt attempts / 36,9,travel_distance,-,,resurrection,rim_share,player_trait,False,8687,3261,0.0209,11948,169,62.0,2.372,1.6869,0.12152,0.1935,8.72,0.628,False,,0.0,0.0,-0.0136,1.80877,1.80829,-0.00048,0.00048,0.0209,+0.00027;+0.00000;-0.00003,++-,0.04975,-5.9e-05,0.00042,0.5632386206896552,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fg3a36,3pt attempts / 36,9,travel_distance,-,,resurrection,transition_share,player_trait,False,8687,3261,0.02353,11948,169,62.0,2.372,1.6869,0.12152,0.1935,8.72,0.628,False,,0.0,0.0,0.0005,1.81849,1.81801,-0.00047,0.00047,0.02353,+0.00034;+0.00000;-0.00007,++-,0.04975,-8.4e-05,0.000459,0.5632386206896552,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fg3a36,3pt attempts / 36,1,home_lift_shrunk,fg3,0.05,resurrection,pressure,archetype,False,8687,3261,0.03159,11948,169,62.0,2.372,1.6869,0.12152,0.1935,8.72,0.628,False,,0.0,0.0,-0.0001,1.81941,1.819,-0.00041,0.00041,0.03159,+0.00061;-0.00018;-0.00026,+--,0.05473,-4e-05,0.000407,0.5632386206896552,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fg3a36,3pt attempts / 36,94,blowout_x_min_elasticity,ft,,resurrection,experience_years,player_trait,False,8687,3261,0.05929,11948,169,62.0,2.372,1.6869,0.12152,0.1935,8.72,0.628,False,,0.0,0.0,0.0072,1.81831,1.81791,-0.0004,0.0004,-0.05929,+0.00064;+0.00087;-0.00023,++-,0.0597,-2.3e-05,0.000419,0.5632386206896552,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,69,midrange_reliance,np2,0.15,survivor,min7d_load,player_trait,False,8687,3261,0.07057,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,0.0448,4.48002,4.47791,-0.00212,0.00212,-0.07057,-0.00217;+0.00011;-0.00102,-+-,0.06468,-9.8e-05,0.002469,0.5821200000000001,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,65,early_clock_share,fg3,0.05,survivor,experience_years,player_trait,False,8687,3261,0.01726,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,0.0755,2.39758,2.39636,-0.00122,0.00122,0.01726,+0.00024;-0.00056;+0.00050,+-+,0.06468,-7.6e-05,0.001335,0.5821200000000001,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,9,travel_distance,-,,resurrection,min7d_load,player_trait,False,8687,3261,0.04544,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,-0.048,4.47793,4.47692,-0.00101,0.00101,0.04544,-0.00074;-0.00043;-0.00088,---,0.06468,-0.000167,0.001072,0.5821200000000001,False,True,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,69,midrange_reliance,np2,0.15,survivor,usage_ewma,player_trait,False,8687,3261,0.0449,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,0.2178,2.38357,2.38258,-0.001,0.001,-0.0449,-0.00199;-0.00181;+0.00067,--+,0.06468,-3.9e-05,0.001087,0.5821200000000001,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,61,shot_diet_xpts,fg3,0.05,survivor,fg3a_rate,player_trait,False,8687,3261,0.05432,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,-0.1326,2.39913,2.39821,-0.00092,0.00092,-0.05432,+0.00084;+0.00053;-0.00051,++-,0.06468,-3.8e-05,0.001063,0.5821200000000001,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,16,opp_pace_tercile_profile,fg3,,survivor+resurrection,fg3a_rate,player_trait,False,8687,3261,0.10165,11948,169,62.0,4.1004,2.9162,0.21007,0.5916,4.93,0.355,False,,0.0,0.0,0.0359,3.21102,3.2103,-0.00072,0.00072,-0.10165,+0.00030;+0.00076;+0.00061,+++,0.06468,-1e-05,0.000842,0.5821200000000001,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fg3a36,3pt attempts / 36,14,paintrel_vs_rimprot,paint,0.5,resurrection,transition_share,player_trait,False,8687,3261,0.02535,11948,169,62.0,2.372,1.6869,0.12152,0.1935,8.72,0.628,False,,0.0,0.0,-0.0412,1.81821,1.81777,-0.00043,0.00043,0.02535,+0.00433;+0.00198;+0.00153,+++,0.06468,-3.9e-05,0.000475,0.5821200000000001,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,44,self_creation_index,fg3,0.2,survivor,rim_protect,archetype,False,8687,3261,0.04321,11948,169,62.0,4.1004,2.9162,0.21007,0.5916,4.93,0.355,False,,0.0,0.0,0.0114,3.2036,3.20212,-0.00148,0.00148,0.04321,+0.00108;-0.00002;-0.00046,+--,0.06965,-4.8e-05,0.001754,0.6107769230769231,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,60,second_unit_anchor,np2,,survivor,experience_years,player_trait,False,8687,3261,0.05278,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,-0.1738,2.39294,2.39166,-0.00128,0.00128,-0.05278,+0.00144;+0.00062;-0.00219,++-,0.06965,-2.8e-05,0.001324,0.6107769230769231,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fg3a36,3pt attempts / 36,62,zone_mix_drift,np2,,survivor,height_inches,player_trait,False,8687,3261,0.06498,11948,169,62.0,2.372,1.6869,0.12152,0.1935,8.72,0.628,False,,0.0,0.0,-0.0172,1.80875,1.80799,-0.00076,0.00076,-0.06498,+0.00242;-0.00139;-0.00179,+--,0.06965,-8e-06,0.00084,0.6107769230769231,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fg3a36,3pt attempts / 36,60,second_unit_anchor,np2,,survivor,height_inches,player_trait,False,8687,3261,0.01793,11948,169,62.0,2.372,1.6869,0.12152,0.1935,8.72,0.628,False,,0.0,0.0,0.0038,1.81052,1.80977,-0.00074,0.00074,-0.01793,+0.00443;+0.00089;-0.00056,++-,0.06965,-7.5e-05,0.000987,0.6107769230769231,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,45,garbage_cleaned_rates,ft,0.05,survivor,age,player_trait,False,8687,3261,0.08601,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,0.0359,4.4628,4.4609,-0.0019,0.0019,0.08601,-0.00395;+0.00104;-0.00060,-+-,0.07463,-0.000124,0.002307,0.6187505454545454,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,80,min7d_load,-,0.1,resurrection,age,player_trait,True,8687,3261,0.10503,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,0.1137,4.47463,4.47355,-0.00108,0.00108,0.10503,-0.00684;+0.00401;-0.00076,-+-,0.07463,-3.7e-05,0.001318,0.6187505454545454,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,62,zone_mix_drift,np2,,survivor,starter_share,player_trait,False,8687,3261,0.03592,11948,169,62.0,4.1004,2.9162,0.21007,0.5916,4.93,0.355,False,,0.0,0.0,-0.3181,3.20645,3.20554,-0.00091,0.00091,-0.03592,+0.00029;-0.00054;-0.00027,+--,0.07463,-9.9e-05,0.001039,0.6187505454545454,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,58,stint_pm_stability,np2,,survivor,transition_share,player_trait,False,8687,3261,0.02921,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,-0.1816,2.39919,2.39841,-0.00077,0.00077,-0.02921,-0.00043;+0.00207;+0.00284,-++,0.07463,-0.000109,0.001005,0.6187505454545454,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,9,travel_distance,-,,resurrection,age,player_trait,True,8687,3261,0.06629,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,0.0153,4.47705,4.47637,-0.00068,0.00068,0.06629,-0.00464;+0.00034;-0.00073,-+-,0.07463,-3.5e-05,0.000845,0.6187505454545454,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,6,rest_bucket_profile,paint,,resurrection,starter_share,player_trait,False,8687,3261,0.02248,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,0.0518,2.39579,2.39514,-0.00065,0.00065,0.02248,+0.00022;+0.00022;-0.00009,++-,0.07463,-2.5e-05,0.00076,0.6187505454545454,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,94,blowout_x_min_elasticity,ft,,resurrection,height_inches,player_trait,False,8687,3261,0.0188,11948,169,62.0,4.1004,2.9162,0.21007,0.5916,4.93,0.355,False,,0.0,0.0,0.0001,3.20743,3.20682,-0.00061,0.00061,-0.0188,+0.00173;-0.00002;-0.00003,+--,0.07463,-3.3e-05,0.000832,0.6187505454545454,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fg3a36,3pt attempts / 36,45,garbage_cleaned_rates,ft,0.05,survivor,bench_depth,player_trait,False,8687,3261,0.02136,11948,169,62.0,2.372,1.6869,0.12152,0.1935,8.72,0.628,False,,0.0,0.0,-0.0406,1.82126,1.82071,-0.00056,0.00056,-0.02136,-0.00004;-0.00004;+0.00024,--+,0.07463,-1.2e-05,0.000795,0.6187505454545454,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,16,opp_pace_tercile_profile,fg3,,survivor+resurrection,pace,archetype,False,8687,3261,0.02443,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,0.0125,2.39866,2.39834,-0.00032,0.00032,-0.02443,+0.00002;+0.00001;+0.00002,+++,0.07463,-5.1e-05,0.000375,0.6187505454545454,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,14,paintrel_vs_rimprot,paint,0.5,resurrection,experience_years,player_trait,False,8687,3261,0.07529,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,0.0206,4.47651,4.47539,-0.00112,0.00112,-0.07529,+0.00357;-0.00276;-0.00027,+--,0.0796,-0.000154,0.001224,0.6405458823529412,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,65,early_clock_share,fg3,0.05,survivor,pace,archetype,False,8687,3261,0.05749,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,-0.007,4.48063,4.47987,-0.00076,0.00076,0.05749,+0.00282;+0.00057;+0.00029,+++,0.0796,-2e-06,0.000879,0.6405458823529412,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fg3a36,3pt attempts / 36,62,zone_mix_drift,np2,,survivor,career_minutes,player_trait,False,8687,3261,0.01334,11948,169,62.0,2.372,1.6869,0.12152,0.1935,8.72,0.628,False,,0.0,0.0,-0.1329,1.82566,1.82492,-0.00075,0.00075,-0.01334,-0.00206;+0.00020;+0.00406,-++,0.0796,-0.000216,0.000858,0.6405458823529412,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fg3a36,3pt attempts / 36,69,midrange_reliance,np2,0.15,survivor,TALL_SHOOTERS,archetype,False,8687,3261,0.01817,11941,169,62.0,2.372,1.6869,0.12156,0.1935,8.72,0.628,False,,0.0,0.0006,0.0206,1.81325,1.81262,-0.00062,0.00062,-0.01817,+0.00001;+0.00018;-0.00013,++-,0.0796,-1.9e-05,0.000737,0.6405458823529412,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,44,self_creation_index,np2,0.05,survivor,TALL_SHOOTERS,archetype,False,8687,3261,0.03674,11941,169,62.0,2.9077,2.0679,0.14901,0.1892,10.93,0.788,False,,0.0,0.0006,0.0155,2.39701,2.39647,-0.00054,0.00054,-0.03674,+0.00016;+0.00004;-0.00054,++-,0.0796,-1.9e-05,0.00072,0.6405458823529412,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,94,blowout_x_min_elasticity,ft,,resurrection,min7d_load,player_trait,False,8687,3261,0.09143,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,0.0383,4.46936,4.46784,-0.00152,0.00152,0.09143,-0.00088;-0.00023;-0.00056,---,0.08458,-6.3e-05,0.002027,0.6611739428571429,False,True,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,45,garbage_cleaned_rates,ft,0.05,survivor,pressure,archetype,False,8687,3261,0.04824,11948,169,62.0,4.1004,2.9162,0.21007,0.5916,4.93,0.355,False,,0.0,0.0,-0.0062,3.19929,3.19823,-0.00106,0.00106,-0.04824,-0.00003;+0.00099;+0.00059,-++,0.08458,-0.000178,0.001329,0.6611739428571429,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,62,zone_mix_drift,np2,,survivor,transition_share,player_trait,False,8687,3261,0.15406,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,-0.1856,4.4806,4.47962,-0.00098,0.00098,-0.15406,-0.00243;-0.00192;-0.00177,---,0.08458,-0.000204,0.001245,0.6611739428571429,False,True,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,61,shot_diet_xpts,fg3,0.05,survivor,pressure,archetype,False,8687,3261,0.04094,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,0.0517,4.47942,4.47846,-0.00096,0.00096,-0.04094,+0.00186;+0.00112;+0.00143,+++,0.08458,-0.000149,0.001254,0.6611739428571429,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,62,zone_mix_drift,np2,,survivor,experience_years,player_trait,False,8687,3261,0.01926,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,-0.0904,2.39324,2.39238,-0.00085,0.00085,-0.01926,+0.00079;+0.00405;+0.00026,+++,0.08458,-2.3e-05,0.001279,0.6611739428571429,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,61,shot_diet_xpts,fg3,0.05,survivor,min7d_load,player_trait,False,8687,3261,0.07285,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,-0.0094,4.47719,4.47588,-0.00131,0.00131,0.07285,+0.00084;+0.00051;-0.00204,++-,0.08955,-4.6e-05,0.001897,0.6768198895027625,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fga36,shot attempts / 36,6,rest_bucket_profile,paint,,resurrection,career_minutes,player_trait,False,8687,3261,0.02061,11948,169,62.0,4.1004,2.9162,0.21007,0.5916,4.93,0.355,False,,0.0,0.0,0.0616,3.22816,3.22701,-0.00114,0.00114,0.02061,+0.00167;-0.00011;+0.00023,+-+,0.08955,-0.000146,0.001764,0.6768198895027625,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,44,self_creation_index,np2,0.05,survivor,rim_protect,archetype,False,8687,3261,0.03371,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,0.0099,2.39889,2.39805,-0.00085,0.00085,-0.03371,-0.00031;-0.00103;+0.00014,--+,0.08955,-5.4e-05,0.001388,0.6768198895027625,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,44,self_creation_index,np2,0.05,survivor,usage_ewma,player_trait,False,8687,3261,0.01903,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,0.2709,2.37751,2.37669,-0.00081,0.00081,-0.01903,-0.00188;-0.00005;-0.00056,---,0.08955,-7e-05,0.001111,0.6768198895027625,False,True,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,55,closing_lineup_membership,np2,,survivor,rim_share,player_trait,False,8687,3261,0.0749,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,-0.0128,2.39047,2.38968,-0.00079,0.00079,-0.0749,+0.00281;-0.00156;-0.00407,+--,0.08955,-0.000119,0.000945,0.6768198895027625,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fg3a36,3pt attempts / 36,74,star_whistle_proxy,ft,0.05,survivor,rim_protect,archetype,False,8687,3261,0.04191,11948,169,62.0,2.372,1.6869,0.12152,0.1935,8.72,0.628,False,,0.0,0.0,-0.0069,1.81881,1.81848,-0.00033,0.00033,-0.04191,-0.00036;+0.00075;-0.00067,-+-,0.08955,-2.5e-05,0.000509,0.6768198895027625,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,minutes,minutes played,45,garbage_cleaned_rates,ft,0.05,survivor,experience_years,player_trait,False,8687,3261,0.09278,11948,169,62.0,6.1956,4.4063,0.31741,1.216,3.62,0.261,False,,0.0,0.0,0.0424,4.46165,4.46029,-0.00137,0.00137,0.09278,-0.00405;+0.00030;-0.00066,-+-,0.09453,-0.000139,0.002025,0.680616,False,False,False,underpowered,null_with_power
player_volume_heterogeneity_v1,fta36,FT attempts / 36,60,second_unit_anchor,np2,,survivor,age,player_trait,False,8687,3261,0.03896,11948,169,62.0,2.9077,2.0679,0.14897,0.1892,10.93,0.787,False,,0.0,0.0,-0.1644,2.39294,2.39181,-0.00113,0.00113,-0.03896,+0.00152;+0.00131;-0.00117,++-,0.09453,-2.7e-05,0.001491,0.680616,False,False,False,underpowered,null_with_power
