game_id,GAME_DATE_h,season_h,TEAM_ABBREVIATION_h,TEAM_ABBREVIATION_a,total_true,str_total_cal,raw_total_cal,consensus_total,n_books,e_model,e_bookie,delta_bookie_minus_model,margin_true,str_margin_cal
1022500129,2025-07-11,2025,IND,ATL,181.0,164.75401584693824,165.61184961190952,167.5,11,16.245984153061755,13.5,-2.7459841530617553,17.0,-1.9862912099544403
1022500130,2025-07-11,2025,SEA,CON,144.0,160.43231254656382,159.52451912444758,157.1818181818182,11,16.43231254656382,13.181818181818187,-3.2504943647456344,14.0,14.429217693541636
1022500132,2025-07-12,2025,LVA,GSV,206.0,156.44873495119705,159.3585849554098,154.95,10,49.55126504880295,51.05000000000001,1.498734951197065,2.0,-1.3518470887416194
1022500131,2025-07-12,2025,CHI,MIN,168.0,164.11982510818757,163.83662339086743,160.95,10,3.8801748918124304,7.050000000000011,3.169825108187581,6.0,-6.0627667215292
1022500134,2025-07-13,2025,NYL,ATL,151.0,167.2848880370075,168.0151580157907,166.5909090909091,11,16.284888037007505,15.590909090909093,-0.6939789460984116,7.0,-0.153792010975744
1022500135,2025-07-13,2025,LAS,CON,180.0,164.0856704352557,158.7068102917138,164.54545454545453,11,15.914329564744293,15.454545454545467,-0.45978411019882515,4.0,9.61684317213622
1022500133,2025-07-13,2025,IND,DAL,185.0,163.6763114881682,165.16308125668274,174.6818181818182,11,21.32368851183179,10.318181818181813,-11.005506693649977,19.0,3.0160471830221827
1022500136,2025-07-13,2025,SEA,WAS,143.0,161.68254681084866,162.38278721091194,156.54545454545453,11,18.682546810848663,13.545454545454533,-5.137092265394131,-5.0,6.448978842799081
1022500137,2025-07-14,2025,CHI,MIN,169.0,164.81587132209611,164.05017657308207,160.9090909090909,11,4.184128677903885,8.090909090909093,3.906780413005208,-13.0,-4.895567638207425
1022500138,2025-07-14,2025,GSV,PHX,155.0,164.00222776729396,165.67438481542692,158.54545454545453,11,9.00222776729396,3.5454545454545325,-5.456773221839427,-1.0,-3.077089452797724
1022500140,2025-07-15,2025,LAS,WAS,179.0,164.68034353899208,162.18255234023383,165.4090909090909,11,14.319656461007924,13.590909090909093,-0.7287473700988301,19.0,0.3498664341503879
1022500139,2025-07-15,2025,CON,IND,162.0,163.1276860069721,158.64488594082255,166.1818181818182,11,1.1276860069721124,4.181818181818187,3.0541321748460746,-8.0,-12.648596177385206
1022500144,2025-07-16,2025,NYL,IND,175.0,168.1732478462004,168.00726854149315,163.4090909090909,11,6.826752153799589,11.590909090909093,4.7641569371095045,21.0,0.4768076863747421
1022500145,2025-07-16,2025,DAL,LVA,176.0,164.3399459850117,162.68028921680866,170.0,11,11.660054014988305,6.0,-5.6600540149883045,-4.0,3.271647628076621
1022500142,2025-07-16,2025,MIN,PHX,145.0,165.13011929668355,167.8455326614354,157.95454545454547,11,20.130119296683546,12.954545454545467,-7.175573842138078,13.0,2.0963770374742072
1022500143,2025-07-16,2025,SEA,GSV,125.0,158.49724203350308,162.88608240148665,156.13636363636363,11,33.497242033503085,31.136363636363626,-2.3608783971394587,9.0,1.2374114728665644
1022500141,2025-07-16,2025,CHI,ATL,135.0,165.45059390949012,163.57074145850697,158.45454545454547,11,30.450593909490124,23.454545454545467,-6.996048454944656,-37.0,-3.571616258767633
1022500147,2025-07-22,2025,NYL,IND,182.0,168.71186919195654,168.26938239834288,163.1818181818182,11,13.288130808043462,18.818181818181813,5.530051010138351,14.0,1.403340175536608
1022500149,2025-07-22,2025,LVA,ATL,159.0,162.23372459955547,164.16084178427292,161.1818181818182,11,3.2337245995554724,2.181818181818187,-1.0519064177372854,15.0,-3.1047561868215983
1022500146,2025-07-22,2025,WAS,LAS,179.0,166.36525414300365,161.51843142547182,167.36363636363637,11,12.634745856996346,11.636363636363626,-0.9983822206327204,-7.0,0.288972943564721
1022500148,2025-07-22,2025,MIN,CHI,159.0,163.39179450211037,163.4205968614167,159.22727272727272,11,4.391794502110372,0.22727272727271952,-4.164521774837652,23.0,11.248136069414585
1022500150,2025-07-22,2025,SEA,DAL,150.0,161.23600679016005,162.5271201524243,164.45454545454547,11,11.236006790160047,14.454545454545467,3.21853866438542,-24.0,4.592483223523147
1022500151,2025-07-23,2025,PHX,ATL,169.0,161.71267923326064,165.8862594199582,163.86363636363637,11,7.287320766739356,5.136363636363626,-2.1509571303757298,-11.0,2.648777466273403
1022500152,2025-07-24,2025,CON,LAS,187.0,166.2147589040415,158.23739549938165,169.63636363636363,11,20.785241095958497,17.363636363636374,-3.4216047323221233,-15.0,-7.914720076939944
1022500153,2025-07-24,2025,IND,LVA,150.0,165.6571061429795,165.84467775692843,164.36363636363637,11,15.6571061429795,14.363636363636374,-1.293469779343127,10.0,4.476263759957223
1022500154,2025-07-24,2025,CHI,SEA,152.0,159.2584563041247,158.72254622752664,154.5,11,7.2584563041247065,2.5,-4.7584563041247065,-38.0,-4.453686193697083
1022500155,2025-07-25,2025,NYL,PHX,165.0,167.8176909726726,168.62132371971126,170.77272727272728,11,2.817690972672608,5.7727272727272805,2.9550363000546724,13.0,0.1029410696389172
1022500156,2025-07-25,2025,MIN,LVA,187.0,163.02040474419806,165.55331205009486,162.63636363636363,11,23.97959525580194,24.363636363636374,0.38404110783443457,31.0,8.729105784339975
1022500157,2025-07-25,2025,GSV,DAL,162.0,159.68780859039413,161.44436038196895,162.72727272727272,11,2.312191409605873,0.7272727272727195,-1.5849186823331536,10.0,2.6935467316416366
1022500159,2025-07-26,2025,NYL,LAS,200.0,174.6450691044133,169.9031632910888,175.5,11,25.354930895586705,24.5,-0.8549308955867048,-2.0,4.538277161743207
1022500160,2025-07-26,2025,WAS,SEA,127.0,160.2109428707311,160.34248666768048,154.95454545454547,11,33.21094287073109,27.954545454545467,-5.256397416185621,11.0,-2.4624734689071985
1022500162,2025-07-27,2025,DAL,LVA,186.0,164.83402386723537,162.52810077340382,167.45454545454547,11,21.165976132764627,18.545454545454533,-2.620521587310094,-26.0,3.6267169513218382
1022500163,2025-07-27,2025,WAS,PHX,160.0,160.3462126921985,160.85305481341555,162.45454545454547,11,0.3462126921984918,2.4545454545454675,2.1083327623469756,-16.0,-4.674227502458804
1022500161,2025-07-27,2025,CON,GSV,159.0,158.54138972713918,156.873872787877,156.95454545454547,11,0.4586102728608239,2.0454545454545325,1.5868442725937086,31.0,-9.608119141489029
1022500164,2025-07-27,2025,MIN,ATL,176.0,163.95372295475948,168.4454887994644,159.0909090909091,11,12.046277045240515,16.909090909090907,4.862813863850391,-4.0,6.555627015292711
1022500158,2025-07-27,2025,CHI,IND,171.0,163.0632259876553,160.00967492547863,156.6818181818182,11,7.936774012344699,14.318181818181813,6.381407805837114,-15.0,-8.085962469601595
1022500166,2025-07-28,2025,DAL,NYL,174.0,169.74617250168933,166.4307128408035,172.86363636363637,11,4.25382749831067,1.136363636363626,-3.1174638619470443,10.0,-3.307060221620012
1022500165,2025-07-28,2025,CON,SEA,186.0,157.51003777849826,157.36438764374742,157.3181818181818,11,28.48996222150174,28.681818181818187,0.19185596031644536,-16.0,-6.366024967014929
1022500169,2025-07-29,2025,LAS,LVA,163.0,170.70028504447652,167.73881908077473,175.04545454545453,11,7.700285044476516,12.045454545454533,4.345169500978017,-15.0,1.5620668735469314
1022500168,2025-07-29,2025,WAS,CHI,189.0,159.5307503155334,156.86262097349828,156.54545454545453,11,29.469249684466604,32.45454545454547,2.9852957700788636,17.0,4.247227038161156
1022500167,2025-07-29,2025,ATL,GSV,152.0,158.86253421159194,163.3609622873311,155.5,11,6.862534211591935,3.5,-3.362534211591935,-2.0,6.534176212218654
1022500171,2025-07-30,2025,DAL,ATL,173.0,163.8700754894303,164.2929214785866,166.6818181818182,11,9.129924510569708,6.318181818181813,-2.811742692387895,-3.0,-2.2042491986876227
1022500172,2025-07-30,2025,MIN,NYL,193.0,170.67567183502007,170.56405353286488,166.72727272727272,11,22.32432816497993,26.27272727272728,3.948399107747349,7.0,7.453978065765479
1022500170,2025-07-30,2025,IND,PHX,208.0,163.47877789957408,166.83885858599825,167.54545454545453,11,44.521222100425916,40.45454545454547,-4.066676645880449,6.0,1.4658817717942498
1022500173,2025-07-31,2025,WAS,GSV,135.0,157.02530586917078,159.70274080279307,154.0909090909091,11,22.02530586917078,19.090909090909093,-2.9343967782616858,-1.0,-1.796999072934222
1022500177,2025-08-01,2025,DAL,IND,166.0,167.709624298312,166.33840404432146,175.27272727272728,11,1.7096242983120078,9.27272727272728,7.563102974415273,-10.0,-3.168174868519517
1022500175,2025-08-01,2025,CON,NYL,140.0,169.35409341231593,162.93225675885412,172.0909090909091,11,29.354093412315933,32.09090909090909,2.7368156785931603,16.0,-9.444172556724745
1022500178,2025-08-01,2025,SEA,LAS,214.0,167.0262152530911,164.39038176559131,169.36363636363637,11,46.973784746908905,44.636363636363626,-2.3374211105452787,-2.0,4.179822712594358
1022500176,2025-08-01,2025,CHI,GSV,139.0,157.7193138038407,157.22936009298172,153.27272727272728,11,18.71931380384069,14.27272727272728,-4.446586531113411,-7.0,-5.482376317009282
1022500174,2025-08-01,2025,ATL,PHX,167.0,163.07569970725137,166.2962745282879,167.5,11,3.924300292748626,0.5,-3.424300292748626,23.0,1.3818080053710546
1022500179,2025-08-02,2025,LVA,MIN,169.0,167.15148593278678,167.15826865793872,166.5,11,1.848514067213216,2.5,0.6514859327867839,-53.0,-6.340979522705394
1022500183,2025-08-03,2025,LVA,GSV,178.0,158.036042565594,160.06252815223235,157.0,11,19.963957434406012,21.0,1.0360425655939878,24.0,0.3679714047664399
1022500181,2025-08-03,2025,CON,NYL,165.0,167.23048156617511,162.11136567615551,170.63636363636363,11,2.230481566175115,5.636363636363626,3.405882070188511,-9.0,-6.814150869436138
1022500184,2025-08-03,2025,SEA,IND,152.0,166.26027905935928,166.38613860634086,163.27272727272728,11,14.260279059359277,11.27272727272728,-2.9875517866319967,-4.0,-0.9397991521495264
1022500182,2025-08-03,2025,CHI,PHX,150.0,161.44187415396942,159.8493708604017,164.5909090909091,11,11.441874153969422,14.590909090909093,3.149034936939671,-16.0,-8.96439717196353
1022500180,2025-08-03,2025,ATL,WAS,182.0,160.60944668730662,163.312540485271,157.77272727272728,11,21.390553312693385,24.22727272727272,2.836719414579335,16.0,8.164838445558363
1022500185,2025-08-05,2025,NYL,DAL,161.0,169.0484910129446,167.36356305176372,176.13636363636363,11,8.048491012944595,15.136363636363626,7.087872623419031,9.0,3.5472835832498806
1022500188,2025-08-05,2025,PHX,CON,148.0,163.18577797689693,162.7124443849453,169.04545454545453,11,15.18577797689693,21.045454545454533,5.859676568557603,16.0,10.697343024367145
1022500187,2025-08-05,2025,LAS,IND,191.0,175.39017983994188,170.37117699402387,178.3181818181818,11,15.60982016005812,12.681818181818187,-2.9280019782399336,9.0,-2.615109622274898
1022500189,2025-08-05,2025,SEA,MIN,178.0,164.47536157486564,167.0640057902035,156.77272727272728,11,13.524638425134356,21.22727272727272,7.702634302138364,-4.0,-5.479962442087394
1022500186,2025-08-05,2025,CHI,WAS,142.0,158.7343925386435,156.40076324489087,156.22727272727272,11,16.734392538643505,14.22727272727272,-2.507119811370785,14.0,-2.573056658865755
1022500190,2025-08-06,2025,GSV,LVA,150.0,159.24228183241115,159.9617690505073,157.95454545454547,11,9.242281832411152,7.9545454545454675,-1.2877363778656843,-6.0,0.9321086975159504
1022500193,2025-08-07,2025,PHX,IND,155.0,166.0043390160397,167.49713349657736,172.5,11,11.004339016039694,17.5,6.495660983960306,35.0,2.2215147540960056
1022500192,2025-08-07,2025,LAS,CON,193.0,171.3696349452825,165.72695771110307,175.13636363636363,11,21.630365054717487,17.863636363636374,-3.766728691081113,11.0,9.001913794880435
1022500191,2025-08-07,2025,CHI,ATL,151.0,161.2170943500109,159.81006695717275,160.72727272727272,11,10.21709435001091,9.72727272727272,-0.48982162273819085,-21.0,-10.1356960047006
1022500196,2025-08-08,2025,LVA,SEA,176.0,163.44459004968985,163.36892245298057,162.54545454545453,11,12.55540995031015,13.454545454545467,0.8991355042353177,4.0,-0.9061709935722198
1022500194,2025-08-08,2025,DAL,NYL,165.0,168.18115234512834,165.60070471202823,174.45454545454547,11,3.181152345128339,9.454545454545467,6.273393109417128,-11.0,-0.1363552983705269
1022500195,2025-08-08,2025,MIN,WAS,156.0,164.70797403303357,167.15819496964133,157.45454545454547,11,8.707974033033565,1.4545454545454675,-7.253428578488098,4.0,13.397246060103072
1022500198,2025-08-09,2025,IND,CHI,162.0,162.37756578535152,161.44993606103696,164.0,11,0.3775657853515213,2.0,1.6224342146484787,22.0,9.972415807505872
1022500197,2025-08-09,2025,GSV,LAS,131.0,167.7682839951052,163.8365050870147,164.95454545454547,11,36.76828399510521,33.95454545454547,-2.81373854055974,13.0,-0.7657136614318241
1022500199,2025-08-10,2025,NYL,MIN,154.0,170.89931275570484,170.71592485512315,167.54545454545453,11,16.89931275570484,13.545454545454533,-3.3538582102503085,-12.0,-6.757736122319627
1022500202,2025-08-10,2025,PHX,ATL,140.0,163.0891370343955,167.70553792843276,165.95454545454547,11,23.089137034395492,25.954545454545467,2.8654084201499757,-8.0,0.0442068240630448
1022500203,2025-08-10,2025,LVA,CON,180.0,164.38342160420976,161.4281716685885,167.36363636363637,11,15.616578395790242,12.636363636363626,-2.980214759426616,8.0,6.132865392850524
1022500201,2025-08-10,2025,LAS,SEA,185.0,170.9708169944846,168.03297894002833,172.1818181818182,11,14.029183005515392,12.818181818181813,-1.2110011873335793,3.0,0.9090266321540066
1022500200,2025-08-10,2025,DAL,WAS,169.0,160.86300856148668,160.566679719165,163.27272727272728,11,8.13699143851332,5.7272727272727195,-2.4097187112406004,-13.0,5.368493410056708
1022500204,2025-08-11,2025,GSV,CON,131.0,157.8250185021131,156.8285351523079,154.27272727272728,11,26.825018502113096,23.27272727272728,-3.5522912293858155,17.0,6.081503884180584
1022500206,2025-08-12,2025,LAS,NYL,202.0,174.92004962156994,169.7227168437119,175.45454545454547,11,27.079950378430055,26.545454545454533,-0.5344958329755229,-8.0,0.8923591659569363
1022500205,2025-08-12,2025,IND,DAL,161.0,166.34821784024086,165.84416194092745,170.22727272727272,11,5.3482178402408636,9.22727272727272,3.879054887031856,-1.0,4.81948311191885
1022500209,2025-08-13,2025,LVA,NYL,160.0,169.75763556063566,166.85086780482862,172.0909090909091,11,9.757635560635663,12.090909090909093,2.3332735302734307,6.0,0.2508122602219254
1022500208,2025-08-13,2025,WAS,GSV,171.0,153.45635858853734,157.51060360235533,148.95454545454547,11,17.54364141146266,22.045454545454533,4.501813133991874,-5.0,-1.0841529237088066
1022500207,2025-08-13,2025,CON,CHI,133.0,156.8561953632293,154.2738884226632,159.04545454545453,11,23.85619536322929,26.045454545454533,2.1892591822252427,9.0,2.466884816460377
1022500210,2025-08-13,2025,SEA,ATL,160.0,163.42505550284795,165.64506263084712,161.0909090909091,11,3.425055502847954,1.0909090909090935,-2.3341464119388604,-10.0,-1.8816767478933811
1022500215,2025-08-15,2025,PHX,LVA,169.0,164.82985885966238,165.62785563710662,168.3181818181818,11,4.17014114033762,0.681818181818187,-3.488322958519433,-3.0,5.0081671025755226
1022500213,2025-08-15,2025,DAL,LAS,193.0,171.78009297903526,166.55908899195072,178.36363636363637,11,21.21990702096474,14.636363636363626,-6.583543384601114,-1.0,-0.8035660918624183
1022500211,2025-08-15,2025,IND,WAS,172.0,163.8344521700444,163.96295490272797,162.95454545454547,11,8.165547829955614,9.045454545454533,0.8799067154989189,-4.0,5.221441442155512
1022500212,2025-08-15,2025,CHI,GSV,149.0,152.7418777966135,153.7240249554152,148.27272727272728,11,3.741877796613494,0.7272727272727195,-3.0146050693407744,-31.0,-5.646104382661284
1022500214,2025-08-15,2025,ATL,SEA,158.0,163.03322992806426,165.73596353529595,159.4090909090909,11,5.033229928064259,1.4090909090909065,-3.624139018973352,-2.0,5.070294971998698
1022500216,2025-08-16,2025,MIN,NYL,166.0,169.9255285990214,170.45695439089877,166.04545454545453,11,3.9255285990213906,0.045454545454532536,-3.880074053566858,6.0,9.574302389667606
1022500219,2025-08-17,2025,LVA,DAL,193.0,166.58962214720293,165.28067307818816,171.36363636363637,11,26.41037785279707,21.636363636363626,-4.774014216433443,19.0,1.815047488928861
1022500217,2025-08-17,2025,WAS,LAS,181.0,170.19427679143934,165.2320202275311,171.77272727272728,11,10.805723208560664,9.22727272727272,-1.5784504812879447,9.0,-1.5913658652844964
1022500218,2025-08-17,2025,CON,IND,192.0,162.8647214385946,159.70500859211745,166.86363636363637,11,29.135278561405414,25.136363636363626,-3.998914925041788,-6.0,-7.589371247998424
1022500220,2025-08-17,2025,SEA,PHX,167.0,161.66183667889726,164.1649563664187,164.0,11,5.338163321102741,3.0,-2.3381633211027406,-3.0,-0.8606685283137601
1022500221,2025-08-17,2025,GSV,ATL,142.0,156.8550964236581,161.95850911858784,152.4090909090909,11,14.855096423658097,10.409090909090907,-4.44600551456719,-16.0,-4.998497463977104
1022500222,2025-08-19,2025,NYL,MIN,160.0,168.9813937376813,169.4008149363935,166.4090909090909,11,8.981393737681287,6.4090909090909065,-2.572302828590381,10.0,-7.274880505465892
1022500225,2025-08-19,2025,LVA,ATL,146.0,165.04642646849229,167.4595568067421,165.95454545454547,11,19.046426468492285,19.954545454545467,0.9081189860531822,2.0,-2.415168370281486
1022500223,2025-08-19,2025,WAS,CON,149.0,162.85984975206412,159.3502021699232,157.9090909090909,11,13.859849752064122,8.909090909090907,-4.950758842973215,-11.0,6.582272747004803
1022500224,2025-08-19,2025,CHI,SEA,182.0,156.44150348206102,155.3941047495322,158.5,11,25.558496517938977,23.5,-2.058496517938977,-6.0,-7.020097286296532
1022500226,2025-08-19,2025,GSV,PHX,189.0,158.7466567775034,160.6898579432936,154.72727272727272,11,30.253343222496596,34.27272727272728,4.019384050230684,-7.0,-1.673798202416542
1022500227,2025-08-20,2025,LAS,DAL,161.0,173.02797015104275,168.9336605760716,182.4090909090909,11,12.027970151042751,21.409090909090907,9.381120758048155,1.0,3.1346480290602425
1022500229,2025-08-21,2025,NYL,CHI,176.0,161.8856998545375,161.13135027583002,162.4090909090909,11,14.114300145462494,13.590909090909093,-0.5233910545534002,-6.0,9.898411783597098
1022500231,2025-08-21,2025,LVA,PHX,144.0,167.54922082031365,166.92303837544756,170.4090909090909,11,23.54922082031365,26.409090909090907,2.8598700887772566,22.0,-0.6609374953942588
1022500228,2025-08-21,2025,CON,WAS,123.0,161.94350448180182,158.1094605524841,158.0909090909091,11,38.943504481801824,35.09090909090909,-3.8525953908927306,11.0,-2.037294879566825
1022500230,2025-08-21,2025,ATL,MIN,148.0,162.79149912329962,167.58257872189358,161.3181818181818,11,14.791499123299616,13.318181818181813,-1.4733173051178028,2.0,-2.0054386531908426
1022500234,2025-08-22,2025,PHX,GSV,153.0,160.28024458242135,162.47715052612904,155.13636363636363,11,7.280244582421346,2.136363636363626,-5.14388094605772,9.0,4.005959832353063
1022500233,2025-08-22,2025,DAL,SEA,155.0,163.9481653723655,164.04352993752127,169.4090909090909,11,8.948165372365509,14.409090909090907,5.460925536725398,-35.0,-0.0034092516175816
1022500232,2025-08-22,2025,IND,MIN,185.0,166.46485334196478,168.9407857369029,166.04545454545453,11,18.535146658035217,18.954545454545467,0.4193987965102508,-5.0,-2.5363354085191583
1022500236,2025-08-23,2025,WAS,LVA,172.0,163.19050005247993,161.48497168261275,160.5,11,8.809499947520067,11.5,2.6905000524799334,-10.0,-2.9088038418747315
1022500237,2025-08-23,2025,CHI,CON,178.0,156.91009378033812,154.59330450389717,159.22727272727272,11,21.089906219661884,18.77272727272728,-2.317178946934604,-10.0,0.7801523080012023
1022500235,2025-08-23,2025,ATL,NYL,140.0,164.09495328444578,165.6966946112304,161.95454545454547,11,24.09495328444578,21.954545454545467,-2.1404078299003118,16.0,6.487395512367571
1022500239,2025-08-24,2025,DAL,GSV,171.0,158.34391491929085,160.4425210196735,158.45454545454547,11,12.656085080709147,12.545454545454533,-0.11063053525461441,-9.0,-0.5884141738305104
1022500238,2025-08-24,2025,WAS,SEA,166.0,161.9256032813257,161.6804304376203,157.0,11,4.074396718674308,9.0,4.925603281325692,-2.0,-4.149450925650216
1022500240,2025-08-24,2025,MIN,IND,181.0,167.5773783484263,169.48772801522068,167.86363636363637,11,13.422621651573706,13.136363636363626,-0.28625801521008043,13.0,6.701282930982166
1022500241,2025-08-25,2025,NYL,CON,160.0,164.23555899282275,162.28196135138185,167.27272727272728,11,4.235558992822746,7.2727272727272805,3.0371682799045345,2.0,5.2161969925148925
1022500242,2025-08-25,2025,CHI,LVA,153.0,162.56061335603113,159.497657710969,166.04545454545453,11,9.560613356031126,13.045454545454533,3.484841189423406,-5.0,-5.952824351224532
1022500244,2025-08-26,2025,LAS,PHX,176.0,170.31307104919065,168.5687614925531,177.54545454545453,11,5.686928950809346,1.5454545454545325,-4.141474405354813,-8.0,0.761487849181174
1022500243,2025-08-26,2025,IND,SEA,170.0,167.23727529538704,167.44010570544324,168.45454545454547,11,2.762724704612964,1.5454545454545325,-1.2172701591584314,20.0,-0.6086532043259807
1022500246,2025-08-27,2025,DAL,CON,196.0,160.62740230228985,160.096024029605,165.1818181818182,11,35.37259769771015,30.818181818181813,-4.554415879528335,-6.0,5.155749976394178
1022500245,2025-08-27,2025,ATL,LVA,156.0,161.54993260513191,164.60375903465334,162.22727272727272,11,5.549932605131914,6.2272727272727195,0.6773401221408051,-6.0,4.422139950933148
1022500247,2025-08-28,2025,NYL,WAS,152.0,162.42675655926314,162.94103539617106,159.3181818181818,11,10.42675655926314,7.318181818181813,-3.108574741081327,26.0,2.6090039380604795
1022500249,2025-08-28,2025,PHX,CHI,162.0,161.0028451291139,161.40273268168477,164.54545454545453,11,0.9971548708861064,2.5454545454545325,1.548299674568426,4.0,8.789953181168178
1022500248,2025-08-28,2025,MIN,SEA,172.0,163.8022404176731,168.59891252975012,164.8181818181818,11,8.19775958232691,7.181818181818187,-1.0159414005087228,-14.0,5.356310623744382
1022500251,2025-08-29,2025,LAS,IND,151.0,173.7793466764,170.29182026939236,179.22727272727272,11,22.779346676399996,28.22727272727272,5.447926050872724,-1.0,-0.6447498500652424
1022500250,2025-08-29,2025,ATL,DAL,178.0,161.8329121410492,162.99987559079128,165.8181818181818,11,16.167087858950794,12.181818181818187,-3.9852696771326066,22.0,6.813566592197774
1022500255,2025-08-30,2025,PHX,NYL,143.0,166.36845839736867,166.08373659451712,167.45454545454547,11,23.36845839736867,24.454545454545467,1.0860870571767975,17.0,3.4385173514935694
1022500252,2025-08-30,2025,CON,MIN,164.0,162.4579566658079,164.13301342751618,163.45454545454547,11,1.5420433341921012,0.5454545454545325,-0.9965887887375686,-24.0,-8.650848431483192
1022500254,2025-08-30,2025,SEA,CHI,148.0,160.9006541487644,161.77461994365416,162.95454545454547,11,12.900654148764403,14.954545454545467,2.0538913057810646,10.0,9.896052226792907
1022500253,2025-08-30,2025,GSV,WAS,161.0,153.83183207880512,158.47776581766885,148.36363636363637,11,7.168167921194879,12.636363636363626,5.468195715168747,37.0,4.109746068205805
1022500256,2025-08-31,2025,LAS,WAS,159.0,164.48449093098122,164.3196943727488,168.5,11,5.484490930981224,9.5,4.015509069018776,3.0,4.930889962412153
1022500257,2025-08-31,2025,GSV,IND,138.0,161.90795798404827,163.93410332604594,159.13636363636363,11,23.907957984048267,21.136363636363626,-2.7715943476846405,12.0,-0.1319570041564997
1022500258,2025-09-01,2025,CON,ATL,169.0,160.95063738015938,161.35735445583435,159.27272727272728,11,8.049362619840622,9.72727272727272,1.6779101074320977,-17.0,-5.991282602389549
1022500259,2025-09-01,2025,MIN,DAL,167.0,165.05091297632845,167.3369106081712,169.54545454545453,11,1.9490870236715523,2.5454545454545325,0.5963675217829802,25.0,10.818423962968556
1022500260,2025-09-01,2025,SEA,LAS,176.0,169.81383940146696,167.43308010989952,173.0909090909091,11,6.186160598533036,2.9090909090909065,-3.277069689442129,-6.0,4.377158086681219
1022500262,2025-09-02,2025,PHX,IND,164.0,163.80367336883438,165.7532704193967,166.36363636363637,11,0.19632663116561844,2.363636363636374,2.1673097324707555,6.0,2.155372348132329
1022500261,2025-09-02,2025,GSV,NYL,124.0,161.78402699479085,161.92685607276968,156.27272727272728,11,37.78402699479085,32.27272727272728,-5.511299722063569,8.0,1.540635954145089
1022500264,2025-09-03,2025,CHI,CON,152.0,159.31434310400823,156.59614070584684,163.0,11,7.3143431040082305,11.0,3.6856568959917695,24.0,-0.1350245315018725
1022500263,2025-09-03,2025,ATL,LAS,161.0,167.32347937179017,167.3727378746418,170.13636363636363,11,6.323479371790171,9.136363636363626,2.812884264573455,11.0,6.092828594981147
1022500267,2025-09-04,2025,LVA,MIN,184.0,165.94509005039987,167.7116566080717,163.45454545454547,11,18.05490994960013,20.545454545454533,2.490544595854402,10.0,-6.2059388743637935
