game_id,season,league_mean_pred,adj_pred,total_true,str_total_cal
1022400114,2024,163.01818181818183,163.5113394157574,162.0,163.47706827971604
1022400115,2024,162.7719298245614,163.78446745607422,200.0,164.15184921885208
1022400116,2024,163.09565217391304,156.37734891208683,151.0,156.30307783896316
1022400117,2024,163.09565217391304,167.8684215508909,175.0,167.79415047776723
1022400118,2024,163.0940170940171,160.31671241667473,167.0,160.2215576585865
1022400119,2024,163.0940170940171,167.2516632478194,191.0,167.15650848973118
1022400120,2024,163.0940170940171,164.3809102227111,172.0,164.28575546462287
1022400121,2024,163.43333333333334,166.99560128786766,161.0,166.46308199974732
1022400122,2024,163.43333333333334,161.7661500657005,141.0,161.23363077758015
1022400125,2024,163.2295081967213,166.23033957989549,155.0,165.9985141272085
1022400123,2024,163.2295081967213,153.72692676992764,147.0,153.49510131724065
1022400124,2024,163.2295081967213,171.71728703382868,189.0,171.4854615811417
1022400126,2024,163.2295081967213,168.07517656936164,162.0,167.84335111667465
1022400127,2024,163.23015873015873,161.9466524390328,149.0,161.78740472777605
1022400129,2024,163.11811023622047,163.72421217742328,173.0,163.70269481126263
1022400128,2024,163.11811023622047,158.35967757084126,139.0,158.3381602046806
1022400132,2024,163.11811023622047,169.21228835594707,184.0,169.19077098978642
1022400131,2024,163.11811023622047,169.65615491737296,163.0,169.6346375512123
1022400130,2024,163.11811023622047,157.44346659708356,147.0,157.4219492309229
1022400133,2024,163.04545454545453,162.19206180492418,167.0,162.2957545359218
1022400136,2024,163.0751879699248,159.84391335966728,154.0,159.89952670871412
1022400135,2024,163.0751879699248,170.50131939675268,181.0,170.55693274579951
1022400134,2024,163.0751879699248,164.20107698971356,154.0,164.2566903387604
1022400137,2024,163.0735294117647,161.58605244417865,148.0,161.69551346066368
1022400138,2024,163.0735294117647,167.05714644471433,168.0,167.16660746119936
1022400142,2024,163.0,163.61170268388815,155.0,163.84157511836264
1022400139,2024,163.0,161.3730407272763,165.0,161.6029131617508
1022400140,2024,163.0,168.52467540026083,166.0,168.75454783473532
1022400141,2024,163.0,156.71937968522067,151.0,156.94925211969516
1022400144,2024,162.8943661971831,164.02163594845666,172.0,164.3728735067536
1022400146,2024,162.8943661971831,165.95429605019348,178.0,166.3055336084904
1022400145,2024,162.8943661971831,156.80377417889838,156.0,157.1550117371953
1022400143,2024,162.8943661971831,167.74994226014667,183.0,168.1011798184436
1022400148,2024,163.15068493150685,168.29337215076882,194.0,168.33956235010731
1022400147,2024,163.15068493150685,155.05754643430143,165.0,155.10373663363993
1022400149,2024,163.3716216216216,166.04403004980176,150.0,165.7802282368365
1022400151,2024,163.3716216216216,163.4894665927158,171.0,163.22566477975053
1022400150,2024,163.3716216216216,162.0673206849092,147.0,161.80351887194394
1022400152,2024,163.2251655629139,156.70928526360953,164.0,156.6454903771479
1022400154,2024,163.2251655629139,162.28407885949613,200.0,162.2202839730345
1022400153,2024,163.2251655629139,171.14044335879373,187.0,171.0766484723321
1022400156,2024,163.62337662337663,167.94903810955645,146.0,167.3822168386477
1022400157,2024,163.62337662337663,162.00999892655472,176.0,161.44317765564597
1022400155,2024,163.62337662337663,161.56752413373903,182.0,161.00070286283028
1022400159,2024,163.70700636942675,169.24749430802314,158.0,168.58008078848414
1022400158,2024,163.70700636942675,154.1245965548487,152.0,153.4571830353097
1022400161,2024,163.70700636942675,166.58659146007918,154.0,165.91917794054018
1022400160,2024,163.70700636942675,166.43212767905914,167.0,165.76471415952014
1022400163,2024,163.55900621118013,169.66294775342183,168.0,169.19389993702356
1022400164,2024,163.55900621118013,162.1058555131169,160.0,161.63680769671862
1022400162,2024,163.55900621118013,161.27467361302942,130.0,160.80562579663115
1022400165,2024,163.359756097561,163.72163313306544,135.0,163.52009277376308
1022400166,2024,163.359756097561,166.46997128100637,185.0,166.268430921704
1022400167,2024,163.31927710843374,169.98588078881147,150.0,169.8609690341262
1022400169,2024,163.23952095808383,157.1509054499731,162.0,157.17514205938343
1022400170,2024,163.23952095808383,161.80290753856136,154.0,161.8271441479717
1022400171,2024,163.23952095808383,167.49534809863874,161.0,167.51958470804908
1022400168,2024,163.23952095808383,161.2373839683224,162.0,161.26162057773274
1022400173,2024,163.1578947368421,166.92410841428375,170.0,167.0112910023571
1022400172,2024,163.1578947368421,158.56172163512116,136.0,158.6489042231945
1022400174,2024,163.04046242774567,165.1579801079839,152.0,165.38434719641015
1022400175,2024,163.04046242774567,167.96195312418808,223.0,168.18832021261434
1022400176,2024,163.32,160.32761742715456,163.0,160.25905446792007
1022400177,2024,163.32,166.45654404397033,154.0,166.38798108473583
1022400178,2024,163.32,162.5659680615379,146.0,162.4974051023034
1022400179,2024,163.1685393258427,172.88369114435963,183.0,172.99685321638486
1022400181,2024,163.27932960893855,159.99889746421226,144.0,160.04276974955502
1022400180,2024,163.27932960893855,159.61120364935672,164.0,159.65507593469948
1022400183,2024,163.27932960893855,166.7292248934577,165.0,166.77309717880047
1022400182,2024,163.27932960893855,162.5780882556167,182.0,162.62196054095946
1022400184,2024,163.27932960893855,156.38240132373554,166.0,156.4262736090783
1022400186,2024,163.30434782608697,169.66638178885566,170.0,169.6062793429824
1022400188,2024,163.30434782608697,162.96868508239962,183.0,162.90858263652635
1022400187,2024,163.30434782608697,162.74183335799012,155.0,162.68173091211685
1022400185,2024,163.30434782608697,161.73506652420474,181.0,161.67496407833147
1022400189,2024,163.49468085106383,156.50791828506198,181.0,156.24208659243678
1022400190,2024,163.5873015873016,158.52431934407878,179.0,158.10148712763987
1022400194,2024,163.5873015873016,169.1180688090252,176.0,168.6952365925863
1022400191,2024,163.5873015873016,162.05835135904954,153.0,161.63551914261063
1022400193,2024,163.5873015873016,159.83481376512646,142.0,159.41198154868755
1022400192,2024,163.5873015873016,173.74751040934288,193.0,173.32467819290397
1022400195,2024,163.7164948453608,161.17432952205635,135.0,160.6290318626772
1022400197,2024,163.7164948453608,165.64523459010553,161.0,165.0999369307264
1022400198,2024,163.7164948453608,160.3342794227466,140.0,159.78898176336745
1022400196,2024,163.7164948453608,169.15384709286496,176.0,168.60854943348582
1022400199,2024,163.5,167.65731162470243,179.0,167.38054542367342
1022400200,2024,163.57788944723617,164.64964296169268,147.0,164.30454731261972
1022400201,2024,163.57788944723617,165.56239222158496,167.0,165.217296572512
1022400202,2024,163.51243781094527,164.56102960225914,203.0,164.31243416261046
1022400204,2024,163.51243781094527,169.0131603158449,187.0,168.76456487619623
1022400203,2024,163.51243781094527,161.9913829594355,139.0,161.74278751978682
1022400205,2024,163.51243781094527,163.23419450099885,170.0,162.98559906135017
1022400206,2024,163.73170731707316,161.69453641461556,156.0,161.21221869228395
1022400210,2024,163.69417475728156,171.72646613769462,169.0,171.27706481082322
1022400208,2024,163.69417475728156,164.17357975332322,204.0,163.72417842645183
1022400209,2024,163.69417475728156,165.19565780897818,146.0,164.7462564821068
1022400211,2024,163.69417475728156,160.7353348682146,146.0,160.2859335413432
1022400207,2024,163.69417475728156,164.05605636007402,149.0,163.60665503320263
1022400213,2024,163.67298578199052,171.09440474626047,196.0,170.71178485157043
1022400212,2024,163.67298578199052,162.02195747735917,140.0,161.63933758266913
1022400214,2024,163.67298578199052,159.41694190086514,152.0,159.0343220061751
1022400216,2024,163.65887850467288,160.88819363602136,147.0,160.53061962047212
1022400215,2024,163.65887850467288,171.59269219465347,161.0,171.23511817910423
1022400217,2024,163.65887850467288,161.78500951111542,172.0,161.4274354955662
1022400218,2024,163.6082949308756,172.78722603879498,166.0,172.50718406314678
1022400221,2024,163.61926605504587,168.4627099094286,164.0,168.21935564209824
1022400220,2024,163.61926605504587,170.9110380088393,152.0,170.66768374150894
1022400222,2024,163.61926605504587,161.78626069456848,149.0,161.5429064272381
1022400219,2024,163.61926605504587,159.20251284495953,141.0,158.95915857762915
1022400223,2024,163.61926605504587,157.955296782557,157.0,157.71194251522664
1022400227,2024,163.37219730941703,160.86967918450162,181.0,160.91747132896256
1022400229,2024,163.37219730941703,162.82575778309754,177.0,162.87354992755849
1022400228,2024,163.37219730941703,159.74549166382386,155.0,159.7932838082848
1022400224,2024,163.37219730941703,175.27442521009738,219.0,175.32221735455832
1022400225,2024,163.37219730941703,163.72411277578604,167.0,163.77190492024698
1022400226,2024,163.37219730941703,157.77412060724197,149.0,157.8219127517029
1022400232,2024,163.66812227074234,158.9400948107178,156.0,158.64203791040603
1022400233,2024,163.66812227074234,163.42662573713685,166.0,163.12856883682508
1022400231,2024,163.66812227074234,162.4752205614734,158.0,162.17716366116164
1022400230,2024,163.66812227074234,157.30305222572778,154.0,157.00499532541602
1022400234,2024,163.66812227074234,162.33711378356554,157.0,162.03905688325378
1022400235,2024,163.55128205128204,157.38310954169776,141.0,157.15212780118014
1022400240,2024,163.55128205128204,161.31761926839118,159.0,161.08663752787356
1022400237,2024,163.55128205128204,168.45132741866178,183.0,168.22034567814416
1022400238,2024,163.55128205128204,162.64658426159713,119.0,162.4156025210795
1022400239,2024,163.55128205128204,172.93528966944348,182.0,172.70430792892586
1022400236,2024,163.55128205128204,162.08494433793027,145.0,161.85396259741265
1042400101,2024,163.33333333333334,160.26930732350945,152.0,160.30798198153155
1042400121,2024,163.33333333333334,163.03498631061194,162.0,163.07366096863404
1042400131,2024,163.33333333333334,162.16038070200878,145.0,162.19905536003088
1042400111,2024,163.33333333333334,162.8477811295054,197.0,162.8864557875275
1042400132,2024,163.34426229508196,160.70538235557126,159.0,160.70762315324092
1042400102,2024,163.34426229508196,159.9061678785816,173.0,159.90840867625127
1042400122,2024,163.3658536585366,163.17209360464676,168.0,163.1208675020073
1042400112,2024,163.3658536585366,164.87556510861322,189.0,164.82433900597374
1042400211,2024,163.48790322580646,158.6819348808673,143.0,158.49604672573133
1042400201,2024,163.48790322580646,163.48250591951108,164.0,163.29661776437513
1042400212,2024,163.408,157.2118393489509,147.0,157.0958334094849
1042400202,2024,163.408,163.4693980998128,172.0,163.3533921603468
1042400203,2024,163.37698412698413,164.57688512657967,176.0,164.46855607044134
1042400213,2024,163.37698412698413,156.397213500787,171.0,156.28888444464866
1042400204,2024,163.45669291338584,164.84664984197522,138.0,164.62055652623224
1042400214,2024,163.45669291338584,157.93988085349528,174.0,157.7137875377523
1042400215,2024,163.3984375,159.09504437348647,165.0,158.91732115054828
1042400301,2024,163.4046692607004,164.76398421813352,188.0,164.5598995861484
1042400302,2024,163.5,166.23550404803936,146.0,165.92814823480148
1042400303,2024,163.43243243243242,164.518140630656,157.0,164.3003224459493
1042400304,2024,163.40769230769232,163.8121155086209,162.0,163.62741688616376
1042400305,2024,163.4022988505747,163.44691514151307,129.0,163.27016439409374
1022500030,2025,160.26923076923077,164.76995485154544,170.0,164.76995485154544
1022500039,2025,163.08823529411765,161.89151818870687,181.0,161.89151818870687
1022500035,2025,163.08823529411765,165.3262856071705,168.0,165.3262856071705
1022500038,2025,163.08823529411765,163.49581678810904,145.0,163.49581678810904
1022500036,2025,163.08823529411765,168.62332319328118,148.0,168.62332319328118
1022500040,2025,163.17948717948718,170.5125475942139,177.0,170.5125475942139
1022500042,2025,163.525,160.32229070342515,165.0,160.32229070342515
1022500044,2025,163.525,155.47158050116687,161.0,155.47158050116687
1022500041,2025,163.525,163.82316181079625,152.0,163.82316181079625
1022500043,2025,163.525,167.19663447633798,145.0,167.19663447633798
1022500046,2025,162.8181818181818,164.27253867057289,153.0,164.27253867057289
1022500045,2025,162.8181818181818,164.0580471512991,161.0,164.0580471512991
1022500047,2025,162.8181818181818,168.27139391670735,160.0,168.27139391670735
1022500048,2025,162.51063829787233,164.9031911806951,164.0,164.9031911806951
1022500049,2025,162.51063829787233,153.55728232176526,163.0,153.55728232176526
1022500051,2025,162.55102040816325,165.79613674394787,172.0,165.79613674394787
1022500050,2025,162.55102040816325,161.14879548911452,160.0,161.14879548911452
1022500053,2025,162.68627450980392,170.7252920454917,131.0,170.7252920454917
1022500054,2025,162.68627450980392,159.02325318433543,166.0,159.02325318433543
1022500052,2025,162.68627450980392,155.75652340416718,163.0,155.75652340416718
1022500056,2025,162.16666666666666,165.972129094263,146.0,169.1694074854055
1022500055,2025,162.16666666666666,152.76033643831565,171.0,155.95761482945812
1022500057,2025,162.03571428571428,157.05239792101426,170.0,160.32842474545578
1022500059,2025,162.17543859649123,164.42631592584064,151.0,167.13940352945667
1022500058,2025,162.17543859649123,163.62390071755564,135.0,166.33698832117167
1022500061,2025,161.52542372881356,156.70044093777722,173.0,161.0955372071291
1022500060,2025,161.52542372881356,161.57706800280909,186.0,165.97216427216097
1022500062,2025,161.52542372881356,158.04345222913236,178.0,162.43854849848424
1022500064,2025,162.3709677419355,163.83201725420284,172.0,166.06000499390183
1022500063,2025,162.3709677419355,161.38569613845848,158.0,163.61368387815747
1022500067,2025,162.453125,157.4441742849009,146.0,159.51275247102194
1022500065,2025,162.453125,167.24649844963767,179.0,169.31507663575871
1022500066,2025,162.453125,161.03126238139788,190.0,163.09984056751892
1022500070,2025,162.86567164179104,160.8869514374269,146.0,162.06831553615206
1022500069,2025,162.86567164179104,163.96394655265033,145.0,165.1453106513755
1022500068,2025,162.86567164179104,155.6059132686688,144.0,156.78727736739395
1022500073,2025,162.1,153.25558092331508,151.0,155.6996342236721
1022500071,2025,162.1,157.9834671902204,159.0,160.42752049057742
1022500076,2025,162.1,165.41699841588073,165.0,167.86105171623774
1022500072,2025,162.1,163.6531415661635,167.0,166.0971948665205
1022500074,2025,162.1,158.50334825829415,151.0,160.94740155865117
1022500075,2025,162.1,163.1807632020179,138.0,165.62481650237493
1022500077,2025,161.55263157894737,152.7114230054294,158.0,155.8934120094981
1022500078,2025,161.5064935064935,161.91671841739407,170.0,164.97571725879834
1022500079,2025,161.5064935064935,159.27807817630895,165.0,162.33707701771323
1022500080,2025,161.65822784810126,160.5461321293406,183.0,163.29834867282716
1022500081,2025,161.65822784810126,154.4830932257083,169.0,157.23530976919486
1022500082,2025,161.65822784810126,159.95330625702167,173.0,162.70552280050822
1022500083,2025,162.14634146341464,155.68100202524937,193.0,157.39118797732073
1022500084,2025,162.14634146341464,166.22519211816115,148.0,167.9353780702325
1022500089,2025,162.3452380952381,156.30483439573305,150.0,157.63314423067263
1022500087,2025,162.3452380952381,162.85372211162607,170.0,164.18203194656564
1022500088,2025,162.3452380952381,164.8487173438128,168.0,166.17702717875238
1022500085,2025,162.3452380952381,162.96028394462687,173.0,164.28859377956644
1022500086,2025,162.3452380952381,160.7520781623762,179.0,162.08038799731577
1022500092,2025,162.6629213483146,167.17830359635468,123.0,167.9196977214429
1022500091,2025,162.6629213483146,162.14669496563886,183.0,162.88808909072708
1022500093,2025,162.6629213483146,165.48749850341702,180.0,166.22889262850524
1022500090,2025,162.6629213483146,161.9026106364482,132.0,162.64400476153642
1022500094,2025,162.31182795698925,163.5750949687717,159.0,164.97267735999313
1022500095,2025,162.31182795698925,157.84589911623158,144.0,159.243481507453
1022500097,2025,162.0842105263158,160.8155592881416,177.0,162.51512518895322
1022500096,2025,162.0842105263158,169.74432544771835,160.0,171.44389134852997
1022500102,2025,162.2164948453608,157.18472448321236,178.0,158.78206633221225
1022500101,2025,162.2164948453608,166.01021129874917,197.0,167.60755314774906
1022500100,2025,162.2164948453608,157.66397141443852,161.0,159.2613132634384
1022500099,2025,162.2164948453608,164.7694784996643,180.0,166.3668203486642
1022500098,2025,162.2164948453608,159.52057340140325,188.0,161.11791525040314
1022500103,2025,163.12745098039215,163.58082709447768,150.0,163.72447716549914
1022500107,2025,163.0,158.74836136806294,165.0,159.0888350201638
1022500108,2025,163.0,160.83325679885638,141.0,161.17373045095724
1022500104,2025,163.0,167.72027441934418,171.0,168.06074807144503
1022500106,2025,163.0,163.90109870697393,165.0,164.24157235907478
1022500105,2025,163.0,165.28327909942826,177.0,165.6237527515291
1022500112,2025,163.03703703703704,163.70979406967646,187.0,164.01629840275928
1022500113,2025,163.03703703703704,163.51936507461167,167.0,163.82586940769448
1022500109,2025,163.03703703703704,165.8413636243708,135.0,166.14786795745363
1022500111,2025,163.03703703703704,165.44541672569522,159.0,165.75192105877804
1022500110,2025,163.03703703703704,171.88381246636126,168.0,172.19031679944408
1022500115,2025,163.04424778761063,161.18910868616055,153.0,161.67788836051827
1022500114,2025,163.04424778761063,168.69751926687178,176.0,169.1862989412295
1022500116,2025,163.0695652173913,157.92942601653345,154.0,158.42915171500266
1022500117,2025,163.0695652173913,167.92521286363134,149.0,168.42493856210055
1022500118,2025,163.0695652173913,164.42191093601627,155.0,164.92163663448548
1022500120,2025,162.8050847457627,166.18799639604296,174.0,167.071966735181
1022500119,2025,162.8050847457627,157.96704758383365,171.0,158.8510179229717
1022500121,2025,162.96666666666667,160.77356844727356,160.0,161.41515557687526
1022500122,2025,162.96666666666667,163.10643495278447,165.0,163.74802208238617
1022500124,2025,162.95901639344262,160.48505243838116,141.0,161.1139123338926
1022500126,2025,162.95901639344262,163.09507851061593,163.0,163.7239384061274
1022500125,2025,162.95901639344262,166.48987776464443,150.0,167.1187376601559
1022500123,2025,162.95901639344262,156.76417482009404,176.0,157.3930347156055
1022500127,2025,162.78571428571428,166.13062242263425,173.0,166.94246257394718
1022500128,2025,162.78571428571428,160.75738061121535,138.0,161.5692207625283
1022500129,2025,162.671875,163.77315438675456,181.0,164.75401584693824
1022500130,2025,162.671875,159.45145108638013,144.0,160.43231254656382
1022500131,2025,162.66923076923078,163.15745734099207,168.0,164.11982510818757
1022500132,2025,162.66923076923078,155.48636718400155,206.0,156.44873495119705
1022500136,2025,163.03787878787878,161.2850379770716,143.0,161.68254681084866
1022500135,2025,163.03787878787878,163.68816160147864,180.0,164.0856704352557
1022500134,2025,163.03787878787878,166.88737920323044,151.0,167.2848880370075
1022500133,2025,163.03787878787878,163.27880265439114,185.0,163.6763114881682
1022500138,2025,163.08823529411765,163.64256813512304,155.0,164.00222776729396
1022500137,2025,163.08823529411765,164.4562116899252,169.0,164.81587132209611
1022500140,2025,163.07246376811594,164.28127256234956,179.0,164.68034353899208
1022500139,2025,163.07246376811594,162.7286150303296,162.0,163.1276860069721
1022500142,2025,163.17857142857142,164.86303051256291,145.0,165.13011929668355
1022500141,2025,163.17857142857142,165.1835051253695,135.0,165.45059390949012
1022500143,2025,163.17857142857142,158.23015324938245,125.0,158.49724203350308
1022500145,2025,163.17857142857142,164.07285720089106,176.0,164.3399459850117
1022500144,2025,163.17857142857142,167.90615906207978,175.0,168.1732478462004
1022500148,2025,162.7655172413793,162.5458254914106,159.0,163.39179450211037
1022500150,2025,162.7655172413793,160.39003777946027,150.0,161.23600679016005
1022500149,2025,162.7655172413793,161.3877555888557,159.0,162.23372459955547
1022500146,2025,162.7655172413793,165.51928513230388,179.0,166.36525414300365
1022500147,2025,162.7655172413793,167.86590018125676,182.0,168.71186919195654
1022500151,2025,162.86666666666667,160.96404811761874,169.0,161.71267923326064
1022500152,2025,162.90728476821192,165.53481113782166,187.0,166.2147589040415
1022500153,2025,162.90728476821192,164.97715837675966,150.0,165.6571061429795
1022500154,2025,162.90728476821192,158.57850853790487,152.0,159.2584563041247
1022500157,2025,162.9090909090909,159.00710684040357,162.0,159.68780859039413
1022500155,2025,162.9090909090909,167.13698922268205,165.0,167.8176909726726
1022500156,2025,162.9090909090909,162.3397029942075,187.0,163.02040474419806
1022500160,2025,163.0700636942675,159.7376899088926,127.0,160.2109428707311
1022500159,2025,163.0700636942675,174.1718161425748,200.0,174.6450691044133
1022500158,2025,163.0754716981132,162.53469697740508,171.0,163.0632259876553
1022500162,2025,163.0754716981132,164.30549485698515,186.0,164.83402386723537
1022500161,2025,163.0754716981132,158.01286071688895,159.0,158.54138972713918
1022500164,2025,163.0754716981132,163.42519394450926,176.0,163.95372295475948
1022500163,2025,163.0754716981132,159.81768368194827,160.0,160.3462126921985
1022500166,2025,163.2987804878049,169.55536710545653,174.0,169.74617250168933
1022500165,2025,163.2987804878049,157.31923238226545,186.0,157.51003777849826
1022500167,2025,163.5,158.92267881924002,152.0,158.86253421159194
1022500169,2025,163.5,170.7604296521246,163.0,170.70028504447652
1022500168,2025,163.5,159.59089492318148,189.0,159.5307503155334
1022500172,2025,163.57988165680473,170.84489789900485,193.0,170.67567183502007
1022500170,2025,163.57988165680473,163.64800396355886,208.0,163.47877789957408
1022500171,2025,163.57988165680473,164.03930155341507,173.0,163.8700754894303
1022500173,2025,164.0639534883721,157.74140002434413,135.0,157.02530586917078
1022500177,2025,163.89595375722544,168.26211125906562,166.0,167.709624298312
1022500175,2025,163.89595375722544,169.90658037306954,140.0,169.35409341231593
1022500178,2025,163.89595375722544,167.5787022138447,214.0,167.0262152530911
1022500176,2025,163.89595375722544,158.2718007645943,139.0,157.7193138038407
1022500174,2025,163.89595375722544,163.628186668005,167.0,163.07569970725137
1022500179,2025,163.93258426966293,167.69253274577247,169.0,167.15148593278678
1022500181,2025,163.9608938547486,167.7805453947072,165.0,167.23048156617511
1022500180,2025,163.9608938547486,161.1595105158387,182.0,160.60944668730662
1022500183,2025,163.9608938547486,158.58610639412606,178.0,158.036042565594
1022500184,2025,163.9608938547486,166.81034288789135,152.0,166.26027905935928
1022500182,2025,163.9608938547486,161.9919379825015,150.0,161.44187415396942
1022500188,2025,164.0,163.80698551759525,148.0,163.18577797689693
1022500185,2025,164.0,169.66969855364292,161.0,169.0484910129446
1022500189,2025,164.0,165.09656911556397,178.0,164.47536157486564
1022500186,2025,164.0,159.35560007934183,142.0,158.7343925386435
1022500187,2025,164.0,176.0113873806402,191.0,175.39017983994188
1022500190,2025,164.0,159.7735523366786,150.0,159.24228183241115
1022500192,2025,163.92631578947368,171.8382544730328,193.0,171.3696349452825
1022500191,2025,163.92631578947368,161.6857138777612,151.0,161.2170943500109
1022500193,2025,163.92631578947368,166.47295854378999,155.0,166.0043390160397
1022500195,2025,163.96373056994818,165.17032358031477,156.0,164.70797403303357
1022500194,2025,163.96373056994818,168.64350189240955,165.0,168.18115234512834
1022500196,2025,163.96373056994818,163.90693959697106,176.0,163.44459004968985
1022500197,2025,163.98979591836735,168.22618437528953,131.0,167.7682839951052
