game_id,consensus_total,median_total,book_spread_minmax,n_books,actual_total,n_team_rows,season,game_date,err,abs_err
1022600068,159.13636363636363,159.0,1.0,11,172,2,2026,2026-06-02,-12.863636363636374,12.863636363636374
1022600069,175.36363636363637,175.5,1.0,11,148,2,2026,2026-06-02,27.363636363636374,27.363636363636374
1022600070,172.54545454545453,172.5,1.5,11,179,2,2026,2026-06-03,-6.4545454545454675,6.4545454545454675
1022600071,161.4090909090909,161.0,3.0,11,140,2,2026,2026-06-03,21.409090909090907,21.409090909090907
1022600072,174.04545454545453,174.0,1.0,11,154,2,2026,2026-06-04,20.045454545454533,20.045454545454533
1022600073,164.54545454545453,164.5,0.5,11,171,2,2026,2026-06-04,-6.4545454545454675,6.4545454545454675
1022600074,164.5,164.5,1.5,11,165,2,2026,2026-06-05,-0.5,0.5
1022600075,178.4090909090909,178.5,0.5,11,200,2,2026,2026-06-05,-21.590909090909093,21.590909090909093
1022600076,160.63636363636363,160.5,1.0,11,150,2,2026,2026-06-05,10.636363636363626,10.636363636363626
1022600077,161.1818181818182,161.0,1.0,11,156,2,2026,2026-06-06,5.181818181818187,5.181818181818187
1022600078,168.95454545454547,169.0,1.0,11,163,2,2026,2026-06-06,5.9545454545454675,5.9545454545454675
1022600079,160.27272727272728,160.5,1.5,11,186,2,2026,2026-06-06,-25.72727272727272,25.72727272727272
1022600080,174.72727272727272,175.0,1.0,11,158,2,2026,2026-06-06,16.72727272727272,16.72727272727272
1022600081,175.36363636363637,175.5,0.5,11,153,2,2026,2026-06-07,22.363636363636374,22.363636363636374
1022600082,174.63636363636363,174.5,2.0,11,161,2,2026,2026-06-07,13.636363636363626,13.636363636363626
1022600083,163.6818181818182,163.5,0.5,11,169,2,2026,2026-06-08,-5.318181818181813,5.318181818181813
1022600084,170.6818181818182,170.5,0.5,11,154,2,2026,2026-06-08,16.681818181818187,16.681818181818187
1022600085,162.5909090909091,162.5,0.5,11,192,2,2026,2026-06-08,-29.409090909090907,29.409090909090907
1022600086,165.27272727272728,165.5,1.0,11,157,2,2026,2026-06-09,8.27272727272728,8.27272727272728
1022600087,171.63636363636363,171.5,0.5,11,176,2,2026,2026-06-09,-4.363636363636374,4.363636363636374
1022600088,162.1818181818182,162.0,0.5,11,168,2,2026,2026-06-09,-5.818181818181813,5.818181818181813
1022600089,166.86363636363637,167.0,1.0,11,208,2,2026,2026-06-10,-41.136363636363626,41.136363636363626
1022600090,169.63636363636363,169.5,0.5,11,171,2,2026,2026-06-10,-1.363636363636374,1.363636363636374
1022600091,172.3181818181818,172.5,1.0,11,220,2,2026,2026-06-11,-47.68181818181819,47.68181818181819
1022600092,165.0909090909091,165.5,1.5,11,194,2,2026,2026-06-11,-28.909090909090907,28.909090909090907
1022600093,169.04545454545453,169.0,1.0,11,155,2,2026,2026-06-11,14.045454545454533,14.045454545454533
1022600094,170.3181818181818,170.5,0.5,11,194,2,2026,2026-06-11,-23.681818181818187,23.681818181818187
1022600095,170.5,170.5,1.5,11,171,2,2026,2026-06-12,-0.5,0.5
1022600096,157.5909090909091,157.5,1.5,11,148,2,2026,2026-06-12,9.590909090909093,9.590909090909093
1022600097,170.72727272727272,170.5,1.5,11,160,2,2026,2026-06-13,10.72727272727272,10.72727272727272
1022600098,174.45454545454547,174.5,0.5,11,197,2,2026,2026-06-13,-22.545454545454533,22.545454545454533
1022600099,167.13636363636363,167.0,1.5,11,167,2,2026,2026-06-13,0.13636363636362603,0.13636363636362603
1022600100,173.77272727272728,174.0,1.5,11,213,2,2026,2026-06-13,-39.22727272727272,39.22727272727272
1022600101,166.54545454545453,166.5,1.0,11,150,2,2026,2026-06-14,16.545454545454533,16.545454545454533
1022600102,171.72727272727272,171.5,1.5,11,179,2,2026,2026-06-14,-7.2727272727272805,7.2727272727272805
1022600103,177.63636363636363,177.5,0.5,11,162,2,2026,2026-06-15,15.636363636363626,15.636363636363626
1022600104,168.5,168.5,0.0,11,181,2,2026,2026-06-15,-12.5,12.5
1022600105,173.36363636363637,173.5,1.0,11,136,2,2026,2026-06-15,37.363636363636374,37.363636363636374
1022600106,180.27272727272728,180.5,1.0,11,204,2,2026,2026-06-16,-23.72727272727272,23.72727272727272
1022600107,160.45454545454547,160.5,0.5,11,169,2,2026,2026-06-17,-8.545454545454533,8.545454545454533
1022600108,169.45454545454547,169.5,1.0,11,191,2,2026,2026-06-17,-21.545454545454533,21.545454545454533
1022600109,164.54545454545453,164.5,1.0,11,171,2,2026,2026-06-17,-6.4545454545454675,6.4545454545454675
1022600110,177.0,177.0,1.5,11,182,2,2026,2026-06-17,-5.0,5.0
1022600111,171.6818181818182,171.5,0.5,11,162,2,2026,2026-06-17,9.681818181818187,9.681818181818187
1022600112,162.6818181818182,163.0,1.0,11,183,2,2026,2026-06-17,-20.318181818181813,20.318181818181813
1022600113,173.1818181818182,173.0,0.5,11,209,2,2026,2026-06-18,-35.81818181818181,35.81818181818181
1022600114,168.1818181818182,168.0,1.0,11,198,2,2026,2026-06-19,-29.818181818181813,29.818181818181813
1022600115,168.5909090909091,168.5,0.5,11,169,2,2026,2026-06-19,-0.4090909090909065,0.4090909090909065
1022600116,165.4090909090909,165.5,0.5,11,156,2,2026,2026-06-19,9.409090909090907,9.409090909090907
1022600117,177.3181818181818,177.5,0.5,11,209,2,2026,2026-06-20,-31.681818181818187,31.681818181818187
1022600118,162.8181818181818,163.0,0.5,11,166,2,2026,2026-06-20,-3.181818181818187,3.181818181818187
1022600119,173.45454545454547,173.5,1.0,11,185,2,2026,2026-06-20,-11.545454545454533,11.545454545454533
1022600120,167.45454545454547,167.5,1.0,11,165,2,2026,2026-06-21,2.4545454545454675,2.4545454545454675
1022600121,169.45454545454547,169.5,0.5,11,163,2,2026,2026-06-21,6.4545454545454675,6.4545454545454675
1022600122,180.8181818181818,181.0,1.0,11,195,2,2026,2026-06-21,-14.181818181818187,14.181818181818187
1022600123,169.54545454545453,169.5,0.5,11,155,2,2026,2026-06-22,14.545454545454533,14.545454545454533
1022600124,178.72727272727272,178.5,1.0,11,181,2,2026,2026-06-22,-2.2727272727272805,2.2727272727272805
1022600125,177.54545454545453,177.5,0.5,11,163,2,2026,2026-06-22,14.545454545454533,14.545454545454533
1022600126,170.1818181818182,170.0,1.0,11,222,2,2026,2026-06-22,-51.81818181818181,51.81818181818181
1022600127,177.5909090909091,177.5,0.5,11,163,2,2026,2026-06-23,14.590909090909093,14.590909090909093
1022600128,176.27272727272728,176.5,1.0,11,220,2,2026,2026-06-24,-43.72727272727272,43.72727272727272
1022600129,169.77272727272728,170.0,0.5,11,154,2,2026,2026-06-24,15.77272727272728,15.77272727272728
1022600130,171.72727272727272,171.5,2.0,11,179,2,2026,2026-06-24,-7.2727272727272805,7.2727272727272805
1022600131,165.5909090909091,165.5,1.0,11,143,2,2026,2026-06-24,22.590909090909093,22.590909090909093
1022600132,180.3181818181818,180.5,0.5,11,222,2,2026,2026-06-25,-41.68181818181819,41.68181818181819
1022600133,178.0909090909091,178.0,1.0,11,183,2,2026,2026-06-25,-4.9090909090909065,4.9090909090909065
1022600134,167.5,167.5,1.5,11,187,2,2026,2026-06-25,-19.5,19.5
1022600135,164.6818181818182,164.5,0.5,11,125,2,2026,2026-06-26,39.68181818181819,39.68181818181819
1022600136,173.27272727272728,173.5,1.0,11,218,2,2026,2026-06-26,-44.72727272727272,44.72727272727272
1022600137,164.22727272727272,164.5,1.0,11,153,2,2026,2026-06-26,11.22727272727272,11.22727272727272
1022600138,176.95454545454547,177.0,1.0,11,169,2,2026,2026-06-27,7.9545454545454675,7.9545454545454675
1022600139,180.5909090909091,180.5,0.5,11,198,2,2026,2026-06-27,-17.409090909090907,17.409090909090907
1022600140,168.72727272727272,168.5,1.0,11,195,2,2026,2026-06-27,-26.27272727272728,26.27272727272728
1022600141,177.95454545454547,178.0,1.0,11,162,2,2026,2026-06-28,15.954545454545467,15.954545454545467
1022600142,166.9090909090909,167.0,1.0,11,247,2,2026,2026-06-28,-80.0909090909091,80.0909090909091
1022600143,180.36363636363637,180.5,1.5,11,206,2,2026,2026-06-28,-25.636363636363626,25.636363636363626
1022600144,163.6818181818182,163.5,0.5,11,143,2,2026,2026-06-28,20.681818181818187,20.681818181818187
1022600145,167.72727272727272,167.5,1.0,11,157,2,2026,2026-07-02,10.72727272727272,10.72727272727272
1022600146,172.27272727272728,172.5,1.0,11,169,2,2026,2026-07-02,3.2727272727272805,3.2727272727272805
1022600147,168.36363636363637,168.5,1.5,11,157,2,2026,2026-07-02,11.363636363636374,11.363636363636374
1022600148,174.22727272727272,174.5,1.0,11,185,2,2026,2026-07-03,-10.77272727272728,10.77272727272728
1022600149,179.5,179.5,1.5,11,188,2,2026,2026-07-03,-8.5,8.5
1022600150,163.27272727272728,163.5,1.0,11,171,2,2026,2026-07-04,-7.7272727272727195,7.7272727272727195
1022600151,172.5,172.5,1.0,11,149,2,2026,2026-07-04,23.5,23.5
1022600152,184.8181818181818,184.5,1.0,11,165,2,2026,2026-07-05,19.818181818181813,19.818181818181813
1022600153,179.72727272727272,179.5,1.0,11,152,2,2026,2026-07-05,27.72727272727272,27.72727272727272
1022600154,155.4090909090909,155.5,0.5,11,111,2,2026,2026-07-06,44.40909090909091,44.40909090909091
1022600155,165.1818181818182,165.0,1.0,11,179,2,2026,2026-07-06,-13.818181818181813,13.818181818181813
1022600156,174.3181818181818,174.5,1.0,11,146,2,2026,2026-07-06,28.318181818181813,28.318181818181813
1022600157,175.4090909090909,175.5,0.5,11,165,2,2026,2026-07-07,10.409090909090907,10.409090909090907
1022600158,172.5,172.5,0.0,11,143,2,2026,2026-07-07,29.5,29.5
1022600159,165.54545454545453,165.5,0.5,11,158,2,2026,2026-07-08,7.5454545454545325,7.5454545454545325
1022600160,166.4090909090909,166.5,1.0,11,166,2,2026,2026-07-08,0.4090909090909065,0.4090909090909065
1022600161,181.5909090909091,181.5,0.5,11,198,2,2026,2026-07-08,-16.409090909090907,16.409090909090907
1022600162,169.6818181818182,169.5,1.0,11,167,2,2026,2026-07-09,2.681818181818187,2.681818181818187
1022600163,171.0909090909091,171.0,1.0,11,181,2,2026,2026-07-09,-9.909090909090907,9.909090909090907
1022600164,174.5909090909091,174.5,0.5,11,168,2,2026,2026-07-09,6.5909090909090935,6.5909090909090935
1022600165,153.5909090909091,153.5,1.0,11,143,2,2026,2026-07-10,10.590909090909093,10.590909090909093
1022600166,178.1818181818182,178.0,1.0,11,203,2,2026,2026-07-10,-24.818181818181813,24.818181818181813
1022600167,176.72727272727272,176.5,1.0,11,189,2,2026,2026-07-10,-12.27272727272728,12.27272727272728
1022600168,173.36363636363637,173.5,1.5,11,175,2,2026,2026-07-11,-1.636363636363626,1.636363636363626
1022600169,168.27272727272728,168.5,2.5,11,164,2,2026,2026-07-11,4.2727272727272805,4.2727272727272805
1022600170,173.13636363636363,173.5,1.0,11,194,2,2026,2026-07-11,-20.863636363636374,20.863636363636374
1022600171,177.54545454545453,177.5,0.5,11,184,2,2026,2026-07-12,-6.4545454545454675,6.4545454545454675
1022600172,162.22727272727272,162.5,1.0,11,163,2,2026,2026-07-12,-0.7727272727272805,0.7727272727272805
1022600173,177.5909090909091,177.5,0.5,11,187,2,2026,2026-07-12,-9.409090909090907,9.409090909090907
1022600174,180.13636363636363,180.0,1.0,11,184,2,2026,2026-07-12,-3.863636363636374,3.863636363636374
1022600175,180.72727272727272,180.5,0.5,11,193,2,2026,2026-07-13,-12.27272727272728,12.27272727272728
1022600176,169.3181818181818,169.5,1.0,11,204,2,2026,2026-07-13,-34.68181818181819,34.68181818181819
1022600177,167.36363636363637,167.5,1.0,11,177,2,2026,2026-07-14,-9.636363636363626,9.636363636363626
1022600178,171.72727272727272,171.5,1.0,11,141,2,2026,2026-07-14,30.72727272727272,30.72727272727272
1022600179,170.95454545454547,171.0,1.5,11,185,2,2026,2026-07-15,-14.045454545454533,14.045454545454533
1022600180,181.54545454545453,181.5,1.5,11,183,2,2026,2026-07-15,-1.4545454545454675,1.4545454545454675
1022600181,165.9090909090909,166.0,1.0,11,163,2,2026,2026-07-15,2.9090909090909065,2.9090909090909065
1022600182,162.5909090909091,162.5,1.0,11,131,2,2026,2026-07-16,31.590909090909093,31.590909090909093
1022600184,177.0,177.0,1.0,11,217,2,2026,2026-07-17,-40.0,40.0
1022600185,181.5,181.5,0.0,11,203,2,2026,2026-07-17,-21.5,21.5
1022600186,182.72727272727272,182.5,1.0,11,178,2,2026,2026-07-17,4.7272727272727195,4.7272727272727195
1022600187,163.13636363636363,163.0,1.0,11,179,2,2026,2026-07-17,-15.863636363636374,15.863636363636374
1022600188,182.45454545454547,182.5,4.5,11,196,2,2026,2026-07-18,-13.545454545454533,13.545454545454533
1022600189,173.45454545454547,173.5,1.0,11,194,2,2026,2026-07-18,-20.545454545454533,20.545454545454533
1022600190,148.22727272727272,148.0,1.5,11,143,2,2026,2026-07-18,5.2272727272727195,5.2272727272727195
1022600191,183.0,183.0,1.0,11,172,2,2026,2026-07-19,11.0,11.0
1022600192,179.4090909090909,179.5,0.5,11,184,2,2026,2026-07-19,-4.5909090909090935,4.5909090909090935
1022600193,164.5,164.5,2.0,11,135,2,2026,2026-07-19,29.5,29.5
1022600183,174.5909090909091,174.5,0.5,11,197,2,2026,2026-07-20,-22.409090909090907,22.409090909090907
1022600194,182.13636363636363,182.0,1.0,11,192,2,2026,2026-07-20,-9.863636363636374,9.863636363636374
1022600195,146.9090909090909,147.0,1.0,11,172,2,2026,2026-07-20,-25.090909090909093,25.090909090909093
1022600196,174.63636363636363,174.5,1.0,11,207,2,2026,2026-07-20,-32.363636363636374,32.363636363636374
1022600197,176.63636363636363,176.5,1.5,11,168,2,2026,2026-07-22,8.636363636363626,8.636363636363626
1022600198,179.36363636363637,179.5,1.0,11,162,2,2026,2026-07-22,17.363636363636374,17.363636363636374
1022600199,177.8181818181818,177.5,1.0,11,189,2,2026,2026-07-22,-11.181818181818187,11.181818181818187
1022600200,164.1818181818182,164.0,1.0,11,199,2,2026,2026-07-22,-34.81818181818181,34.81818181818181
1022600201,178.0909090909091,178.0,1.0,11,211,2,2026,2026-07-22,-32.90909090909091,32.90909090909091
1022600202,176.4090909090909,176.5,1.5,11,198,2,2026,2026-07-22,-21.590909090909093,21.590909090909093
1022600203,160.9090909090909,161.0,1.0,11,176,2,2026,2026-07-28,-15.090909090909093,15.090909090909093
1022600204,186.27272727272728,186.5,1.5,11,193,2,2026,2026-07-28,-6.7272727272727195,6.7272727272727195
1022600205,186.13636363636363,186.0,1.5,11,200,2,2026,2026-07-28,-13.863636363636374,13.863636363636374
1022600206,176.77272727272728,176.5,1.0,11,181,2,2026,2026-07-28,-4.2272727272727195,4.2272727272727195
1022600207,182.54545454545453,182.5,1.5,11,222,2,2026,2026-07-28,-39.45454545454547,39.45454545454547
1022600208,181.27272727272728,181.5,0.5,11,163,2,2026,2026-07-29,18.27272727272728,18.27272727272728
1022600209,156.45454545454547,156.5,0.5,11,180,2,2026,2026-07-29,-23.545454545454533,23.545454545454533
