game_id,game_date,team_id,player_id,season,season_type,minutes,realised_off_possessions,turnovers,turnovers_per_100_off_poss,player_tendency_loo,opponent_team_id,opponent_pressure_loo,opponent_pressure_pregame,opponent_pregame_games,opponent_defrtg_loo,opponent_defrtg_pregame
1022100001,2021-05-14,1611661313,203406,2021,Regular Season,2.8,7,2,28.571428571428573,5.957836846929423,1611661325,15.578512396694215,17.190122272836252,0,108.84297520661157,101.26468472788301
1022100001,2021-05-14,1611661313,204334,2021,Regular Season,11.783333333333333,23,1,4.3478260869565215,5.378973105134475,1611661325,15.578512396694215,17.190122272836252,0,108.84297520661157,101.26468472788301
1022100001,2021-05-14,1611661313,204335,2021,Regular Season,38.45,80,2,2.5,5.540037243947858,1611661325,15.578512396694215,17.190122272836252,0,108.84297520661157,101.26468472788301
1022100001,2021-05-14,1611661313,1628244,2021,Regular Season,27.083333333333332,56,1,1.7857142857142858,3.5219399538106235,1611661325,15.578512396694215,17.190122272836252,0,108.84297520661157,101.26468472788301
1022100001,2021-05-14,1611661313,1629477,2021,Regular Season,36.93333333333333,76,2,2.6315789473684212,5.356156819436776,1611661325,15.578512396694215,17.190122272836252,0,108.84297520661157,101.26468472788301
1022100001,2021-05-14,1611661313,1630115,2021,Regular Season,5.316666666666666,12,1,8.333333333333334,2.127659574468085,1611661325,15.578512396694215,17.190122272836252,0,108.84297520661157,101.26468472788301
1022100001,2021-05-14,1611661313,1630119,2021,Regular Season,14.366666666666667,29,2,6.896551724137931,4.67502850627138,1611661325,15.578512396694215,17.190122272836252,0,108.84297520661157,101.26468472788301
1022100001,2021-05-14,1611661313,1630131,2021,Regular Season,25.9,55,2,3.6363636363636362,3.266787658802178,1611661325,15.578512396694215,17.190122272836252,0,108.84297520661157,101.26468472788301
1022100001,2021-05-14,1611661313,1630446,2021,Regular Season,28.716666666666665,62,0,0.0,2.3842917251051894,1611661325,15.578512396694215,17.190122272836252,0,108.84297520661157,101.26468472788301
1022100001,2021-05-14,1611661313,1630459,2021,Regular Season,8.65,15,1,6.666666666666667,2.152080344332855,1611661325,15.578512396694215,17.190122272836252,0,108.84297520661157,101.26468472788301
1022100001,2021-05-14,1611661325,202638,2021,Regular Season,17.783333333333335,38,0,0.0,4.603330068560235,1611661313,15.265998457979954,17.190122272836252,0,105.31996915959907,101.26468472788301
1022100001,2021-05-14,1611661325,202650,2021,Regular Season,28.283333333333335,59,1,1.694915254237288,3.5294117647058822,1611661313,15.265998457979954,17.190122272836252,0,105.31996915959907,101.26468472788301
1022100001,2021-05-14,1611661325,202658,2021,Regular Season,30.35,64,2,3.125,3.215434083601286,1611661313,15.265998457979954,17.190122272836252,0,105.31996915959907,101.26468472788301
1022100001,2021-05-14,1611661325,1627676,2021,Regular Season,19.916666666666668,44,1,2.272727272727273,3.6177474402730376,1611661313,15.265998457979954,17.190122272836252,0,105.31996915959907,101.26468472788301
1022100001,2021-05-14,1611661325,1628263,2021,Regular Season,7.466666666666667,17,0,0.0,2.857142857142857,1611661313,15.265998457979954,17.190122272836252,0,105.31996915959907,101.26468472788301
1022100001,2021-05-14,1611661325,1628909,2021,Regular Season,29.7,62,2,3.225806451612903,3.140578265204387,1611661313,15.265998457979954,17.190122272836252,0,105.31996915959907,101.26468472788301
