rho_target,c_star,varshare,realised,oracle,rawsd_form,vif
0.07128,1.0,0.10473512821809165,0.10473512821809165,0.10473512821809165,0.10656421099861145,1.0174638902118023
0.07227,1.0000000000000002,0.04706255395287135,0.04706255395287137,0.04706255395287137,0.048243920465953015,1.025102048525983
0.07325999999999999,1.0000000000000002,0.12631234952621467,0.1263123495262147,0.1263123495262147,0.12765309194402735,1.0106144998714828
0.07425,0.9999999999999998,0.09425282453762732,0.09425282453762729,0.09425282453762729,0.09555500444491997,1.0138158183978117
0.07524,1.0000000000000002,0.0850917127627741,0.08509171276277412,0.08509171276277412,0.08643034061231354,1.015731588965325
0.07622999999999999,1.0,0.02782168079787621,0.02782168079787621,0.027821680797876214,0.029007425099396834,1.0426194344667752
0.07722,0.9999999999999998,0.010166619605556683,0.01016661960555668,0.01016661960555668,0.011281322336654392,1.1096433991184695
0.07821,0.9999999999999994,0.0263982403634662,0.02639824036346617,0.02639824036346617,0.02710863410656212,1.0269106475778236
0.0792,0.9999999999999994,0.0001226461250423541,0.00012264612504235396,0.00012264612504235396,0.00012403716193534422,1.0113418739687843
0.08019,1.0,0.04973674613748733,0.04973674613748733,0.049736746137487325,0.050553026249699186,1.0164120127592466
0.08118,1.0,0.0798279973178461,0.0798279973178461,0.0798279973178461,0.08032847565580498,1.0062694587710395
0.08217,1.0,0.13109041222982284,0.13109041222982284,0.13109041222982282,0.13460645010919614,1.0268214724445988
0.08316,0.9999999999999996,0.16225701344449286,0.16225701344449273,0.16225701344449273,0.16404805774039655,1.0110383166673802
0.08415,1.0000000000000002,0.037408486448280286,0.0374084864482803,0.0374084864482803,0.038350229331375676,1.0251745786186086
0.08514,1.0000000000000004,0.054454611663225794,0.05445461166322584,0.05445461166322585,0.05546632476704478,1.0185790160450674
0.08613,1.0000000000000004,0.04870096310070235,0.04870096310070239,0.0487009631007024,0.04923757153802805,1.011018435841117
0.08711999999999999,1.0,0.0068826169835265304,0.0068826169835265304,0.0068826169835265304,0.007036828731689168,1.0224059755950015
0.08811,0.9999999999999999,0.007430298442564826,0.0074302984425648234,0.007430298442564824,0.007628764963509176,1.0267104373368672
0.0891,1.0000000000000002,0.039283330855665835,0.03928333085566585,0.03928333085566585,0.04068397349924307,1.0356548849873106
0.09009,0.9999999999999999,0.10874950564085378,0.10874950564085376,0.10874950564085376,0.10970650779216282,1.0088000597857387
0.09108,1.0000000000000004,0.006760059793557852,0.006760059793557858,0.006760059793557858,0.006803149939082546,1.0063742255010462
0.09207,1.0000000000000002,0.0547507845865321,0.05475078458653211,0.05475078458653211,0.05634313525325607,1.0290836136641532
0.09306,0.9999999999999996,0.00038470052944285135,0.00038470052944285097,0.000384700529442851,0.00038806209198254663,1.008738128186524
0.09405,1.0,0.005584661350417222,0.005584661350417222,0.005584661350417222,0.005861704393913304,1.0496078501654151
0.09504,0.9999999999999997,0.01915136596623836,0.019151365966238346,0.019151365966238346,0.019207782947891973,1.0029458463564984
0.09603,1.0,0.04162589261632431,0.04162589261632431,0.0416258926163243,0.04248145577042282,1.0205536290112607
0.09702000000000001,0.9999999999999997,0.015873105169074808,0.015873105169074798,0.0158731051690748,0.016100532762078852,1.0143278577557173
0.09801,0.9999999999999999,0.050158728346216666,0.05015872834621665,0.05015872834621666,0.050903076524265574,1.014839853453044
0.099,0.9999999999999996,0.07368554426114475,0.07368554426114468,0.07368554426114468,0.07411956941040643,1.005890234694114
