player_id,name_lookup,n_rows,sum_p_active,n_appeared,mean_p,mean_pts_hat,app_partition,excess
1628926,Maria Kliundikova,15,8.700317343133372,0,0.5800211562088915,8.704497557396575,0,8.700317343133372
1630437,Chelsey Perry,15,8.694461522957056,0,0.5796307681971371,8.704497557396575,6,8.694461522957056
201919,Shavonte Zellous,15,8.694461522957056,0,0.5796307681971371,8.704497557396575,28,8.694461522957056
1630127,Leaonna Odom,15,8.694461522957056,0,0.5796307681971371,8.704497557396575,18,8.694461522957056
1630453,Aleah Goodman,15,8.694461522957056,0,0.5796307681971371,8.704497557396575,1,8.694461522957056
204355,Blake Dietrick,15,8.694461522957056,0,0.5796307681971371,8.704497557396575,9,8.694461522957056
204325,Crystal Bradford,15,8.694461522957056,0,0.5796307681971371,8.704497557396575,24,8.694461522957056
1630110,Haley Gorecki,15,8.694461522957056,0,0.5796307681971371,8.704497557396575,3,8.694461522957056
1630118,Stella Johnson,15,8.694461522957056,0,0.5796307681971371,8.704497557396575,6,8.694461522957056
1629506,Kiara Leslie,15,8.694461522957056,0,0.5796307681971371,8.704497557396575,9,8.694461522957056
204327,Brittany Boyd-Jones,15,8.694461522957056,0,0.5796307681971371,8.704497557396575,2,8.694461522957056
202638,Jessica Breland,15,8.694461522957056,0,0.5796307681971371,8.704497557396575,26,8.694461522957056
1628282,Sydney Wiese,15,8.694461522957056,0,0.5796307681971371,8.704497557396575,27,8.694461522957056
203015,Shekinna Stricklen,15,8.694461522957056,0,0.5796307681971371,8.704497557396575,24,8.694461522957056
201507,Leilani Mitchell,15,8.694461522957056,0,0.5796307681971371,8.704497557396575,31,8.694461522957056
1630438,Kysre Gondrezick,16,8.689650540256332,0,0.5431031587660208,8.705598747765245,24,8.689650540256332
1629480,Kalani Brown,16,9.35934101175961,1,0.5849588132349757,8.11298927920145,77,8.35934101175961
1628244,Sami Whitcomb,17,11.061499115162427,3,0.6506764185389663,8.356555091331549,150,8.061499115162427
1630114,Mikiah Herbert Harrigan,16,8.986844524478768,1,0.561677782779923,8.705598747765245,34,7.986844524478768
1631089,Destanni Henderson,22,9.88335275973047,2,0.44924330726047584,8.537358540206974,57,7.883352759730469
203403,Tianna Hawkins,22,9.837653795114848,2,0.44716608159612947,8.180805399694163,95,7.837653795114848
