GAME_ID,GAME_DATE_h,season_h,TEAM_ID_h,TEAM_ID_a,TEAM_ABBREVIATION_h,TEAM_ABBREVIATION_a,f_paint_raw_h,f_3pt_raw_h,f_paint_h,f_3pt_h,f_paint_raw_a,f_3pt_raw_a,f_paint_a,f_3pt_a,map_n_shots,map_n_games,subset
1022200164,2022-07-23,2022,1611661313,1611661329,NYL,CHI,0.995781787052157,1.0722564198847446,0.995781787052157,1.0722564198847446,1.2000089285000277,0.8370271749516974,1.15,0.85,22198,163,train
1022200178,2022-07-31,2022,1611661313,1611661317,NYL,PHO,0.9480824034797891,1.2436822927657967,0.9480824034797891,1.15,1.0038284893754688,1.1249539137411508,1.0038284893754688,1.1249539137411508,23955,176,train
1022200183,2022-08-02,2022,1611661313,1611661320,NYL,LAS,0.9044277518674638,1.3379413005046192,0.9044277518674638,1.15,1.160895618314117,0.7131972458894867,1.15,0.85,24656,181,train
1022200187,2022-08-03,2022,1611661313,1611661320,NYL,LAS,0.9184128336620838,1.3485276370586055,0.9184128336620838,1.15,1.1765832605694622,0.6989873407125543,1.15,0.85,25193,185,train
1022200212,2022-08-14,2022,1611661313,1611661330,NYL,ATL,0.8318412064032765,1.330595129171283,0.85,1.15,0.942368873015866,0.8884473200697837,0.942368873015866,0.8884473200697837,28575,210,train
1042200113,2022-08-23,2022,1611661313,1611661329,NYL,CHI,1.0189617592763822,1.0567045657325196,1.0189617592763822,1.0567045657325196,1.2248544875718146,0.8534989305331979,1.15,0.8534989305331979,30463,224,train
1022300033,2023-06-04,2023,1611661313,1611661329,NYL,CHI,1.1479380768529517,1.105057001513016,1.1479380768529517,1.105057001513016,0.9893991719018271,0.8098212398959851,0.9893991719018271,0.85,4277,31,train
1022300046,2023-06-11,2023,1611661313,1611661321,NYL,DAL,0.9900404513290795,1.1966255463324127,0.9900404513290795,1.15,0.9409154418291995,1.0162848908854873,0.9409154418291995,1.0162848908854873,6065,44,train
1022300053,2023-06-13,2023,1611661313,1611661330,NYL,ATL,1.0263068201367345,1.1910048033360094,1.0263068201367345,1.15,1.070118397604018,0.9026773884575674,1.070118397604018,0.9026773884575674,6876,50,train
1022300062,2023-06-18,2023,1611661313,1611661317,NYL,PHO,0.9873036712299997,1.1644039968670468,0.9873036712299997,1.15,0.9678078132018471,1.0372408352879694,0.9678078132018471,1.0372408352879694,8200,60,train
1022300079,2023-06-25,2023,1611661313,1611661322,NYL,WAS,0.9402426500387442,1.2755410737312187,0.9402426500387442,1.15,0.8869179514934419,0.9800967760155338,0.8869179514934419,0.9800967760155338,10352,76,train
1022300098,2023-07-05,2023,1611661313,1611661317,NYL,PHO,0.966929396751682,1.2350423796300936,0.966929396751682,1.15,1.014452172152237,0.9977917171915234,1.014452172152237,0.9977917171915234,13130,96,train
1022300107,2023-07-08,2023,1611661313,1611661328,NYL,SEA,1.0876814632627732,1.22510494148723,1.0876814632627732,1.15,0.8683654127394226,1.0953568421785251,0.8683654127394226,1.0953568421785251,14316,105,train
1022300123,2023-07-19,2023,1611661313,1611661321,NYL,DAL,0.8812247782799651,1.286718962215693,0.8812247782799651,1.15,1.0343197699779803,0.9049502931159701,1.0343197699779803,0.9049502931159701,16392,120,train
1022300133,2023-07-23,2023,1611661313,1611661325,NYL,IND,0.9012413696029284,1.3298079485462093,0.9012413696029284,1.15,1.0549998397190221,0.8094772840938673,1.0549998397190221,0.85,17903,131,train
1022300136,2023-07-25,2023,1611661313,1611661328,NYL,SEA,1.0516656241935853,1.2848316418372965,1.0516656241935853,1.15,0.9075323135817749,1.0631032234045539,0.9075323135817749,1.0631032234045539,18162,133,train
1022300142,2023-07-27,2023,1611661313,1611661330,NYL,ATL,0.9488204801927412,1.2910591067280601,0.9488204801927412,1.15,1.0399004773829343,0.8555682434324372,1.0399004773829343,0.8555682434324372,19020,139,train
1022300038,2023-07-28,2023,1611661313,1611661324,NYL,MIN,0.9154822388222268,1.4685647562788504,0.9154822388222268,1.15,0.9944396013584385,0.8999925571179613,0.9944396013584385,0.8999925571179613,19286,141,train
1022300163,2023-08-06,2023,1611661313,1611661319,NYL,LVA,0.8956272075000804,1.2388831431804972,0.8956272075000804,1.15,1.0858178321859666,1.0688679830717922,1.0858178321859666,1.0688679830717922,21999,161,train
1022300174,2023-08-11,2023,1611661313,1611661329,NYL,CHI,1.102490094564262,1.1558239392085294,1.102490094564262,1.15,0.9362702499223237,0.9311530859576432,0.9362702499223237,0.9311530859576432,23608,173,train
1022300209,2023-08-28,2023,1611661313,1611661319,NYL,LVA,0.8817335576916249,1.3293786456299348,0.8817335576916249,1.15,1.0228901828782193,1.0865691437341867,1.0228901828782193,1.0865691437341867,28384,208,train
1022300217,2023-09-01,2023,1611661313,1611661323,NYL,CON,0.98907486717852,1.3210098807301178,0.98907486717852,1.15,1.1046543349185056,0.8806293473008053,1.1046543349185056,0.8806293473008053,29302,215,train
1022300229,2023-09-07,2023,1611661313,1611661320,NYL,LAS,1.0442578240537201,1.3608418619915421,1.0442578240537201,1.15,1.0536738951968274,0.8539329049412077,1.0536738951968274,0.8539329049412077,31139,228,train
1022300238,2023-09-10,2023,1611661313,1611661322,NYL,WAS,0.911752828612577,1.41970410139673,0.911752828612577,1.15,0.9036955678180407,1.000075747557975,0.9036955678180407,1.000075747557975,31959,234,train
1042300111,2023-09-15,2023,1611661313,1611661322,NYL,WAS,0.8976904061261077,1.433842728441591,0.8976904061261077,1.15,0.9052785776804176,0.9992805744858129,0.9052785776804176,0.9992805744858129,33085,242,train
1042300112,2023-09-19,2023,1611661313,1611661322,NYL,WAS,0.9034879818296639,1.4445009330090408,0.9034879818296639,1.15,0.9096525098309498,0.9909775407640773,0.9096525098309498,0.9909775407640773,33656,246,train
1042300211,2023-09-24,2023,1611661313,1611661323,NYL,CON,1.0024378949061046,1.3215599365381723,1.0024378949061046,1.15,1.0948242172797527,0.8930992990754492,1.0948242172797527,0.8930992990754492,34088,249,train
1042300212,2023-09-26,2023,1611661313,1611661323,NYL,CON,0.9883906465676312,1.3212690209275115,0.9883906465676312,1.15,1.0906013084491042,0.8964296051508545,1.0906013084491042,0.8964296051508545,34365,251,train
1042300303,2023-10-15,2023,1611661313,1611661319,NYL,LVA,0.8842268179237778,1.3146577327059334,0.8842268179237778,1.15,1.0359888665933845,1.097028269716293,1.0359888665933845,1.097028269716293,35351,258,train
1042300304,2023-10-18,2023,1611661313,1611661319,NYL,LVA,0.8861582544134055,1.329774303603858,0.8861582544134055,1.15,1.0316294378435955,1.091864582534896,1.0316294378435955,1.091864582534896,35483,259,train
1022400035,2024-05-29,2024,1611661313,1611661317,NYL,PHO,0.9379418242725479,1.2072996181709235,0.9379418242725479,1.15,0.8144584466801911,1.2842004936554159,0.85,1.15,4711,34,test
1022400042,2024-05-31,2024,1611661313,1611661322,NYL,WAS,0.9560627488571548,1.2253498902406126,0.9560627488571548,1.15,0.877212221931583,1.1898109436828694,0.877212221931583,1.15,5400,39,test
1022400046,2024-06-02,2024,1611661313,1611661325,NYL,IND,0.9879671224149122,1.1812060572257828,0.9879671224149122,1.15,1.0352599916777026,1.0713991790886528,1.0352599916777026,1.0713991790886528,6048,44,test
1022400062,2024-06-09,2024,1611661313,1611661322,NYL,WAS,0.9693735984265328,1.2903215186839578,0.9693735984265328,1.15,0.9259385645614783,1.110668325068853,0.9259385645614783,1.110668325068853,8376,61,test
1022400088,2024-06-20,2024,1611661313,1611661320,NYL,LAS,1.0005495208156858,1.1885126467999287,1.0005495208156858,1.15,1.0279848055115264,1.0428136273700268,1.0279848055115264,1.0428136273700268,11747,86,test
1022400092,2024-06-22,2024,1611661313,1611661320,NYL,LAS,0.9942025262435625,1.2296796291531646,0.9942025262435625,1.15,1.0481490960190956,1.0351474170982127,1.0481490960190956,1.0351474170982127,12268,90,test
1022400106,2024-06-30,2024,1611661313,1611661330,NYL,ATL,1.0001201880993833,1.3047092041706734,1.0001201880993833,1.15,0.879413179001186,0.8497085031302797,0.879413179001186,0.85,14295,105,test
1022400111,2024-07-02,2024,1611661313,1611661324,NYL,MIN,0.9833734416019804,1.1964266046295085,0.9833734416019804,1.15,0.8443891057869702,1.1196765842655807,0.85,1.1196765842655807,14956,110,test
1022400133,2024-07-11,2024,1611661313,1611661329,NYL,CHI,1.0396373995592805,1.2205161243271179,1.0396373995592805,1.15,1.1230578065496826,0.6284662688800842,1.1230578065496826,0.85,17948,132,test
1022400145,2024-07-16,2024,1611661313,1611661323,NYL,CON,1.032422474235453,1.2506364066269862,1.032422474235453,1.15,1.0726890378820175,0.777528694451102,1.0726890378820175,0.85,19371,142,test
1022400163,2024-08-20,2024,1611661313,1611661321,NYL,DAL,1.075667402211989,1.2310899130498028,1.075667402211989,1.15,1.0717138042659764,0.7685864692940942,1.0717138042659764,0.85,21936,161,test
1022400167,2024-08-22,2024,1611661313,1611661321,NYL,DAL,1.0879656037332601,1.2311409581207597,1.0879656037332601,1.15,1.050750670821224,0.7772729256300226,1.050750670821224,0.85,22626,166,test
1022400172,2024-08-24,2024,1611661313,1611661323,NYL,CON,1.0383308101014506,1.2273286891977675,1.0383308101014506,1.15,1.0745241203778086,0.7684410281442836,1.0745241203778086,0.85,23311,171,test
1022400200,2024-09-05,2024,1611661313,1611661328,NYL,SEA,1.0510933615378428,1.1915494324212759,1.0510933615378428,1.15,1.0920424506933268,0.786074816894617,1.0920424506933268,0.85,27139,199,test
1022400209,2024-09-08,2024,1611661313,1611661319,NYL,LVA,0.916977738429877,1.2287121371847993,0.916977738429877,1.15,0.9705699465751391,1.0841114148125732,0.9705699465751391,1.0841114148125732,28119,206,test
1022400225,2024-09-15,2024,1611661313,1611661324,NYL,MIN,0.9590663911965492,1.247420200052546,0.9590663911965492,1.15,0.8267864435702977,1.1196660247388004,0.85,1.1196660247388004,30483,223,test
1022400236,2024-09-19,2024,1611661313,1611661330,NYL,ATL,0.95264754533943,1.3196369446110163,0.95264754533943,1.15,0.9350319870969889,0.796293927674282,0.9350319870969889,0.85,31969,234,test
1042400101,2024-09-22,2024,1611661313,1611661330,NYL,ATL,0.9520392791799656,1.303343783111929,0.9520392791799656,1.15,0.9536356628645379,0.781504849721272,0.9536356628645379,0.85,32759,240,test
1042400102,2024-09-24,2024,1611661313,1611661330,NYL,ATL,0.9445544565586841,1.3004879079735527,0.9445544565586841,1.15,0.9577712516507362,0.7715973965140075,0.9577712516507362,0.85,33314,244,test
1042400201,2024-09-29,2024,1611661313,1611661319,NYL,LVA,0.9302377788035849,1.1840642837524986,0.9302377788035849,1.15,0.9656515950895496,1.0871452498154741,0.9656515950895496,1.0871452498154741,33874,248,test
1042400202,2024-10-01,2024,1611661313,1611661319,NYL,LVA,0.940490124058579,1.1811937378474677,0.940490124058579,1.15,0.9686178241802962,1.0874738429311728,0.9686178241802962,1.0874738429311728,34141,250,test
1042400301,2024-10-10,2024,1611661313,1611661324,NYL,MIN,0.9748209458210547,1.2177457645277416,0.9748209458210547,1.15,0.8371547219169735,1.1088924999585157,0.85,1.1088924999585157,35073,257,test
1042400302,2024-10-13,2024,1611661313,1611661324,NYL,MIN,0.9660908087684138,1.218507082572755,0.9660908087684138,1.15,0.8438287952416791,1.1038558723472627,0.85,1.1038558723472627,35234,258,test
1042400305,2024-10-20,2024,1611661313,1611661324,NYL,MIN,0.9634912366238357,1.2241838783705987,0.9634912366238357,1.15,0.8407488450858449,1.0901538398261212,0.85,1.0901538398261212,35627,261,test
1022500041,2025-06-01,2025,1611661313,1611661323,NYL,CON,1.1048189878163788,1.2119754801949025,1.1048189878163788,1.15,0.9564821900076477,0.9006603431016681,0.9564821900076477,0.9006603431016681,5405,40,test
1022500059,2025-06-10,2025,1611661313,1611661329,NYL,CHI,0.9755264613072842,1.3360586229032332,0.9755264613072842,1.15,1.013966518595211,0.9036244784132823,1.013966518595211,0.9036244784132823,7623,57,test
1022500072,2025-06-17,2025,1611661313,1611661330,NYL,ATL,1.0945794779938531,1.0207793353871037,1.0945794779938531,1.0207793353871037,0.9396521036903518,1.1819412853008662,0.9396521036903518,1.15,9347,70,test
1022500078,2025-06-19,2025,1611661313,1611661317,NYL,PHX,0.9252977742366674,1.2486724322023577,0.9252977742366674,1.15,0.9188418345045847,1.1785595122871002,0.9188418345045847,1.15,10286,77,test
1022500110,2025-07-03,2025,1611661313,1611661320,NYL,LAS,0.9949714850481888,1.2887012161101614,0.9949714850481888,1.15,1.0707443350266204,1.0794734444165812,1.0707443350266204,1.0794734444165812,14459,108,test
1022500117,2025-07-06,2025,1611661313,1611661328,NYL,SEA,1.0485455144051359,1.135104724161871,1.0485455144051359,1.135104724161871,1.0074599977573306,0.9562659860193073,1.0074599977573306,0.9562659860193073,15382,115,test
1022500122,2025-07-08,2025,1611661313,1611661319,NYL,LVA,1.0041845047730515,1.0683750997570296,1.0041845047730515,1.0683750997570296,0.8545449212413881,1.101358679212429,0.8545449212413881,1.101358679212429,16077,120,test
1022500134,2025-07-13,2025,1611661313,1611661330,NYL,ATL,1.0466384512175932,1.0358037488751646,1.0466384512175932,1.0358037488751646,0.9588113067291132,1.196163366442626,0.9588113067291132,1.15,17704,132,test
1022500144,2025-07-16,2025,1611661313,1611661325,NYL,IND,1.0428648836952752,1.1118115287363581,1.0428648836952752,1.1118115287363581,1.0950561160993202,1.0142027370276019,1.0950561160993202,1.0142027370276019,18813,140,test
1022500147,2025-07-22,2025,1611661313,1611661325,NYL,IND,1.0523277840532788,1.1254515839731576,1.0523277840532788,1.1254515839731576,1.0912232026544644,1.0213711461291304,1.0912232026544644,1.0213711461291304,19508,145,test
1022500155,2025-07-25,2025,1611661313,1611661317,NYL,PHX,0.9329671474252059,1.2202628011551857,0.9329671474252059,1.15,0.8796370638793687,1.2279478817813827,0.8796370638793687,1.15,20729,154,test
1022500159,2025-07-26,2025,1611661313,1611661320,NYL,LAS,1.0046620488069482,1.2556536316937608,1.0046620488069482,1.15,1.090197098849045,1.1181864638658878,1.090197098849045,1.1181864638658878,21142,157,test
1022500185,2025-08-05,2025,1611661313,1611661321,NYL,DAL,1.0210814972918019,1.1761160656715142,1.0210814972918019,1.15,0.9475051678199192,0.852453389606387,0.9475051678199192,0.852453389606387,24863,184,test
1022500199,2025-08-10,2025,1611661313,1611661324,NYL,MIN,1.0104311509371475,1.116226644891587,1.0104311509371475,1.116226644891587,0.8897387290300879,1.115758807235804,0.8897387290300879,1.115758807235804,26748,198,test
1022500222,2025-08-19,2025,1611661313,1611661324,NYL,MIN,1.0000577186530133,1.1155584744176708,1.0000577186530133,1.1155584744176708,0.8856882760542064,1.1039885104161562,0.8856882760542064,1.1039885104161562,29834,221,test
1022500229,2025-08-21,2025,1611661313,1611661329,NYL,CHI,0.9739513461608768,1.2438850449269065,0.9739513461608768,1.15,0.9803195904416178,0.8801245456847734,0.9803195904416178,0.8801245456847734,30655,227,test
1022500241,2025-08-25,2025,1611661313,1611661323,NYL,CON,1.060697648688627,1.2021908785473474,1.060697648688627,1.15,0.8829943314095441,0.8582177973597602,0.8829943314095441,0.8582177973597602,32373,240,test
1022500247,2025-08-28,2025,1611661313,1611661322,NYL,WAS,0.9733210162122135,1.173140282080311,0.9733210162122135,1.15,1.0964548270390166,0.7718400468369483,1.0964548270390166,0.85,33186,246,test
1022500277,2025-09-09,2025,1611661313,1611661322,NYL,WAS,0.9634768476227246,1.2006504419446529,0.9634768476227246,1.15,1.0631538825651055,0.7807455494664628,1.0631538825651055,0.85,37188,276,test
1042500132,2025-09-17,2025,1611661313,1611661317,NYL,PHX,0.9368298175596296,1.1838486031916893,0.9368298175596296,1.15,0.9087712976474139,1.1324445759514337,0.9087712976474139,1.1324445759514337,39343,292,test
1022600045,2026-05-24,2026,1611661313,1611661321,NYL,DAL,1.0848493409485318,1.1191321149962514,1.0848493409485318,1.1191321149962514,0.8628822687637682,0.9966995207570912,0.8628822687637682,0.9966995207570912,5854,43,test
1022600047,2026-05-25,2026,1611661313,1611661327,NYL,PDX,0.9570705962013799,1.251657065052105,0.9570705962013799,1.15,0.950886083724196,1.1792445987208413,0.950886083724196,1.15,6241,46,test
1022600049,2026-05-27,2026,1611661313,1611661317,NYL,PHX,0.8939706154119793,1.2492526517212652,0.8939706154119793,1.15,0.902599249027933,1.047160606763822,0.902599249027933,1.047160606763822,6498,48,test
1022600056,2026-05-29,2026,1611661313,1611661317,NYL,PHX,0.8495504221848624,1.2705443685845415,0.85,1.15,0.8844984321976228,1.1068306032421893,0.8844984321976228,1.1068306032421893,7430,55,test
1022600070,2026-06-03,2026,1611661313,1611661332,NYL,TOR,1.0871683166741344,1.1491183092704575,1.0871683166741344,1.1491183092704575,0.7703813994790231,1.3039303789965955,0.85,1.15,9277,69,test
1022600080,2026-06-06,2026,1611661313,1611661325,NYL,IND,1.0602718858082363,1.0544461083877315,1.0602718858082363,1.0544461083877315,0.9005875361024517,1.165672428238074,0.9005875361024517,1.15,10240,76,test
1022600101,2026-06-14,2026,1611661313,1611661322,NYL,WAS,0.890428402952649,1.1939564991090381,0.890428402952649,1.15,1.1542138446581298,0.8611648164764805,1.15,0.8611648164764805,13556,100,test
1022600115,2026-06-19,2026,1611661313,1611661322,NYL,WAS,0.9112543263693574,1.2000492126745652,0.9112543263693574,1.15,1.1154730234319832,0.859843297541415,1.1154730234319832,0.859843297541415,15299,113,test
1022600148,2026-07-03,2026,1611661313,1611661324,NYL,MIN,0.8695642061879151,1.3098800071925703,0.8695642061879151,1.15,0.9985579716036765,0.8311385443911421,0.9985579716036765,0.85,20038,147,test
1022600157,2026-07-07,2026,1611661313,1611661321,NYL,DAL,1.0630395837655604,1.0898677375662706,1.0630395837655604,1.0898677375662706,0.9257985366837062,0.9170007801510054,0.9257985366837062,0.9170007801510054,21274,156,test
1022600199,2026-07-22,2026,1611661313,1611661329,NYL,CHI,1.0221347121831448,1.1043177922567928,1.0221347121831448,1.1043177922567928,1.0477177640524724,0.9137695795274651,1.0477177640524724,0.9137695795274651,26744,196,test
1022100043,2021-06-03,2021,1611661317,1611661329,PHO,CHI,1.1115644287829054,1.0604823596353092,1.1115644287829054,1.0604823596353092,1.1306586328771469,0.7335172611066632,1.1306586328771469,0.85,5710,41,train
1022100055,2021-06-08,2021,1611661317,1611661321,PHO,DAL,1.1610982811362307,1.1110784693198261,1.15,1.1110784693198261,0.9884842114426142,1.0083659190336993,0.9884842114426142,1.0083659190336993,7109,51,train
1022100058,2021-06-11,2021,1611661317,1611661321,PHO,DAL,1.1906822783390645,1.1104585405645606,1.15,1.1104585405645606,0.988455785306239,1.0204793782825274,0.988455785306239,1.0204793782825274,7814,56,train
1022100064,2021-06-13,2021,1611661317,1611661313,PHO,NYL,1.1936654451014224,0.8860473306841682,1.15,0.8860473306841682,0.8708962924916833,1.274044279528646,0.8708962924916833,1.15,8335,60,train
1022100089,2021-06-27,2021,1611661317,1611661320,PHO,LAS,1.0738300284310376,1.0833314972944257,1.0738300284310376,1.0833314972944257,0.9103458435773397,0.9969432146940714,0.9103458435773397,0.9969432146940714,12179,88,train
1022100095,2021-06-30,2021,1611661317,1611661324,PHO,MIN,1.10310888823005,1.0272064224336923,1.10310888823005,1.0272064224336923,1.040439664069554,0.9606511166909397,1.040439664069554,0.9606511166909397,12879,93,train
1022100100,2021-07-03,2021,1611661317,1611661324,PHO,MIN,1.0665011831024347,1.0362452669782858,1.0665011831024347,1.0362452669782858,1.0647446995578604,0.9357764546655234,1.0647446995578604,0.9357764546655234,13839,100,train
1022100112,2021-07-09,2021,1611661317,1611661328,PHO,SEA,1.0533227619850083,0.9443298349255118,1.0533227619850083,0.9443298349255118,0.9675684758856038,1.015649036940579,0.9675684758856038,1.015649036940579,15085,109,train
1022100123,2021-08-15,2021,1611661317,1611661330,PHO,ATL,1.020918798664749,1.1675594693885263,1.020918798664749,1.15,0.9258226146949557,0.8432320533589301,0.9258226146949557,0.85,16461,119,train
1022100129,2021-08-17,2021,1611661317,1611661325,PHO,IND,1.0200508298758812,1.0855116533376006,1.0200508298758812,1.0855116533376006,0.8954577735124709,0.7072875473551431,0.8954577735124709,0.85,17317,125,train
1022100133,2021-08-19,2021,1611661317,1611661322,PHO,WAS,1.0429602640198665,1.046185100749845,1.0429602640198665,1.046185100749845,0.8227913175630331,1.204292177160441,0.85,1.15,18150,131,train
1022100158,2021-08-31,2021,1611661317,1611661329,PHO,CHI,1.150541184710662,0.9233023641530518,1.15,0.9233023641530518,1.0237047323976014,0.9683166793347884,1.0237047323976014,0.9683166793347884,21186,154,train
1022100176,2021-09-11,2021,1611661317,1611661323,PHO,CON,0.9995128082885906,1.1061050751101413,0.9995128082885906,1.1061050751101413,1.018359887843041,0.9677615346118582,1.018359887843041,0.9677615346118582,23876,174,train
1022100189,2021-09-19,2021,1611661317,1611661319,PHO,LVA,0.9622244324045991,1.080106111913023,0.9622244324045991,1.080106111913023,1.057793559348161,0.630346687538123,1.057793559348161,0.85,25592,187,train
1042100101,2021-09-23,2021,1611661317,1611661313,PHO,NYL,1.122138065836628,1.0178849788835649,1.122138065836628,1.0178849788835649,0.8527407755356751,1.344066969034837,0.8527407755356751,1.15,26269,192,train
1042100313,2021-10-03,2021,1611661317,1611661319,PHO,LVA,0.9287135657460356,1.149248520898199,0.9287135657460356,1.149248520898199,1.0518430882018792,0.6385968259038636,1.0518430882018792,0.85,27409,200,train
1042100314,2021-10-06,2021,1611661317,1611661319,PHO,LVA,0.9356153761516812,1.1375467792817877,0.9356153761516812,1.1375467792817877,1.0363754990791092,0.6318815550434894,1.0363754990791092,0.85,27691,202,train
1042100401,2021-10-10,2021,1611661317,1611661329,PHO,CHI,1.1240027114576476,0.9627432492690698,1.1240027114576476,0.9627432492690698,1.0244054825146598,0.9691420207720789,1.0244054825146598,0.9691420207720789,28103,205,train
1042100402,2021-10-13,2021,1611661317,1611661329,PHO,CHI,1.1216765520886296,0.9572764804105799,1.1216765520886296,0.9572764804105799,1.0377442233406944,0.9736110057958078,1.0377442233406944,0.9736110057958078,28233,206,train
1022200061,2022-06-03,2022,1611661317,1611661323,PHO,CON,0.949304489990585,1.140459523656358,0.949304489990585,1.140459523656358,1.1389182052047053,0.855640925427571,1.1389182052047053,0.855640925427571,7859,58,train
1022200067,2022-06-05,2022,1611661317,1611661320,PHO,LAS,0.9388420145596221,1.1953277208357407,0.9388420145596221,1.15,1.236479147855436,0.7576718549022265,1.15,0.85,8378,62,train
1022200077,2022-06-10,2022,1611661317,1611661330,PHO,ATL,0.8802314981718596,1.1781099313862209,0.8802314981718596,1.15,0.8732808211250979,1.0346144860513755,0.8732808211250979,1.0346144860513755,9724,72,train
1022200099,2022-06-21,2022,1611661317,1611661324,PHO,MIN,0.8722935471102803,1.2571910043884327,0.8722935471102803,1.15,1.0945723757918995,0.8755435143279227,1.0945723757918995,0.8755435143279227,13100,96,train
1022200112,2022-06-27,2022,1611661317,1611661325,PHO,IND,1.0714917437647389,1.0716621646602829,1.0714917437647389,1.0716621646602829,1.0517097351273084,0.8895032341719905,1.0517097351273084,0.8895032341719905,15133,111,train
