OPP_TEAM_ID,season,zone,att,mk,rate,pool_rate,zone_conv_residual,share,league_share,share_residual
1611661313,2021,Above the Break 3,660,220,0.3333333333333333,0.4378401004604437,-0.10450676712711038,0.27626622017580577,0.2801005095274656,-0.0038342893516598586
1611661313,2021,Backcourt,6,0,0.0,0.4378401004604437,-0.4378401004604437,0.0025115110925073253,0.0020241502059049348,0.0004873608866023905
1611661313,2021,Corner 3,53,21,0.39622641509433965,0.4378401004604437,-0.04161368536610405,0.022185014650481373,0.027465624345641097,-0.0052806096951597235
1611661313,2021,In The Paint (Non-RA),478,182,0.3807531380753138,0.4378401004604437,-0.05708696238512989,0.20008371703641692,0.19955329098904168,0.0005304260473752431
1611661313,2021,Mid-Range,447,175,0.39149888143176736,0.4378401004604437,-0.04634121902867633,0.18710757639179573,0.20597473302156766,-0.018867156629771925
1611661313,2021,Restricted Area,745,448,0.6013422818791946,0.4378401004604437,0.1635021814187509,0.31184596065299286,0.284881691910379,0.026964268742613873
1611661313,2022,Above the Break 3,745,246,0.3302013422818792,0.423728813559322,-0.09352747127744282,0.2745025792188651,0.2884384707655399,-0.013935891546674795
1611661313,2022,Backcourt,5,0,0.0,0.423728813559322,-0.423728813559322,0.0018422991893883567,0.0018146587518838618,2.764043750449487e-05
1611661313,2022,Corner 3,85,31,0.36470588235294116,0.423728813559322,-0.05902293120638086,0.03131908621960206,0.036785285885645745,-0.0054661996660436835
1611661313,2022,In The Paint (Non-RA),477,173,0.36268343815513626,0.423728813559322,-0.06104537540418575,0.17575534266764922,0.18940116261187834,-0.013645819944229115
1611661313,2022,Mid-Range,489,159,0.32515337423312884,0.423728813559322,-0.09857543932619317,0.18017686072218128,0.18964721803586257,-0.009470357313681288
1611661313,2022,Restricted Area,913,541,0.592552026286966,0.423728813559322,0.168823212727644,0.33640383198231394,0.29391320394918957,0.04249062803312437
1611661313,2023,Above the Break 3,983,342,0.34791454730417093,0.42703923228902063,-0.0791246849848497,0.27744848998024274,0.28319577789006795,-0.005747287909825205
1611661313,2023,Backcourt,6,0,0.0,0.42703923228902063,-0.42703923228902063,0.001693480101608806,0.0021615855370276794,-0.0004681054354188734
1611661313,2023,Corner 3,115,36,0.3130434782608696,0.42703923228902063,-0.11399575402815104,0.03245836861416879,0.03944191791589467,-0.006983549301725886
1611661313,2023,In The Paint (Non-RA),737,310,0.4206241519674355,0.42703923228902063,-0.006415080321585109,0.2080158058142817,0.21542866767727809,-0.007412861862996389
1611661313,2023,Mid-Range,616,198,0.32142857142857145,0.42703923228902063,-0.10561066086044918,0.17386395709850408,0.17812026275896917,-0.004256305660465087
1611661313,2023,Restricted Area,1086,627,0.5773480662983426,0.42703923228902063,0.15030883400932193,0.3065198983911939,0.2816517882207625,0.024868110170431446
1611661313,2024,Above the Break 3,988,321,0.3248987854251012,0.42795513373597927,-0.10305634831087807,0.28415300546448086,0.2920685509798988,-0.007915545515417954
1611661313,2024,Backcourt,3,0,0.0,0.42795513373597927,-0.42795513373597927,0.0008628127696289905,0.0016774301769688837,-0.0008146174073398932
1611661313,2024,Corner 3,123,43,0.34959349593495936,0.42795513373597927,-0.0783616378010199,0.03537532355478861,0.041013167826889206,-0.005637844272100595
1611661313,2024,In The Paint (Non-RA),855,330,0.38596491228070173,0.42795513373597927,-0.04199022145527753,0.2459016393442623,0.21937990997791385,0.026521729366348445
1611661313,2024,Mid-Range,562,227,0.40391459074733094,0.42795513373597927,-0.024040542988648328,0.16163359217716422,0.166540859403394,-0.004907267226229778
1611661313,2024,Restricted Area,946,567,0.5993657505285412,0.42795513373597927,0.17141061679256198,0.272073626689675,0.27932008163493527,-0.007246454945260272
1611661317,2021,Above the Break 3,899,301,0.3348164627363737,0.42626131953428203,-0.09144485679790831,0.2907503234152652,0.2801005095274656,0.010649813887799564
1611661317,2021,Backcourt,4,0,0.0,0.42626131953428203,-0.42626131953428203,0.00129366106080207,0.0020241502059049348,-0.0007304891451028648
1611661317,2021,Corner 3,42,11,0.2619047619047619,0.42626131953428203,-0.16435655762952012,0.013583441138421734,0.027465624345641097,-0.013882183207219363
