screen,file,rows,ncols,is_draw_dump,p_cols,within_cols,between_cols,row_cols,null_mean_cols,null_sd_cols,all_cols,error
E1_I0004_efficiency_transfer_v2,E1_I0004_efficiency_transfer_v2/centring_report.csv,5,9,False,,,,,,,zone|n_opp_game_rows_with_OCc|mean_OC|sd_OC|mean_lg_gap|mean_OCc|sd_OCc|corr_OC_OCc|corr_OCc_OCcxs,
E1_I0004_efficiency_transfer_v2,E1_I0004_efficiency_transfer_v2/coverage.csv,3,6,False,,,,,,,stratum|n_rows|n_signal_RA|n_signal_ALL5|n_ppf_scoreable|n_ppm_scoreable,
E1_I0004_efficiency_transfer_v2,E1_I0004_efficiency_transfer_v2/efficiency_ceiling.csv,9,8,False,ppm_moved_by_1sd_of_signal,,,,,,spec|stratum|n|sd_y_ppm|ppm_moved_by_1sd_of_signal|CEILING_A_perfect_orthogonal_dR2|DIAGNOSTIC_corr_resid_vs_move|DIAGNOSTIC_ORACLE_best_scaling_dR2,
E1_I0004_efficiency_transfer_v2,E1_I0004_efficiency_transfer_v2/efficiency_contrast.csv,54,28,False,p_cluster_opp_team_season|p_row_level_NAIVE|p_opponent_team_season|p_opponent_team_season_game|p_game|p_player_season,,,p_row_level_NAIVE,,,response|spec|stratum|n|centred|r2_baseline|r2_candidate|dR2_cand_minus_base|p_cluster_opp_team_season|n_clusters|p_row_level_NAIVE|inflation_cluster_over_row|skill_base_vs_refA|skill_cand_vs_refA|skill_base_vs_refB|skill_cand_vs_refB|mae_base|mae_cand|mae_refA|d_skill_vs_refA|p_opponent_team_season|nclust_opponent_team_season|p_opponent_team_season_game|nclust_opponent_team_season_game|p_game|nclust_game|p_player_season|nclust_player_season,
E1_I0004_efficiency_transfer_v2,E1_I0004_efficiency_transfer_v2/permutation_draws_paired_cluster.csv,5000,3,False,ppm_points_per_minute|SPEC_RA|all|ppm_points_per_minute|SPEC_RA|on_stratum|ppm_points_per_minute|SPEC_RA|off_stratum,,,,,,ppm_points_per_minute|SPEC_RA|all|ppm_points_per_minute|SPEC_RA|on_stratum|ppm_points_per_minute|SPEC_RA|off_stratum,
E1_I0004_efficiency_transfer_v2,E1_I0004_efficiency_transfer_v2/placebo_draws_opponent_reassign.csv,2000,1,False,,,,,,,dr2_draw,
E1_I0004_efficiency_transfer_v2,E1_I0004_efficiency_transfer_v2/points_contrast.csv,12,20,False,p_cluster_opp_team_season|p_row_level_NAIVE|points_skill_champion|points_skill_candidate|p_opponent_team_season|p_opponent_team_season_game|p_game|p_player_season,,,p_row_level_NAIVE,,,spec|centred|stratum|n|r2_champion|r2_candidate|dR2_cand_minus_champ|p_cluster_opp_team_season|p_row_level_NAIVE|inflation|points_skill_champion|points_skill_candidate|mae_champion|mae_candidate|mae_reference|d_points_skill|p_opponent_team_season|p_opponent_team_season_game|p_game|p_player_season,
E1_I0004_efficiency_transfer_v2,E1_I0004_efficiency_transfer_v2/ppf_ceiling.csv,12,8,False,ppf_moved_by_1sd,,,,,,spec|stratum|n|sd_y_ppf|ppf_moved_by_1sd|CEILING_A_perfect_orthogonal_dR2|DIAGNOSTIC_corr_resid_vs_move|DIAGNOSTIC_ORACLE_dR2,
E1_I0004_efficiency_transfer_v2,E1_I0004_efficiency_transfer_v2/ppf_positive_cells_propagation.csv,4,6,False,ppf_dR2_on_stratum|ppf_p|points_dR2_on_stratum|points_p_cluster,,,,,,spec|n|ppf_dR2_on_stratum|ppf_p|points_dR2_on_stratum|points_p_cluster,
E1_I0004_fga_forecast,E1_I0004_fga_forecast/permutation_draws_step3_cluster.csv,5000,10,False,,,,,,,F_A|Restricted Area|F_A|In The Paint (Non-RA)|F_A|Mid-Range|F_A|Corner 3|F_A|Above the Break 3|F_B|Restricted Area|F_B|In The Paint (Non-RA)|F_B|Mid-Range|F_B|Corner 3|F_B|Above the Break 3,
E1_I0004_fga_forecast,E1_I0004_fga_forecast/permutation_draws_step4_fgpts_F_A.csv,5000,2,False,,,,row_null,,,cluster_null|row_null,
E1_I0004_fga_forecast,E1_I0004_fga_forecast/permutation_draws_step4_fgpts_F_B.csv,5000,2,False,,,,row_null,,,cluster_null|row_null,
E1_I0004_shot_selection,E1_I0004_shot_selection/permutation_draws_cluster.csv,150000,6,True,,,,,,,family|zone|metric|null_level|draw|value,
E1_I0004_shot_selection,E1_I0004_shot_selection/permutation_draws_rowlevel.csv,60000,6,True,,,,,,,family|zone|metric|null_level|draw|value,
E1_I0009_additive_pressure,E1_I0009_additive_pressure/player_game_analysis.csv,18165,22,False,player_id|player_is_home|player_tendency_loo|player_tendency_pregame|player_pregame_games,,,,,,game_id|game_date|team_id|player_id|season|season_type|minutes|realised_off_possessions|turnovers|turnovers_per_100_off_poss|player_is_home|player_tendency_loo|player_tendency_pregame|player_pregame_games|opponent_team_id|opponent_pressure_loo|opponent_pressure_pregame|opponent_pressure_pregame_venue|opponent_pregame_games|opponent_defrtg_loo|opponent_defrtg_pregame|opponent_realised_tov_rate,
E1_I0009_additive_pressure,E1_I0009_additive_pressure/team_game_defense.csv,1940,20,False,pressure_loo|pressure_pregame|pregame_games|pressure_pregame_venue|pregame_venue_games,,,,,,game_id|team_id|season|def_poss|def_tov|def_pts_allowed|game_date|def_is_home|def_tov_rate|def_pts_rate|s_poss|s_tov|s_pts|pressure_loo|defrtg_loo|pressure_pregame|pregame_games|pressure_pregame_venue|pregame_venue_games|defrtg_pregame,
E1_I0009_r2_rerun,E1_I0009_r2_rerun/E0_player_game_analysis.csv,18165,17,False,player_id|player_tendency_loo,,,,,,game_id|game_date|team_id|player_id|season|season_type|minutes|realised_off_possessions|turnovers|turnovers_per_100_off_poss|player_tendency_loo|opponent_team_id|opponent_pressure_loo|opponent_pressure_pregame|opponent_pregame_games|opponent_defrtg_loo|opponent_defrtg_pregame,
E1_I0009_r2_rerun,E1_I0009_r2_rerun/E0_team_game_defense.csv,1940,16,False,pressure_loo|pressure_pregame|pregame_games,,,,,,game_id|team_id|season|def_poss|def_tov|def_pts_allowed|game_date|s_poss|s_tov|s_pts|s_games|pressure_loo|defrtg_loo|pressure_pregame|pregame_games|defrtg_pregame,
E1_I0009_r2_rerun,E1_I0009_r2_rerun/permutation_draws_plain_ols.csv,2975,4,True,,,,,,,null_kind|statistic|draw|value,
E1_I0009_r2_rerun,E1_I0009_r2_rerun/permutation_draws_standard_weighted_wf.csv,400,5,True,,,,,,,null_kind|convention|statistic|draw|value,
E1_I0009_r2_rerun,E1_I0009_r2_rerun/player_game_analysis.csv,18165,22,False,player_id|player_is_home|player_tendency_loo|player_tendency_pregame|player_pregame_games,,,,,,game_id|game_date|team_id|player_id|season|season_type|minutes|realised_off_possessions|turnovers|turnovers_per_100_off_poss|player_is_home|player_tendency_loo|player_tendency_pregame|player_pregame_games|opponent_team_id|opponent_pressure_loo|opponent_pressure_pregame|opponent_pressure_pregame_venue|opponent_pregame_games|opponent_defrtg_loo|opponent_defrtg_pregame|opponent_realised_tov_rate,
E1_I0009_r2_rerun,E1_I0009_r2_rerun/team_game_defense.csv,1940,20,False,pressure_loo|pressure_pregame|pregame_games|pressure_pregame_venue|pregame_venue_games,,,,,,game_id|team_id|season|def_poss|def_tov|def_pts_allowed|game_date|def_is_home|def_tov_rate|def_pts_rate|s_poss|s_tov|s_pts|pressure_loo|defrtg_loo|pressure_pregame|pregame_games|pressure_pregame_venue|pregame_venue_games|defrtg_pregame,
E1_I0011_split_alpha,E1_I0011_split_alpha/alpha_surface.csv,588,4,False,,,,,,,target|alpha_eff|alpha_exp|mae_pooled_2021_2024,
E1_I0011_split_alpha,E1_I0011_split_alpha/fold_arms.csv,231,9,False,protocol,,,,,,target|protocol|fold|arm|form|alpha_eff|alpha_exp|n_test|test_mae,
E1_I0011_split_alpha,E1_I0011_split_alpha/fold_contrasts.csv,396,8,False,protocol,,,,,,target|protocol|fold|contrast|n_test|mae_hi|mae_lo|gap_pct,
E1_I0011_split_alpha,E1_I0011_split_alpha/fold_summary.csv,90,9,False,protocol,,,,,,target|contrast|protocol|k_folds|mean_gap_pct|sd_gap_pct|min_gap_pct|max_gap_pct|n_folds_positive,
E1_I0011_split_alpha,E1_I0011_split_alpha/i0009_baseline_delta.csv,18,7,False,,,,,,,target|baseline|n|mae|r2|corrected_minus_this_r2|corrected_vs_this_mae_pct,
E1_I0011_split_alpha,E1_I0011_split_alpha/placebo.csv,24,9,False,,,,,,,target|control|kind|mae_mean|mae_sd|n_perm|is_noop|mae_min|mae_max,
E1_I0011_split_alpha,E1_I0011_split_alpha/role_conditional.csv,63,11,False,protocol|per_tier,,,,,,target|family|protocol|fold|n_test|global_alpha_eff|global_alpha_exp|mae_role|mae_global|gap_role_vs_global_pct|per_tier,
E1_I0011_split_alpha,E1_I0011_split_alpha/role_conditional_summary.csv,18,9,False,protocol,,,,,,target|family|protocol|k_folds|mean_gap_pct|sd_gap_pct|min_gap_pct|max_gap_pct|n_folds_positive,
E1_I0011_split_alpha,E1_I0011_split_alpha/slice_folds.csv,96,14,False,gap_vs_single_pct|gap_vs_incumbent_pct|gap_vs_naive_pct,,,,,,target|slice|fold|n_test|split_alpha_eff|split_alpha_exp|single_alpha|mae_split|mae_single|mae_incumbent|mae_naive|gap_vs_single_pct|gap_vs_incumbent_pct|gap_vs_naive_pct,
E1_I0011_split_alpha,E1_I0011_split_alpha/slice_summary.csv,24,14,False,,,,,,,target|slice|k_folds|mean_vs_single|sd_vs_single|kpos_vs_single|mean_vs_inc|sd_vs_inc|kpos_vs_inc|mean_vs_naive|sd_vs_naive|kpos_vs_naive|alpha_eff_folds|alpha_exp_folds,
E1_I0012_survivor_2021drop,E1_I0012_survivor_2021drop/placebo_draws_2023_2024.csv,400,3,False,,,,,,,dR2_M|dR2_OxM|slice,
E1_I0012_survivor_2021drop,E1_I0012_survivor_2021drop/placebo_draws_2024_alone.csv,400,3,False,,,,,,,dR2_M|dR2_OxM|slice,
E1_I0012_survivor_2021drop,E1_I0012_survivor_2021drop/placebo_draws_drop2021.csv,400,3,False,,,,,,,dR2_M|dR2_OxM|stage,
E1_I0012_survivor_2021drop,E1_I0012_survivor_2021drop/placebo_draws_drop2021_loadstage.csv,400,3,False,,,,,,,dR2_M|dR2_OxM|stage,
E1_I0013_tempo_redundancy,E1_I0013_tempo_redundancy/common_sample_features.csv,8919,17,False,player_id,,,,,,season|game_id|team_id|opp_team_id|player_id|gdate|s|exp_gposs|crude3|crude5|crude10|apg_pre|naive_ct|a5|a10|m5|m10,
E1_I0013_tempo_redundancy,E1_I0013_tempo_redundancy/noop_diagnostic_e1.csv,60,1,False,,,,,,,noop_dR2,
E1_I0013_tempo_redundancy,E1_I0013_tempo_redundancy/perm_draws_per_season.csv,300,8,False,,,,,,,2021_dR2_teamseason|2021_beta_teamseason|2022_dR2_teamseason|2022_beta_teamseason|2023_dR2_teamseason|2023_beta_teamseason|2024_dR2_teamseason|2024_beta_teamseason,
E1_I0013_tempo_redundancy,E1_I0013_tempo_redundancy/perm_draws_step2.csv,400,3,False,,,,row_level_naive,,,team_season_relabel|game_level|row_level_naive,
E1_I0013_tempo_redundancy,E1_I0013_tempo_redundancy/perm_draws_step3.csv,300,34,False,,,,,,,R0_team_season|R0_game_level|R0_row_naive|W0_team_season|A3_team_season|A3_game_level|A3_row_naive|A5_team_season|A5_game_level|A5_row_naive|A10_team_season|A10_game_level|A10_row_naive|B1_team_season|B1_game_level|B1_row_naive|B2_team_season|B2_game_level|B2_row_naive|B3_team_season|B3_game_level|B3_row_naive|B4_team_season|B4_game_level|B4_row_naive|C1_team_season|C1_game_level|C1_row_naive|C2_team_season|C2_game_level|C2_row_naive|C3_team_season|C3_game_level|C3_row_naive,
E1_I0013_tempo_redundancy,E1_I0013_tempo_redundancy/perm_draws_step3d.csv,300,18,False,,,,,,,F1_team_season|F1_game_level|F1_row_naive|F2_team_season|F2_game_level|F2_row_naive|F3_team_season|F3_game_level|F3_row_naive|G1_team_season|G1_game_level|G1_row_naive|G2_team_season|G2_game_level|G2_row_naive|G3_team_season|G3_game_level|G3_row_naive,
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/component_decomposition.csv,24,7,False,p_cluster_vs_previous,,,,,,cell|target|step|r2_of_forecast|mae|dr2_vs_previous_step|p_cluster_vs_previous,
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/crossover_curve.csv,62,11,False,,,,,,,axis|n|n_at|n_ge|n_lt|skill_at_pts|skill_ge_pts|skill_lt_pts|skill_at_minutes|skill_ge_minutes|skill_lt_minutes,
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/d087_decomposition.csv,45,14,False,p_cluster_STRUCT_vs_LEAGUE|p_row_NAIVE_STRUCT_vs_LEAGUE|p_STRUCT_vs_P1full|p_LEAGUE_vs_P1full,,,,,,cell|target|k|n|n_clusters|dr2_STRUCT_vs_LEAGUE|p_cluster_STRUCT_vs_LEAGUE|p_row_NAIVE_STRUCT_vs_LEAGUE|inflation|dr2_STRUCT_vs_P1full|p_STRUCT_vs_P1full|dr2_LEAGUE_vs_P1full|p_LEAGUE_vs_P1full|share_of_gain_from_structure,
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/handover_curve.csv,22,11,False,placeholder_ahead,,,,,,target|bin|lo|hi|n|n_clusters|dr2_champion_minus_placeholder|ci95_lo|ci95_hi|champion_ahead|placeholder_ahead,
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/negative_control_random_tier.csv,2,5,False,,,,,,,target|real_dr2|random_tier_mean|random_tier_sd|random_tier_max,
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/noop_placebo_draws.csv,200,1,True,,,,,,,draw,
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/permutation_draws_datapoor_pts.csv,2000,20,False,,,,,,,P0_champion|P1_ref_D076|P1full_running_mean|P1c_career_mean|P2_position|P3_draft_bin|P3_draft_ols|P4_teamrole|P5a_draft_x_depth|P5b_pos_x_draft|P5c_additive|P5d_blend_k1|P5d_blend_k2|P5d_blend_k3|P5d_blend_k5|P5d_blend_k10|P5e_careerblend_k2|P5e_careerblend_k3|P5e_careerblend_k5|league,
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/permutation_nulls.csv,6,10,False,p_correct_level|p_row_level_NAIVE,,,p_row_level_NAIVE,,null_sd_correct|null_sd_row,feature|target|level|rationale|real_r2|p_correct_level|null_sd_correct|p_row_level_NAIVE|null_sd_row|inflation_correct_over_row,
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/perm_draws_depth_bucket_pts.csv,500,1,True,,,,,,,draw,
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/perm_draws_draft_bucket_pts.csv,500,1,True,,,,,,,draw,
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/perm_draws_pos_group_pts.csv,500,1,True,,,,,,,draw,
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/per_season_stability.csv,6,10,False,p_vs_champion|p_vs_crude,,,,,,season|target|n|n_tier|mae_champion|mae_recommended|dr2_vs_champion|p_vs_champion|dr2_vs_crude|p_vs_crude,
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/placeholders_minutes.csv,13879,22,False,,,,,,,P0_champion|P1_ref_D076|P2_position|P3_draft_bin|P3_draft_ols|P4_teamrole|P5a_draft_x_depth|P5b_pos_x_draft|P5c_additive|league|P1full_running_mean|P5d_blend_k1|P5e_careerblend_k1|P5d_blend_k2|P5e_careerblend_k2|P5d_blend_k3|P5e_careerblend_k3|P5d_blend_k5|P5e_careerblend_k5|P5d_blend_k10|P5e_careerblend_k10|P1c_career_mean,
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/placeholders_ppm.csv,13879,22,False,,,,,,,P0_champion|P1_ref_D076|P2_position|P3_draft_bin|P3_draft_ols|P4_teamrole|P5a_draft_x_depth|P5b_pos_x_draft|P5c_additive|league|P1full_running_mean|P5d_blend_k1|P5e_careerblend_k1|P5d_blend_k2|P5e_careerblend_k2|P5d_blend_k3|P5e_careerblend_k3|P5d_blend_k5|P5e_careerblend_k5|P5d_blend_k10|P5e_careerblend_k10|P1c_career_mean,
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/placeholders_pts.csv,13879,22,False,,,,,,,P0_champion|P1_ref_D076|P2_position|P3_draft_bin|P3_draft_ols|P4_teamrole|P5a_draft_x_depth|P5b_pos_x_draft|P5c_additive|league|P1full_running_mean|P5d_blend_k1|P5e_careerblend_k1|P5d_blend_k2|P5e_careerblend_k2|P5d_blend_k3|P5e_careerblend_k3|P5d_blend_k5|P5e_careerblend_k5|P5d_blend_k10|P5e_careerblend_k10|P1c_career_mean,
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/placeholder_comparison.csv,300,22,False,placeholder|p_cluster_vs_champion|p_row_NAIVE_vs_champion|p_cluster_vs_P1refD076|p_cluster_vs_P1full|p_row_NAIVE_vs_P1full,,,,,,cell|target|placeholder|n|n_clusters|r2_placeholder|r2_champion|dr2_vs_champion|p_cluster_vs_champion|p_row_NAIVE_vs_champion|inflation_vs_champion|dr2_vs_P1refD076|p_cluster_vs_P1refD076|dr2_vs_P1full|p_cluster_vs_P1full|p_row_NAIVE_vs_P1full|inflation_vs_P1full|mae|mae_champion|mae_P1refD076|mae_P1full|skill_mae_vs_P1full,
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/pooled_operating_rule.csv,12,11,False,pooled_mae|pooled_r2_of_forecast|pooled_skill_vs_refD076|p_vs_champion|p_row_NAIVE_vs_champion|p_vs_crude_complete,,,,,,target|variant|pooled_mae|pooled_r2_of_forecast|pooled_skill_vs_refD076|dr2_vs_champion|p_vs_champion|p_row_NAIVE_vs_champion|inflation|dr2_vs_crude_complete|p_vs_crude_complete,
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/repro_coldstart_splice.csv,7,7,False,pct_spliced|pooled_points_mae|pooled_skill_vs_ref|p_vs_champion_blockflip,,,,,,splice_threshold_prior_games|n_spliced|pct_spliced|pooled_points_mae|pooled_skill_vs_ref|skill_on_UNspliced_rows|p_vs_champion_blockflip,
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/repro_depth_quintile_table.csv,5,12,False,,,mean_team_game_idx,,,,depth_quintile|n|median_prior_games|mean_team_game_idx|mean_newfaces|fallback_rate|mae_minutes|ref_mae_minutes|mae_pts|ref_mae_pts|skill_minutes|skill_pts,
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/shrinkage_sensitivity.csv,16,4,False,placeholder|p,,,,,,shrink_k|placeholder|dr2_vs_P1full|p,
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/skill_versus_tier.csv,26,21,False,pct_rows,,,,,,axis|bin|lo|hi|n|pct_rows|skill_mae_pts|champ_mae_pts|ref_mae_pts|dr2_pts|skill_mae_minutes|champ_mae_minutes|ref_mae_minutes|dr2_minutes|skill_mae_ppm|champ_mae_ppm|ref_mae_ppm|dr2_ppm|n_players|fallback_rate|mean_career_prior,
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/tier_sizes.csv,8,8,False,pct_rows|pct_decision|pct_outcome,,,,,,boundary_prior_games_lt|n_poor|pct_rows|n_poor_decision|pct_decision|n_poor_outcome|pct_outcome|n_players,
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/zero_games_case.csv,54,11,False,population|placeholder|p_cluster|p_row_NAIVE,,,,,,population|n|n_clusters|target|placeholder|mae|r2_of_forecast|r2_league|dr2_vs_league_mean|p_cluster|p_row_NAIVE,
E1_I0021_heterogeneity_diagnostic,E1_I0021_heterogeneity_diagnostic/correlation_robustness.csv,8,15,False,p_covariate_permutation|p_covariate_permutation_unweighted|p_covariate_permutation_spearman,cyclic_spread_ratio,,,,cov_null_p95,relationship|x|n_players|corr_weighted|corr_unweighted|corr_spearman|corr_weighted_drop_top10|p_covariate_permutation|p_covariate_permutation_unweighted|p_covariate_permutation_spearman|cov_null_p95|weighted_var_share_explained|cyclic_spread_ratio|implied_var_share_from_spread|reconciles,
E1_I0021_heterogeneity_diagnostic,E1_I0021_heterogeneity_diagnostic/family_wise_by_floor.csv,6,24,False,family_wise_p|family_wise_p_cyclic,max_z_cyclic|family_wise_p_cyclic|null_p95_cyclic|clears_005_cyclic|z_cyclic_R01_prior_efficiency_persistence|z_cyclic_R02_opp_efg_allowed|z_cyclic_R03_opp_ts_allowed|z_cyclic_R04_opp_defrtg|z_cyclic_R05_teammate_volume_pregame|z_cyclic_R06_own_usage,,,,null_p95|null_p95_cyclic,floor|max_z|argmax|family_wise_p|null_p95|clears_005|max_z_cyclic|family_wise_p_cyclic|null_p95_cyclic|clears_005_cyclic|z_R01_prior_efficiency_persistence|z_R02_opp_efg_allowed|z_R03_opp_ts_allowed|z_R04_opp_defrtg|z_R05_teammate_volume_pregame|z_R06_own_usage|z_cyclic_R01_prior_efficiency_persistence|z_cyclic_R02_opp_efg_allowed|z_cyclic_R03_opp_ts_allowed|z_cyclic_R04_opp_defrtg|z_cyclic_R05_teammate_volume_pregame|z_cyclic_R06_own_usage|z_control_NC1_noise_eff_frame|z_control_NC2_noise_tv_frame,
E1_I0021_heterogeneity_diagnostic,E1_I0021_heterogeneity_diagnostic/grouping_levels.csv,8,8,False,,,,row_null_anticonservative,,,relationship|x|n_distinct|status|recommended_level|recommended_keys|row_null_anticonservative|constant_levels,
E1_I0021_heterogeneity_diagnostic,E1_I0021_heterogeneity_diagnostic/heterogeneity_structure.csv,36,8,False,p_vs_cyclic_null,p_vs_cyclic_null,,,null_mean_abs_corr,null_p95_abs_corr,floor|relationship|covariate|n_players|weighted_corr|null_mean_abs_corr|null_p95_abs_corr|p_vs_cyclic_null,
E1_I0021_heterogeneity_diagnostic,E1_I0021_heterogeneity_diagnostic/lowfreq_share.csv,54,3,False,,,,,,,floor|series|lowfreq_ratio,
E1_I0021_heterogeneity_diagnostic,E1_I0021_heterogeneity_diagnostic/minutes_floor_curve.csv,54,17,False,,,,,,,floor|component|kind|reference_frozen|reference_refit|n|n_players|response_sd|model_mae|ref_mae_frozen|skill_vs_frozen_ref|ref_mae_refit|skill_vs_refit_ref|mechanical_part|best_reference|best_ref_mae|skill_vs_best_ref,
E1_I0021_heterogeneity_diagnostic,E1_I0021_heterogeneity_diagnostic/minutes_floor_curve_best_ref.csv,36,8,False,,,,,,,floor|component|n|best_reference|best_ref_mae|model_mae|skill_vs_best_ref|refs_considered,
E1_I0021_heterogeneity_diagnostic,E1_I0021_heterogeneity_diagnostic/permutation_draws.csv,16000,6,True,,,,,,,floor|relationship|null|draw|spread_weighted|spread_unweighted,
E1_I0021_heterogeneity_diagnostic,E1_I0021_heterogeneity_diagnostic/per_player_coefficients.csv,1096,7,False,player_id,,,,,,floor|relationship|player_id|n_games|beta|se|t,
E1_I0021_heterogeneity_diagnostic,E1_I0021_heterogeneity_diagnostic/pooling_diagnostic.csv,48,33,False,pooled_beta|pooled_se|pooled_t|n1_p_w|n1_p_u|n2_rowlevel_p_w|n3_teamgame_p_w|n4_cyclic_p_w,n4_cyclic_null_mean_w|n4_cyclic_ratio_w|n4_cyclic_p_w,n3_teamgame_null_mean_w|n3_teamgame_ratio_w|n3_teamgame_p_w,n2_rowlevel_null_mean_w|n2_rowlevel_ratio_w|n2_rowlevel_p_w,n1_null_mean_w|n1_null_mean_u|n2_rowlevel_null_mean_w|n3_teamgame_null_mean_w|n4_cyclic_null_mean_w,n1_null_sd_w,floor|relationship|x|y|is_negative_control|n_rows|n_players_eligible|pooled_beta|pooled_se|pooled_t|obs_spread_weighted|obs_spread_unweighted|var_observed|var_sampling_noise|excess_var|tau_excess_sd|var_ratio_obs_over_noise|n1_null_mean_w|n1_null_sd_w|n1_ratio_w|n1_p_w|n1_null_mean_u|n1_ratio_u|n1_p_u|n2_rowlevel_null_mean_w|n2_rowlevel_ratio_w|n2_rowlevel_p_w|n3_teamgame_null_mean_w|n3_teamgame_ratio_w|n3_teamgame_p_w|n4_cyclic_null_mean_w|n4_cyclic_ratio_w|n4_cyclic_p_w,
E1_I0021_heterogeneity_diagnostic,E1_I0021_heterogeneity_diagnostic/reproduction_floor0.csv,9,12,False,,,,,,,component|reference|n_repro|n_published|n_delta|skill_repro|skill_published|skill_delta|model_mae_repro|model_mae_published|ref_mae_repro|ref_mae_published,
E1_I0021_heterogeneity_diagnostic,E1_I0021_heterogeneity_diagnostic/response_variance_by_floor.csv,6,15,False,ppm_sd|ppm_var_total|ppm_var_between|ppm_var_within|ppm_icc|pts_sd|pts_var_total|pts_var_between|pts_var_within|pts_icc,,,,,,floor|n|n_players|ppm_sd|ppm_var_total|ppm_var_between|ppm_var_within|ppm_icc|pts_sd|pts_var_total|pts_var_between|pts_var_within|pts_icc|minutes_sd|minutes_mean,
E1_I0021_heterogeneity_diagnostic,E1_I0021_heterogeneity_diagnostic/scale_test.csv,6,10,False,p_absolute|p_relative|pooled_t_absolute|pooled_t_relative,,,,,null_p95,relationship|x|corr_absolute|p_absolute|corr_relative|p_relative|null_p95|pooled_t_absolute|pooled_t_relative|n_players,
E1_I0021_heterogeneity_diagnostic,E1_I0021_heterogeneity_diagnostic/serial_structure_diagnostic.csv,48,10,False,shuffle_p|cyclic_p,acf1_x_within_player|acf1_y_within_player|cyclic_ratio|gap_shuffle_minus_cyclic|cyclic_p,,,,,floor|relationship|x|acf1_x_within_player|acf1_y_within_player|shuffle_ratio|cyclic_ratio|gap_shuffle_minus_cyclic|shuffle_p|cyclic_p,
E1_I0021_heterogeneity_diagnostic,E1_I0021_heterogeneity_diagnostic/single_player_ceiling.csv,10,19,False,player_id,,,,,,floor|player_id|n_retained|n_scored|y_sd|y_mean|mae_wf_6feature|r2_wf_6feature|mae_wf_1feature|r2_wf_1feature|mae_ref_prior_mean|r2_ref_prior_mean|mae_ref_refB|r2_ref_refB|best_reference|best_ref_mae|skill_6feature_vs_best_ref|skill_1feature_vs_best_ref|r2_INSAMPLE_UPPER_BOUND_not_attainable,
E1_I0021_heterogeneity_diagnostic,E1_I0021_heterogeneity_diagnostic/structure_decisive.csv,8,9,False,p_two_sided,,,,null_mean,null_sd|null_p95_abs,relationship|x|is_negative_control|n_players|spearman_obs|null_mean|null_sd|null_p95_abs|p_two_sided,
E1_I0022_optimal_simple_estimator,E1_I0022_optimal_simple_estimator/champion_vs_best.csv,44,11,False,,,,,,,target|slice|n|champ_mae|best_simple_mae|best_simple_adaptive_mae|d081_ref_mae|champ_skill_vs_best_simple|champ_skill_vs_best_simple_adaptive|champ_skill_vs_d081_ref|best_simple_skill_vs_d081_ref,
E1_I0022_optimal_simple_estimator,E1_I0022_optimal_simple_estimator/cyclic_shift_control.csv,4,7,False,,cyclic_mean|cyclic_sd|cyclic_perturbs,,,,,Unnamed: 0|real_champ_skill|cyclic_mean|cyclic_sd|shuffle_mean|shuffle_sd|cyclic_perturbs,
E1_I0022_optimal_simple_estimator,E1_I0022_optimal_simple_estimator/depth_adaptive_selection.csv,24,8,False,,,,,,,target|tier|n_wf|cellA|cellB|mae_wf_global_cell|mae_wf_depth_adaptive|gain_from_adapting,
