screen,file,rows,numeric_cols,standardised_cols,RAW_RECOVERABLE,stats
E1_I0004_efficiency_transfer_v2,E1_I0004_efficiency_transfer_v2/placebo_draws_opponent_reassign.csv,2000,1,,True,"{""dr2_draw"": {""mean"": -0.00019519460099039776, ""sd"": 0.0005286905376624231, ""n"": 2000}}"
E1_I0004_fga_forecast,E1_I0004_fga_forecast/permutation_draws_step3_cluster.csv,5000,10,,True,"{""F_A|Restricted Area"": {""mean"": 9.525523798109304e-05, ""sd"": 0.0011441042178912625, ""n"": 5000}, ""F_A|In The Paint (Non-RA)"": {""mean"": 6.852410806375313e-05, ""sd"": 0.0009518960647861769, ""n"": 5000}, ""F_A|Mid-Range"": {""mean"": -8.231675888692821e-05, ""sd"": 0.0006188220823921885, ""n"": 5000}, ""F_A|Corner 3"": {""mean"": -0.0001603054412221955, ""sd"": 0.00030506937938705095, ""n"": 5000}, ""F_A|Above the Break 3"": {""mean"": 7.239948568950536e-05, ""sd"": 0.00041622079698432654, ""n"": 5000}, ""F_B|Restricted Area"": {""mean"": 0.0001656365491121033, ""sd"": 0.0011499199728978323, ""n"": 5000}, ""F_B|In The Paint (Non-RA)"": {""mean"": 4.7397596016604194e-05, ""sd"": 0.0008765393555593566, ""n"": 5000}, ""F_B|Mid-Range"": {""mean"": -3.780893881789823e-05, ""sd"": 0.0005042898492880438, ""n"": 5000}, ""F_B|Corner 3"": {""mean"": -0.00014932938363822364, ""sd"": 0.00032028748694472114, ""n"": 5000}, ""F_B|Above the Break 3"": {""mean"": 2.95"
E1_I0004_fga_forecast,E1_I0004_fga_forecast/permutation_draws_step4_fgpts_F_A.csv,5000,2,,True,"{""cluster_null"": {""mean"": -2.31730559876172e-05, ""sd"": 0.000348699054224282, ""n"": 5000}, ""row_null"": {""mean"": -0.00022621909478516748, ""sd"": 0.0001836236054927931, ""n"": 5000}}"
E1_I0004_fga_forecast,E1_I0004_fga_forecast/permutation_draws_step4_fgpts_F_B.csv,5000,2,,True,"{""cluster_null"": {""mean"": -5.202579268932753e-05, ""sd"": 0.00028567540481729675, ""n"": 5000}, ""row_null"": {""mean"": -0.00023317799680973596, ""sd"": 0.00019018059095866476, ""n"": 5000}}"
E1_I0004_shot_selection,E1_I0004_shot_selection/permutation_draws_cluster.csv,150000,2,,True,"{""draw"": {""mean"": 2499.5, ""sd"": 1443.380455382754, ""n"": 150000}, ""value"": {""mean"": -0.007455287883574366, ""sd"": 0.09128419526945684, ""n"": 150000}}"
E1_I0004_shot_selection,E1_I0004_shot_selection/permutation_draws_rowlevel.csv,60000,2,,True,"{""draw"": {""mean"": 999.5, ""sd"": 577.355008332621, ""n"": 60000}, ""value"": {""mean"": -0.005876235390501258, ""sd"": 0.051118763213876345, ""n"": 60000}}"
E1_I0009_r2_rerun,E1_I0009_r2_rerun/permutation_draws_plain_ols.csv,2975,2,,True,"{""draw"": {""mean"": 94.3529411764706, ""sd"": 59.71020976254612, ""n"": 2975}, ""value"": {""mean"": 0.00010198291239210142, ""sd"": 0.0008837092876049718, ""n"": 2975}}"
E1_I0009_r2_rerun,E1_I0009_r2_rerun/permutation_draws_standard_weighted_wf.csv,400,2,,True,"{""draw"": {""mean"": 99.5, ""sd"": 57.80660870545047, ""n"": 400}, ""value"": {""mean"": -0.0006246931502797464, ""sd"": 0.0008858335070146829, ""n"": 400}}"
E1_I0012_survivor_2021drop,E1_I0012_survivor_2021drop/placebo_draws_2023_2024.csv,400,2,,True,"{""dR2_M"": {""mean"": 0.00011228217717811537, ""sd"": 0.00017485188720364595, ""n"": 400}, ""dR2_OxM"": {""mean"": 0.00012537971747016518, ""sd"": 0.0001786273411786857, ""n"": 400}}"
E1_I0012_survivor_2021drop,E1_I0012_survivor_2021drop/placebo_draws_2024_alone.csv,400,2,,True,"{""dR2_M"": {""mean"": 0.00024320373413493448, ""sd"": 0.0003554067377901789, ""n"": 400}, ""dR2_OxM"": {""mean"": 0.00025930221513298233, ""sd"": 0.00038530035434837507, ""n"": 400}}"
E1_I0012_survivor_2021drop,E1_I0012_survivor_2021drop/placebo_draws_drop2021.csv,400,2,,True,"{""dR2_M"": {""mean"": 7.635924096552002e-05, ""sd"": 0.00010551992423612584, ""n"": 400}, ""dR2_OxM"": {""mean"": 9.246478175550143e-05, ""sd"": 0.00012622744556713803, ""n"": 400}}"
E1_I0012_survivor_2021drop,E1_I0012_survivor_2021drop/placebo_draws_drop2021_loadstage.csv,400,2,,True,"{""dR2_M"": {""mean"": 7.939684858890606e-05, ""sd"": 0.0001053618794326917, ""n"": 400}, ""dR2_OxM"": {""mean"": 8.356379556476055e-05, ""sd"": 0.00011313055991606751, ""n"": 400}}"
E1_I0013_tempo_redundancy,E1_I0013_tempo_redundancy/perm_draws_per_season.csv,300,8,,True,"{""2021_dR2_teamseason"": {""mean"": 0.00032626690333882797, ""sd"": 0.0003978043006161711, ""n"": 300}, ""2021_beta_teamseason"": {""mean"": 0.004277415198440817, ""sd"": 0.025150944069607845, ""n"": 300}, ""2022_dR2_teamseason"": {""mean"": 0.0001796506220200958, ""sd"": 0.0002464387055418086, ""n"": 300}, ""2022_beta_teamseason"": {""mean"": -0.003041705377769792, ""sd"": 0.027510971473587425, ""n"": 300}, ""2023_dR2_teamseason"": {""mean"": 0.00011491030753394781, ""sd"": 0.00014993365902274636, ""n"": 300}, ""2023_beta_teamseason"": {""mean"": 0.0032806378401028986, ""sd"": 0.023424369485133843, ""n"": 300}, ""2024_dR2_teamseason"": {""mean"": 0.000744230995192014, ""sd"": 0.000763140163434869, ""n"": 300}, ""2024_beta_teamseason"": {""mean"": 0.041877213164464876, ""sd"": 0.038529310298084984, ""n"": 300}}"
E1_I0013_tempo_redundancy,E1_I0013_tempo_redundancy/perm_draws_step2.csv,400,3,,True,"{""team_season_relabel"": {""mean"": 0.00010176090379985909, ""sd"": 0.00012484074277504699, ""n"": 400}, ""game_level"": {""mean"": 6.082306637423916e-05, ""sd"": 9.030136714683675e-05, ""n"": 400}, ""row_level_naive"": {""mean"": 5.896082331219179e-05, ""sd"": 7.781940108279475e-05, ""n"": 400}}"
E1_I0013_tempo_redundancy,E1_I0013_tempo_redundancy/perm_draws_step3.csv,300,34,,True,"{""R0_team_season"": {""mean"": 6.891061561283054e-05, ""sd"": 9.37648184707585e-05, ""n"": 300}, ""R0_game_level"": {""mean"": 6.609270303556206e-05, ""sd"": 8.63884493453309e-05, ""n"": 300}, ""R0_row_naive"": {""mean"": 5.7762349335071145e-05, ""sd"": 8.417326062756488e-05, ""n"": 300}, ""W0_team_season"": {""mean"": 9.491447726995088e-05, ""sd"": 0.00012987452646226951, ""n"": 150}, ""A3_team_season"": {""mean"": 7.762735724394868e-05, ""sd"": 0.00010160637129046601, ""n"": 300}, ""A3_game_level"": {""mean"": 7.364137254287747e-05, ""sd"": 0.00010280921790086062, ""n"": 300}, ""A3_row_naive"": {""mean"": 6.164229450119821e-05, ""sd"": 7.940286136032169e-05, ""n"": 300}, ""A5_team_season"": {""mean"": 7.676948447183633e-05, ""sd"": 0.00010751127686408837, ""n"": 300}, ""A5_game_level"": {""mean"": 7.531934843843746e-05, ""sd"": 0.00010716404049605333, ""n"": 300}, ""A5_row_naive"": {""mean"": 5.876056447617385e-05, ""sd"": 8.293425773953053e-05, ""n"": 300}, ""A10"
E1_I0013_tempo_redundancy,E1_I0013_tempo_redundancy/perm_draws_step3d.csv,300,18,,True,"{""F1_team_season"": {""mean"": 0.0001222057200116788, ""sd"": 0.0001534974550126121, ""n"": 300}, ""F1_game_level"": {""mean"": 5.241873160050691e-05, ""sd"": 6.369629568643818e-05, ""n"": 300}, ""F1_row_naive"": {""mean"": 5.95641147773422e-05, ""sd"": 7.736921324791978e-05, ""n"": 300}, ""F2_team_season"": {""mean"": 5.37083462310139e-05, ""sd"": 8.155875069574539e-05, ""n"": 300}, ""F2_game_level"": {""mean"": 5.11932997617436e-05, ""sd"": 7.238319767253465e-05, ""n"": 300}, ""F2_row_naive"": {""mean"": 5.4482857538773814e-05, ""sd"": 7.708554811154667e-05, ""n"": 300}, ""F3_team_season"": {""mean"": 3.729652414845701e-05, ""sd"": 4.922007952310971e-05, ""n"": 300}, ""F3_game_level"": {""mean"": 5.223167576633484e-05, ""sd"": 6.87881122906671e-05, ""n"": 300}, ""F3_row_naive"": {""mean"": 5.0669590629035404e-05, ""sd"": 7.577663295671684e-05, ""n"": 300}, ""G1_team_season"": {""mean"": 9.310589543369325e-05, ""sd"": 0.00012737064124177208, ""n"": 300}, ""G1_game_"
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/noop_placebo_draws.csv,200,1,,True,"{""draw"": {""mean"": 4.190919667572693, ""sd"": 0.0, ""n"": 200}}"
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/permutation_draws_datapoor_pts.csv,2000,20,,True,"{""P0_champion"": {""mean"": 0.0, ""sd"": 0.0, ""n"": 2000}, ""P1_ref_D076"": {""mean"": 0.001125565895778444, ""sd"": 0.03720933270441277, ""n"": 2000}, ""P1full_running_mean"": {""mean"": 0.0010220894804043965, ""sd"": 0.05573879960004543, ""n"": 2000}, ""P1c_career_mean"": {""mean"": 0.0011751508112324695, ""sd"": 0.05398201107576697, ""n"": 2000}, ""P2_position"": {""mean"": 0.00011613575877370275, ""sd"": 0.007146220124136094, ""n"": 2000}, ""P3_draft_bin"": {""mean"": 0.0002299257934748329, ""sd"": 0.025203317427904565, ""n"": 2000}, ""P3_draft_ols"": {""mean"": 0.0003393564748329041, ""sd"": 0.03263955318237839, ""n"": 2000}, ""P4_teamrole"": {""mean"": 0.0007530275886983775, ""sd"": 0.032752416335403184, ""n"": 2000}, ""P5a_draft_x_depth"": {""mean"": 0.0005237597629985762, ""sd"": 0.026740227839944224, ""n"": 2000}, ""P5b_pos_x_draft"": {""mean"": 0.00039195260327374025, ""sd"": 0.02151729895348005, ""n"": 2000}, ""P5c_additive"": {""mean"": 0.00104185420407906"
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/permutation_nulls.csv,6,0,,True,{}
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/perm_draws_depth_bucket_pts.csv,500,1,,True,"{""draw"": {""mean"": -0.2709196135508117, ""sd"": 0.02160385042167925, ""n"": 500}}"
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/perm_draws_draft_bucket_pts.csv,500,1,,True,"{""draw"": {""mean"": -0.11150087662890314, ""sd"": 0.02566047477832207, ""n"": 500}}"
E1_I0020_coldstart_tiering,E1_I0020_coldstart_tiering/perm_draws_pos_group_pts.csv,500,1,,True,"{""draw"": {""mean"": -0.033707246023398946, ""sd"": 0.00686141297982308, ""n"": 500}}"
E1_I0021_heterogeneity_diagnostic,E1_I0021_heterogeneity_diagnostic/permutation_draws.csv,16000,4,,True,"{""floor"": {""mean"": 20.0, ""sd"": 0.0, ""n"": 16000}, ""draw"": {""mean"": 999.5, ""sd"": 577.3682400602664, ""n"": 16000}, ""spread_weighted"": {""mean"": 0.3361470888826073, ""sd"": 0.46938921208529266, ""n"": 16000}, ""spread_unweighted"": {""mean"": 0.4861706332504182, ""sd"": 0.677678045012672, ""n"": 16000}}"
E1_I0025_threshold_vs_refit,E1_I0025_threshold_vs_refit/concentration_increment_null.csv,2,0,,True,{}
E1_I0025_threshold_vs_refit,E1_I0025_threshold_vs_refit/ladder_swap_null.csv,8,0,,True,{}
E1_I0025_threshold_vs_refit,E1_I0025_threshold_vs_refit/permutation_draws_c02.csv,2000,2,,True,"{""draw"": {""mean"": 249.0, ""sd"": 144.3725102325766, ""n"": 2000}, ""dr2"": {""mean"": -0.0007203081299965972, ""sd"": 0.0017813445395606924, ""n"": 2000}}"
E1_I0025_threshold_vs_refit,E1_I0025_threshold_vs_refit/permutation_draws_c04.csv,2000,2,,True,"{""draw"": {""mean"": 249.0, ""sd"": 144.3725102325766, ""n"": 2000}, ""value"": {""mean"": -0.026363794737421054, ""sd"": 0.19042709637914018, ""n"": 2000}}"
E1_I0025_threshold_vs_refit,E1_I0025_threshold_vs_refit/random_tier_null.csv,8,0,,True,{}
E1_I0026_detection_floor,E1_I0026_detection_floor/out/s03_null_meta.csv,24,0,,True,{}
E1_I0026_detection_floor,E1_I0026_detection_floor/out/s07_null_drift_probe.csv,64,9,,True,"{""delta"": {""mean"": 0.003575, ""sd"": 0.0038698673124376005, ""n"": 64}, ""mu_null"": {""mean"": 0.00027918287138099806, ""sd"": 0.0002833850179330271, ""n"": 64}, ""sd_null"": {""mean"": 0.0002757890102496628, ""sd"": 0.00019329704424971556, ""n"": 64}, ""mu_null_delta0"": {""mean"": 0.0004138989749980639, ""sd"": 0.0005551555075215053, ""n"": 64}, ""sd_null_delta0"": {""mean"": 0.00029170497779636216, ""sd"": 0.00021775581679005037, ""n"": 64}, ""rel_drift_mu"": {""mean"": 0.48012954119259965, ""sd"": 1.8965203013283, ""n"": 64}, ""rel_drift_sd"": {""mean"": 0.25880576886684226, ""sd"": 0.9209050001208541, ""n"": 64}, ""reps"": {""mean"": 6.0, ""sd"": 0.0, ""n"": 64}, ""draws"": {""mean"": 300.0, ""sd"": 0.0, ""n"": 64}}"
E1_I0026_detection_floor,E1_I0026_detection_floor/out/s08_uninformative_nulls_by_screen.csv,7,0,,True,{}
E1_I0026_detection_floor,E1_I0026_detection_floor/out/s08_uninformative_nulls_named.csv,628,6,,True,"{""family_size_K"": {""mean"": 282.3009554140127, ""sd"": 76.65538492084714, ""n"": 628}, ""mde80_fw"": {""mean"": 0.005767183053729236, ""sd"": 0.005471537762741656, ""n"": 628}, ""mde80_percell"": {""mean"": 0.0014094800506382866, ""sd"": 0.0035035349733921126, ""n"": 628}, ""n"": {""mean"": 13317.579617834395, ""sd"": 4585.841332026056, ""n"": 628}, ""reported_dr2"": {""mean"": 0.006962315232120147, ""sd"": 0.012856275556484185, ""n"": 396}, ""reported_p_fw"": {""mean"": 0.9330875369878108, ""sd"": 0.20370624042004634, ""n"": 604}}"
E1_I0027_reference_ladder,E1_I0027_reference_ladder/cyclic_null.csv,3,0,,True,{}
E1_I0030_home_advantage_accounting,E1_I0030_home_advantage_accounting/permutation_draws_heterogeneity_fta.csv,2000,1,,True,"{""cyclic_draws"": {""mean"": 0.4211367214894377, ""sd"": 0.028545590255693153, ""n"": 2000}}"
E1_I0030_home_advantage_accounting,E1_I0030_home_advantage_accounting/permutation_draws_heterogeneity_fta_pm.csv,2000,1,,True,"{""cyclic_draws"": {""mean"": 0.027493256581416995, ""sd"": 0.0023182275194055533, ""n"": 2000}}"
E1_I0030_home_advantage_accounting,E1_I0030_home_advantage_accounting/permutation_draws_heterogeneity_ppm.csv,2000,1,,True,"{""cyclic_draws"": {""mean"": 0.049661536324704, ""sd"": 0.0035026287400760606, ""n"": 2000}}"
E1_I0030_home_advantage_accounting,E1_I0030_home_advantage_accounting/permutation_draws_heterogeneity_pts.csv,2000,1,,True,"{""cyclic_draws"": {""mean"": 1.1271933657326951, ""sd"": 0.07148811553859148, ""n"": 2000}}"
E1_I0030_home_advantage_accounting,E1_I0030_home_advantage_accounting/permutation_draws_reconciliation.csv,4000,3,,True,"{""G"": {""mean"": -0.012440315315315312, ""sd"": 0.45205057922441716, ""n"": 4000}, ""within_player"": {""mean"": -0.003735658962867138, ""sd"": 0.59957956592914, ""n"": 4000}, ""composition"": {""mean"": -0.008704656352448163, ""sd"": 0.578483354964279, ""n"": 4000}}"
E1_I0030_home_advantage_accounting,E1_I0030_home_advantage_accounting/permutation_draws_team.csv,20000,4,,True,"{""pts"": {""mean"": 0.004083917525773195, ""sd"": 0.4411373111514766, ""n"": 20000}, ""poss"": {""mean"": 0.000779109278350516, ""sd"": 0.09268209839539002, ""n"": 20000}, ""ppp"": {""mean"": 4.152965717404331e-05, ""sd"": 0.005587762815140496, ""n"": 20000}, ""minutes"": {""mean"": 0.0, ""sd"": 0.0, ""n"": 20000}}"
E1_I0030_home_advantage_accounting,E1_I0030_home_advantage_accounting/permutation_draws_travel_ppp.csv,4000,2,,True,"{""beta_draws"": {""mean"": 0.0016529141902382528, ""sd"": 0.007106222924475957, ""n"": 4000}, ""dr2_draws"": {""mean"": 0.0005218442038259219, ""sd"": 0.0007415525686081127, ""n"": 4000}}"
E1_I0030_home_advantage_accounting,E1_I0030_home_advantage_accounting/permutation_draws_travel_pts.csv,4000,2,,True,"{""beta_draws"": {""mean"": 0.13102892280047945, ""sd"": 0.6209309343433713, ""n"": 4000}, ""dr2_draws"": {""mean"": 0.0005283040691172096, ""sd"": 0.0007260479976801748, ""n"": 4000}}"
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/permutation_draws_coldstart.csv,90000,2,,True,"{""draw"": {""mean"": 999.5, ""sd"": 577.3534045486616, ""n"": 90000}, ""value"": {""mean"": 0.0003273185269250441, ""sd"": 0.16868559914830705, ""n"": 90000}}"
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/permutation_draws_decomposition.csv,40000,2,,True,"{""draw"": {""mean"": 999.5, ""sd"": 577.3574140336196, ""n"": 40000}, ""value"": {""mean"": 0.00011861995013362617, ""sd"": 0.007945905265197785, ""n"": 40000}}"
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/permutation_draws_feature_dr2.csv,16000,2,,True,"{""draw"": {""mean"": 999.5, ""sd"": 577.3682400602664, ""n"": 16000}, ""value"": {""mean"": 0.001542815874761072, ""sd"": 0.0011728709923660332, ""n"": 16000}}"
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/permutation_draws_feature_paired.csv,16000,2,,True,"{""draw"": {""mean"": 999.5, ""sd"": 577.3682400602664, ""n"": 16000}, ""value"": {""mean"": -0.0001691657277088309, ""sd"": 0.011029173186303759, ""n"": 16000}}"
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/permutation_draws_plusminus.csv,48000,2,,True,"{""draw"": {""mean"": 999.5, ""sd"": 577.3562111793614, ""n"": 48000}, ""value"": {""mean"": 0.000430106529927209, ""sd"": 0.0004581863313798157, ""n"": 48000}}"
E1_I0031_rapm_as_prior,E1_I0031_rapm_as_prior/permutation_draws_reference.csv,96000,2,,True,"{""draw"": {""mean"": 999.5, ""sd"": 577.3532040766064, ""n"": 96000}, ""value"": {""mean"": 3.153142982718531e-05, ""sd"": 0.00443541685074994, ""n"": 96000}}"
E1_I0032_aggregate_stack,E1_I0032_aggregate_stack/permutation_draws_index.csv,24,0,,True,{}
E1_I0034_redistribution,E1_I0034_redistribution/null_absorption_tell.csv,14,0,,True,{}
E1_I0036_level_artefact_sweep,E1_I0036_level_artefact_sweep/D097_COMPONENT_NULLS.csv,6,0,,True,{}
E1_I0036_level_artefact_sweep,E1_I0036_level_artefact_sweep/D097_NULL_COMPARISON.csv,3,0,,True,{}
_screen_kit,_screen_kit/_demo_out/permutation_draws.csv,300,2,,True,"{""correct_level_draws"": {""mean"": 0.01311795536591915, ""sd"": 0.016590505707664828, ""n"": 300}, ""row_level_naive_draws"": {""mean"": 0.0011118946752217288, ""sd"": 0.0015691885649759937, ""n"": 300}}"
