game_id,n_events,api_event_id
1022600183,2,51f9e00bb8d7debd5a922a21f0736e36
1022600183,2,f8d499fa23c7a4576854388ba749a0ad
1042500212,2,4f02664e99904bf1491e7dcdb619e9ac
1042500212,2,b4edd1f9782679f5880c88521f805a83
