protocol,catalog_number,feature,channel,moderator,battery,registered_pairing,n_train,n_val,degenerate,note,nan_share_feature,nan_share_moderator,corr_fm,mae_noint_2024,mae_int_2024,delta_mae,improvement,beta_interaction,fold_deltas,fold_signs,p_value,null_q50,null_q95,q_value,bh_pass,survives
player_feature_interactions_v1,44,self_creation_index,fg3,height_inches,survivor,False,8687,3261,False,,0.0,0.0,-0.4913,3.35612,3.35205,-0.00407,0.00407,0.08519,+0.00109;+0.00014;+0.00391,+++,0.01493,-4.2e-05,0.002493,0.3070386956521739,False,False
player_feature_interactions_v1,62,zone_mix_drift,np2,experience_years,survivor,False,8687,3261,False,,0.0,0.0,-0.0904,1.61004,1.60717,-0.00288,0.00288,-0.04922,-0.00120;-0.00125;-0.00108,---,0.01493,-4.8e-05,0.001044,0.3070386956521739,False,False
player_feature_interactions_v1,62,zone_mix_drift,np2,age,survivor,False,8687,3261,False,,0.0,0.0,-0.0908,1.61011,1.60732,-0.00279,0.00279,-0.04697,-0.00131;-0.00112;-0.00124,---,0.01493,-4.8e-05,0.000997,0.3070386956521739,False,False
player_feature_interactions_v1,6,rest_bucket_profile,paint,fg3a_rate,resurrection,False,8687,3261,False,,0.0,0.0,-0.0134,3.47254,3.47036,-0.00218,0.00218,0.09083,-0.00058;+0.00033;-0.00026,-+-,0.01493,-6.1e-05,0.001036,0.3070386956521739,False,False
player_feature_interactions_v1,94,blowout_x_min_elasticity,paint,fg3a_rate,resurrection,False,8687,3261,False,,0.0,0.0,0.0179,3.47304,3.47108,-0.00197,0.00197,0.09243,-0.00000;+0.00030;-0.00193,-+-,0.01493,-7e-05,0.000923,0.3070386956521739,False,False
player_feature_interactions_v1,94,blowout_x_min_elasticity,ft,starter_share,resurrection,True,8687,3261,False,,0.0,0.0,0.0252,1.99887,1.99725,-0.00162,0.00162,-0.05222,-0.00041;-0.00119;+0.00192,--+,0.01493,-3.5e-05,0.000734,0.3070386956521739,False,False
player_feature_interactions_v1,44,self_creation_index,np2,height_inches,survivor,False,8687,3261,False,,0.0,0.0,-0.5232,1.60515,1.60121,-0.00394,0.00394,0.06502,+0.00018;+0.00105;+0.00105,+++,0.0199,-6.8e-05,0.001821,0.34861851851851855,False,False
player_feature_interactions_v1,60,second_unit_anchor,ft,experience_years,survivor,False,8687,3261,False,,0.0,0.0,-0.1738,1.99748,1.99565,-0.00184,0.00184,-0.04956,+0.00053;-0.00032;-0.00223,+--,0.0199,-3.4e-05,0.001227,0.34861851851851855,False,False
player_feature_interactions_v1,94,blowout_x_min_elasticity,np2,height_inches,resurrection,False,8687,3261,False,,0.0,0.0,0.0001,1.61199,1.61058,-0.0014,0.0014,-0.06287,+0.00006;+0.00004;-0.00110,++-,0.0199,1.8e-05,0.000977,0.34861851851851855,False,False
player_feature_interactions_v1,74,star_whistle_proxy,ft,starter_share,survivor,False,8687,3261,False,,0.0,0.0,0.0811,1.99707,1.99641,-0.00066,0.00066,-0.0436,-0.00151;-0.00159;-0.00099,---,0.0199,-4e-05,0.000466,0.34861851851851855,False,False
player_feature_interactions_v1,69,midrange_reliance,np2,fg3a_rate,survivor,False,8687,3261,False,,0.0,0.0,-0.0469,1.59903,1.59587,-0.00315,0.00315,0.04272,-0.00063;+0.00177;+0.00030,-++,0.02488,-9.5e-05,0.001705,0.3677575,False,False
player_feature_interactions_v1,9,travel_distance,fg3,career_minutes,resurrection,False,8687,3261,False,,0.0,0.0,0.0431,3.42949,3.42666,-0.00283,0.00283,0.03629,+0.00050;-0.00017;+0.00011,+-+,0.02488,-0.000186,0.001952,0.3677575,False,False
player_feature_interactions_v1,62,zone_mix_drift,np2,fg3a_rate,survivor,False,8687,3261,False,,0.0,0.0,-0.0859,1.60788,1.60602,-0.00186,0.00186,-0.04958,+0.00280;-0.00034;-0.00045,+--,0.02488,-6.3e-05,0.001366,0.3677575,False,False
player_feature_interactions_v1,45,garbage_cleaned_rates,ft,age,survivor,False,8687,3261,False,,0.0,0.0,0.0359,1.99916,1.9975,-0.00165,0.00165,0.08315,-0.00161;-0.00138;-0.00214,---,0.02488,-9.2e-05,0.001263,0.3677575,False,False
player_feature_interactions_v1,1,home_lift_shrunk,paint,fg3a_rate,resurrection,False,8687,3261,False,,0.0,0.0,0.0039,3.47285,3.47144,-0.00141,0.00141,0.08362,+0.00200;-0.00516;+0.00546,+-+,0.02488,-5.4e-05,0.000866,0.3677575,False,False
player_feature_interactions_v1,44,self_creation_index,fg3,experience_years,survivor,False,8687,3261,False,,0.0,0.0,-0.049,3.3676,3.36501,-0.00259,0.00259,-0.08782,+0.00046;+0.00183;+0.00092,+++,0.02985,-3.8e-05,0.001621,0.381595945945946,False,False
player_feature_interactions_v1,62,zone_mix_drift,np2,starter_share,survivor,False,8687,3261,False,,0.0,0.0,-0.3181,1.6047,1.60298,-0.00171,0.00171,-0.07237,+0.00028;+0.00053;-0.00157,++-,0.02985,-6.2e-05,0.000999,0.381595945945946,False,False
player_feature_interactions_v1,60,second_unit_anchor,ft,age,survivor,False,8687,3261,False,,0.0,0.0,-0.1644,1.99757,1.99593,-0.00164,0.00164,-0.03776,+0.00064;+0.00035;-0.00135,++-,0.02985,-2.9e-05,0.001217,0.381595945945946,False,False
player_feature_interactions_v1,7,b2b_flag,ft,height_inches,resurrection,False,8687,3261,False,,0.0,0.0,0.0063,2.00608,2.00499,-0.0011,0.0011,0.04306,+0.01244;-0.00119;+0.00077,+-+,0.02985,-3.8e-05,0.000721,0.381595945945946,False,False
player_feature_interactions_v1,9,travel_distance,np2,usage_ewma,resurrection,False,8687,3261,False,,0.0,0.0,0.0079,1.60358,1.6031,-0.00048,0.00048,0.02856,+0.00039;+0.00014;-0.00012,++-,0.02985,-8e-06,0.000437,0.381595945945946,False,False
player_feature_interactions_v1,55,closing_lineup_membership,ft,career_minutes,survivor,False,8687,3261,False,,0.0,0.0,0.4693,2.0214,2.0115,-0.0099,0.0099,0.08098,+0.00812;+0.00802;-0.00178,++-,0.03483,0.002491,0.008474,0.41186475,False,False
player_feature_interactions_v1,60,second_unit_anchor,ft,career_minutes,survivor,False,8687,3261,False,,0.0,0.0,-0.3168,2.02939,2.02164,-0.00775,0.00775,-0.07433,+0.00420;+0.01214;-0.00270,++-,0.03483,0.000826,0.007324,0.41186475,False,False
player_feature_interactions_v1,94,blowout_x_min_elasticity,paint,rim_share,resurrection,False,8687,3261,False,,0.0,0.0,0.0117,3.47516,3.47406,-0.00109,0.00109,-0.05331,+0.00081;+0.00180;-0.00130,++-,0.03483,-0.000165,0.00072,0.41186475,False,False
player_feature_interactions_v1,65,early_clock_share,fg3,fg3a_rate,survivor,False,8687,3261,False,,0.0,0.0,-0.2352,3.31229,3.30986,-0.00242,0.00242,0.08406,-0.01396;-0.00422;-0.00255,---,0.0398,-8.4e-05,0.002228,0.4378,False,False
player_feature_interactions_v1,7,b2b_flag,ft,usage_ewma,resurrection,False,8687,3261,False,,0.0,0.0,-0.0042,1.98341,1.98218,-0.00123,0.00123,0.0302,+0.00632;-0.00065;-0.00024,+--,0.0398,-8.7e-05,0.000809,0.4378,False,False
player_feature_interactions_v1,9,travel_distance,np2,height_inches,resurrection,False,8687,3261,False,,0.0,0.0,-0.0027,1.61158,1.6108,-0.00078,0.00078,-0.02442,-0.00112;-0.00032;+0.00004,--+,0.0398,0.0,0.000618,0.4378,False,False
player_feature_interactions_v1,60,second_unit_anchor,np2,rim_share,survivor,False,8687,3261,False,,0.0,0.0,0.0042,1.60923,1.6064,-0.00283,0.00283,0.10016,-0.00127;-0.00209;-0.00625,---,0.04478,6.4e-05,0.002242,0.46045521739130435,False,False
player_feature_interactions_v1,80,min7d_load,fg3,fg3a_rate,resurrection,False,8687,3261,False,,0.0,0.0,0.0918,3.31622,3.31394,-0.00228,0.00228,0.06605,+0.00010;-0.00059;+0.00115,+-+,0.04478,-5e-05,0.002012,0.46045521739130435,False,False
player_feature_interactions_v1,94,blowout_x_min_elasticity,ft,transition_share,resurrection,False,8687,3261,False,,0.0,0.0,-0.0013,2.00212,2.00123,-0.00089,0.00089,-0.07752,-0.00106;+0.00039;-0.00079,-+-,0.04478,-2.9e-05,0.000821,0.46045521739130435,False,False
player_feature_interactions_v1,6,rest_bucket_profile,paint,career_minutes,resurrection,False,8687,3261,False,,0.0,0.0,0.0616,3.50031,3.49823,-0.00208,0.00208,0.03618,+0.00320;-0.00269;+0.00813,+-+,0.04975,-0.000201,0.001996,0.49024479166666673,False,False
player_feature_interactions_v1,94,blowout_x_min_elasticity,paint,starter_share,resurrection,True,8687,3261,False,,0.0,0.0,0.0252,3.48,3.47892,-0.00108,0.00108,-0.05278,-0.00027;-0.00452;+0.00097,--+,0.04975,-6.2e-05,0.00101,0.49024479166666673,False,False
player_feature_interactions_v1,7,b2b_flag,paint,career_minutes,resurrection,False,8687,3261,False,,0.0,0.0,0.0342,3.50053,3.49919,-0.00134,0.00134,-0.02794,+0.41305;+0.01604;+0.00926,+++,0.05473,-0.000813,0.001295,0.4978325,False,False
player_feature_interactions_v1,45,garbage_cleaned_rates,ft,experience_years,survivor,False,8687,3261,False,,0.0,0.0,0.0424,1.99911,1.99805,-0.00106,0.00106,0.07711,-0.00133;-0.00137;-0.00179,---,0.05473,-0.000105,0.001027,0.4978325,False,False
player_feature_interactions_v1,6,rest_bucket_profile,ft,transition_share,resurrection,False,8687,3261,False,,0.0,0.0,0.0606,2.00253,2.00157,-0.00096,0.00096,-0.0888,+0.00159;-0.00137;-0.00291,+--,0.05473,-2.7e-05,0.000943,0.4978325,False,False
player_feature_interactions_v1,1,home_lift_shrunk,np2,age,resurrection,False,8687,3261,False,,0.0,0.0,0.007,1.61534,1.61493,-0.00041,0.00041,0.01234,+0.00119;+0.00092;+0.00009,+++,0.05473,-1.3e-05,0.000413,0.4978325,False,False
player_feature_interactions_v1,7,b2b_flag,ft,min7d_load,resurrection,False,8687,3261,False,,0.0,0.0,0.0795,2.00588,2.00472,-0.00116,0.00116,0.03837,+0.00444;+0.00174;+0.00004,+++,0.0597,-7e-05,0.001187,0.5327943396226416,False,False
player_feature_interactions_v1,16,opp_pace_tercile_profile,paint,min7d_load,resurrection,False,8687,3261,False,,0.0,0.0,0.0469,3.4804,3.47878,-0.00162,0.00162,0.09162,-0.00100;+0.00170;-0.00052,-+-,0.06468,-8.5e-05,0.00176,0.5367305263157894,False,False
player_feature_interactions_v1,60,second_unit_anchor,ft,rim_share,survivor,False,8687,3261,False,,0.0,0.0,0.0042,1.99648,1.99513,-0.00134,0.00134,0.03767,-0.00011;+0.00028;+0.00016,-++,0.06468,-1e-05,0.001507,0.5367305263157894,False,False
player_feature_interactions_v1,62,zone_mix_drift,np2,rim_share,survivor,False,8687,3261,False,,0.0,0.0,-0.0405,1.61287,1.6116,-0.00126,0.00126,0.02116,-0.00001;+0.00035;+0.00033,-++,0.06468,-1e-05,0.001413,0.5367305263157894,False,False
player_feature_interactions_v1,1,home_lift_shrunk,np2,fg3a_rate,resurrection,False,8687,3261,False,,0.0,0.0,0.0025,1.61325,1.61289,-0.00037,0.00037,0.01183,+0.00090;+0.00030;-0.00052,++-,0.06468,-2.1e-05,0.000394,0.5367305263157894,False,False
player_feature_interactions_v1,60,second_unit_anchor,np2,career_minutes,survivor,False,8687,3261,False,,0.0,0.0,-0.3168,1.62299,1.6144,-0.00859,0.00859,-0.0284,-0.00465;-0.00074;-0.00012,---,0.09453,0.002473,0.010706,0.5392692708333334,False,False
player_feature_interactions_v1,44,self_creation_index,fg3,bench_depth,survivor,False,8687,3261,False,,0.0,0.0,0.0745,3.38001,3.37686,-0.00315,0.00315,-0.04944,+0.00087;+0.00106;-0.00141,++-,0.0995,0.000389,0.004531,0.5392692708333334,False,False
player_feature_interactions_v1,16,opp_pace_tercile_profile,np2,usage_ewma,resurrection,False,8687,3261,False,,0.0,0.0,-0.0184,1.60475,1.60269,-0.00206,0.00206,0.06835,+0.00005;+0.00053;-0.00301,++-,0.0796,0.000101,0.0024,0.5392692708333334,False,False
player_feature_interactions_v1,65,early_clock_share,fg3,transition_share,survivor,False,8687,3261,False,,0.0,0.0,0.986,3.3716,3.36963,-0.00197,0.00197,0.03173,+0.02175;+0.00110;-0.00457,++-,0.06965,-3.9e-05,0.002135,0.5392692708333334,False,False
player_feature_interactions_v1,65,early_clock_share,fg3,usage_ewma,survivor,False,8687,3261,False,,0.0,0.0,0.0634,3.37096,3.36921,-0.00175,0.00175,-0.03106,+0.00740;-0.00158;-0.00005,+--,0.08955,-3.3e-05,0.002111,0.5392692708333334,False,False
player_feature_interactions_v1,6,rest_bucket_profile,fg3,usage_ewma,resurrection,False,8687,3261,False,,0.0,0.0,0.0315,3.38443,3.38287,-0.00155,0.00155,-0.10363,+0.00177;+0.00113;-0.00177,++-,0.08955,-2.6e-05,0.002205,0.5392692708333334,False,False
player_feature_interactions_v1,44,self_creation_index,fg3,age,survivor,False,8687,3261,False,,0.0,0.0,-0.0233,3.36784,3.36639,-0.00145,0.00145,-0.07829,+0.00075;+0.00177;+0.00210,+++,0.07463,-3.6e-05,0.001645,0.5392692708333334,False,False
player_feature_interactions_v1,6,rest_bucket_profile,np2,bench_depth,resurrection,False,8687,3261,False,,0.0,0.0,-0.0064,1.61179,1.61049,-0.00131,0.00131,-0.02881,+0.00003;+0.00029;-0.00003,++-,0.09453,1.3e-05,0.001502,0.5392692708333334,False,False
player_feature_interactions_v1,60,second_unit_anchor,np2,starter_share,survivor,False,8687,3261,False,,0.0,0.0,-0.8045,1.60486,1.60357,-0.00128,0.00128,-0.07482,-0.00031;+0.00180;+0.00175,-++,0.09453,-4.9e-05,0.001633,0.5392692708333334,False,False
player_feature_interactions_v1,69,midrange_reliance,np2,experience_years,survivor,False,8687,3261,False,,0.0,0.0,0.1333,1.60066,1.59939,-0.00127,0.00127,0.04775,+0.00001;-0.00069;-0.00127,+--,0.0995,-0.000118,0.002219,0.5392692708333334,False,False
player_feature_interactions_v1,94,blowout_x_min_elasticity,fg3,rim_share,resurrection,False,8687,3261,False,,0.0,0.0,0.0117,3.35066,3.34951,-0.00116,0.00116,0.03869,+0.00028;+0.00030;-0.00046,++-,0.10945,-2.7e-05,0.001534,0.5392692708333334,False,False
player_feature_interactions_v1,69,midrange_reliance,np2,age,survivor,False,8687,3261,False,,0.0,0.0,0.1311,1.60072,1.59961,-0.00111,0.00111,0.04506,-0.00013;-0.00046;-0.00132,---,0.10945,-0.000188,0.002175,0.5392692708333334,False,False
player_feature_interactions_v1,55,closing_lineup_membership,ft,rim_share,survivor,False,8687,3261,False,,0.0,0.0,-0.0128,1.99597,1.99488,-0.00109,0.00109,-0.06124,+0.00069;-0.00093;-0.00221,+--,0.0796,-3.2e-05,0.00147,0.5392692708333334,False,False
player_feature_interactions_v1,94,blowout_x_min_elasticity,paint,height_inches,resurrection,False,8687,3261,False,,0.0,0.0,0.0001,3.48297,3.48195,-0.00102,0.00102,-0.06831,+0.00045;-0.00012;-0.00087,+--,0.06965,-2.5e-05,0.001109,0.5392692708333334,False,False
player_feature_interactions_v1,94,blowout_x_min_elasticity,ft,usage_ewma,resurrection,False,8687,3261,False,,0.0,0.0,0.0206,1.98163,1.98061,-0.00102,0.00102,-0.02838,+0.00362;+0.00011;+0.00187,+++,0.06965,-4.9e-05,0.001126,0.5392692708333334,False,False
player_feature_interactions_v1,6,rest_bucket_profile,paint,height_inches,resurrection,False,8687,3261,False,,0.0,0.0,-0.0206,3.48245,3.48164,-0.00081,0.00081,-0.05402,+0.00034;+0.00050;+0.00195,+++,0.09453,-0.000136,0.001369,0.5392692708333334,False,False
player_feature_interactions_v1,94,blowout_x_min_elasticity,ft,age,resurrection,False,8687,3261,False,,0.0,0.0,0.0113,2.00241,2.00163,-0.00078,0.00078,-0.04018,+0.00086;-0.00005;-0.00080,+--,0.06965,-2e-05,0.000912,0.5392692708333334,False,False
player_feature_interactions_v1,94,blowout_x_min_elasticity,ft,experience_years,resurrection,False,8687,3261,False,,0.0,0.0,0.0072,2.00235,2.0016,-0.00075,0.00075,-0.03323,+0.00063;+0.00000;-0.00055,++-,0.07463,-2.7e-05,0.000898,0.5392692708333334,False,False
player_feature_interactions_v1,80,min7d_load,paint,rim_share,resurrection,False,8687,3261,False,,0.0,0.0,-0.0147,3.47552,3.47481,-0.00071,0.00071,0.06626,+0.00994;-0.00003;+0.00107,+-+,0.10945,-0.000116,0.001184,0.5392692708333334,False,False
player_feature_interactions_v1,94,blowout_x_min_elasticity,ft,min7d_load,resurrection,False,8687,3261,False,,0.0,0.0,0.0383,2.00406,2.00336,-0.0007,0.0007,-0.01795,+0.00014;-0.00042;+0.00061,+-+,0.07463,-6.1e-05,0.000806,0.5392692708333334,False,False
player_feature_interactions_v1,58,stint_pm_stability,np2,career_minutes,survivor,False,8687,3261,False,,0.0,0.0,-0.2399,1.63331,1.63269,-0.00061,0.00061,-0.01171,-0.00160;+0.00014;+0.00451,-++,0.0995,-0.00116,0.001098,0.5392692708333334,False,False
player_feature_interactions_v1,1,home_lift_shrunk,ft,bench_depth,resurrection,False,8687,3261,False,,0.0,0.0,-0.0049,2.01237,2.01183,-0.00055,0.00055,-0.05764,-0.00222;+0.00307;-0.00093,-+-,0.0995,7e-06,0.000889,0.5392692708333334,False,False
player_feature_interactions_v1,94,blowout_x_min_elasticity,paint,experience_years,resurrection,False,8687,3261,False,,0.0,0.0,0.0072,3.4807,3.48017,-0.00053,0.00053,0.07593,-0.00080;-0.00015;+0.00005,--+,0.10448,-0.000139,0.000998,0.5392692708333334,False,False
player_feature_interactions_v1,7,b2b_flag,ft,experience_years,resurrection,False,8687,3261,False,,0.0,0.0,0.0164,2.00463,2.00412,-0.00051,0.00051,0.02266,-0.00020;+0.00013;-0.00022,-+-,0.08458,-0.000147,0.000709,0.5392692708333334,False,False
player_feature_interactions_v1,9,travel_distance,np2,rim_share,resurrection,False,8687,3261,False,,0.0,0.0,-0.0136,1.61821,1.61772,-0.00048,0.00048,-0.03211,-0.00238;+0.00110;-0.00095,-+-,0.07463,-1.3e-05,0.000536,0.5392692708333334,False,False
player_feature_interactions_v1,94,blowout_x_min_elasticity,paint,age,resurrection,False,8687,3261,False,,0.0,0.0,0.0113,3.48063,3.48017,-0.00045,0.00045,0.08676,-0.00027;+0.00003;-0.00022,-+-,0.10945,-0.000125,0.001034,0.5392692708333334,False,False
player_feature_interactions_v1,6,rest_bucket_profile,ft,age,resurrection,False,8687,3261,False,,0.0,0.0,-0.0116,2.00284,2.00243,-0.0004,0.0004,-0.02997,+0.00080;+0.00087;+0.00002,+++,0.10945,0.0,0.000783,0.5392692708333334,False,False
player_feature_interactions_v1,9,travel_distance,ft,age,resurrection,True,8687,3261,False,,0.0,0.0,0.0153,1.99813,1.99773,-0.0004,0.0004,0.04113,+0.00762;+0.00028;-0.00030,++-,0.09453,-3e-06,0.000506,0.5392692708333334,False,False
player_feature_interactions_v1,74,star_whistle_proxy,ft,height_inches,survivor,False,8687,3261,False,,0.0,0.0,0.0161,2.00159,2.00121,-0.00039,0.00039,0.03619,-0.00023;+0.00133;-0.00040,-+-,0.0995,-4e-06,0.0006,0.5392692708333334,False,False
player_feature_interactions_v1,7,b2b_flag,ft,age,resurrection,True,8687,3261,False,,0.0,0.0,0.0133,2.0047,2.00431,-0.00039,0.00039,0.01818,+0.00001;+0.00001;-0.00011,++-,0.10945,-0.000131,0.000653,0.5392692708333334,False,False
player_feature_interactions_v1,74,star_whistle_proxy,ft,min7d_load,survivor,False,8687,3261,False,,0.0,0.0,0.0418,2.00196,2.00158,-0.00038,0.00038,-0.01399,-0.00010;-0.00009;-0.00012,---,0.09453,-4e-06,0.000599,0.5392692708333334,False,False
player_feature_interactions_v1,7,b2b_flag,np2,career_minutes,resurrection,False,8687,3261,False,,0.0,0.0,0.0342,1.63692,1.63656,-0.00036,0.00036,-0.00424,+0.05904;+0.00760;+0.00007,+++,0.0995,-0.001422,0.000618,0.5392692708333334,False,False
player_feature_interactions_v1,7,b2b_flag,ft,rim_share,resurrection,False,8687,3261,False,,0.0,0.0,-0.002,2.00299,2.00265,-0.00035,0.00035,0.0168,+0.00861;-0.00018;+0.00048,+-+,0.10448,-9e-05,0.000568,0.5392692708333334,False,False
player_feature_interactions_v1,1,home_lift_shrunk,np2,height_inches,resurrection,False,8687,3261,False,,0.0,0.0,-0.0144,1.61142,1.61112,-0.0003,0.0003,-0.0424,+0.00147;-0.00177;+0.00010,+-+,0.10448,-2.5e-05,0.000552,0.5392692708333334,False,False
player_feature_interactions_v1,1,home_lift_shrunk,ft,usage_ewma,resurrection,False,8687,3261,False,,0.0,0.0,-0.0192,1.98313,1.98284,-0.00029,0.00029,0.01322,+0.00153;+0.00012;+0.01365,+++,0.10448,-3.9e-05,0.000536,0.5392692708333334,False,False
player_feature_interactions_v1,7,b2b_flag,fg3,rim_share,resurrection,False,8687,3261,False,,0.0,0.0,-0.002,3.34862,3.34835,-0.00028,0.00028,0.02421,+0.00259;+0.00180;-0.00066,++-,0.10945,-0.000491,0.000539,0.5392692708333334,False,False
player_feature_interactions_v1,1,home_lift_shrunk,ft,transition_share,resurrection,False,8687,3261,False,,0.0,0.0,0.0194,2.0038,2.00352,-0.00028,0.00028,-0.05097,+0.00001;-0.00012;-0.00052,+--,0.10945,-1.1e-05,0.000408,0.5392692708333334,False,False
player_feature_interactions_v1,1,home_lift_shrunk,np2,experience_years,resurrection,True,8687,3261,False,,0.0,0.0,0.0057,1.61524,1.61497,-0.00027,0.00027,0.00845,+0.00122;+0.00066;+0.00012,+++,0.0995,-1.2e-05,0.000412,0.5392692708333334,False,False
player_feature_interactions_v1,7,b2b_flag,fg3,usage_ewma,resurrection,False,8687,3261,False,,0.0,0.0,-0.0042,3.37902,3.37879,-0.00023,0.00023,-0.03657,-0.00065;+0.00369;-0.00020,-+-,0.08955,-0.000579,0.000309,0.5392692708333334,False,False
player_feature_interactions_v1,55,closing_lineup_membership,ft,starter_share,survivor,False,8687,3261,False,,0.0,0.0,0.7692,1.99853,1.9978,-0.00073,0.00073,0.10882,+0.00708;+0.00043;-0.00032,++-,0.11443,3.2e-05,0.001119,0.5522998979591837,False,False
player_feature_interactions_v1,74,star_whistle_proxy,ft,bench_depth,survivor,False,8687,3261,False,,0.0,0.0,-0.0017,2.00905,2.00864,-0.00041,0.00041,-0.03768,-0.00079;-0.00043;-0.00037,---,0.11443,-0.0,0.000658,0.5522998979591837,False,False
player_feature_interactions_v1,6,rest_bucket_profile,paint,starter_share,resurrection,False,8687,3261,False,,0.0,0.0,0.0518,3.47956,3.47883,-0.00073,0.00073,0.03068,+0.00045;-0.00029;-0.00045,+--,0.1194,-6.9e-05,0.001345,0.5647620000000001,False,False
