log,record_idx,game_id,label,slate_date,side,team,shipped_n_roster,shipped_n_out,shipped_sum_ewma,shipped_vacated,shipped_out_names,reproduced,mine_n_roster,mine_n_out,mine_sum_ewma,mine_vacated,ok_n_roster,ok_n_out,ok_out_names,ok_sum_ewma,ok_vacated,mine_out_names,mine_roster,unmatched_injury,why
LIVE_main_worktree,29,1022600226,T-90m,2026-08-05,home,ATL,13,1,211.0106458389056,7.355272502977563,Te-Hina Paopao,True,13,1,211.0106458389056,7.355272502977563,True,True,True,True,True,Te-Hina Paopao,Aaliyah Nye|Allisha Gray|Angel Reese|Brionna Jones|Isobel Borlase|Jaylyn Sherrod|Jordin Canada|Madina Okot|Naz Hillmon|Rhyne Howard|Shatori Walker-Kimbrough|Sika Kone|Te-Hina Paopao,Indya Nivar,
LIVE_main_worktree,29,1022600226,T-90m,2026-08-05,away,PHX,12,0,242.81914582640513,0.0,,True,12,0,242.81914582640513,0.0,True,True,True,True,True,,Alyssa Thomas|DeWanna Bonner|Kahleah Copper|Kelsey Plum|Kyara Linskens|Lexi Held|Marta Suarez|Monique Akoa Makani|Natasha Mack|Noemie Brochant|Sami Whitcomb|Valeriane Ayayi,Jovana Nogic|Kara Dunn|Shay Ciezki,
LIVE_main_worktree,30,1022600227,T-90m,2026-08-05,home,NYL,14,3,220.40200701881122,60.48711190010607,Anneli Maley|Leonie Fiebich|Satou Sabally,True,14,3,220.40200701881122,60.48711190010607,True,True,True,True,True,Anneli Maley|Leonie Fiebich|Satou Sabally,Anneli Maley|Betnijah Laney-Hamilton|Breanna Stewart|Han Xu|Jonquel Jones|Leonie Fiebich|Marine Fauthoux|Marine Johannes|Pauline Astier|Raquel Carrera|Rebecca Allen|Rebekah Gardner|Sabrina Ionescu|Satou Sabally,,
LIVE_main_worktree,30,1022600227,T-90m,2026-08-05,away,SEA,13,2,200.64029143850755,19.657936857282117,Ezi Magbegor|Taina Mair,True,13,2,200.64029143850755,19.657936857282117,True,True,True,True,True,Ezi Magbegor|Taina Mair,Awa Fam|Dominique Malonga|Ezi Magbegor|Flau'jae Johnson|Jade Melbourne|Jordan Horston|Katie Lou Samuelson|Mackenzie Holmes|Natisha Hiedeman|Stefanie Dolson|Taina Mair|Taylor Thierry|Zia Cooke,,
LIVE_main_worktree,31,1022600228,T-90m,2026-08-05,home,WAS,13,1,213.0858982864645,0.25,Darianna Littlepage-Buggs,True,13,1,213.0858982864645,0.25,True,True,True,True,True,Darianna Littlepage-Buggs,Alicia Florez|Angela Dugalic|Cassandre Prosper|Cotie McMahon|Darianna Littlepage-Buggs|Georgia Amoore|Kiki Iriafen|Lauren Betts|Lucy Olsen|Michaela Onyenwere|Rori Harmon|Shakira Austin|Sonia Citron,,
LIVE_main_worktree,31,1022600228,T-90m,2026-08-05,away,DAL,14,2,214.0267418743264,5.783333333333333,Costanza Verona|Haley Jones,True,14,2,214.0267418743264,5.783333333333333,True,True,True,True,True,Costanza Verona|Haley Jones,Alanna Smith|Alysha Clark|Arike Ogunbowale|Awak Kuier|Aziaha James|Azzi Fudd|Costanza Verona|Haley Jones|Jessica Shepard|Li Yueru|Maddy Siegrist|Odyssey Sims|Paige Bueckers|Sug Sutton,,
LIVE_main_worktree,32,1022600229,T-90m,2026-08-05,home,CHI,13,3,194.52467876335217,71.44091134243718,Azura Stevens|Chloe Bibby|Skylar Diggins,True,13,3,194.52467876335217,71.44091134243718,True,True,True,True,True,Azura Stevens|Chloe Bibby|Skylar Diggins,Aicha Coulibaly|Azura Stevens|Chloe Bibby|Courtney Vandersloot|DiJonai Carrington|Elizabeth Williams|Gabriela Jaquez|Jacy Sheldon|Kamilla Cardoso|Natasha Cloud|Rachel Banham|Skylar Diggins|Sydney Taylor,Maddy Westbeld|Rickea Jackson,
LIVE_main_worktree,32,1022600229,T-90m,2026-08-05,away,LAS,11,0,213.4797639207927,0.0,,True,11,0,213.4797639207927,0.0,True,True,True,True,True,,Ariel Atkins|Cameron Brink|Chance Gray|Dearica Hamby|Emma Cannon|Erica Wheeler|Jihyun Park|Kate Martin|Kiana Williams|Nneka Ogwumike|Rae Burrell,Alissa Pili|Kelsey Plum|Tonie Morgan,
LIVE_main_worktree,33,1022600226,T-30m,2026-08-05,home,ATL,13,1,211.0106458389056,7.355272502977563,Te-Hina Paopao,True,13,1,211.0106458389056,7.355272502977563,True,True,True,True,True,Te-Hina Paopao,Aaliyah Nye|Allisha Gray|Angel Reese|Brionna Jones|Isobel Borlase|Jaylyn Sherrod|Jordin Canada|Madina Okot|Naz Hillmon|Rhyne Howard|Shatori Walker-Kimbrough|Sika Kone|Te-Hina Paopao,Indya Nivar,
LIVE_main_worktree,33,1022600226,T-30m,2026-08-05,away,PHX,12,0,242.81914582640513,0.0,,True,12,0,242.81914582640513,0.0,True,True,True,True,True,,Alyssa Thomas|DeWanna Bonner|Kahleah Copper|Kelsey Plum|Kyara Linskens|Lexi Held|Marta Suarez|Monique Akoa Makani|Natasha Mack|Noemie Brochant|Sami Whitcomb|Valeriane Ayayi,Jovana Nogic|Kara Dunn|Shay Ciezki,
LIVE_main_worktree,34,1022600227,T-30m,2026-08-05,home,NYL,14,3,220.40200701881122,60.48711190010607,Anneli Maley|Leonie Fiebich|Satou Sabally,True,14,3,220.40200701881122,60.48711190010607,True,True,True,True,True,Anneli Maley|Leonie Fiebich|Satou Sabally,Anneli Maley|Betnijah Laney-Hamilton|Breanna Stewart|Han Xu|Jonquel Jones|Leonie Fiebich|Marine Fauthoux|Marine Johannes|Pauline Astier|Raquel Carrera|Rebecca Allen|Rebekah Gardner|Sabrina Ionescu|Satou Sabally,,
LIVE_main_worktree,34,1022600227,T-30m,2026-08-05,away,SEA,13,2,200.64029143850755,19.657936857282117,Ezi Magbegor|Taina Mair,True,13,2,200.64029143850755,19.657936857282117,True,True,True,True,True,Ezi Magbegor|Taina Mair,Awa Fam|Dominique Malonga|Ezi Magbegor|Flau'jae Johnson|Jade Melbourne|Jordan Horston|Katie Lou Samuelson|Mackenzie Holmes|Natisha Hiedeman|Stefanie Dolson|Taina Mair|Taylor Thierry|Zia Cooke,,
LIVE_main_worktree,35,1022600228,T-30m,2026-08-05,home,WAS,13,1,213.0858982864645,0.25,Darianna Littlepage-Buggs,True,13,1,213.0858982864645,0.25,True,True,True,True,True,Darianna Littlepage-Buggs,Alicia Florez|Angela Dugalic|Cassandre Prosper|Cotie McMahon|Darianna Littlepage-Buggs|Georgia Amoore|Kiki Iriafen|Lauren Betts|Lucy Olsen|Michaela Onyenwere|Rori Harmon|Shakira Austin|Sonia Citron,,
LIVE_main_worktree,35,1022600228,T-30m,2026-08-05,away,DAL,14,3,203.96724803682136,15.842827170838373,Alysha Clark|Costanza Verona|Haley Jones,True,14,3,203.96724803682136,15.842827170838373,True,True,True,True,True,Alysha Clark|Costanza Verona|Haley Jones,Alanna Smith|Alysha Clark|Arike Ogunbowale|Awak Kuier|Aziaha James|Azzi Fudd|Costanza Verona|Haley Jones|Jessica Shepard|Li Yueru|Maddy Siegrist|Odyssey Sims|Paige Bueckers|Sug Sutton,,
LIVE_main_worktree,36,1022600229,T-90m,2026-08-05,home,CHI,13,3,194.52467876335217,71.44091134243718,Azura Stevens|Chloe Bibby|Skylar Diggins,True,13,3,194.52467876335217,71.44091134243718,True,True,True,True,True,Azura Stevens|Chloe Bibby|Skylar Diggins,Aicha Coulibaly|Azura Stevens|Chloe Bibby|Courtney Vandersloot|DiJonai Carrington|Elizabeth Williams|Gabriela Jaquez|Jacy Sheldon|Kamilla Cardoso|Natasha Cloud|Rachel Banham|Skylar Diggins|Sydney Taylor,Maddy Westbeld|Rickea Jackson,
LIVE_main_worktree,36,1022600229,T-90m,2026-08-05,away,LAS,11,0,213.4797639207927,0.0,,True,11,0,213.4797639207927,0.0,True,True,True,True,True,,Ariel Atkins|Cameron Brink|Chance Gray|Dearica Hamby|Emma Cannon|Erica Wheeler|Jihyun Park|Kate Martin|Kiana Williams|Nneka Ogwumike|Rae Burrell,Alissa Pili|Kelsey Plum|Tonie Morgan,
LIVE_main_worktree,37,1022600230,T-8h,2026-08-06,home,IND,12,1,208.63306974226373,7.811311033855939,Damiris Dantas,True,12,1,208.63306974226373,7.811311033855939,True,True,True,True,True,Damiris Dantas,Aliyah Boston|Caitlin Clark|Damiris Dantas|Grace VanSlooten|Kelsey Mitchell|Lexie Hull|Makayla Timpson|Monique Billings|Myisha Hines-Allen|Raven Johnson|Sophie Cunningham|Tyasha Harris,Bree Hall|Ugonne Onyiah,
LIVE_main_worktree,37,1022600230,T-8h,2026-08-06,away,LVA,13,1,215.09275282270067,9.981413177151188,Cheyenne Parker-Tyus,True,13,1,215.09275282270067,9.981413177151188,True,True,True,True,True,Cheyenne Parker-Tyus,A'ja Wilson|Brianna Turner|Chelsea Gray|Cheyenne Parker-Tyus|Dana Evans|Jackie Young|Jewell Loyd|Justine Pissott|Kierstan Bell|Mai Yamamoto|NaLyssa Smith|Stephanie Talbot|Ta'Niya Latson,Janiah Barker,
LIVE_main_worktree,38,1022600231,T-8h,2026-08-06,home,MIN,13,2,215.852862071033,16.253196347031963,Chloe Bibby|Emma Cechova,True,13,2,215.852862071033,16.253196347031963,True,True,True,True,True,Chloe Bibby|Emma Cechova,Anastasiia Olairi Kosu|Antonia Delaere|Chloe Bibby|Courtney Williams|Dorka Juhasz|Eliska Joklova|Emma Cechova|Kayla McBride|Maya Caldwell|Napheesa Collier|Natasha Howard|Nia Coffey|Olivia Miles,Liatu King,
LIVE_main_worktree,38,1022600231,T-8h,2026-08-06,away,LAS,12,0,224.70860939985067,0.0,,True,12,0,224.70860939985067,0.0,True,True,True,True,True,,Ariel Atkins|Cameron Brink|Chance Gray|Dearica Hamby|Emma Cannon|Erica Wheeler|Jihyun Park|Kate Martin|Kiana Williams|Monique Akoa Makani|Nneka Ogwumike|Rae Burrell,Alissa Pili|Kelsey Plum|Tonie Morgan,
LIVE_main_worktree,39,1022600232,T-8h,2026-08-06,home,PDX,12,1,206.8534611002172,20.703467992276305,Sarah Ashlee Barker,True,12,1,206.8534611002172,20.703467992276305,True,True,True,True,True,Sarah Ashlee Barker,Bridget Carleton|Carla Leite|Emily Engstler|Frieda Buhner|Holly Winterburn|Karlie Samuelson|Luisa Geiselsoder|Megan DiLeo|Nyadiew Puoch|Sarah Ashlee Barker|Serah Williams|Teja Oblak,Jordan Harrison|Sania Feagin,
LIVE_main_worktree,39,1022600232,T-8h,2026-08-06,away,TOR,13,2,232.1984304252211,46.63427521319625,Brittney Sykes|Isabelle Harrison,True,13,2,232.1984304252211,46.63427521319625,True,True,True,True,True,Brittney Sykes|Isabelle Harrison,Aneesah Morrow|Brittney Sykes|Isabelle Harrison|Julie Allemand|Kia Nurse|Kiki Rice|Laura Juskaite|Maria Conde|Marina Mabrey|Nyara Sabally|Temi Fagbenle|Teonni Key|Tima Pouye,Ornella Bankole,
LIVE_main_worktree,40,1022600230,T-90m,2026-08-06,home,IND,12,2,208.7928735419679,7.811311033855939,Damiris Dantas|Ugonne Onyiah,False,12,1,208.63306974226373,7.811311033855939,True,False,False,False,True,Damiris Dantas,Aliyah Boston|Caitlin Clark|Damiris Dantas|Grace VanSlooten|Kelsey Mitchell|Lexie Hull|Makayla Timpson|Monique Billings|Myisha Hines-Allen|Raven Johnson|Sophie Cunningham|Tyasha Harris,Bree Hall|Ugonne Onyiah,aggregate mismatch
LIVE_main_worktree,40,1022600230,T-90m,2026-08-06,away,LVA,13,1,216.6817354879065,9.981413177151188,Cheyenne Parker-Tyus,False,13,1,215.09275282270067,9.981413177151188,True,True,True,False,True,Cheyenne Parker-Tyus,A'ja Wilson|Brianna Turner|Chelsea Gray|Cheyenne Parker-Tyus|Dana Evans|Jackie Young|Jewell Loyd|Justine Pissott|Kierstan Bell|Mai Yamamoto|NaLyssa Smith|Stephanie Talbot|Ta'Niya Latson,Janiah Barker,aggregate mismatch
LIVE_main_worktree,41,1022600231,T-90m,2026-08-06,home,MIN,13,2,215.85286207103303,29.081364527055648,Chloe Bibby|Emma Cechova,False,13,2,215.852862071033,16.253196347031963,True,True,True,True,False,Chloe Bibby|Emma Cechova,Anastasiia Olairi Kosu|Antonia Delaere|Chloe Bibby|Courtney Williams|Dorka Juhasz|Eliska Joklova|Emma Cechova|Kayla McBride|Maya Caldwell|Napheesa Collier|Natasha Howard|Nia Coffey|Olivia Miles,Liatu King,aggregate mismatch
LIVE_main_worktree,41,1022600231,T-90m,2026-08-06,away,LAS,12,1,227.3754624762014,0.0,Tonie Morgan,False,12,0,224.70860939985067,0.0,True,False,False,False,True,,Ariel Atkins|Cameron Brink|Chance Gray|Dearica Hamby|Emma Cannon|Erica Wheeler|Jihyun Park|Kate Martin|Kiana Williams|Monique Akoa Makani|Nneka Ogwumike|Rae Burrell,Alissa Pili|Kelsey Plum|Tonie Morgan,aggregate mismatch
LIVE_main_worktree,42,1022600232,T-90m,2026-08-06,home,PDX,12,1,206.85346110021723,20.703467992276305,Sarah Ashlee Barker,True,12,1,206.8534611002172,20.703467992276305,True,True,True,True,True,Sarah Ashlee Barker,Bridget Carleton|Carla Leite|Emily Engstler|Frieda Buhner|Holly Winterburn|Karlie Samuelson|Luisa Geiselsoder|Megan DiLeo|Nyadiew Puoch|Sarah Ashlee Barker|Serah Williams|Teja Oblak,Jordan Harrison|Sania Feagin,
LIVE_main_worktree,42,1022600232,T-90m,2026-08-06,away,TOR,13,2,236.84060368396362,46.63427521319625,Brittney Sykes|Isabelle Harrison,False,13,2,232.1984304252211,46.63427521319625,True,True,True,False,True,Brittney Sykes|Isabelle Harrison,Aneesah Morrow|Brittney Sykes|Isabelle Harrison|Julie Allemand|Kia Nurse|Kiki Rice|Laura Juskaite|Maria Conde|Marina Mabrey|Nyara Sabally|Temi Fagbenle|Teonni Key|Tima Pouye,Ornella Bankole,aggregate mismatch
LIVE_main_worktree,43,1022600230,T-30m,2026-08-06,home,IND,12,3,208.7928735419679,7.811311033855939,Damiris Dantas|Michelle Onyiah|Ugonne Onyiah,False,12,1,208.63306974226373,7.811311033855939,True,False,False,False,True,Damiris Dantas,Aliyah Boston|Caitlin Clark|Damiris Dantas|Grace VanSlooten|Kelsey Mitchell|Lexie Hull|Makayla Timpson|Monique Billings|Myisha Hines-Allen|Raven Johnson|Sophie Cunningham|Tyasha Harris,Bree Hall|Michelle Onyiah|Ugonne Onyiah,aggregate mismatch
LIVE_main_worktree,43,1022600230,T-30m,2026-08-06,away,LVA,13,1,216.6817354879065,9.981413177151188,Cheyenne Parker-Tyus,False,13,1,215.09275282270067,9.981413177151188,True,True,True,False,True,Cheyenne Parker-Tyus,A'ja Wilson|Brianna Turner|Chelsea Gray|Cheyenne Parker-Tyus|Dana Evans|Jackie Young|Jewell Loyd|Justine Pissott|Kierstan Bell|Mai Yamamoto|NaLyssa Smith|Stephanie Talbot|Ta'Niya Latson,Janiah Barker,aggregate mismatch
LIVE_main_worktree,44,1022600232,T-30m,2026-08-06,home,PDX,12,2,194.76197494241032,32.79495415008323,Sarah Ashlee Barker|Teja Oblak,True,12,2,194.7619749424103,32.79495415008323,True,True,True,True,True,Sarah Ashlee Barker|Teja Oblak,Bridget Carleton|Carla Leite|Emily Engstler|Frieda Buhner|Holly Winterburn|Karlie Samuelson|Luisa Geiselsoder|Megan DiLeo|Nyadiew Puoch|Sarah Ashlee Barker|Serah Williams|Teja Oblak,Jordan Harrison|Sania Feagin,
LIVE_main_worktree,44,1022600232,T-30m,2026-08-06,away,TOR,13,2,236.84060368396362,46.63427521319625,Brittney Sykes|Isabelle Harrison,False,13,2,232.1984304252211,46.63427521319625,True,True,True,False,True,Brittney Sykes|Isabelle Harrison,Aneesah Morrow|Brittney Sykes|Isabelle Harrison|Julie Allemand|Kia Nurse|Kiki Rice|Laura Juskaite|Maria Conde|Marina Mabrey|Nyara Sabally|Temi Fagbenle|Teonni Key|Tima Pouye,Ornella Bankole,aggregate mismatch
LIVE_main_worktree,45,1022600233,T-8h,2026-08-07,home,CON,14,4,196.9449964710485,47.68894158643013,Aaliyah Edwards|Ashlon Jackson|Hailey Van Lith|Raegan Beers,False,15,4,219.67826129204806,47.68894158643013,False,True,True,False,True,Aaliyah Edwards|Ashlon Jackson|Hailey Van Lith|Raegan Beers,Aaliyah Edwards|Aneesah Morrow|Ashlon Jackson|Brittney Griner|Charlisse Leger-Walker|Diamond Miller|Gianna Kneepkens|Hailey Van Lith|Kennedy Burke|Leila Lacan|Nell Angloma|Olivia Nelson-Ododa|Raegan Beers|Rayah Marshall|Saniya Rivers,,aggregate mismatch
LIVE_main_worktree,45,1022600233,T-8h,2026-08-07,away,PHX,11,1,227.9808556431075,0.0,Kara Dunn,False,12,0,243.09282652461252,0.0,False,False,False,False,True,,Alyssa Thomas|DeWanna Bonner|Kahleah Copper|Kelsey Plum|Kyara Linskens|Lexi Held|Marta Suarez|Monique Akoa Makani|Natasha Mack|Noemie Brochant|Sami Whitcomb|Valeriane Ayayi,Jovana Nogic|Kara Dunn|Shay Ciezki,aggregate mismatch
LIVE_main_worktree,46,1022600234,T-8h,2026-08-07,home,WAS,13,1,213.56023984157176,0.25,Darianna Littlepage-Buggs,True,13,1,213.56023984157173,0.25,True,True,True,True,True,Darianna Littlepage-Buggs,Alicia Florez|Angela Dugalic|Cassandre Prosper|Cotie McMahon|Darianna Littlepage-Buggs|Georgia Amoore|Kiki Iriafen|Lauren Betts|Lucy Olsen|Michaela Onyenwere|Rori Harmon|Shakira Austin|Sonia Citron,,
LIVE_main_worktree,46,1022600234,T-8h,2026-08-07,away,ATL,13,1,207.81743104955058,7.355272502977563,Te-Hina Paopao,False,13,1,207.69780501675362,7.355272502977563,True,True,True,False,True,Te-Hina Paopao,Aaliyah Nye|Allisha Gray|Angel Reese|Brionna Jones|Isobel Borlase|Jaylyn Sherrod|Jordin Canada|Madina Okot|Naz Hillmon|Rhyne Howard|Shatori Walker-Kimbrough|Sika Kone|Te-Hina Paopao,Indya Nivar,aggregate mismatch
LIVE_main_worktree,47,1022600235,T-8h,2026-08-07,home,DAL,14,2,219.31663507046852,17.86813013114084,Costanza Verona|Haley Jones,False,14,2,219.24284412979452,5.783333333333333,True,True,True,False,False,Costanza Verona|Haley Jones,Alanna Smith|Alysha Clark|Arike Ogunbowale|Awak Kuier|Aziaha James|Azzi Fudd|Costanza Verona|Haley Jones|Jessica Shepard|Li Yueru|Maddy Siegrist|Odyssey Sims|Paige Bueckers|Sug Sutton,,aggregate mismatch
LIVE_main_worktree,47,1022600235,T-8h,2026-08-07,away,GSV,13,1,210.61274042204965,4.8,Ashten Prechtel,True,13,1,210.61274042204963,4.8,True,True,True,True,True,Ashten Prechtel,Ashten Prechtel|Cecilia Zandalasini|Gabby Williams|Janelle Salaun|Juste Jocyte|Kaila Charles|Kaitlyn Chen|Kayla Thornton|Kiah Stokes|Laeticia Amihere|Nadia Fingall|Tiffany Hayes|Veronica Burton,Iliana Rupert|Miela Sowah,
LIVE_main_worktree,48,1022600233,T-90m,2026-08-07,home,CON,14,4,196.9449964710485,47.68894158643013,Aaliyah Edwards|Ashlon Jackson|Hailey Van Lith|Raegan Beers,False,15,4,219.67826129204806,47.68894158643013,False,True,True,False,True,Aaliyah Edwards|Ashlon Jackson|Hailey Van Lith|Raegan Beers,Aaliyah Edwards|Aneesah Morrow|Ashlon Jackson|Brittney Griner|Charlisse Leger-Walker|Diamond Miller|Gianna Kneepkens|Hailey Van Lith|Kennedy Burke|Leila Lacan|Nell Angloma|Olivia Nelson-Ododa|Raegan Beers|Rayah Marshall|Saniya Rivers,,aggregate mismatch
LIVE_main_worktree,48,1022600233,T-90m,2026-08-07,away,PHX,11,1,227.9808556431075,0.0,Kara Dunn,False,12,0,243.09282652461252,0.0,False,False,False,False,True,,Alyssa Thomas|DeWanna Bonner|Kahleah Copper|Kelsey Plum|Kyara Linskens|Lexi Held|Marta Suarez|Monique Akoa Makani|Natasha Mack|Noemie Brochant|Sami Whitcomb|Valeriane Ayayi,Jovana Nogic|Kara Dunn|Shay Ciezki,aggregate mismatch
LIVE_main_worktree,49,1022600234,T-90m,2026-08-07,home,WAS,13,1,213.56023984157176,0.25,Darianna Littlepage-Buggs,True,13,1,213.56023984157173,0.25,True,True,True,True,True,Darianna Littlepage-Buggs,Alicia Florez|Angela Dugalic|Cassandre Prosper|Cotie McMahon|Darianna Littlepage-Buggs|Georgia Amoore|Kiki Iriafen|Lauren Betts|Lucy Olsen|Michaela Onyenwere|Rori Harmon|Shakira Austin|Sonia Citron,,
LIVE_main_worktree,49,1022600234,T-90m,2026-08-07,away,ATL,13,1,207.81743104955058,7.355272502977563,Te-Hina Paopao,False,13,1,207.69780501675362,7.355272502977563,True,True,True,False,True,Te-Hina Paopao,Aaliyah Nye|Allisha Gray|Angel Reese|Brionna Jones|Isobel Borlase|Jaylyn Sherrod|Jordin Canada|Madina Okot|Naz Hillmon|Rhyne Howard|Shatori Walker-Kimbrough|Sika Kone|Te-Hina Paopao,Indya Nivar,aggregate mismatch
LIVE_main_worktree,50,1022600235,T-90m,2026-08-07,home,DAL,14,2,219.31663507046852,17.86813013114084,Costanza Verona|Haley Jones,False,14,2,219.24284412979452,5.783333333333333,True,True,True,False,False,Costanza Verona|Haley Jones,Alanna Smith|Alysha Clark|Arike Ogunbowale|Awak Kuier|Aziaha James|Azzi Fudd|Costanza Verona|Haley Jones|Jessica Shepard|Li Yueru|Maddy Siegrist|Odyssey Sims|Paige Bueckers|Sug Sutton,,aggregate mismatch
LIVE_main_worktree,50,1022600235,T-90m,2026-08-07,away,GSV,13,1,210.61274042204965,4.8,Ashten Prechtel,True,13,1,210.61274042204963,4.8,True,True,True,True,True,Ashten Prechtel,Ashten Prechtel|Cecilia Zandalasini|Gabby Williams|Janelle Salaun|Juste Jocyte|Kaila Charles|Kaitlyn Chen|Kayla Thornton|Kiah Stokes|Laeticia Amihere|Nadia Fingall|Tiffany Hayes|Veronica Burton,Iliana Rupert|Miela Sowah,
LIVE_main_worktree,51,1022600233,T-30m,2026-08-07,home,CON,14,4,196.9449964710485,47.68894158643013,Aaliyah Edwards|Ashlon Jackson|Hailey Van Lith|Raegan Beers,False,15,4,219.67826129204806,47.68894158643013,False,True,True,False,True,Aaliyah Edwards|Ashlon Jackson|Hailey Van Lith|Raegan Beers,Aaliyah Edwards|Aneesah Morrow|Ashlon Jackson|Brittney Griner|Charlisse Leger-Walker|Diamond Miller|Gianna Kneepkens|Hailey Van Lith|Kennedy Burke|Leila Lacan|Nell Angloma|Olivia Nelson-Ododa|Raegan Beers|Rayah Marshall|Saniya Rivers,,aggregate mismatch
LIVE_main_worktree,51,1022600233,T-30m,2026-08-07,away,PHX,11,1,227.9808556431075,0.0,Kara Dunn,False,12,0,243.09282652461252,0.0,False,False,False,False,True,,Alyssa Thomas|DeWanna Bonner|Kahleah Copper|Kelsey Plum|Kyara Linskens|Lexi Held|Marta Suarez|Monique Akoa Makani|Natasha Mack|Noemie Brochant|Sami Whitcomb|Valeriane Ayayi,Jovana Nogic|Kara Dunn|Shay Ciezki,aggregate mismatch
LIVE_main_worktree,52,1022600234,T-30m,2026-08-07,home,WAS,13,1,213.56023984157176,0.25,Darianna Littlepage-Buggs,True,13,1,213.56023984157173,0.25,True,True,True,True,True,Darianna Littlepage-Buggs,Alicia Florez|Angela Dugalic|Cassandre Prosper|Cotie McMahon|Darianna Littlepage-Buggs|Georgia Amoore|Kiki Iriafen|Lauren Betts|Lucy Olsen|Michaela Onyenwere|Rori Harmon|Shakira Austin|Sonia Citron,,
LIVE_main_worktree,52,1022600234,T-30m,2026-08-07,away,ATL,13,1,207.81743104955058,7.355272502977563,Te-Hina Paopao,False,13,1,207.69780501675362,7.355272502977563,True,True,True,False,True,Te-Hina Paopao,Aaliyah Nye|Allisha Gray|Angel Reese|Brionna Jones|Isobel Borlase|Jaylyn Sherrod|Jordin Canada|Madina Okot|Naz Hillmon|Rhyne Howard|Shatori Walker-Kimbrough|Sika Kone|Te-Hina Paopao,Indya Nivar,aggregate mismatch
LIVE_main_worktree,53,1022600235,T-30m,2026-08-07,home,DAL,14,2,219.31663507046852,17.86813013114084,Costanza Verona|Haley Jones,False,14,2,219.24284412979452,5.783333333333333,True,True,True,False,False,Costanza Verona|Haley Jones,Alanna Smith|Alysha Clark|Arike Ogunbowale|Awak Kuier|Aziaha James|Azzi Fudd|Costanza Verona|Haley Jones|Jessica Shepard|Li Yueru|Maddy Siegrist|Odyssey Sims|Paige Bueckers|Sug Sutton,,aggregate mismatch
LIVE_main_worktree,53,1022600235,T-30m,2026-08-07,away,GSV,13,1,210.61274042204965,4.8,Ashten Prechtel,True,13,1,210.61274042204963,4.8,True,True,True,True,True,Ashten Prechtel,Ashten Prechtel|Cecilia Zandalasini|Gabby Williams|Janelle Salaun|Juste Jocyte|Kaila Charles|Kaitlyn Chen|Kayla Thornton|Kiah Stokes|Laeticia Amihere|Nadia Fingall|Tiffany Hayes|Veronica Burton,Iliana Rupert|Miela Sowah,
LIVE_main_worktree,54,PROV-2026-08-08-LVA@MIN,T-8h,2026-08-08,home,MIN,13,2,214.3488812401925,29.081364527055648,Chloe Bibby|Emma Cechova,False,13,2,214.34888124019253,16.253196347031963,True,True,True,True,False,Chloe Bibby|Emma Cechova,Anastasiia Olairi Kosu|Antonia Delaere|Chloe Bibby|Courtney Williams|Dorka Juhasz|Eliska Joklova|Emma Cechova|Kayla McBride|Maya Caldwell|Napheesa Collier|Natasha Howard|Nia Coffey|Olivia Miles,Liatu King,aggregate mismatch
LIVE_main_worktree,54,PROV-2026-08-08-LVA@MIN,T-8h,2026-08-08,away,LVA,13,2,215.21199536624368,18.536015126834457,Cheyenne Parker-Tyus|Justine Pissott,False,13,2,213.62301270103794,18.536015126834457,True,True,True,False,True,Cheyenne Parker-Tyus|Justine Pissott,A'ja Wilson|Brianna Turner|Chelsea Gray|Cheyenne Parker-Tyus|Dana Evans|Jackie Young|Jewell Loyd|Justine Pissott|Kierstan Bell|Mai Yamamoto|NaLyssa Smith|Stephanie Talbot|Ta'Niya Latson,Janiah Barker,aggregate mismatch
LIVE_main_worktree,55,PROV-2026-08-08-IND@CHI,T-8h,2026-08-08,home,CHI,12,3,178.2254612322682,83.33654929826325,Azura Stevens|Skylar Diggins|Sydney Taylor,True,12,3,178.22546123226823,83.33654929826325,True,True,True,True,True,Azura Stevens|Skylar Diggins|Sydney Taylor,Aicha Coulibaly|Azura Stevens|Courtney Vandersloot|DiJonai Carrington|Elizabeth Williams|Gabriela Jaquez|Jacy Sheldon|Kamilla Cardoso|Natasha Cloud|Rachel Banham|Skylar Diggins|Sydney Taylor,Chloe Bibby|Maddy Westbeld|Rickea Jackson,
LIVE_main_worktree,55,PROV-2026-08-08-IND@CHI,T-8h,2026-08-08,away,IND,12,3,218.6767520894446,7.811311033855939,Damiris Dantas|Michelle Onyiah|Ugonne Onyiah,False,12,1,218.5169482897404,7.811311033855939,True,False,False,False,True,Damiris Dantas,Aliyah Boston|Caitlin Clark|Damiris Dantas|Grace VanSlooten|Kelsey Mitchell|Lexie Hull|Makayla Timpson|Monique Billings|Myisha Hines-Allen|Raven Johnson|Sophie Cunningham|Tyasha Harris,Bree Hall|Michelle Onyiah|Ugonne Onyiah,aggregate mismatch
