game_id,season,game_date,player_id,player_name,team_id,opp_team_id,position,position_raw,minutes,height_inches,opp_roster_mean_height,opp_rotation_mean_height,rung1_height_diff,rung2_height_diff,offensive_rebound_percentage,defensive_rebound_percentage,own_recent_oreb_pct,own_recent_dreb_pct
1022100081,2021,2021-06-22,100720,Sue Bird,1611661328,1611661322,G,Guard,33.05,69.0,71.20340073410202,71.01930132690875,-2.2034007341020185,-2.019301326908746,0.033,0.175,0.011430447858799821,0.07925252982461255
1022100091,2021,2021-06-27,100720,Sue Bird,1611661328,1611661319,G,Guard,35.15,69.0,72.7021495762608,72.66246022451708,-3.702149576260794,-3.6624602245170763,0.0,0.0,0.014621495144094955,0.09341762248749833
1022100101,2021,2021-07-02,100720,Sue Bird,1611661328,1611661330,G,Guard,26.033333333333335,69.0,71.35564030810654,71.054794735291,-2.355640308106544,-2.054794735290997,0.0,0.04,0.012497634863465362,0.07984814987496759
1022100105,2021,2021-07-04,100720,Sue Bird,1611661328,1611661320,G,Guard,29.083333333333332,69.0,71.20675648439558,70.81163708682932,-2.2067564843955836,-1.8116370868293217,0.074,0.04,0.010710526180446123,0.07415003375765444
1022100109,2021,2021-07-07,100720,Sue Bird,1611661328,1611661320,G,Guard,26.15,69.0,71.20675648439558,70.81163708682932,-2.2067564843955836,-1.8116370868293217,0.0,0.04,0.01963969469652115,0.06933199075857462
1022100112,2021,2021-07-09,100720,Sue Bird,1611661328,1611661317,G,Guard,29.883333333333333,69.0,73.33571454570185,73.38740668873658,-4.3357145457018476,-4.387406688736576,0.0,0.034,0.0169007052381999,0.0652412951178963
1022100118,2021,2021-07-11,100720,Sue Bird,1611661328,1611661317,G,Guard,24.933333333333334,69.0,73.33571454570185,73.38740668873658,-4.3357145457018476,-4.387406688736576,0.0,0.045,0.014567066013684463,0.06092751585932432
1022100135,2021,2021-08-20,100720,Sue Bird,1611661328,1611661313,G,Guard,24.416666666666668,69.0,72.54404872416058,72.28468073653231,-3.544048724160575,-3.2846807365323087,0.0,0.125,0.012572864178077734,0.058747071195074045
1022100140,2021,2021-08-22,100720,Sue Bird,1611661328,1611661322,G,Guard,24.5,69.0,71.20340073410202,71.01930132690875,-2.2034007341020185,-2.019301326908746,0.0,0.133,0.010864390168739796,0.06774990502056746
1022100141,2021,2021-08-24,100720,Sue Bird,1611661328,1611661324,G,Guard,29.283333333333335,69.0,72.3981323448696,72.21947958596895,-3.3981323448695946,-3.219479585968955,0.0,0.115,0.009397514935177742,0.07655976427877961
1022100150,2021,2021-08-27,100720,Sue Bird,1611661328,1611661329,G,Guard,28.733333333333334,69.0,73.0362134478771,73.22205938420785,-4.036213447877103,-4.222059384207853,0.0,0.069,0.008135717396755053,0.08172110694692047
1022100154,2021,2021-08-29,100720,Sue Bird,1611661328,1611661329,G,Guard,23.716666666666665,69.0,73.0362134478771,73.22205938420785,-4.036213447877103,-4.222059384207853,0.042,0.05,0.007048580329202161,0.08002124616908449
1022100162,2021,2021-09-02,100720,Sue Bird,1611661328,1611661313,G,Guard,31.433333333333334,69.0,72.54404872416058,72.28468073653231,-3.544048724160575,-3.2846807365323087,0.0,0.087,0.011699550180844603,0.07602633230989701
1022100169,2021,2021-09-07,100720,Sue Bird,1611661328,1611661322,G,Guard,20.55,69.0,71.20340073410202,71.01930132690875,-2.2034007341020185,-2.019301326908746,0.0,0.071,0.010148311913680772,0.07748132613349701
1022100179,2021,2021-09-12,100720,Sue Bird,1611661328,1611661320,G,Guard,25.8,69.0,71.20675648439558,70.81163708682932,-2.2067564843955836,-1.8116370868293217,0.0,0.048,0.008806963658685059,0.07662465996348064
1022100187,2021,2021-09-17,100720,Sue Bird,1611661328,1611661317,G,Guard,28.45,69.0,73.33571454570185,73.38740668873658,-4.3357145457018476,-4.387406688736576,0.0,0.087,0.0076460709944063815,0.07285149147353166
1042100211,2021,2021-09-26,100720,Sue Bird,1611661328,1611661317,G,Guard,36.71666666666667,69.0,73.33571454570185,73.38740668873658,-4.3357145457018476,-4.387406688736576,0.0,0.067,0.006640580624147334,0.0747120796223076
1022200004,2022,2022-05-06,100720,Sue Bird,1611661328,1611661324,G,Guard,21.6,69.0,72.47823478296851,72.41264412202791,-3.4782347829685136,-3.4126441220279133,0.0,0.08,,
1022200008,2022,2022-05-08,100720,Sue Bird,1611661328,1611661319,G,Guard,29.916666666666668,69.0,72.29445733724442,72.30956930016913,-3.294457337244424,-3.30956930016913,0.0,0.036,,
1022200014,2022,2022-05-11,100720,Sue Bird,1611661328,1611661317,G,Guard,31.8,69.0,72.15494829555573,72.08049261204353,-3.1549482955557266,-3.0804926120435283,0.0,0.043,,
1022200018,2022,2022-05-14,100720,Sue Bird,1611661328,1611661317,G,Guard,31.2,69.0,72.15494829555573,72.08049261204353,-3.1549482955557266,-3.0804926120435283,0.0,0.054,0.0,0.05134988155140534
1022200028,2022,2022-05-18,100720,Sue Bird,1611661328,1611661329,G,Guard,21.933333333333334,69.0,72.88405895078421,73.07248250244056,-3.8840589507842083,-4.072482502440565,0.0,0.143,0.0,0.052155838740335546
1022200033,2022,2022-05-20,100720,Sue Bird,1611661328,1611661320,G,Guard,24.45,69.0,72.27554134573464,72.54211756792675,-3.275541345734638,-3.542117567926752,0.0,0.15,0.0,0.0756752897461348
1022200068,2022,2022-06-05,100720,Sue Bird,1611661328,1611661323,G,Guard,29.283333333333335,69.0,72.6590271241181,72.85989001168367,-3.659027124118097,-3.8598900116836745,0.0,0.091,0.0,0.09271242582833053
1022200070,2022,2022-06-07,100720,Sue Bird,1611661328,1611661330,G,Guard,25.816666666666666,69.0,72.02091029675793,72.11311737206222,-3.0209102967579327,-3.11311737206222,0.0,0.065,0.0,0.09235550591188899
1022200075,2022,2022-06-10,100720,Sue Bird,1611661328,1611661321,G,Guard,28.616666666666667,69.0,72.38901171458998,72.01472391458014,-3.3890117145899836,-3.014723914580145,0.0,0.0,0.0,0.08707117047918919
1022200080,2022,2022-06-12,100720,Sue Bird,1611661328,1611661321,G,Guard,25.166666666666668,69.0,72.38901171458998,72.01472391458014,-3.3890117145899836,-3.014723914580145,0.043,0.087,0.0,0.07125900414255248
1022200089,2022,2022-06-17,100720,Sue Bird,1611661328,1611661323,G,Guard,27.283333333333335,69.0,72.6590271241181,72.85989001168367,-3.659027124118097,-3.8598900116836745,0.0,0.053,0.007421767704355548,0.07397588820509199
1022200092,2022,2022-06-19,100720,Sue Bird,1611661328,1611661313,G,Guard,27.833333333333332,69.0,72.65471637817372,72.6974359752167,-3.654716378173717,-3.697435975216706,0.0,0.094,0.006193764289559677,0.07050522415707648
1022200104,2022,2022-06-23,100720,Sue Bird,1611661328,1611661322,G,Guard,26.55,69.0,71.50835716596852,71.0590602025369,-2.508357165968519,-2.059060202536898,0.0,0.1,0.005204567186645754,0.07425754069850628
1022200108,2022,2022-06-25,100720,Sue Bird,1611661328,1611661320,G,Guard,29.95,69.0,72.27554134573464,72.54211756792675,-3.275541345734638,-3.542117567926752,0.0,0.097,0.004397766392213001,0.07824808128916069
1022200118,2022,2022-06-29,100720,Sue Bird,1611661328,1611661319,G,Guard,25.116666666666667,69.0,72.29445733724442,72.30956930016913,-3.294457337244424,-3.30956930016913,0.0,0.067,0.0037330303619231386,0.08108249196323221
1022200122,2022,2022-07-01,100720,Sue Bird,1611661328,1611661325,G,Guard,20.683333333333334,69.0,71.7864484316272,71.60214338447061,-2.786448431627207,-2.602143384470608,0.0,0.038,0.0031807575875809485,0.07899909693234392
1022200125,2022,2022-07-03,100720,Sue Bird,1611661328,1611661330,G,Guard,19.4,69.0,72.02091029675793,72.11311737206222,-3.0209102967579327,-3.11311737206222,0.0,0.0,0.002718733380343657,0.07304373103725934
1022200129,2022,2022-07-05,100720,Sue Bird,1611661328,1611661325,G,Guard,22.8,69.0,71.7864484316272,71.60214338447061,-2.786448431627207,-2.602143384470608,0.0,0.036,0.002329966058853903,0.06259878786177817
1022200137,2022,2022-07-12,100720,Sue Bird,1611661328,1611661321,G,Guard,28.216666666666665,69.0,72.38901171458998,72.01472391458014,-3.3890117145899836,-3.014723914580145,0.038,0.0,0.0020012437876661482,0.05884610918067071
1022200153,2022,2022-07-17,100720,Sue Bird,1611661328,1611661325,G,Guard,24.1,69.0,71.7864484316272,71.60214338447061,-2.786448431627207,-2.602143384470608,0.038,0.043,0.007021699314183293,0.050639318026344436
1022200157,2022,2022-07-20,100720,Sue Bird,1611661328,1611661329,G,Guard,29.85,69.0,72.88405895078421,73.07248250244056,-3.8840589507842083,-4.072482502440565,0.036,0.0,0.011299164459593709,0.04958448558334491
1022200163,2022,2022-07-22,100720,Sue Bird,1611661328,1611661317,G,Guard,25.066666666666666,69.0,72.15494829555573,72.08049261204353,-3.1549482955557266,-3.0804926120435283,0.034,0.0,0.014680658820189327,0.0427964699269985
1022200167,2022,2022-07-24,100720,Sue Bird,1611661328,1611661330,G,Guard,21.1,69.0,72.02091029675793,72.11311737206222,-3.0209102967579327,-3.11311737206222,0.0,0.032,0.0173058834162515,0.036981036345112114
1022200170,2022,2022-07-28,100720,Sue Bird,1611661328,1611661323,G,Guard,29.283333333333335,69.0,72.6590271241181,72.85989001168367,-3.659027124118097,-3.8598900116836745,0.0,0.0,0.014969298354049504,0.03630851273921837
1022200175,2022,2022-07-30,100720,Sue Bird,1611661328,1611661322,G,Guard,29.233333333333334,69.0,71.50835716596852,71.0590602025369,-2.508357165968519,-2.059060202536898,0.0,0.069,0.012959381482904118,0.0314333949751977
1022200180,2022,2022-07-31,100720,Sue Bird,1611661328,1611661322,G,Guard,26.766666666666666,69.0,71.50835716596852,71.0590602025369,-2.508357165968519,-2.059060202536898,0.0,0.143,0.0112276812165892,0.03645324102354624
1022200188,2022,2022-08-03,100720,Sue Bird,1611661328,1611661324,G,Guard,26.383333333333333,69.0,72.47823478296851,72.41264412202791,-3.4782347829685136,-3.4126441220279133,0.0,0.174,0.009733618676810928,0.050631370795016784
1022200197,2022,2022-08-07,100720,Sue Bird,1611661328,1611661319,G,Guard,31.7,69.0,72.29445733724442,72.30956930016913,-3.294457337244424,-3.30956930016913,0.0,0.121,0.008443042412248964,0.0669887636547566
1022200200,2022,2022-08-09,100720,Sue Bird,1611661328,1611661329,G,Guard,28.983333333333334,69.0,72.88405895078421,73.07248250244056,-3.8840589507842083,-4.072482502440565,0.0,0.0,0.00732708733490671,0.07412767288794518
1022200209,2022,2022-08-12,100720,Sue Bird,1611661328,1611661324,G,Guard,20.783333333333335,69.0,72.47823478296851,72.41264412202791,-3.4782347829685136,-3.4126441220279133,0.0,0.174,0.006361265030276875,0.0643565105429295
1022200215,2022,2022-08-14,100720,Sue Bird,1611661328,1611661319,G,Guard,26.95,69.0,72.29445733724442,72.30956930016913,-3.294457337244424,-3.30956930016913,0.029,0.083,0.0055247320272105585,0.0787750887762909
1042200131,2022,2022-08-18,100720,Sue Bird,1611661328,1611661322,G,Guard,31.816666666666666,69.0,71.50835716596852,71.0590602025369,-2.508357165968519,-2.059060202536898,0.0,0.037,0.00860549790637776,0.07932954303664697
1042200132,2022,2022-08-21,100720,Sue Bird,1611661328,1611661322,G,Guard,33.1,69.0,71.50835716596852,71.0590602025369,-2.508357165968519,-2.059060202536898,0.042,0.091,0.007478171777264549,0.0737843438607494
1042200201,2022,2022-08-28,100720,Sue Bird,1611661328,1611661319,G,Guard,36.8,69.0,72.29445733724442,72.30956930016913,-3.294457337244424,-3.30956930016913,0.0,0.103,0.011993550478406653,0.07603611356876745
1042200202,2022,2022-08-31,100720,Sue Bird,1611661328,1611661319,G,Guard,32.95,69.0,72.29445733724442,72.30956930016913,-3.294457337244424,-3.30956930016913,0.0,0.129,0.010426932976874604,0.0795581812390995
1042200203,2022,2022-09-04,100720,Sue Bird,1611661328,1611661319,G,Guard,42.75,69.0,72.29445733724442,72.30956930016913,-3.294457337244424,-3.30956930016913,0.0,0.0,0.009066544340245454,0.08600879222564557
1042200204,2022,2022-09-06,100720,Sue Bird,1611661328,1611661319,G,Guard,36.36666666666667,69.0,72.29445733724442,72.30956930016913,-3.294457337244424,-3.30956930016913,0.0,0.0,0.007884848359883177,0.07479876112286842
1022100003,2021,2021-05-14,100940,Diana Taurasi,1611661317,1611661324,G,Guard,31.716666666666665,72.0,72.3981323448696,72.21947958596895,-0.3981323448695946,-0.2194795859689549,0.0,0.242,,
1022100008,2021,2021-05-16,100940,Diana Taurasi,1611661317,1611661323,G,Guard,28.966666666666665,72.0,72.8549625117579,72.83889875622441,-0.854962511757904,-0.8388987562244097,0.0,0.133,,
1022100010,2021,2021-05-18,100940,Diana Taurasi,1611661317,1611661322,G,Guard,27.183333333333334,72.0,71.20340073410202,71.01930132690875,0.7965992658979815,0.9806986730912541,0.0,0.026,,
1022100017,2021,2021-05-21,100940,Diana Taurasi,1611661317,1611661323,G,Guard,24.283333333333335,72.0,72.8549625117579,72.83889875622441,-0.854962511757904,-0.8388987562244097,0.0,0.037,0.0,0.12371931021797106
1022100089,2021,2021-06-27,100940,Diana Taurasi,1611661317,1611661320,G,Guard,31.883333333333333,72.0,71.20675648439558,70.81163708682932,0.7932435156044164,1.1883629131706783,0.0,0.118,0.0,0.09734612998283612
1022100095,2021,2021-06-30,100940,Diana Taurasi,1611661317,1611661324,G,Guard,31.75,72.0,72.3981323448696,72.21947958596895,-0.3981323448695946,-0.2194795859689549,0.0,0.13,0.0,0.10269339366178999
1022100100,2021,2021-07-03,100940,Diana Taurasi,1611661317,1611661324,G,Guard,23.166666666666668,72.0,72.3981323448696,72.21947958596895,-0.3981323448695946,-0.2194795859689549,0.038,0.136,0.0,0.10895277047655313
1022100123,2021,2021-08-15,100940,Diana Taurasi,1611661317,1611661330,G,Guard,27.266666666666666,72.0,71.35564030810654,71.054794735291,0.644359691893456,0.9452052647090028,0.04,0.108,0.007920317832394178,0.11459020874790617
1022100129,2021,2021-08-17,100940,Diana Taurasi,1611661317,1611661325,G,Guard,32.7,72.0,72.03979625318354,71.83161518114402,-0.039796253183538965,0.16838481885598355,0.0,0.212,0.014117234887923834,0.11331716069287776
1022100133,2021,2021-08-19,100940,Diana Taurasi,1611661317,1611661322,F,Guard,25.416666666666668,72.0,71.20340073410202,71.01930132690875,0.7965992658979815,0.9806986730912541,0.0,0.194,0.011553538258686777,0.1312380116600616
1022100137,2021,2021-08-21,100940,Diana Taurasi,1611661317,1611661330,G,Guard,31.0,72.0,71.35564030810654,71.054794735291,0.644359691893456,0.9452052647090028,0.0,0.303,0.0095594062326552,0.14207068370942194
1022100145,2021,2021-08-25,100940,Diana Taurasi,1611661317,1611661313,G,Guard,31.55,72.0,72.54404872416058,72.28468073653231,-0.5440487241605751,-0.28468073653230874,0.0,0.105,0.007977709800653918,0.16869799917088782
1022100149,2021,2021-08-27,100940,Diana Taurasi,1611661317,1611661313,G,Guard,32.46666666666667,72.0,72.54404872416058,72.28468073653231,-0.5440487241605751,-0.28468073653230874,0.026,0.167,0.006703601349998641,0.1585248841966118
1022100158,2021,2021-08-31,100940,Diana Taurasi,1611661317,1611661329,G,Guard,25.183333333333334,72.0,73.0362134478771,73.22205938420785,-1.0362134478771026,-1.2220593842078529,0.0,0.08,0.009694887503525214,0.15983867839272245
1022100163,2021,2021-09-04,100940,Diana Taurasi,1611661317,1611661325,G,Guard,22.85,72.0,72.03979625318354,71.83161518114402,-0.039796253183538965,0.16838481885598355,0.0,0.08,0.008229475187716146,0.14777081452611512
1022100167,2021,2021-09-06,100940,Diana Taurasi,1611661317,1611661325,G,Guard,27.166666666666668,72.0,72.03979625318354,71.83161518114402,-0.039796253183538965,0.16838481885598355,0.0,0.067,0.007011988413523714,0.13774465022283688
1042100211,2021,2021-09-26,100940,Diana Taurasi,1611661317,1611661328,G,Guard,32.85,72.0,72.70378929850943,72.9326719313572,-0.7037892985094345,-0.9326719313572056,0.0,0.103,0.005993454841344373,0.1274685634619014
1042100311,2021,2021-09-28,100940,Diana Taurasi,1611661317,1611661319,G,Guard,30.666666666666668,72.0,72.7021495762608,72.66246022451708,-0.7021495762607941,-0.6624602245170763,0.0,0.161,0.005136416265224516,0.12396966285378697
1042100312,2021,2021-09-30,100940,Diana Taurasi,1611661317,1611661319,G,Guard,27.016666666666666,72.0,72.7021495762608,72.66246022451708,-0.7021495762607941,-0.6624602245170763,0.0,0.261,0.004411747159400344,0.1291940722323249
1042100313,2021,2021-10-03,100940,Diana Taurasi,1611661317,1611661319,G,Guard,26.333333333333332,72.0,72.7021495762608,72.66246022451708,-0.7021495762607941,-0.6624602245170763,0.0,0.138,0.0037964764462300065,0.1475759795011717
1042100314,2021,2021-10-06,100940,Diana Taurasi,1611661317,1611661319,G,Guard,28.966666666666665,72.0,72.7021495762608,72.66246022451708,-0.7021495762607941,-0.6624602245170763,0.027,0.1,0.003272261259644399,0.14625373400536953
1042100315,2021,2021-10-08,100940,Diana Taurasi,1611661317,1611661319,G,Guard,35.78333333333333,72.0,72.7021495762608,72.66246022451708,-0.7021495762607941,-0.6624602245170763,0.0,0.029,0.006520540639058418,0.13992169149450823
1042100401,2021,2021-10-10,100940,Diana Taurasi,1611661317,1611661329,G,Guard,25.483333333333334,72.0,73.0362134478771,73.22205938420785,-1.0362134478771026,-1.2220593842078529,0.0,0.136,0.0056344916011560366,0.12484900604224702
1042100402,2021,2021-10-13,100940,Diana Taurasi,1611661317,1611661329,G,Guard,39.333333333333336,72.0,73.0362134478771,73.22205938420785,-1.0362134478771026,-1.2220593842078529,0.0,0.1,0.0048737405553007035,0.12635457760329905
1042100403,2021,2021-10-15,100940,Diana Taurasi,1611661317,1611661329,G,Guard,25.133333333333333,72.0,73.0362134478771,73.22205938420785,-1.0362134478771026,-1.2220593842078529,0.037,0.05,0.004219346933368891,0.12281596751590965
1042100404,2021,2021-10-17,100940,Diana Taurasi,1611661317,1611661329,F,Guard,33.416666666666664,72.0,73.0362134478771,73.22205938420785,-1.0362134478771026,-1.2220593842078529,0.0,0.067,0.0085996690745411,0.11308591747412154
1022200003,2022,2022-05-06,100940,Diana Taurasi,1611661317,1611661319,G,Guard,32.11666666666667,72.0,72.29445733724442,72.30956930016913,-0.2944573372444239,-0.3095693001691302,0.0,0.2,,
1022200014,2022,2022-05-11,100940,Diana Taurasi,1611661317,1611661328,G,Guard,29.533333333333335,72.0,72.42849816965415,72.4297984458205,-0.4284981696541479,-0.4297984458204951,0.0,0.056,,
1022200018,2022,2022-05-14,100940,Diana Taurasi,1611661317,1611661328,G,Guard,32.016666666666666,72.0,72.42849816965415,72.4297984458205,-0.4284981696541479,-0.4297984458204951,0.0,0.102,,
1022200026,2022,2022-05-17,100940,Diana Taurasi,1611661317,1611661319,G,Guard,28.05,72.0,72.29445733724442,72.30956930016913,-0.2944573372444239,-0.3095693001691302,0.0,0.0,0.0,0.1150211043431441
1022200030,2022,2022-05-19,100940,Diana Taurasi,1611661317,1611661321,G,Guard,35.03333333333333,72.0,72.38901171458998,72.01472391458014,-0.3890117145899836,-0.014723914580144992,0.0,0.091,0.0,0.08004074866386927
1022200034,2022,2022-05-21,100940,Diana Taurasi,1611661317,1611661319,G,Guard,30.95,72.0,72.29445733724442,72.30956930016913,-0.2944573372444239,-0.3095693001691302,0.0,0.107,0.0,0.08287808648818591
1022200043,2022,2022-05-25,100940,Diana Taurasi,1611661317,1611661320,G,Guard,35.11666666666667,72.0,72.27554134573464,72.54211756792675,-0.27554134573463784,-0.542117567926752,0.0,0.115,0.0,0.08840744975997021
1022200049,2022,2022-05-29,100940,Diana Taurasi,1611661317,1611661330,G,Guard,24.033333333333335,72.0,72.02091029675793,72.11311737206222,-0.020910296757932656,-0.11311737206222006,0.0,0.043,0.0,0.09395011949352142
1022200053,2022,2022-05-31,100940,Diana Taurasi,1611661317,1611661329,G,Guard,13.1,72.0,72.88405895078421,73.07248250244056,-0.8840589507842083,-1.0724825024405646,0.0,0.154,0.0,0.0841079501471709
1022200061,2022,2022-06-03,100940,Diana Taurasi,1611661317,1611661323,G,Guard,35.38333333333333,72.0,72.6590271241181,72.85989001168367,-0.6590271241180972,-0.8598900116836745,0.0,0.103,0.0,0.09680037993534721
1022200067,2022,2022-06-05,100940,Diana Taurasi,1611661317,1611661320,G,Guard,34.68333333333333,72.0,72.27554134573464,72.54211756792675,-0.27554134573463784,-0.542117567926752,0.0,0.069,0.0,0.09787042970221034
1022200077,2022,2022-06-10,100940,Diana Taurasi,1611661317,1611661330,G,Guard,34.333333333333336,72.0,72.02091029675793,72.11311737206222,-0.020910296757932656,-0.11311737206222006,0.0,0.075,0.0,0.09309353723222204
1022200081,2022,2022-06-12,100940,Diana Taurasi,1611661317,1611661322,G,Guard,36.38333333333333,72.0,71.50835716596852,71.0590602025369,0.4916428340314809,0.940939797463102,0.0,0.077,0.0,0.0902038446680816
1022200083,2022,2022-06-14,100940,Diana Taurasi,1611661317,1611661322,G,Guard,29.183333333333334,72.0,71.50835716596852,71.0590602025369,0.4916428340314809,0.940939797463102,0.0,0.214,0.0,0.08815701310923289
1022200087,2022,2022-06-15,100940,Diana Taurasi,1611661317,1611661325,G,Guard,31.566666666666666,72.0,71.7864484316272,71.60214338447061,0.2135515683727931,0.3978566155293919,0.0,0.026,0.0,0.10717857089222668
1022200090,2022,2022-06-17,100940,Diana Taurasi,1611661317,1611661321,G,Guard,27.816666666666666,72.0,72.38901171458998,72.01472391458014,-0.3890117145899836,-0.014723914580144992,0.04,0.077,0.0,0.09516883343574167
1022200099,2022,2022-06-21,100940,Diana Taurasi,1611661317,1611661324,G,Guard,31.383333333333333,72.0,72.47823478296851,72.41264412202791,-0.4782347829685136,-0.41264412202791334,0.0,0.133,0.005810241044979141,0.09252970089154827
1022200103,2022,2022-06-23,100940,Diana Taurasi,1611661317,1611661324,G,Guard,30.7,72.0,72.47823478296851,72.41264412202791,-0.4782347829685136,-0.41264412202791334,0.0,0.067,0.0049794012632640074,0.09831678170573727
1022200107,2022,2022-06-25,100940,Diana Taurasi,1611661317,1611661321,G,Guard,32.38333333333333,72.0,72.38901171458998,72.01472391458014,-0.3890117145899836,-0.014723914580144992,0.029,0.103,0.0042768845522607275,0.09389846686828211
1022200112,2022,2022-06-27,100940,Diana Taurasi,1611661317,1611661325,G,Guard,32.21666666666667,72.0,71.7864484316272,71.60214338447061,0.2135515683727931,0.3978566155293919,0.029,0.129,0.00772481761000892,0.09516778412028364
1022200117,2022,2022-06-29,100940,Diana Taurasi,1611661317,1611661325,G,Guard,28.8,72.0,71.7864484316272,71.60214338447061,0.2135515683727931,0.3978566155293919,0.037,0.115,0.01066248201124259,0.09983931616089506
1022200123,2022,2022-07-02,100940,Diana Taurasi,1611661317,1611661329,G,Guard,27.233333333333334,72.0,72.88405895078421,73.07248250244056,-0.8840589507842083,-1.0724825024405646,0.0,0.111,0.014268034884358231,0.10191478307458891
1022200128,2022,2022-07-04,100940,Diana Taurasi,1611661317,1611661320,G,Guard,33.516666666666666,72.0,72.27554134573464,72.54211756792675,-0.27554134573463784,-0.542117567926752,0.0,0.0,0.012329211206714718,0.10314933526304937
1022200135,2022,2022-07-07,100940,Diana Taurasi,1611661317,1611661313,G,Guard,33.86666666666667,72.0,72.65471637817372,72.6974359752167,-0.6547163781737169,-0.6974359752167061,0.031,0.054,0.010664560518770643,0.08922244172316954
1022200140,2022,2022-07-12,100940,Diana Taurasi,1611661317,1611661324,G,Guard,43.166666666666664,72.0,72.47823478296851,72.41264412202791,-0.4782347829685136,-0.41264412202791334,0.033,0.102,0.013394985280758368,0.08449314992953097
1022200145,2022,2022-07-14,100940,Diana Taurasi,1611661317,1611661322,G,Guard,35.05,72.0,71.50835716596852,71.0590602025369,0.4916428340314809,0.940939797463102,0.0,0.194,0.01601470978344433,0.08683250670896984
1022200152,2022,2022-07-17,100940,Diana Taurasi,1611661317,1611661330,G,Guard,31.55,72.0,72.02091029675793,72.11311737206222,-0.020910296757932656,-0.11311737206222006,0.0,0.061,0.013883639483949895,0.10109323731926659
1022200163,2022,2022-07-22,100940,Diana Taurasi,1611661317,1611661328,G,Guard,35.05,72.0,72.42849816965415,72.4297984458205,-0.4284981696541479,-0.4297984458204951,0.0,0.149,0.012042813766541417,0.09577729243055143
1022200172,2022,2022-07-28,100940,Diana Taurasi,1611661317,1611661320,G,Guard,34.68333333333333,72.0,72.27554134573464,72.54211756792675,-0.27554134573463784,-0.542117567926752,0.0,0.167,0.010451060638692415,0.10281197825137126
