arm,target,season,partition,cell,n_rows,n_scoreable,n_distinct_pred,sd_pred,sd_truth,sd_ratio,top1_share,top1_value,D1_flag,D2_flag,D3_flag,D4_flag,D5_flag,D6_flag,any_flag,top2_share,share_at_cell_min,share_at_cell_max,share_at_zero,share_at_one,dup_cluster_size,n_distinct_pred_vectors,dup_cluster_players,dup_cluster_games,dup_cluster_seasons,n_distinct_pred_sd,sd_null_share,sd_zero_share,corr_sd_absresid,modal_value,modal_share,modal_n_seasons,q_cross_rows,point_outside_interval_rows,cov90,cov50,quantiles_present
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P11_candidate_at_cutoff,nan,7866,4900,4246,5.333080995123799,7.695894585625094,0.6929773966869666,0.2800661072972286,8.722116603,False,False,True,True,True,False,True,0.28896516653953724,0.00889905924230867,0.0002542588354945334,0.00889905924230867,0.0,2203,4246,275,171,1,1,0.0,0.0,,8.722116603,0.2800661072972286,1,0,0,0.8759183673469387,0.46183673469387754,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P12_exact_cutoff_ok,False,7866,4900,4246,5.333080995123799,7.695894585625094,0.6929773966869666,0.2800661072972286,8.722116603,False,False,True,True,True,False,True,0.28896516653953724,0.00889905924230867,0.0002542588354945334,0.00889905924230867,0.0,2203,4246,275,171,1,1,0.0,0.0,,8.722116603,0.2800661072972286,1,0,0,0.8759183673469387,0.46183673469387754,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P13_tip_time_quality,nan,462,115,1,0.0,7.63165154230445,0.0,1.0,8.722116603,True,False,True,True,True,True,True,1.0,1.0,1.0,0.0,0.0,462,1,269,6,1,1,0.0,0.0,2.7577688981256486e-16,8.722116603,1.0,1,0,0,0.6608695652173913,0.21739130434782608,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P13_tip_time_quality,none,7404,4785,4246,5.494992741348571,7.698198277602994,0.7138024435322234,0.23514316585629388,8.722116603,False,False,True,True,True,False,True,0.24459751485683415,0.00945434900054025,0.0002701242571582928,0.00945434900054025,0.0,1741,4246,275,165,1,1,0.0,0.0,,8.722116603,0.23514316585629388,1,0,0,0.8810867293625915,0.4677115987460815,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P14_player_season_game_index_bin,0,275,83,1,1.7795954142665447e-15,7.797465625020506,2.282274138607523e-16,1.0,8.722116603,True,False,True,True,True,True,True,1.0,1.0,1.0,0.0,0.0,275,1,275,12,1,1,0.0,0.0,,8.722116603,1.0,1,0,0,0.6506024096385542,0.21686746987951808,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P14_player_season_game_index_bin,1,275,83,1,1.7795954142665447e-15,7.551935957283351,2.356475775658877e-16,1.0,8.722116603,True,False,True,True,True,True,True,1.0,1.0,1.0,0.0,0.0,275,1,275,18,1,1,0.0,0.0,,8.722116603,1.0,1,0,0,0.6867469879518072,0.25301204819277107,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P14_player_season_game_index_bin,10-19,1601,1064,999,5.682413148435685,7.644337666886952,0.7433493124002418,0.19237976264834478,8.722116603,False,True,True,True,True,False,True,0.20799500312304808,0.01561524047470331,0.0012492192379762648,0.01561524047470331,0.0,308,999,54,101,1,1,0.0,0.0,,8.722116603,0.19237976264834478,1,0,0,0.8843984962406015,0.49530075187969924,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P14_player_season_game_index_bin,2,275,82,1,1.7795954142665447e-15,8.50655556049356,2.0920282029678423e-16,1.0,8.722116603,True,False,True,True,True,True,True,1.0,1.0,1.0,0.0,0.0,275,1,275,25,1,1,0.0,0.0,,8.722116603,1.0,1,0,0,0.6341463414634146,0.18292682926829268,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P14_player_season_game_index_bin,20+,3890,3001,2903,6.0363640383038915,7.645410148949666,0.7895409037189683,0.015938303341902313,8.722116603,False,False,True,True,True,False,True,0.02365038560411311,0.005912596401028277,0.0002570694087403599,0.005912596401028277,0.0,62,2903,10,50,1,1,0.0,0.0,,8.722116603,0.015938303341902313,1,0,0,0.9016994335221593,0.48483838720426525,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P14_player_season_game_index_bin,3-4,541,165,82,3.168865517339856,8.835768535738534,0.3586406213022179,0.8280961182994455,8.722116603,False,False,True,True,True,True,True,0.833641404805915,0.005545286506469501,0.0036968576709796672,0.005545286506469501,0.0,448,82,232,41,1,1,0.0,0.0,,8.722116603,0.8280961182994455,1,0,0,0.7333333333333333,0.24848484848484848,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P14_player_season_game_index_bin,5-9,1009,422,340,4.802423494790692,7.546397855171253,0.6363862053071822,0.5550049554013875,8.722116603,False,True,True,True,True,False,True,0.5738354806739346,0.018830525272547076,0.0019821605550049554,0.018830525272547076,0.0,560,340,142,76,1,1,0.0,0.0,,8.722116603,0.5550049554013875,1,0,0,0.8554502369668247,0.44075829383886256,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P15_universe_tier,A,6096,4769,4243,5.960718775086664,7.700747158240146,0.7740442131914987,0.0984251968503937,8.722116603,False,True,True,True,True,False,True,0.10958005249343832,0.01115485564304462,0.00016404199475065617,0.01115485564304462,0.0,600,4243,157,163,1,1,0.0,0.0,-3.9603219713803105e-17,8.722116603,0.0984251968503937,1,0,0,0.8815265254770392,0.46760327112602224,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P15_universe_tier,B,1770,131,109,1.935961532681065,7.524132246305504,0.2573003064415382,0.9056497175141243,8.722116603,False,False,True,True,True,True,True,0.9096045197740112,0.0011299435028248588,0.0005649717514124294,0.0011299435028248588,0.0,1603,109,273,42,1,1,0.0,0.0,,8.722116603,0.9056497175141243,1,0,0,0.6717557251908397,0.25190839694656486,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P16_evaluation_tier,A_primary,6096,4769,4243,5.960718775086664,7.700747158240146,0.7740442131914987,0.0984251968503937,8.722116603,False,True,True,True,True,False,True,0.10958005249343832,0.01115485564304462,0.00016404199475065617,0.01115485564304462,0.0,600,4243,157,163,1,1,0.0,0.0,-3.9603219713803105e-17,8.722116603,0.0984251968503937,1,0,0,0.8815265254770392,0.46760327112602224,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P16_evaluation_tier,B_s2_weak_fallback,1026,6,81,1.8238904878002622,7.713624310270756,0.23645052110870068,0.8966861598440545,8.722116603,False,False,True,True,True,True,True,0.9015594541910331,0.001949317738791423,0.0009746588693957114,0.001949317738791423,0.0,920,81,174,33,1,1,0.0,0.0,,8.722116603,0.8966861598440545,1,0,0,0.5,0.16666666666666666,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P16_evaluation_tier,B_transaction_sensitivity,744,125,52,2.081542563690029,7.45029118287852,0.27939076642717164,0.918010752688172,8.722116603,False,False,True,True,True,True,True,0.9220430107526881,0.0013440860215053765,0.0013440860215053765,0.0,0.0,683,52,210,37,1,1,0.0,0.0,4.852383335343055e-16,8.722116603,0.918010752688172,1,0,0,0.68,0.256,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P17_fit_eligible,False,1770,131,109,1.935961532681065,7.524132246305504,0.2573003064415382,0.9056497175141243,8.722116603,False,False,True,True,True,True,True,0.9096045197740112,0.0011299435028248588,0.0005649717514124294,0.0011299435028248588,0.0,1603,109,273,42,1,1,0.0,0.0,,8.722116603,0.9056497175141243,1,0,0,0.6717557251908397,0.25190839694656486,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P17_fit_eligible,True,6096,4769,4243,5.960718775086664,7.700747158240146,0.7740442131914987,0.0984251968503937,8.722116603,False,True,True,True,True,False,True,0.10958005249343832,0.01115485564304462,0.00016404199475065617,0.01115485564304462,0.0,600,4243,157,163,1,1,0.0,0.0,-3.9603219713803105e-17,8.722116603,0.0984251968503937,1,0,0,0.8815265254770392,0.46760327112602224,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P18_candidate_source,S1,5765,4499,4142,6.0219582816431565,7.6621238408783965,0.7859385213164071,0.06782307025151778,8.722116603,False,True,True,True,True,False,True,0.0792714657415438,0.01144839549002602,0.00017346053772766696,0.01144839549002602,0.0,391,4142,93,158,1,1,0.0,0.0,-1.7501000549169509e-16,8.722116603,0.06782307025151778,1,0,0,0.8890864636585908,0.47832851744832183,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P18_candidate_source,S1|S2,285,252,107,4.788196249601429,8.209071644792447,0.5832810891154662,0.5929824561403508,8.722116603,False,False,True,True,True,True,True,0.6,0.007017543859649123,0.007017543859649123,0.007017543859649123,0.0,169,107,75,27,1,1,0.0,0.0,5.678731942605681e-17,8.722116603,0.5929824561403508,1,0,0,0.7579365079365079,0.3055555555555556,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P18_candidate_source,S1|S_TX,38,15,4,2.8036151382374417,1.791514389985135,1.564941456183729,0.8421052631578947,8.722116603,False,False,False,False,False,False,False,0.9210526315789473,0.05263157894736842,0.8421052631578947,0.0,0.0,32,4,18,23,1,1,0.0,0.0,,8.722116603,0.8421052631578947,1,0,0,0.7333333333333333,0.06666666666666667,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P18_candidate_source,S2,1026,6,81,1.8238904878002622,7.713624310270756,0.23645052110870068,0.8966861598440545,8.722116603,False,False,True,True,True,True,True,0.9015594541910331,0.001949317738791423,0.0009746588693957114,0.001949317738791423,0.0,920,81,174,33,1,1,0.0,0.0,,8.722116603,0.8966861598440545,1,0,0,0.5,0.16666666666666666,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P18_candidate_source,S_TX,193,62,13,1.741607827413874,6.639723892496437,0.2623012425836062,0.927461139896373,8.722116603,False,False,True,True,True,True,True,0.9430051813471503,0.0051813471502590676,0.0051813471502590676,0.0,0.0,179,13,93,37,1,1,0.0,0.0,-3.734646075840092e-16,8.722116603,0.927461139896373,1,0,0,0.6935483870967742,0.2903225806451613,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P18_candidate_source,S_TX|S2,551,63,41,2.1777769571741206,7.959896923791061,0.2735936128349901,0.9147005444646098,8.722116603,False,False,True,True,True,True,True,0.9201451905626135,0.0018148820326678765,0.0018148820326678765,0.0,0.0,504,41,154,28,1,1,0.0,0.0,-2.776309623962568e-16,8.722116603,0.9147005444646098,1,0,0,0.6666666666666666,0.2222222222222222,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P19_team_assignment_confidence,probable,744,125,52,2.081542563690029,7.45029118287852,0.27939076642717164,0.918010752688172,8.722116603,False,False,True,True,True,True,True,0.9220430107526881,0.0013440860215053765,0.0013440860215053765,0.0,0.0,683,52,210,37,1,1,0.0,0.0,4.852383335343055e-16,8.722116603,0.918010752688172,1,0,0,0.68,0.256,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P19_team_assignment_confidence,verified,6096,4769,4243,5.960718775086664,7.700747158240146,0.7740442131914987,0.0984251968503937,8.722116603,False,True,True,True,True,False,True,0.10958005249343832,0.01115485564304462,0.00016404199475065617,0.01115485564304462,0.0,600,4243,157,163,1,1,0.0,0.0,-3.9603219713803105e-17,8.722116603,0.0984251968503937,1,0,0,0.8815265254770392,0.46760327112602224,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P19_team_assignment_confidence,weak,1026,6,81,1.8238904878002622,7.713624310270756,0.23645052110870068,0.8966861598440545,8.722116603,False,False,True,True,True,True,True,0.9015594541910331,0.001949317738791423,0.0009746588693957114,0.001949317738791423,0.0,920,81,174,33,1,1,0.0,0.0,,8.722116603,0.8966861598440545,1,0,0,0.5,0.16666666666666666,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P20_roster_evidence_regime,captured_asof,6096,4769,4243,5.960718775086664,7.700747158240146,0.7740442131914987,0.0984251968503937,8.722116603,False,True,True,True,True,False,True,0.10958005249343832,0.01115485564304462,0.00016404199475065617,0.01115485564304462,0.0,600,4243,157,163,1,1,0.0,0.0,-3.9603219713803105e-17,8.722116603,0.0984251968503937,1,0,0,0.8815265254770392,0.46760327112602224,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P20_roster_evidence_regime,retrospective_effective_date,744,125,52,2.081542563690029,7.45029118287852,0.27939076642717164,0.918010752688172,8.722116603,False,False,True,True,True,True,True,0.9220430107526881,0.0013440860215053765,0.0013440860215053765,0.0,0.0,683,52,210,37,1,1,0.0,0.0,4.852383335343055e-16,8.722116603,0.918010752688172,1,0,0,0.68,0.256,True
cbs_v15_player_oof_v5,player_scoring_distribution,2024,P20_roster_evidence_regime,weak_prior_season,1026,6,81,1.8238904878002622,7.713624310270756,0.23645052110870068,0.8966861598440545,8.722116603,False,False,True,True,True,True,True,0.9015594541910331,0.001949317738791423,0.0009746588693957114,0.001949317738791423,0.0,920,81,174,33,1,1,0.0,0.0,,8.722116603,0.8966861598440545,1,0,0,0.5,0.16666666666666666,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P01_global,ALL,21617,14262,12616,8.537706928955718,10.756110211560708,0.7937541323981003,0.10191053337650922,21.51752394,False,False,True,True,True,False,True,0.18582597030115186,4.625988805107092e-05,4.625988805107092e-05,0.0,0.0,2203,12616,275,171,1,3,0.0,0.0,-0.0064141782387257115,21.51752394,0.10191053337650922,1,0,0,0.8674099004347217,0.4964941803393633,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P02_is_fallback,False,16239,12832,12613,9.824956015135566,10.71341448904961,0.9170704657397364,0.002647946302112199,19.590393463,False,False,False,True,False,False,True,0.005049572017981402,6.158014656074881e-05,6.158014656074881e-05,0.0,0.0,43,12613,1,43,1,3,0.0,0.0,0.0004472137502055909,19.590393463,0.002647946302112199,1,0,0,0.9022755610972568,0.5280548628428927,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P02_is_fallback,True,5378,1430,3,0.08777344736607964,10.909187310412344,0.008045828242613793,0.4096318333953142,21.51752394,True,True,True,False,True,True,True,0.746931944960952,0.4096318333953142,0.25306805503904795,0.0,0.0,2203,3,275,171,1,3,0.0,0.0,-0.09208414423841571,21.51752394,0.4096318333953142,1,0,0,0.5545454545454546,0.21328671328671328,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P03_fallback_level,0,16239,12832,12613,9.824956015135566,10.71341448904961,0.9170704657397364,0.002647946302112199,19.590393463,False,False,False,True,False,False,True,0.005049572017981402,6.158014656074881e-05,6.158014656074881e-05,0.0,0.0,43,12613,1,43,1,3,0.0,0.0,0.0004472137502055909,19.590393463,0.002647946302112199,1,0,0,0.9022755610972568,0.5280548628428927,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P03_fallback_level,2,1815,952,3,0.09103104031368082,11.112056682380713,0.008192096469235953,0.3840220385674931,21.51752394,True,True,True,False,True,True,True,0.6991735537190082,0.3840220385674931,0.30082644628099175,0.0,0.0,697,3,157,137,1,3,0.0,0.0,-0.10035157327887688,21.51752394,0.3840220385674931,1,0,0,0.5409663865546218,0.20588235294117646,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P03_fallback_level,3,3563,478,3,0.08575783411651827,10.483083815620844,0.008180592240303422,0.4226775189447095,21.51752394,True,True,True,False,True,True,True,0.7712601740106652,0.4226775189447095,0.22873982598933484,0.0,0.0,1506,3,275,105,1,3,0.0,0.0,-0.07449619482850371,21.51752394,0.4226775189447095,1,0,0,0.5815899581589958,0.2280334728033473,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P04_component_id,e_minutes_given_active/prefix_mean,5378,1430,3,0.08777344736607964,10.909187310412344,0.008045828242613793,0.4096318333953142,21.51752394,True,True,True,False,True,True,True,0.746931944960952,0.4096318333953142,0.25306805503904795,0.0,0.0,2203,3,275,171,1,3,0.0,0.0,-0.09208414423841571,21.51752394,0.4096318333953142,1,0,0,0.5545454545454546,0.21328671328671328,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P04_component_id,e_minutes_given_active/walk_forward_active_ewma,16239,12832,12613,9.824956015135566,10.71341448904961,0.9170704657397364,0.002647946302112199,19.590393463,False,False,False,True,False,False,True,0.005049572017981402,6.158014656074881e-05,6.158014656074881e-05,0.0,0.0,43,12613,1,43,1,3,0.0,0.0,0.0004472137502055909,19.590393463,0.002647946302112199,1,0,0,0.9022755610972568,0.5280548628428927,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P05_is_cold_start,False,18054,13784,12616,9.327936042241236,10.753930127863468,0.8673978658344192,0.038606403013182675,21.51752394,False,False,True,True,True,False,True,0.07028913260219342,5.538938739337543e-05,5.538938739337543e-05,0.0,0.0,697,12616,157,137,1,3,0.0,0.0,-0.005547480085359025,21.51752394,0.038606403013182675,1,0,0,0.8773215322112594,0.5058038305281486,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P05_is_cold_start,True,3563,478,3,0.08575783411651827,10.483083815620844,0.008180592240303422,0.4226775189447095,21.51752394,True,True,True,False,True,True,True,0.7712601740106652,0.4226775189447095,0.22873982598933484,0.0,0.0,1506,3,275,105,1,3,0.0,0.0,-0.07449619482850371,21.51752394,0.4226775189447095,1,0,0,0.5815899581589958,0.2280334728033473,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P06_n_prior_games_bin,0,3563,478,3,0.08575783411651827,10.483083815620844,0.008180592240303422,0.4226775189447095,21.51752394,True,True,True,False,True,True,True,0.7712601740106652,0.4226775189447095,0.22873982598933484,0.0,0.0,1506,3,275,105,1,3,0.0,0.0,-0.07449619482850371,21.51752394,0.4226775189447095,1,0,0,0.5815899581589958,0.2280334728033473,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P06_n_prior_games_bin,1,891,472,3,0.0897002241335407,11.145345528708855,0.008048222812158263,0.3950617283950617,21.51752394,True,True,True,False,True,True,True,0.7205387205387206,0.3950617283950617,0.27946127946127947,0.0,0.0,352,3,156,86,1,3,0.0,0.0,-0.08798373943248076,21.51752394,0.3950617283950617,1,0,0,0.5360169491525424,0.2097457627118644,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P06_n_prior_games_bin,10-19,5030,3860,3772,9.751337605845563,10.653020709339506,0.9153589270033582,0.006759443339960238,32.870581361,False,False,False,True,False,False,True,0.011928429423459244,0.00019880715705765408,0.00019880715705765408,0.0,0.0,34,3772,1,34,1,3,0.0,0.0,-0.004397475418998035,32.870581361,0.006759443339960238,1,0,0,0.8994818652849741,0.5235751295336788,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P06_n_prior_games_bin,2,924,480,3,0.09219993942054194,11.049665816149075,0.008344138271203807,0.37337662337662336,21.51752394,True,True,True,False,True,True,True,0.6948051948051948,0.37337662337662336,0.32142857142857145,0.0,0.0,345,3,156,101,1,3,0.0,0.0,-0.11401871161374304,21.51752394,0.37337662337662336,1,0,0,0.5458333333333333,0.20208333333333334,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P06_n_prior_games_bin,20+,6651,5912,5829,9.225969879952885,10.440119092643345,0.8837035093262477,0.003458126597504135,16.664049251,False,False,False,True,False,False,True,0.005863779882724403,0.0004510599909788002,0.00015035333032626674,0.0,0.0,23,5829,1,23,1,3,0.0,0.0,-0.0007871624994168284,16.664049251,0.003458126597504135,1,0,0,0.905446549391069,0.5241880920162382,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P06_n_prior_games_bin,3-4,1512,887,866,10.147382361157923,11.129760743706894,0.9117340969701943,0.025793650793650792,20.183561644,False,False,False,True,True,False,True,0.046957671957671955,0.0006613756613756613,0.0013227513227513227,0.0,0.0,39,866,1,39,1,3,0.0,0.0,0.001114621592551701,20.183561644,0.025793650793650792,1,0,0,0.8895152198421646,0.5580608793686584,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P06_n_prior_games_bin,5-9,3046,2173,2146,10.182750169717426,10.851082457720095,0.9384086987997057,0.014116874589625739,19.590393463,False,False,False,True,True,False,True,0.024294156270518712,0.002954694681549573,0.00032829940906106366,0.0,0.0,43,2146,1,43,1,3,0.0,0.0,0.012195327883085716,19.590393463,0.014116874589625739,1,0,0,0.9038196042337782,0.5342843994477681,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P07_n_prior_appearances_bin,0,3563,478,3,0.08575783411651827,10.483083815620844,0.008180592240303422,0.4226775189447095,21.51752394,True,True,True,False,True,True,True,0.7712601740106652,0.4226775189447095,0.22873982598933484,0.0,0.0,1506,3,275,105,1,3,0.0,0.0,-0.07449619482850371,21.51752394,0.4226775189447095,1,0,0,0.5815899581589958,0.2280334728033473,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P07_n_prior_appearances_bin,1,891,472,3,0.0897002241335407,11.145345528708855,0.008048222812158263,0.3950617283950617,21.51752394,True,True,True,False,True,True,True,0.7205387205387206,0.3950617283950617,0.27946127946127947,0.0,0.0,352,3,156,86,1,3,0.0,0.0,-0.08798373943248076,21.51752394,0.3950617283950617,1,0,0,0.5360169491525424,0.2097457627118644,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P07_n_prior_appearances_bin,10-19,5030,3860,3772,9.751337605845563,10.653020709339506,0.9153589270033582,0.006759443339960238,32.870581361,False,False,False,True,False,False,True,0.011928429423459244,0.00019880715705765408,0.00019880715705765408,0.0,0.0,34,3772,1,34,1,3,0.0,0.0,-0.004397475418998035,32.870581361,0.006759443339960238,1,0,0,0.8994818652849741,0.5235751295336788,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P07_n_prior_appearances_bin,2,924,480,3,0.09219993942054194,11.049665816149075,0.008344138271203807,0.37337662337662336,21.51752394,True,True,True,False,True,True,True,0.6948051948051948,0.37337662337662336,0.32142857142857145,0.0,0.0,345,3,156,101,1,3,0.0,0.0,-0.11401871161374304,21.51752394,0.37337662337662336,1,0,0,0.5458333333333333,0.20208333333333334,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P07_n_prior_appearances_bin,20+,6651,5912,5829,9.225969879952885,10.440119092643345,0.8837035093262477,0.003458126597504135,16.664049251,False,False,False,True,False,False,True,0.005863779882724403,0.0004510599909788002,0.00015035333032626674,0.0,0.0,23,5829,1,23,1,3,0.0,0.0,-0.0007871624994168284,16.664049251,0.003458126597504135,1,0,0,0.905446549391069,0.5241880920162382,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P07_n_prior_appearances_bin,3-4,1512,887,866,10.147382361157923,11.129760743706894,0.9117340969701943,0.025793650793650792,20.183561644,False,False,False,True,True,False,True,0.046957671957671955,0.0006613756613756613,0.0013227513227513227,0.0,0.0,39,866,1,39,1,3,0.0,0.0,0.001114621592551701,20.183561644,0.025793650793650792,1,0,0,0.8895152198421646,0.5580608793686584,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P07_n_prior_appearances_bin,5-9,3046,2173,2146,10.182750169717426,10.851082457720095,0.9384086987997057,0.014116874589625739,19.590393463,False,False,False,True,True,False,True,0.024294156270518712,0.002954694681549573,0.00032829940906106366,0.0,0.0,43,2146,1,43,1,3,0.0,0.0,0.012195327883085716,19.590393463,0.014116874589625739,1,0,0,0.9038196042337782,0.5342843994477681,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P08_residual_pool_n_bin,50+,21617,14262,12616,8.537706928955718,10.756110211560708,0.7937541323981003,0.10191053337650922,21.51752394,False,False,True,True,True,False,True,0.18582597030115186,4.625988805107092e-05,4.625988805107092e-05,0.0,0.0,2203,12616,275,171,1,3,0.0,0.0,-0.0064141782387257115,21.51752394,0.10191053337650922,1,0,0,0.8674099004347217,0.4964941803393633,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P09_selected_alpha_isnull,False,21617,14262,12616,8.537706928955718,10.756110211560708,0.7937541323981003,0.10191053337650922,21.51752394,False,False,True,True,True,False,True,0.18582597030115186,4.625988805107092e-05,4.625988805107092e-05,0.0,0.0,2203,12616,275,171,1,3,0.0,0.0,-0.0064141782387257115,21.51752394,0.10191053337650922,1,0,0,0.8674099004347217,0.4964941803393633,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P10_team_prior_games_bin,null,21617,14262,12616,8.537706928955718,10.756110211560708,0.7937541323981003,0.10191053337650922,21.51752394,False,False,True,True,True,False,True,0.18582597030115186,4.625988805107092e-05,4.625988805107092e-05,0.0,0.0,2203,12616,275,171,1,3,0.0,0.0,-0.0064141782387257115,21.51752394,0.10191053337650922,1,0,0,0.8674099004347217,0.4964941803393633,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P11_candidate_at_cutoff,nan,21617,14262,12616,8.537706928955718,10.756110211560708,0.7937541323981003,0.10191053337650922,21.51752394,False,False,True,True,True,False,True,0.18582597030115186,4.625988805107092e-05,4.625988805107092e-05,0.0,0.0,2203,12616,275,171,1,3,0.0,0.0,-0.0064141782387257115,21.51752394,0.10191053337650922,1,0,0,0.8674099004347217,0.4964941803393633,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P12_exact_cutoff_ok,False,21617,14262,12616,8.537706928955718,10.756110211560708,0.7937541323981003,0.10191053337650922,21.51752394,False,False,True,True,True,False,True,0.18582597030115186,4.625988805107092e-05,4.625988805107092e-05,0.0,0.0,2203,12616,275,171,1,3,0.0,0.0,-0.0064141782387257115,21.51752394,0.10191053337650922,1,0,0,0.8674099004347217,0.4964941803393633,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P13_tip_time_quality,nan,1071,329,3,0.08654445506405917,10.170885371026776,0.008509038486520893,0.43137254901960786,21.51752394,True,True,True,False,True,True,True,0.7675070028011205,0.43137254901960786,0.23249299719887956,0.0,0.0,462,3,269,6,1,3,0.0,0.0,-0.08966231947181684,21.51752394,0.43137254901960786,1,0,0,0.6170212765957447,0.23404255319148937,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P13_tip_time_quality,none,20546,13933,12616,8.753855771559955,10.769751038540063,0.8128187680693703,0.08473668840650249,21.51752394,False,False,True,True,True,False,True,0.15550472111359875,4.867127421395892e-05,4.867127421395892e-05,0.0,0.0,1741,12616,275,165,1,3,0.0,0.0,-0.0037699494229639224,21.51752394,0.08473668840650249,1,0,0,0.8733223282853657,0.5026914519486112,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P14_player_season_game_index_bin,0,734,273,3,0.08978216536496322,10.584945042503822,0.008482062495784641,0.3746594005449591,21.51752394,True,True,True,False,True,True,True,0.7084468664850136,0.3746594005449591,0.29155313351498635,0.0,0.0,275,3,275,12,1,3,0.0,0.0,-0.09762316827246859,21.51752394,0.3746594005449591,1,0,0,0.5824175824175825,0.21978021978021978,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P14_player_season_game_index_bin,1,734,283,3,0.08978216536496322,10.860450463848485,0.00826689147598655,0.3746594005449591,21.51752394,True,True,True,False,True,True,True,0.7084468664850136,0.3746594005449591,0.29155313351498635,0.0,0.0,275,3,275,18,1,3,0.0,0.0,-0.11052631795827932,21.51752394,0.3746594005449591,1,0,0,0.6042402826855123,0.2332155477031802,True
cbs_v15_player_oof_v5,e_minutes_given_active,ALL,P14_player_season_game_index_bin,10-19,4751,3362,3289,9.17902009057784,10.657247095734386,0.8612937288703559,0.06482845716691223,21.51752394,False,False,True,True,True,False,True,0.10671437592085876,0.00021048200378867606,0.00021048200378867606,0.0,0.0,308,3289,54,101,1,3,0.0,0.0,0.0044871936202702765,21.51752394,0.06482845716691223,1,0,0,0.8851873884592505,0.5362879238548484,True
