SEASON_ID,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,team_min,team_fgm,team_fga,team_fg_pct,team_fg3m,team_fg3a,team_fg3_pct,team_ftm,team_fta,team_ft_pct,team_oreb,team_dreb,team_reb,team_ast,team_stl,team_blk,team_tov,team_pf,team_pts,team_plus_minus,team_video_available,year,season_type
22021,1611661319,LVA,Las Vegas Aces,1022100151,2021-08-28,LVA @ IND,W,200,31,64,0.484,7,12,0.583,18,22,0.818,7,31,38,23,12,4,16,17,87,16,1,2021,regular
22021,1611661320,LAS,Los Angeles Sparks,1022100152,2021-08-28,LAS @ CON,L,200,20,53,0.377,8,21,0.381,13,18,0.722,3,15,18,12,10,3,16,21,61,-15,1,2021,regular
22021,1611661322,WAS,Washington Mystics,1022100153,2021-08-28,WAS vs. DAL,W,200,23,62,0.371,9,31,0.29,21,29,0.724,5,17,22,14,10,4,13,18,76,1,1,2021,regular
22021,1611661329,CHI,Chicago Sky,1022100154,2021-08-29,CHI @ SEA,W,200,41,73,0.562,15,22,0.682,10,11,0.909,10,26,36,26,8,3,10,13,107,32,1,2021,regular
22021,1611661328,SEA,Seattle Storm,1022100154,2021-08-29,SEA vs. CHI,L,200,29,64,0.453,5,17,0.294,12,14,0.857,3,19,22,22,3,2,12,9,75,-32,1,2021,regular
22021,1611661329,CHI,Chicago Sky,1022100158,2021-08-31,CHI @ PHO,L,200,32,71,0.451,6,20,0.3,13,15,0.867,11,21,32,13,2,4,11,16,83,-20,1,2021,regular
22021,1611661323,CON,Connecticut Sun,1022100156,2021-08-31,CON @ WAS,W,200,34,69,0.493,8,20,0.4,9,12,0.75,16,22,38,20,7,4,17,15,85,10,1,2021,regular
22021,1611661325,IND,Indiana Fever,1022100155,2021-08-31,IND vs. LAS,W,200,24,60,0.4,6,17,0.353,20,24,0.833,14,25,39,11,6,3,16,14,74,2,1,2021,regular
22021,1611661320,LAS,Los Angeles Sparks,1022100155,2021-08-31,LAS @ IND,L,200,28,59,0.475,6,17,0.353,10,15,0.667,3,17,20,21,7,1,12,17,72,-2,1,2021,regular
22021,1611661324,MIN,Minnesota Lynx,1022100157,2021-08-31,MIN vs. NYL,W,200,24,69,0.348,5,26,0.192,21,24,0.875,10,33,43,10,5,3,15,21,74,8,1,2021,regular
22021,1611661313,NYL,New York Liberty,1022100157,2021-08-31,NYL @ MIN,L,200,23,71,0.324,5,24,0.208,15,17,0.882,8,30,38,12,9,4,14,21,66,-8,1,2021,regular
22021,1611661317,PHO,Phoenix Mercury,1022100158,2021-08-31,PHO vs. CHI,W,200,39,75,0.52,14,27,0.519,11,12,0.917,9,26,35,26,8,5,10,11,103,20,1,2021,regular
22021,1611661322,WAS,Washington Mystics,1022100156,2021-08-31,WAS vs. CON,L,200,25,55,0.455,9,26,0.346,16,18,0.889,3,17,20,19,9,2,17,18,75,-10,1,2021,regular
22021,1611661330,ATL,Atlanta Dream,1022100159,2021-09-02,ATL @ DAL,L,200,28,65,0.431,7,21,0.333,5,8,0.625,7,27,34,19,5,9,14,14,68,-4,1,2021,regular
22021,1611661329,CHI,Chicago Sky,1022100161,2021-09-02,CHI @ LVA,L,200,30,68,0.441,8,24,0.333,15,17,0.882,7,25,32,19,9,5,14,18,83,-7,1,2021,regular
22021,1611661321,DAL,Dallas Wings,1022100159,2021-09-02,DAL vs. ATL,W,200,27,74,0.365,6,28,0.214,12,16,0.75,14,29,43,16,10,6,12,11,72,4,1,2021,regular
22021,1611661319,LVA,Las Vegas Aces,1022100161,2021-09-02,LVA vs. CHI,W,200,33,73,0.452,4,10,0.4,20,25,0.8,11,28,39,16,7,3,12,12,90,7,1,2021,regular
22021,1611661320,LAS,Los Angeles Sparks,1022100160,2021-09-02,LAS @ MIN,L,200,19,61,0.311,6,19,0.316,13,17,0.765,3,26,29,12,9,6,13,16,57,-9,1,2021,regular
22021,1611661324,MIN,Minnesota Lynx,1022100160,2021-09-02,MIN vs. LAS,W,200,20,58,0.345,7,22,0.318,19,21,0.905,9,34,43,17,6,3,16,16,66,9,1,2021,regular
22021,1611661313,NYL,New York Liberty,1022100162,2021-09-02,NYL @ SEA,L,200,27,57,0.474,11,23,0.478,10,11,0.909,3,21,24,14,8,3,21,27,75,-10,1,2021,regular
22021,1611661328,SEA,Seattle Storm,1022100162,2021-09-02,SEA vs. NYL,W,200,30,63,0.476,2,14,0.143,23,26,0.885,8,23,31,19,8,4,13,15,85,10,1,2021,regular
22021,1611661325,IND,Indiana Fever,1022100163,2021-09-04,IND vs. PHO,L,200,24,66,0.364,3,17,0.176,14,18,0.778,11,28,39,9,8,6,18,20,65,-22,1,2021,regular
22021,1611661324,MIN,Minnesota Lynx,1022100164,2021-09-04,MIN vs. WAS,W,200,36,68,0.529,11,25,0.44,10,11,0.909,6,31,37,24,5,5,13,17,93,18,1,2021,regular
22021,1611661317,PHO,Phoenix Mercury,1022100163,2021-09-04,PHO @ IND,W,200,30,66,0.455,9,27,0.333,18,24,0.75,8,28,36,18,10,3,12,19,87,22,1,2021,regular
22021,1611661322,WAS,Washington Mystics,1022100164,2021-09-04,WAS @ MIN,L,200,29,75,0.387,4,16,0.25,13,17,0.765,11,25,36,14,7,2,10,11,75,-18,1,2021,regular
22021,1611661330,ATL,Atlanta Dream,1022100166,2021-09-05,ATL @ DAL,W,200,28,70,0.4,2,7,0.286,11,13,0.846,9,33,42,17,5,6,10,11,69,5,1,2021,regular
22021,1611661329,CHI,Chicago Sky,1022100165,2021-09-05,CHI vs. LVA,W,200,34,67,0.507,7,19,0.368,17,23,0.739,7,31,38,30,2,6,8,18,92,8,1,2021,regular
22021,1611661321,DAL,Dallas Wings,1022100166,2021-09-05,DAL vs. ATL,L,200,26,78,0.333,9,25,0.36,3,5,0.6,13,32,45,11,5,4,15,16,64,-5,1,2021,regular
22021,1611661319,LVA,Las Vegas Aces,1022100165,2021-09-05,LVA @ CHI,L,200,30,73,0.411,5,13,0.385,19,22,0.864,9,28,37,19,6,4,6,16,84,-8,1,2021,regular
22021,1611661325,IND,Indiana Fever,1022100167,2021-09-06,IND vs. PHO,L,200,31,72,0.431,7,22,0.318,12,13,0.923,10,21,31,20,4,3,8,15,81,-5,1,2021,regular
22021,1611661317,PHO,Phoenix Mercury,1022100167,2021-09-06,PHO @ IND,W,200,34,65,0.523,8,16,0.5,10,14,0.714,9,21,30,24,2,6,9,17,86,5,1,2021,regular
22021,1611661323,CON,Connecticut Sun,1022100168,2021-09-07,CON @ DAL,W,200,33,68,0.485,7,19,0.368,10,14,0.714,10,25,35,25,11,7,15,16,83,27,1,2021,regular
22021,1611661321,DAL,Dallas Wings,1022100168,2021-09-07,DAL vs. CON,L,200,17,64,0.266,7,32,0.219,15,19,0.789,9,17,26,13,4,8,15,14,56,-27,1,2021,regular
22021,1611661328,SEA,Seattle Storm,1022100169,2021-09-07,SEA vs. WAS,W,200,39,66,0.591,14,23,0.609,13,16,0.813,6,29,35,28,12,2,15,19,105,34,1,2021,regular
22021,1611661322,WAS,Washington Mystics,1022100169,2021-09-07,WAS @ SEA,L,200,24,61,0.393,9,33,0.273,14,17,0.824,3,21,24,14,7,0,20,18,71,-34,1,2021,regular
22021,1611661330,ATL,Atlanta Dream,1022100170,2021-09-08,ATL vs. PHO,L,200,33,70,0.471,3,13,0.231,6,10,0.6,4,27,31,19,12,3,10,14,75,-1,1,2021,regular
22021,1611661319,LVA,Las Vegas Aces,1022100171,2021-09-08,LVA vs. MIN,W,200,43,78,0.551,4,10,0.4,12,14,0.857,2,34,36,28,8,3,5,12,102,21,1,2021,regular
22021,1611661324,MIN,Minnesota Lynx,1022100171,2021-09-08,MIN @ LVA,L,200,35,77,0.455,7,22,0.318,4,5,0.8,7,30,37,22,0,4,10,15,81,-21,1,2021,regular
22021,1611661317,PHO,Phoenix Mercury,1022100170,2021-09-08,PHO @ ATL,W,200,26,60,0.433,8,18,0.444,16,18,0.889,4,28,32,16,7,3,16,14,76,1,1,2021,regular
22021,1611661323,CON,Connecticut Sun,1022100172,2021-09-09,CON @ LAS,W,200,23,52,0.442,3,13,0.231,26,29,0.897,9,23,32,14,13,4,22,17,75,18,1,2021,regular
22021,1611661320,LAS,Los Angeles Sparks,1022100172,2021-09-09,LAS vs. CON,L,200,23,55,0.418,2,10,0.2,9,11,0.818,5,14,19,13,10,4,20,22,57,-18,1,2021,regular
22021,1611661330,ATL,Atlanta Dream,1022100173,2021-09-10,ATL @ WAS,L,200,32,78,0.41,6,22,0.273,4,8,0.5,11,30,41,12,8,5,8,16,74,-8,1,2021,regular
22021,1611661325,IND,Indiana Fever,1022100174,2021-09-10,IND @ MIN,L,200,29,69,0.42,6,24,0.25,8,11,0.727,14,22,36,19,4,5,18,12,72,-17,1,2021,regular
22021,1611661324,MIN,Minnesota Lynx,1022100174,2021-09-10,MIN vs. IND,W,200,36,74,0.486,7,19,0.368,10,13,0.769,8,26,34,26,10,6,11,17,89,17,1,2021,regular
22021,1611661322,WAS,Washington Mystics,1022100173,2021-09-10,WAS vs. ATL,W,200,29,70,0.414,9,24,0.375,15,19,0.789,11,35,46,20,6,2,10,6,82,8,1,2021,regular
22021,1611661323,CON,Connecticut Sun,1022100176,2021-09-11,CON @ PHO,W,200,24,64,0.375,10,23,0.435,18,19,0.947,9,22,31,14,2,1,10,12,76,9,1,2021,regular
22021,1611661321,DAL,Dallas Wings,1022100175,2021-09-11,DAL vs. NYL,W,200,26,72,0.361,10,27,0.37,15,19,0.789,10,27,37,18,6,3,6,13,77,1,1,2021,regular
22021,1611661313,NYL,New York Liberty,1022100175,2021-09-11,NYL @ DAL,L,200,30,67,0.448,7,24,0.292,9,11,0.818,8,31,39,22,2,2,10,16,76,-1,1,2021,regular
22021,1611661317,PHO,Phoenix Mercury,1022100176,2021-09-11,PHO vs. CON,L,200,27,56,0.482,5,17,0.294,8,9,0.889,4,27,31,20,5,6,16,21,67,-9,1,2021,regular
22021,1611661329,CHI,Chicago Sky,1022100177,2021-09-12,CHI vs. WAS,L,200,28,67,0.418,3,22,0.136,12,15,0.8,6,25,31,17,8,0,15,15,71,-8,1,2021,regular
22021,1611661325,IND,Indiana Fever,1022100178,2021-09-12,IND @ MIN,L,200,34,68,0.5,8,17,0.471,4,4,1.0,5,15,20,17,9,4,15,19,80,-10,1,2021,regular
22021,1611661320,LAS,Los Angeles Sparks,1022100179,2021-09-12,LAS vs. SEA,W,200,30,62,0.484,6,13,0.462,15,16,0.938,8,29,37,13,6,3,13,18,81,28,1,2021,regular
22021,1611661324,MIN,Minnesota Lynx,1022100178,2021-09-12,MIN vs. IND,W,200,32,57,0.561,5,13,0.385,21,22,0.955,8,21,29,18,6,6,16,8,90,10,1,2021,regular
22021,1611661328,SEA,Seattle Storm,1022100179,2021-09-12,SEA @ LAS,L,200,18,56,0.321,6,27,0.222,11,13,0.846,5,23,28,11,7,4,18,16,53,-28,1,2021,regular
22021,1611661322,WAS,Washington Mystics,1022100177,2021-09-12,WAS @ CHI,W,200,29,60,0.483,9,27,0.333,12,17,0.706,4,31,35,19,9,1,16,15,79,8,1,2021,regular
22021,1611661321,DAL,Dallas Wings,1022100180,2021-09-13,DAL @ LVA,L,200,31,74,0.419,7,26,0.269,6,7,0.857,12,28,40,18,6,4,14,18,75,-10,1,2021,regular
22021,1611661319,LVA,Las Vegas Aces,1022100180,2021-09-13,LVA vs. DAL,W,200,31,65,0.477,7,19,0.368,16,21,0.762,5,28,33,16,11,4,9,8,85,10,1,2021,regular
22021,1611661330,ATL,Atlanta Dream,1022100181,2021-09-14,ATL vs. IND,W,200,33,69,0.478,7,16,0.438,12,15,0.8,11,22,33,19,5,13,15,10,85,7,1,2021,regular
22021,1611661325,IND,Indiana Fever,1022100181,2021-09-14,IND @ ATL,L,200,32,76,0.421,6,20,0.3,8,10,0.8,15,20,35,22,9,6,15,17,78,-7,1,2021,regular
22021,1611661323,CON,Connecticut Sun,1022100182,2021-09-15,CON vs. NYL,W,200,36,71,0.507,8,18,0.444,18,21,0.857,13,25,38,23,14,4,21,18,98,29,1,2021,regular
22021,1611661313,NYL,New York Liberty,1022100182,2021-09-15,NYL @ CON,L,200,26,62,0.419,7,25,0.28,10,11,0.909,6,15,21,18,12,4,28,15,69,-29,1,2021,regular
22021,1611661330,ATL,Atlanta Dream,1022100183,2021-09-16,ATL vs. LAS,L,200,24,63,0.381,5,18,0.278,15,17,0.882,7,29,36,13,5,1,15,26,68,-6,1,2021,regular
22021,1611661320,LAS,Los Angeles Sparks,1022100183,2021-09-16,LAS @ ATL,W,200,26,58,0.448,5,16,0.313,17,23,0.739,3,28,31,16,8,1,13,20,74,6,1,2021,regular
22021,1611661329,CHI,Chicago Sky,1022100186,2021-09-17,CHI vs. LVA,L,200,28,70,0.4,8,30,0.267,6,6,1.0,2,17,19,19,6,7,12,11,70,-33,1,2021,regular
22021,1611661325,IND,Indiana Fever,1022100184,2021-09-17,IND vs. MIN,L,200,25,69,0.362,5,22,0.227,18,18,1.0,9,27,36,15,7,3,18,17,73,-19,1,2021,regular
22021,1611661319,LVA,Las Vegas Aces,1022100186,2021-09-17,LVA @ CHI,W,200,41,73,0.562,9,18,0.5,12,14,0.857,11,36,47,32,9,3,15,6,103,33,1,2021,regular
22021,1611661324,MIN,Minnesota Lynx,1022100184,2021-09-17,MIN @ IND,W,200,34,77,0.442,6,26,0.231,18,24,0.75,14,23,37,22,9,3,12,16,92,19,1,2021,regular
22021,1611661313,NYL,New York Liberty,1022100185,2021-09-17,NYL vs. WAS,W,200,33,64,0.516,10,22,0.455,15,18,0.833,7,27,34,24,5,1,13,21,91,11,1,2021,regular
22021,1611661317,PHO,Phoenix Mercury,1022100187,2021-09-17,PHO @ SEA,L,200,30,64,0.469,7,24,0.292,18,20,0.9,13,19,32,20,7,3,13,13,85,-9,1,2021,regular
22021,1611661328,SEA,Seattle Storm,1022100187,2021-09-17,SEA vs. PHO,W,200,35,65,0.538,11,22,0.5,13,14,0.929,6,20,26,27,7,1,12,15,94,9,1,2021,regular
22021,1611661322,WAS,Washington Mystics,1022100185,2021-09-17,WAS @ NYL,L,200,27,67,0.403,12,33,0.364,14,18,0.778,6,22,28,25,6,4,11,20,80,-11,1,2021,regular
22021,1611661330,ATL,Atlanta Dream,1022100188,2021-09-19,ATL @ CON,L,200,28,73,0.384,2,20,0.1,6,9,0.667,10,23,33,10,6,4,7,18,64,-20,1,2021,regular
22021,1611661329,CHI,Chicago Sky,1022100192,2021-09-19,CHI vs. IND,W,200,35,71,0.493,9,23,0.391,19,24,0.792,9,26,35,27,8,3,10,18,98,11,1,2021,regular
22021,1611661323,CON,Connecticut Sun,1022100188,2021-09-19,CON vs. ATL,W,200,29,75,0.387,8,21,0.381,18,21,0.857,18,32,50,16,4,5,10,17,84,20,1,2021,regular
22021,1611661321,DAL,Dallas Wings,1022100191,2021-09-19,DAL vs. LAS,W,200,30,60,0.5,10,22,0.455,17,19,0.895,4,21,25,19,9,5,14,17,87,3,1,2021,regular
22021,1611661325,IND,Indiana Fever,1022100192,2021-09-19,IND @ CHI,L,200,33,69,0.478,6,16,0.375,15,18,0.833,9,22,31,21,6,3,16,19,87,-11,1,2021,regular
22021,1611661319,LVA,Las Vegas Aces,1022100189,2021-09-19,LVA @ PHO,W,200,32,69,0.464,6,17,0.353,14,15,0.933,6,27,33,12,6,4,9,9,84,1,1,2021,regular
22021,1611661320,LAS,Los Angeles Sparks,1022100191,2021-09-19,LAS @ DAL,L,200,31,61,0.508,13,27,0.481,9,12,0.75,5,22,27,19,8,2,17,16,84,-3,1,2021,regular
22021,1611661324,MIN,Minnesota Lynx,1022100190,2021-09-19,MIN @ WAS,W,200,29,66,0.439,5,16,0.313,20,23,0.87,10,28,38,16,10,2,15,16,83,6,1,2021,regular
22021,1611661317,PHO,Phoenix Mercury,1022100189,2021-09-19,PHO vs. LVA,L,200,31,69,0.449,14,30,0.467,7,10,0.7,7,26,33,23,7,1,11,13,83,-1,1,2021,regular
22021,1611661322,WAS,Washington Mystics,1022100190,2021-09-19,WAS vs. MIN,L,200,29,64,0.453,7,22,0.318,12,14,0.857,7,22,29,16,5,4,15,20,77,-6,1,2021,regular
42022,1611661329,CHI,Chicago Sky,1042200111,2022-08-17,CHI vs. NYL,L,200,34,72,0.472,7,25,0.28,16,22,0.727,8,29,37,21,4,6,10,12,91,-7,1,2022,postseason
42022,1611661319,LVA,Las Vegas Aces,1042200101,2022-08-17,LVA vs. PHO,W,200,26,64,0.406,9,28,0.321,18,18,1.0,6,36,42,16,5,7,12,18,79,16,1,2022,postseason
42022,1611661313,NYL,New York Liberty,1042200111,2022-08-17,NYL @ CHI,W,200,37,75,0.493,11,25,0.44,13,14,0.929,6,28,34,28,8,3,8,18,98,7,1,2022,postseason
42022,1611661317,PHO,Phoenix Mercury,1042200101,2022-08-17,PHO @ LVA,L,200,23,75,0.307,5,18,0.278,12,17,0.706,10,28,38,15,3,2,10,17,63,-16,1,2022,postseason
42022,1611661323,CON,Connecticut Sun,1042200121,2022-08-18,CON vs. DAL,W,200,37,71,0.521,5,14,0.357,14,17,0.824,8,27,35,25,10,3,10,13,93,25,1,2022,postseason
42022,1611661321,DAL,Dallas Wings,1042200121,2022-08-18,DAL @ CON,L,200,26,63,0.413,5,20,0.25,11,19,0.579,8,20,28,11,5,4,17,15,68,-25,1,2022,postseason
42022,1611661328,SEA,Seattle Storm,1042200131,2022-08-18,SEA vs. WAS,W,200,32,63,0.508,10,20,0.5,12,16,0.75,7,24,31,21,7,4,14,11,86,3,1,2022,postseason
42022,1611661322,WAS,Washington Mystics,1042200131,2022-08-18,WAS @ SEA,L,200,32,66,0.485,7,19,0.368,12,14,0.857,6,21,27,16,8,7,13,17,83,-3,1,2022,postseason
42022,1611661329,CHI,Chicago Sky,1042200112,2022-08-20,CHI vs. NYL,W,200,40,78,0.513,6,22,0.273,14,14,1.0,10,35,45,28,14,3,10,18,100,38,1,2022,postseason
42022,1611661319,LVA,Las Vegas Aces,1042200102,2022-08-20,LVA vs. PHO,W,200,41,64,0.641,23,36,0.639,12,14,0.857,2,28,30,31,8,3,12,16,117,37,1,2022,postseason
42022,1611661313,NYL,New York Liberty,1042200112,2022-08-20,NYL @ CHI,L,200,20,60,0.333,3,20,0.15,19,21,0.905,3,25,28,15,7,2,19,13,62,-38,1,2022,postseason
42022,1611661317,PHO,Phoenix Mercury,1042200102,2022-08-20,PHO @ LVA,L,200,34,73,0.466,5,23,0.217,7,14,0.5,11,20,31,17,5,1,14,13,80,-37,1,2022,postseason
42022,1611661323,CON,Connecticut Sun,1042200122,2022-08-21,CON vs. DAL,L,200,28,62,0.452,4,14,0.286,19,21,0.905,10,22,32,21,1,4,12,9,79,-10,1,2022,postseason
42022,1611661321,DAL,Dallas Wings,1042200122,2022-08-21,DAL @ CON,W,200,36,75,0.48,11,26,0.423,6,9,0.667,13,22,35,28,8,2,8,20,89,10,1,2022,postseason
42022,1611661328,SEA,Seattle Storm,1042200132,2022-08-21,SEA vs. WAS,W,200,35,63,0.556,12,23,0.522,15,17,0.882,8,25,33,26,6,3,8,15,97,13,1,2022,postseason
42022,1611661322,WAS,Washington Mystics,1042200132,2022-08-21,WAS @ SEA,L,200,29,65,0.446,14,27,0.519,12,16,0.75,7,18,25,25,5,1,10,11,84,-13,1,2022,postseason
42022,1611661329,CHI,Chicago Sky,1042200113,2022-08-23,CHI @ NYL,W,200,36,75,0.48,8,27,0.296,10,13,0.769,8,31,39,27,9,4,9,9,90,18,1,2022,postseason
42022,1611661313,NYL,New York Liberty,1042200113,2022-08-23,NYL vs. CHI,L,200,30,69,0.435,7,22,0.318,5,6,0.833,5,28,33,18,4,3,16,12,72,-18,1,2022,postseason
42022,1611661323,CON,Connecticut Sun,1042200123,2022-08-24,CON @ DAL,W,200,27,76,0.355,4,17,0.235,15,23,0.652,17,23,40,14,14,2,13,20,73,15,1,2022,postseason
42022,1611661321,DAL,Dallas Wings,1042200123,2022-08-24,DAL vs. CON,L,200,20,55,0.364,4,17,0.235,14,16,0.875,7,24,31,14,4,9,20,18,58,-15,1,2022,postseason
42022,1611661329,CHI,Chicago Sky,1042200211,2022-08-28,CHI vs. CON,L,200,24,68,0.353,8,30,0.267,7,9,0.778,7,29,36,20,6,10,12,14,63,-5,1,2022,postseason
42022,1611661323,CON,Connecticut Sun,1042200211,2022-08-28,CON @ CHI,W,200,28,75,0.373,3,13,0.231,9,11,0.818,12,35,47,23,7,3,11,7,68,5,1,2022,postseason
42022,1611661319,LVA,Las Vegas Aces,1042200201,2022-08-28,LVA vs. SEA,L,200,28,68,0.412,6,23,0.261,11,11,1.0,4,30,34,16,5,5,11,12,73,-3,1,2022,postseason
42022,1611661328,SEA,Seattle Storm,1042200201,2022-08-28,SEA @ LVA,W,200,31,75,0.413,5,22,0.227,9,11,0.818,7,30,37,23,6,5,7,16,76,3,1,2022,postseason
42022,1611661329,CHI,Chicago Sky,1042200212,2022-08-31,CHI vs. CON,W,200,32,63,0.508,6,15,0.4,15,22,0.682,3,26,29,22,7,8,13,15,85,8,1,2022,postseason
42022,1611661323,CON,Connecticut Sun,1042200212,2022-08-31,CON @ CHI,L,200,32,70,0.457,5,13,0.385,8,16,0.5,7,32,39,19,7,3,13,17,77,-8,1,2022,postseason
42022,1611661319,LVA,Las Vegas Aces,1042200202,2022-08-31,LVA vs. SEA,W,200,27,64,0.422,6,18,0.333,18,23,0.783,7,31,38,13,2,6,9,14,78,5,1,2022,postseason
42022,1611661328,SEA,Seattle Storm,1042200202,2022-08-31,SEA @ LVA,L,200,28,69,0.406,6,21,0.286,11,11,1.0,2,32,34,18,3,5,7,17,73,-5,1,2022,postseason
42022,1611661329,CHI,Chicago Sky,1042200213,2022-09-04,CHI @ CON,W,200,26,70,0.371,6,25,0.24,18,21,0.857,5,30,35,20,12,4,9,16,76,4,1,2022,postseason
42022,1611661323,CON,Connecticut Sun,1042200213,2022-09-04,CON vs. CHI,L,200,25,68,0.368,5,12,0.417,17,22,0.773,10,36,46,19,4,4,17,18,72,-4,1,2022,postseason
42022,1611661319,LVA,Las Vegas Aces,1042200203,2022-09-04,LVA @ SEA,W,225,44,84,0.524,12,28,0.429,10,11,0.909,10,36,46,26,6,3,8,17,110,12,1,2022,postseason
42022,1611661328,SEA,Seattle Storm,1042200203,2022-09-04,SEA vs. LVA,L,225,38,79,0.481,10,27,0.37,12,17,0.706,5,26,31,27,3,3,8,16,98,-12,1,2022,postseason
42022,1611661329,CHI,Chicago Sky,1042200214,2022-09-06,CHI @ CON,L,200,30,63,0.476,8,21,0.381,12,16,0.75,3,20,23,23,8,3,15,18,80,-24,1,2022,postseason
42022,1611661323,CON,Connecticut Sun,1042200214,2022-09-06,CON vs. CHI,W,200,41,72,0.569,6,15,0.4,16,20,0.8,9,30,39,22,10,4,14,21,104,24,1,2022,postseason
42022,1611661319,LVA,Las Vegas Aces,1042200204,2022-09-06,LVA @ SEA,W,200,36,64,0.563,10,22,0.455,15,19,0.789,5,29,34,19,7,3,13,20,97,5,1,2022,postseason
42022,1611661328,SEA,Seattle Storm,1042200204,2022-09-06,SEA vs. LVA,L,200,31,70,0.443,11,25,0.44,19,26,0.731,11,23,34,18,6,5,11,16,92,-5,1,2022,postseason
42022,1611661329,CHI,Chicago Sky,1042200215,2022-09-08,CHI vs. CON,L,200,24,70,0.343,8,25,0.32,7,12,0.583,7,21,28,18,13,10,13,15,63,-9,1,2022,postseason
42022,1611661323,CON,Connecticut Sun,1042200215,2022-09-08,CON @ CHI,W,200,27,59,0.458,2,8,0.25,16,16,1.0,6,37,43,25,5,7,23,19,72,9,1,2022,postseason
42022,1611661323,CON,Connecticut Sun,1042200301,2022-09-11,CON @ LVA,L,200,28,74,0.378,5,16,0.313,3,5,0.6,13,25,38,18,8,4,10,14,64,-3,1,2022,postseason
42022,1611661319,LVA,Las Vegas Aces,1042200301,2022-09-11,LVA vs. CON,W,200,23,58,0.397,5,24,0.208,16,19,0.842,6,27,33,8,3,4,12,10,67,3,1,2022,postseason
42022,1611661323,CON,Connecticut Sun,1042200302,2022-09-13,CON @ LVA,L,200,27,64,0.422,3,14,0.214,14,21,0.667,6,28,34,19,6,2,9,16,71,-14,1,2022,postseason
42022,1611661319,LVA,Las Vegas Aces,1042200302,2022-09-13,LVA vs. CON,W,200,33,64,0.516,6,26,0.231,13,17,0.765,2,32,34,21,5,4,8,14,85,14,1,2022,postseason
42022,1611661323,CON,Connecticut Sun,1042200303,2022-09-15,CON vs. LVA,W,200,43,77,0.558,8,15,0.533,11,13,0.846,10,28,38,32,10,2,9,18,105,29,1,2022,postseason
42022,1611661319,LVA,Las Vegas Aces,1042200303,2022-09-15,LVA @ CON,L,200,27,60,0.45,11,26,0.423,11,15,0.733,3,21,24,19,3,7,16,12,76,-29,1,2022,postseason
42022,1611661323,CON,Connecticut Sun,1042200304,2022-09-18,CON vs. LVA,L,200,26,63,0.413,6,13,0.462,13,18,0.722,9,25,34,19,7,5,16,18,71,-7,1,2022,postseason
42022,1611661319,LVA,Las Vegas Aces,1042200304,2022-09-18,LVA @ CON,W,200,29,64,0.453,10,26,0.385,10,14,0.714,4,28,32,18,11,3,13,14,78,7,1,2022,postseason
22022,1611661329,CHI,Chicago Sky,1022200002,2022-05-06,CHI vs. LAS,L,225,36,70,0.514,7,22,0.318,12,15,0.8,6,25,31,28,11,2,25,22,91,-7,1,2022,regular
22022,1611661325,IND,Indiana Fever,1022200001,2022-05-06,IND @ WAS,L,200,30,72,0.417,5,22,0.227,5,8,0.625,12,30,42,17,3,4,18,20,70,-14,1,2022,regular
22022,1611661319,LVA,Las Vegas Aces,1022200003,2022-05-06,LVA @ PHO,W,200,39,67,0.582,11,21,0.524,17,18,0.944,5,33,38,27,2,5,16,23,106,18,1,2022,regular
22022,1611661320,LAS,Los Angeles Sparks,1022200002,2022-05-06,LAS @ CHI,W,225,32,65,0.492,7,19,0.368,27,33,0.818,8,28,36,20,19,4,22,20,98,7,1,2022,regular
22022,1611661324,MIN,Minnesota Lynx,1022200004,2022-05-06,MIN @ SEA,L,200,31,79,0.392,4,21,0.19,8,11,0.727,13,24,37,23,9,3,17,17,74,-23,1,2022,regular
22022,1611661317,PHO,Phoenix Mercury,1022200003,2022-05-06,PHO vs. LVA,L,200,33,73,0.452,6,24,0.25,16,19,0.842,6,20,26,20,6,2,10,16,88,-18,1,2022,regular
22022,1611661328,SEA,Seattle Storm,1022200004,2022-05-06,SEA vs. MIN,W,200,35,66,0.53,12,25,0.48,15,15,1.0,4,25,29,26,14,8,14,17,97,23,1,2022,regular
22022,1611661322,WAS,Washington Mystics,1022200001,2022-05-06,WAS vs. IND,W,200,31,69,0.449,4,18,0.222,18,20,0.9,6,25,31,20,4,5,8,12,84,14,1,2022,regular
22022,1611661330,ATL,Atlanta Dream,1022200006,2022-05-07,ATL @ DAL,W,200,20,63,0.317,7,27,0.259,19,22,0.864,9,38,47,11,10,9,24,24,66,7,1,2022,regular
22022,1611661323,CON,Connecticut Sun,1022200005,2022-05-07,CON @ NYL,L,200,27,64,0.422,4,17,0.235,21,28,0.75,11,23,34,16,10,6,16,19,79,-2,1,2022,regular
22022,1611661321,DAL,Dallas Wings,1022200006,2022-05-07,DAL vs. ATL,L,200,17,70,0.243,4,19,0.211,21,27,0.778,11,28,39,9,12,7,19,19,59,-7,1,2022,regular
22022,1611661313,NYL,New York Liberty,1022200005,2022-05-07,NYL vs. CON,W,200,28,59,0.475,10,25,0.4,15,21,0.714,7,20,27,17,9,4,17,25,81,2,1,2022,regular
22022,1611661325,IND,Indiana Fever,1022200007,2022-05-08,IND vs. LAS,L,200,29,78,0.372,10,26,0.385,9,14,0.643,12,21,33,20,11,6,19,22,77,-10,1,2022,regular
