GAME_ID,TEAM_ID,TEAM_ABBREVIATION,player_team_city,PLAYER_ID,PLAYER_NAME,NICKNAME,START_POSITION,COMMENT,player_min,player_pts_off_tov,player_pts_2nd_chance,player_pts_fb,player_pts_paint,player_opp_pts_off_tov,player_opp_pts_2nd_chance,player_opp_pts_fb,player_opp_pts_paint,player_blk,player_blka,player_pf,player_pfd,player_season,year,season_type,player_e_off_rating,player_off_rating,player_e_def_rating,player_def_rating,player_e_net_rating,player_net_rating,player_ast_pct,player_ast_tov,player_ast_ratio,player_oreb_pct,player_dreb_pct,player_reb_pct,player_tm_tov_pct,player_efg_pct,player_ts_pct,player_usg_pct,player_e_usg_pct,player_e_pace,player_pace,player_pace_per40,player_poss,player_pie,TEAM_CITY,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TO,PF,PTS,PLUS_MINUS,SEASON
1022100001,1611661325,IND,Indiana,1630437,Chelsey Perry,Chelsey,,,2.000000:31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2021,2021.0,regular,80.0,80.0,120.0,100.0,-40.0,-20.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,0.0,0.0,0.4,0.4,95.36,104.9,87.42,5.0,-0.4,,,,,,,,,,,,,,,,,,,,,,
1022100001,1611661325,IND,Indiana,1630438,Kysre Gondrezick,Kysre,,,12.000000:29,3.0,0.0,0.0,2.0,4.0,0.0,4.0,8.0,0.0,0.0,2.0,0.0,2021,2021.0,regular,74.7,76.0,72.7,69.2,2.0,6.8,0.167,0.0,16.7,0.0,0.111,0.043,0.0,0.5,0.5,0.179,0.182,96.51,98.05,81.71,25.0,0.154,,,,,,,,,,,,,,,,,,,,,,
1022100001,1611661313,NYL,New York,1630446,Michaela Onyenwere,Michaela,F,,28.000000:43,6.0,0.0,4.0,6.0,14.0,20.0,11.0,40.0,0.0,1.0,3.0,4.0,2021,2021.0,regular,114.0,114.3,108.1,108.1,5.9,6.2,0.056,0.0,7.1,0.037,0.098,0.074,0.0,0.625,0.676,0.197,0.2,104.58,104.48,87.07,63.0,0.129,,,,,,,,,,,,,,,,,,,,,,
1022100001,1611661313,NYL,New York,1630459,DiDi Richards,DiDi,,,8.000000:39,2.0,0.0,2.0,2.0,3.0,2.0,5.0,8.0,0.0,0.0,0.0,1.0,2021,2021.0,regular,81.9,86.7,59.7,57.9,22.2,28.8,0.0,0.0,0.0,0.167,0.111,0.133,50.0,1.0,1.0,0.118,0.118,95.15,94.26,78.55,15.0,1.4,,,,,,,,,,,,,,,,,,,,,,
1022100002,1611661323,CON,Connecticut,201886,DeWanna Bonner,DeWanna,F,,35.000000:36,5.0,0.0,0.0,2.0,15.0,9.0,6.0,24.0,3.0,0.0,2.0,5.0,2021,2021.0,regular,103.0,104.3,87.8,88.4,15.2,15.9,0.25,1.25,20.8,0.0,0.189,0.104,16.7,0.667,0.717,0.235,0.241,93.98,93.03,77.53,69.0,0.223,,,,,,,,,,,,,,,,,,,,,,
1022100002,1611661323,CON,Connecticut,201896,Briann January,Briann,G,,29.000000:43,0.0,0.0,3.0,0.0,15.0,9.0,4.0,22.0,0.0,0.0,5.0,2.0,2021,2021.0,regular,100.7,101.7,85.3,87.7,15.4,14.0,0.158,3.0,25.0,0.038,0.107,0.074,8.3,0.375,0.375,0.132,0.135,94.65,92.87,77.39,58.0,0.006,,,,,,,,,,,,,,,,,,,,,,
1022100002,1611661330,ATL,Atlanta,203015,Shekinna Stricklen,Shekinna,,,11.000000:58,0.0,0.0,0.0,0.0,6.0,10.0,2.0,14.0,0.0,0.0,3.0,0.0,2021,2021.0,regular,78.1,70.8,120.8,125.0,-42.6,-54.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.115,0.126,93.46,96.27,80.22,24.0,-0.167,,,,,,,,,,,,,,,,,,,,,,
1022100002,1611661330,ATL,Atlanta,203403,Tianna Hawkins,Tianna,F,,31.000000:24,4.0,5.0,2.0,6.0,9.0,5.0,8.0,14.0,1.0,1.0,2.0,1.0,2021,2021.0,regular,81.3,83.6,92.5,95.0,-11.2,-11.4,0.231,3.0,18.8,0.028,0.0,0.016,6.3,0.417,0.442,0.181,0.184,95.01,92.47,77.06,61.0,0.093,,,,,,,,,,,,,,,,,,,,,,
1022100002,1611661330,ATL,Atlanta,203824,Odyssey Sims,Odyssey,G,,27.000000:25,5.0,0.0,2.0,8.0,9.0,5.0,7.0,20.0,0.0,0.0,0.0,2.0,2021,2021.0,regular,91.5,92.3,95.9,98.1,-4.5,-5.8,0.182,0.67,11.8,0.037,0.13,0.08,17.6,0.55,0.595,0.254,0.256,92.46,91.02,75.85,52.0,0.161,,,,,,,,,,,,,,,,,,,,,,
1022100002,1611661330,ATL,Atlanta,204322,Elizabeth Williams,Elizabeth,C,,20.000000:08,0.0,2.0,0.0,6.0,7.0,5.0,8.0,8.0,1.0,0.0,2.0,2.0,2021,2021.0,regular,76.5,76.9,93.0,92.3,-16.4,-15.4,0.0,0.0,0.0,0.045,0.176,0.103,20.0,0.75,0.75,0.111,0.113,92.88,92.98,77.48,39.0,0.186,,,,,,,,,,,,,,,,,,,,,,
1022100002,1611661330,ATL,Atlanta,204325,Crystal Bradford,Crystal,,,10.000000:28,0.0,0.0,1.0,0.0,2.0,2.0,0.0,8.0,0.0,0.0,0.0,2.0,2021,2021.0,regular,93.5,100.0,85.0,77.3,8.5,22.7,0.25,0.0,40.0,0.0,0.556,0.238,0.0,0.0,0.543,0.12,0.122,99.79,100.89,84.08,22.0,0.257,,,,,,,,,,,,,,,,,,,,,,
1022100002,1611661323,CON,Connecticut,1627673,Jonquel Jones,Jonquel,C,,29.000000:49,4.0,7.0,4.0,14.0,13.0,9.0,4.0,24.0,0.0,2.0,2.0,5.0,2021,2021.0,regular,95.6,96.6,81.9,82.8,13.7,13.8,0.3,0.6,11.5,0.143,0.138,0.14,19.2,0.733,0.719,0.333,0.34,94.35,93.38,77.82,58.0,0.298,,,,,,,,,,,,,,,,,,,,,,
1022100002,1611661330,ATL,Atlanta,1627675,Courtney Williams,Courtney,G,,36.000000:45,2.0,0.0,0.0,0.0,13.0,11.0,10.0,24.0,1.0,2.0,3.0,2.0,2021,2021.0,regular,83.0,84.7,99.5,101.4,-16.5,-16.7,0.25,1.33,18.2,0.077,0.03,0.056,13.6,0.429,0.47,0.217,0.221,95.24,93.39,77.82,72.0,0.082,,,,,,,,,,,,,,,,,,,,,,
1022100002,1611661323,CON,Connecticut,1628280,Brionna Jones,Brionna,F,,22.000000:57,2.0,4.0,0.0,6.0,11.0,2.0,6.0,14.0,0.0,3.0,3.0,1.0,2021,2021.0,regular,111.5,110.9,85.9,84.8,25.6,26.1,0.143,2.0,14.3,0.105,0.042,0.07,7.1,0.3,0.368,0.214,0.223,95.29,96.21,80.17,46.0,0.044,,,,,,,,,,,,,,,,,,,,,,
1022100002,1611661330,ATL,Atlanta,1628881,Monique Billings,Monique,,,19.000000:52,2.0,0.0,4.0,2.0,8.0,8.0,2.0,20.0,4.0,0.0,1.0,6.0,2021,2021.0,regular,92.4,92.5,102.5,100.0,-10.1,-7.5,0.0,0.0,0.0,0.048,0.211,0.125,22.2,0.25,0.602,0.2,0.209,97.85,99.06,82.55,40.0,0.187,,,,,,,,,,,,,,,,,,,,,,
1022100002,1611661323,CON,Connecticut,1629492,Beatrice Mompremier,Beatrice,,,12.000000:06,0.0,2.0,0.0,2.0,1.0,0.0,3.0,4.0,0.0,1.0,1.0,1.0,2021,2021.0,regular,92.6,95.8,75.5,70.8,17.1,25.0,0.0,0.0,0.0,0.083,0.133,0.111,20.0,0.667,0.515,0.167,0.18,93.91,95.18,79.32,24.0,0.102,,,,,,,,,,,,,,,,,,,,,,
1022100002,1611661323,CON,Connecticut,1629567,Natisha Hiedeman,Natisha,G,,28.000000:32,2.0,0.0,3.0,0.0,12.0,6.0,6.0,22.0,1.0,0.0,3.0,3.0,2021,2021.0,regular,100.7,100.0,71.8,72.4,28.9,27.6,0.176,1.0,21.4,0.038,0.212,0.136,21.4,0.5,0.549,0.159,0.165,96.85,96.75,80.62,57.0,0.125,,,,,,,,,,,,,,,,,,,,,,
1022100002,1611661323,CON,Connecticut,1630096,DiJonai Carrington,DiJonai,,,10.000000:29,0.0,0.0,0.0,0.0,5.0,3.0,5.0,12.0,0.0,0.0,2.0,0.0,2021,2021.0,regular,77.0,81.0,104.4,104.8,-27.4,-23.8,0.0,0.0,0.0,0.083,0.083,0.083,75.0,0.0,0.0,0.143,0.148,98.81,96.15,80.13,21.0,-0.167,,,,,,,,,,,,,,,,,,,,,,
1022100002,1611661323,CON,Connecticut,1630097,Kaila Charles,Kaila,,,14.000000:31,0.0,0.0,0.0,0.0,6.0,0.0,5.0,4.0,0.0,0.0,2.0,0.0,2021,2021.0,regular,97.2,96.7,84.9,82.8,12.3,13.9,0.3,3.0,42.9,0.154,0.176,0.167,14.3,0.0,0.0,0.108,0.118,96.07,97.52,81.27,30.0,0.057,,,,,,,,,,,,,,,,,,,,,,
1022100002,1611661323,CON,Connecticut,1630120,Stephanie Jones,Stephanie,,,13.000000:05,2.0,0.0,0.0,4.0,9.0,4.0,5.0,8.0,0.0,1.0,0.0,0.0,2021,2021.0,regular,87.8,82.1,76.0,77.8,11.8,4.4,0.0,0.0,0.0,0.0,0.118,0.071,25.0,0.667,0.667,0.125,0.132,98.76,100.89,84.08,28.0,0.111,,,,,,,,,,,,,,,,,,,,,,
1022100002,1611661330,ATL,Atlanta,1630150,Chennedy Carter,Chennedy,F,,25.000000:53,4.0,2.0,0.0,6.0,13.0,9.0,8.0,16.0,0.0,1.0,3.0,3.0,2021,2021.0,regular,83.5,84.6,87.3,85.2,-3.8,-0.6,0.167,0.67,11.1,0.037,0.0,0.019,16.7,0.333,0.388,0.271,0.277,97.78,98.3,81.92,52.0,-0.008,,,,,,,,,,,,,,,,,,,,,,
1022100002,1611661323,CON,Connecticut,1630453,Aleah Goodman,Aleah,,,3.000000:12,0.0,0.0,0.0,0.0,3.0,3.0,1.0,6.0,0.0,0.0,1.0,0.0,2021,2021.0,regular,50.0,50.0,180.9,183.3,-130.9,-133.3,1.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.6,90.0,75.0,6.0,0.0,,,,,,,,,,,,,,,,,,,,,,
1022100002,1611661330,ATL,Atlanta,1630462,Aari McDonald,Aari,,,16.000000:07,1.0,0.0,0.0,0.0,8.0,10.0,5.0,16.0,0.0,0.0,3.0,3.0,2021,2021.0,regular,82.6,78.1,114.6,114.7,-32.0,-36.6,0.143,0.0,16.7,0.0,0.118,0.057,0.0,0.0,0.102,0.143,0.155,95.81,98.31,81.93,32.0,-0.047,,,,,,,,,,,,,,,,,,,,,,
1022100003,1611661317,PHO,Phoenix,100940,Diana Taurasi,Diana,G,,31.000000:43,3.0,0.0,3.0,2.0,10.0,16.0,11.0,22.0,3.0,0.0,3.0,9.0,2021,2021.0,regular,90.5,91.2,91.7,91.3,-1.1,-0.1,0.227,2.5,20.0,0.0,0.242,0.105,8.0,0.286,0.4,0.253,0.258,103.82,103.67,86.39,68.0,0.109,,,,,,,,,,,,,,,,,,,,,,
1022100003,1611661324,MIN,Minnesota,201480,Sylvia Fowles,Sylvia,C,,30.000000:24,1.0,4.0,0.0,6.0,13.0,4.0,15.0,36.0,2.0,1.0,4.0,1.0,2021,2021.0,regular,91.9,90.9,90.5,89.4,1.4,1.5,0.118,0.5,10.5,0.067,0.243,0.164,21.1,0.417,0.427,0.233,0.245,102.98,104.21,86.84,66.0,0.117,,,,,,,,,,,,,,,,,,,,,,
1022100003,1611661324,MIN,Minnesota,203024,Damiris Dantas,Damiris,F,,31.000000:58,0.0,2.0,0.0,4.0,17.0,9.0,13.0,36.0,0.0,2.0,2.0,2.0,2021,2021.0,regular,99.4,103.1,96.0,95.5,3.4,7.6,0.167,2.0,26.7,0.094,0.108,0.101,13.3,0.389,0.389,0.147,0.15,99.85,98.35,81.96,65.0,0.058,,,,,,,,,,,,,,,,,,,,,,
1022100003,1611661317,PHO,Phoenix,203035,Shey Peddy,Shey,,,15.000000:18,0.0,0.0,0.0,0.0,1.0,7.0,2.0,16.0,0.0,0.0,1.0,1.0,2021,2021.0,regular,91.1,84.4,83.7,83.9,7.4,0.5,0.2,0.0,40.0,0.0,0.063,0.029,0.0,0.5,0.5,0.083,0.089,95.25,98.82,82.35,32.0,0.108,,,,,,,,,,,,,,,,,,,,,,
1022100003,1611661317,PHO,Phoenix,203398,Brittney Griner,Brittney,C,,37.000000:54,2.0,4.0,0.0,12.0,10.0,18.0,9.0,26.0,3.0,0.0,3.0,1.0,2021,2021.0,regular,93.0,93.6,82.9,83.8,10.1,9.8,0.136,1.0,15.0,0.064,0.209,0.133,15.0,0.615,0.612,0.189,0.192,100.89,100.05,83.38,78.0,0.184,,,,,,,,,,,,,,,,,,,,,,
1022100003,1611661317,PHO,Phoenix,203400,Skylar Diggins,Skylar,G,,34.000000:28,5.0,0.0,6.0,10.0,9.0,20.0,8.0,30.0,0.0,0.0,2.0,1.0,2021,2021.0,regular,94.9,95.7,90.1,95.7,4.8,0.0,0.263,2.5,19.2,0.0,0.077,0.038,7.7,0.472,0.477,0.256,0.261,100.97,97.49,81.24,70.0,0.108,,,,,,,,,,,,,,,,,,,,,,
1022100003,1611661324,MIN,Minnesota,203825,Kayla McBride,Kayla,F,,35.000000:54,2.0,2.0,7.0,2.0,11.0,7.0,15.0,40.0,2.0,1.0,1.0,5.0,2021,2021.0,regular,88.1,93.2,89.8,89.2,-1.7,4.1,0.091,0.0,12.5,0.0,0.14,0.071,0.0,0.5,0.623,0.167,0.168,101.46,98.94,82.45,74.0,0.189,,,,,,,,,,,,,,,,,,,,,,
1022100003,1611661324,MIN,Minnesota,203831,Natalie Achonwa,Natalie,,,12.000000:47,0.0,0.0,0.0,0.0,4.0,5.0,4.0,16.0,0.0,1.0,5.0,1.0,2021,2021.0,regular,68.4,76.0,95.9,92.6,-27.4,-16.6,0.125,0.5,14.3,0.0,0.167,0.081,28.6,0.0,0.258,0.207,0.202,101.08,97.63,81.36,25.0,-0.129,,,,,,,,,,,,,,,,,,,,,,
1022100003,1611661317,PHO,Phoenix,204332,Cierra Burdick,Cierra,,,6.000000:09,2.0,0.0,2.0,2.0,1.0,2.0,2.0,8.0,0.0,0.0,1.0,0.0,2021,2021.0,regular,101.9,92.9,83.3,78.6,18.5,14.3,0.5,2.0,40.0,0.222,0.0,0.143,20.0,0.5,0.5,0.167,0.179,101.31,109.27,91.06,14.0,0.207,,,,,,,,,,,,,,,,,,,,,,
1022100003,1611661324,MIN,Minnesota,1627671,Rachel Banham,Rachel,,,8.000000:53,0.0,3.0,0.0,0.0,8.0,0.0,4.0,12.0,0.0,0.0,1.0,0.0,2021,2021.0,regular,59.7,56.5,86.0,85.0,-26.3,-28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.75,0.077,0.088,112.17,116.17,96.81,23.0,0.065,,,,,,,,,,,,,,,,,,,,,,
1022100003,1611661324,MIN,Minnesota,1627672,Aerial Powers,Aerial,G,,30.000000:08,3.0,2.0,4.0,10.0,16.0,6.0,13.0,34.0,2.0,3.0,4.0,4.0,2021,2021.0,regular,101.8,103.2,92.7,92.1,9.2,11.1,0.167,1.0,13.0,0.033,0.147,0.094,13.0,0.469,0.52,0.274,0.286,100.7,100.35,83.63,63.0,0.109,,,,,,,,,,,,,,,,,,,,,,
1022100003,1611661317,PHO,Phoenix,1628915,Kia Nurse,Kia,F,,33.000000:40,2.0,2.0,4.0,8.0,9.0,17.0,9.0,28.0,0.0,3.0,1.0,8.0,2021,2021.0,regular,95.1,97.1,89.8,92.9,5.4,4.3,0.087,1.0,10.5,0.05,0.108,0.078,10.5,0.308,0.329,0.213,0.214,102.57,99.8,83.17,70.0,0.037,,,,,,,,,,,,,,,,,,,,,,
1022100003,1611661317,PHO,Phoenix,1629482,Sophie Cunningham,Sophie,,,4.000000:51,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2021,2021.0,regular,70.9,63.6,33.7,36.4,37.2,27.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.154,0.168,107.68,108.87,90.72,11.0,0.667,,,,,,,,,,,,,,,,,,,,,,
1022100003,1611661317,PHO,Phoenix,1629488,Brianna Turner,Brianna,F,,35.000000:15,3.0,3.0,2.0,12.0,9.0,20.0,11.0,30.0,3.0,3.0,3.0,1.0,2021,2021.0,regular,92.5,94.4,93.2,97.3,-0.6,-2.9,0.048,1.0,7.7,0.095,0.154,0.123,7.7,0.6,0.597,0.146,0.147,102.65,99.4,82.84,72.0,0.135,,,,,,,,,,,,,,,,,,,,,,
1022100003,1611661324,MIN,Minnesota,1629491,Jessica Shepard,Jessica,,,4.000000:51,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,1.0,2021,2021.0,regular,33.7,36.4,70.9,63.6,-37.2,-27.3,0.0,0.0,0.0,0.0,0.125,0.067,0.0,0.0,0.0,0.0,0.0,107.68,108.87,90.72,11.0,-0.333,,,,,,,,,,,,,,,,,,,,,,
1022100003,1611661317,PHO,Phoenix,1629501,Alanna Smith,Alanna,,,0.000000:42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2021,2021.0,regular,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102.86,137.14,114.29,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,
1022100003,1611661324,MIN,Minnesota,1629524,Bridget Carleton,Bridget,,,12.000000:22,0.0,0.0,0.0,0.0,5.0,5.0,6.0,18.0,0.0,0.0,2.0,0.0,2021,2021.0,regular,51.5,51.9,101.3,96.6,-49.8,-44.7,0.0,0.0,0.0,0.0,0.05,0.029,40.0,0.0,0.0,0.179,0.184,106.43,108.68,90.57,27.0,-0.24,,,,,,,,,,,,,,,,,,,,,,
1022100003,1611661324,MIN,Minnesota,1630101,Crystal Dangerfield,Crystal,G,,32.000000:43,4.0,7.0,0.0,10.0,11.0,9.0,13.0,34.0,0.0,1.0,2.0,2.0,2021,2021.0,regular,95.0,97.0,93.1,92.5,1.9,4.4,0.222,4.0,19.0,0.0,0.025,0.013,4.8,0.531,0.517,0.227,0.232,98.3,97.56,81.3,66.0,0.115,,,,,,,,,,,,,,,,,,,,,,
1022100004,1611661320,LAS,Los Angeles,201911,Kristi Toliver,Kristi,G,,24.000000:12,3.0,2.0,4.0,4.0,9.0,2.0,14.0,26.0,0.0,0.0,1.0,2.0,2021,2021.0,regular,72.2,75.5,94.2,94.3,-22.0,-18.9,0.25,1.0,23.1,0.0,0.0,0.0,23.1,0.833,0.799,0.169,0.174,107.6,105.14,87.62,53.0,0.121,,,,,,,,,,,,,,,,,,,,,,
1022100004,1611661320,LAS,Los Angeles,203014,Nneka Ogwumike,Nneka,F,,26.000000:20,4.0,4.0,2.0,14.0,15.0,3.0,13.0,32.0,0.0,1.0,0.0,3.0,2021,2021.0,regular,71.7,74.6,95.3,95.1,-23.7,-20.5,0.0,0.0,0.0,0.091,0.25,0.151,6.3,0.571,0.605,0.246,0.248,111.41,109.37,91.14,59.0,0.245,,,,,,,,,,,,,,,,,,,,,,
1022100004,1611661320,LAS,Los Angeles,203823,Chiney Ogwumike,Chiney,C,,27.000000:11,5.0,2.0,0.0,4.0,17.0,5.0,16.0,22.0,0.0,0.0,4.0,2.0,2021,2021.0,regular,84.9,86.9,98.4,98.4,-13.4,-11.6,0.063,1.0,7.7,0.032,0.227,0.113,7.7,0.545,0.545,0.174,0.178,111.63,110.36,91.97,61.0,0.104,,,,,,,,,,,,,,,,,,,,,,
